"X","Y","H30_Lusit (TWT)"
528480.01,2264461.01,376.37706
528480.01,2264561.01,379.391846
528480.01,2264661.01,380.056198
528480.01,2264761.01,380.206635
528480.01,2264861.01,381.80378
528480.01,2264961.01,382.351242
528480.01,2265061.01,382.870682
528480.01,2265161.01,386.182434
528480.01,2265261.01,386.404861
528480.01,2265361.01,385.951569
528480.01,2265461.01,385.496368
528480.01,2265561.01,381.116592
528480.01,2265661.01,381.234268
528480.01,2265761.01,383.925674
528480.01,2265861.01,383.469788
528480.01,2265961.01,383.320938
528480.01,2266061.01,384.541107
528480.01,2266161.01,386.057564
528480.01,2266261.01,386.718506
528480.01,2266361.01,387.094421
528480.01,2266461.01,387.211411
528480.01,2266561.01,-9999
528580.01,2260761.01,-9999
528580.01,2260861.01,408.513596
528580.01,2260961.01,410.899994
528580.01,2261061.01,413.387268
528580.01,2261161.01,414.158005
528580.01,2261261.01,415.317963
528580.01,2261361.01,418.977036
528580.01,2261461.01,423.178299
528580.01,2261561.01,424.761047
528580.01,2261661.01,427.766602
528580.01,2261761.01,429.718246
528580.01,2261861.01,430.622696
528580.01,2261961.01,432.053436
528580.01,2262061.01,430.79837
528580.01,2262161.01,431.940994
528580.01,2262261.01,432.17894
528580.01,2262361.01,419.965546
528580.01,2262461.01,418.079491
528580.01,2262561.01,393.121902
528580.01,2262661.01,361.87162
528580.01,2262761.01,356.668701
528580.01,2262861.01,349.255188
528580.01,2262961.01,352.576904
528580.01,2263061.01,352.664642
528580.01,2263161.01,353.776718
528580.01,2263261.01,354.763519
528580.01,2263361.01,355.879929
528580.01,2263461.01,355.432617
528580.01,2263561.01,355.919708
528580.01,2263661.01,358.386383
528580.01,2263761.01,359.571892
528580.01,2263861.01,362.272598
528580.01,2263961.01,364.346321
528580.01,2264061.01,365.517822
528580.01,2264161.01,367.974609
528580.01,2264261.01,371.498932
528580.01,2264361.01,374.640472
528580.01,2264461.01,377.572708
528580.01,2264561.01,379.609665
528580.01,2264661.01,377.452118
528580.01,2264761.01,378.899551
528580.01,2264861.01,380.881424
528580.01,2264961.01,381.443298
528580.01,2265061.01,383.495064
528580.01,2265161.01,385.626312
528580.01,2265261.01,385.882866
528580.01,2265361.01,385.764587
528580.01,2265461.01,384.404617
528580.01,2265561.01,378.574036
528580.01,2265661.01,379.13327
528580.01,2265761.01,381.941589
528580.01,2265861.01,382.282707
528580.01,2265961.01,382.012177
528580.01,2266061.01,384.376801
528580.01,2266161.01,387.769821
528580.01,2266261.01,387.615356
528580.01,2266361.01,386.92775
528580.01,2266461.01,387.604416
528580.01,2266561.01,-9999
528680.01,2260761.01,-9999
528680.01,2260861.01,-9999
528680.01,2260961.01,411.274948
528680.01,2261061.01,413.265038
528680.01,2261161.01,413.902649
528680.01,2261261.01,414.355469
528680.01,2261361.01,416.993622
528680.01,2261461.01,418.577194
528680.01,2261561.01,423.942986
528680.01,2261661.01,427.995956
528680.01,2261761.01,431.993546
528680.01,2261861.01,433.947632
528680.01,2261961.01,435.360306
528680.01,2262061.01,434.113159
528680.01,2262161.01,432.770744
528680.01,2262261.01,434.123932
528680.01,2262361.01,430.683975
528680.01,2262461.01,430.387787
528680.01,2262561.01,427.940491
528680.01,2262661.01,407.587891
528680.01,2262761.01,412.149536
528680.01,2262861.01,380.03775
528680.01,2262961.01,354.44487
528680.01,2263061.01,353.080902
528680.01,2263161.01,353.663605
528680.01,2263261.01,352.394287
528680.01,2263361.01,352.570404
528680.01,2263461.01,352.917259
528680.01,2263561.01,354.873581
528680.01,2263661.01,357.250092
528680.01,2263761.01,358.50592
528680.01,2263861.01,361.557983
528680.01,2263961.01,363.535233
528680.01,2264061.01,365.008896
528680.01,2264161.01,366.997368
528680.01,2264261.01,373.214096
528680.01,2264361.01,376.490875
528680.01,2264461.01,379.102417
528680.01,2264561.01,376.460007
528680.01,2264661.01,375.553299
528680.01,2264761.01,378.088028
528680.01,2264861.01,380.493683
528680.01,2264961.01,380.994812
528680.01,2265061.01,382.315552
528680.01,2265161.01,384.314407
528680.01,2265261.01,384.862732
528680.01,2265361.01,385.835175
528680.01,2265461.01,384.988373
528680.01,2265561.01,377.34903
528680.01,2265661.01,379.970215
528680.01,2265761.01,379.955292
528680.01,2265861.01,381.490204
528680.01,2265961.01,382.424774
528680.01,2266061.01,384.719147
528680.01,2266161.01,388.090225
528680.01,2266261.01,388.356049
528680.01,2266361.01,387.107056
528680.01,2266461.01,387.791519
528680.01,2266561.01,390.269707
528680.01,2266661.01,-9999
528780.01,2260661.01,-9999
528780.01,2260761.01,-9999
528780.01,2260861.01,-9999
528780.01,2260961.01,-9999
528780.01,2261061.01,413.660172
528780.01,2261161.01,414.85965
528780.01,2261261.01,415.912498
528780.01,2261361.01,415.771759
528780.01,2261461.01,417.576828
528780.01,2261561.01,422.91214
528780.01,2261661.01,427.835846
528780.01,2261761.01,431.289413
528780.01,2261861.01,435.924622
528780.01,2261961.01,434.475365
528780.01,2262061.01,431.474213
528780.01,2262161.01,428.647568
528780.01,2262261.01,427.32785
528780.01,2262361.01,425.78772
528780.01,2262461.01,425.014938
528780.01,2262561.01,427.160141
528780.01,2262661.01,423.82251
528780.01,2262761.01,419.270554
528780.01,2262861.01,412.527832
528780.01,2262961.01,382.341537
528780.01,2263061.01,370.925354
528780.01,2263161.01,365.151855
528780.01,2263261.01,364.422279
528780.01,2263361.01,362.945862
528780.01,2263461.01,356.351303
528780.01,2263561.01,355.913391
528780.01,2263661.01,356.079613
528780.01,2263761.01,358.003372
528780.01,2263861.01,361.021965
528780.01,2263961.01,361.905365
528780.01,2264061.01,364.282028
528780.01,2264161.01,366.841248
528780.01,2264261.01,373.065933
528780.01,2264361.01,376.009689
528780.01,2264461.01,377.531113
528780.01,2264561.01,373.907387
528780.01,2264661.01,375.250122
528780.01,2264761.01,378.051254
528780.01,2264861.01,379.800781
528780.01,2264961.01,380.278534
528780.01,2265061.01,380.962784
528780.01,2265161.01,384.433502
528780.01,2265261.01,384.914154
528780.01,2265361.01,386.194611
528780.01,2265461.01,386.040802
528780.01,2265561.01,382.102966
528780.01,2265661.01,381.164688
528780.01,2265761.01,381.492432
528780.01,2265861.01,384.327126
528780.01,2265961.01,383.260498
528780.01,2266061.01,384.913086
528780.01,2266161.01,386.962402
528780.01,2266261.01,388.194283
528780.01,2266361.01,388.773468
528780.01,2266461.01,389.605629
528780.01,2266561.01,391.650726
528780.01,2266661.01,392.932907
528880.01,2260861.01,-9999
528880.01,2260961.01,-9999
528880.01,2261061.01,414.284081
528880.01,2261161.01,416.195496
528880.01,2261261.01,418.347809
528880.01,2261361.01,418.385284
528880.01,2261461.01,420.328781
528880.01,2261561.01,423.97345
528880.01,2261661.01,428.107201
528880.01,2261761.01,431.241943
528880.01,2261861.01,434.301697
528880.01,2261961.01,432.059631
528880.01,2262061.01,429.108002
528880.01,2262161.01,427.12706
528880.01,2262261.01,423.654434
528880.01,2262361.01,422.171356
528880.01,2262461.01,420.234863
528880.01,2262561.01,419.287537
528880.01,2262661.01,416.35144
528880.01,2262761.01,413.704018
528880.01,2262861.01,410.848312
528880.01,2262961.01,408.143341
528880.01,2263061.01,404.01413
528880.01,2263161.01,386.751419
528880.01,2263261.01,373.971954
528880.01,2263361.01,371.494522
528880.01,2263461.01,365.107254
528880.01,2263561.01,364.575104
528880.01,2263661.01,363.045288
528880.01,2263761.01,357.581085
528880.01,2263861.01,358.268478
528880.01,2263961.01,359.952194
528880.01,2264061.01,362.770004
528880.01,2264161.01,367.283981
528880.01,2264261.01,372.808838
528880.01,2264361.01,375.333618
528880.01,2264461.01,377.179443
528880.01,2264561.01,373.836212
528880.01,2264661.01,374.591278
528880.01,2264761.01,377.401901
528880.01,2264861.01,378.815704
528880.01,2264961.01,379.021271
528880.01,2265061.01,381.02652
528880.01,2265161.01,383.406357
528880.01,2265261.01,385.489594
528880.01,2265361.01,387.483398
528880.01,2265461.01,387.296539
528880.01,2265561.01,384.882675
528880.01,2265661.01,383.536255
528880.01,2265761.01,381.491943
528880.01,2265861.01,382.376221
528880.01,2265961.01,383.669777
528880.01,2266061.01,384.612473
528880.01,2266161.01,386.204651
528880.01,2266261.01,388.989838
528880.01,2266361.01,390.558075
528880.01,2266461.01,392.728745
528880.01,2266561.01,394.127396
528880.01,2266661.01,393.528442
528880.01,2266761.01,-9999
528980.01,2261061.01,-9999
528980.01,2261161.01,-9999
528980.01,2261261.01,419.135422
528980.01,2261361.01,421.053467
528980.01,2261461.01,422.271179
528980.01,2261561.01,425.382996
528980.01,2261661.01,427.498825
528980.01,2261761.01,427.766174
528980.01,2261861.01,428.00959
528980.01,2261961.01,426.466171
528980.01,2262061.01,423.745804
528980.01,2262161.01,422.718536
528980.01,2262261.01,422.131683
528980.01,2262361.01,421.454712
528980.01,2262461.01,419.889496
528980.01,2262561.01,417.643906
528980.01,2262661.01,413.634613
528980.01,2262761.01,409.898422
528980.01,2262861.01,406.331726
528980.01,2262961.01,404.28759
528980.01,2263061.01,401.406586
528980.01,2263161.01,397.781441
528980.01,2263261.01,392.630829
528980.01,2263361.01,388.794937
528980.01,2263461.01,372.267853
528980.01,2263561.01,366.434753
528980.01,2263661.01,364.808365
528980.01,2263761.01,361.614044
528980.01,2263861.01,358.613083
528980.01,2263961.01,361.746399
528980.01,2264061.01,362.215714
528980.01,2264161.01,368.121704
528980.01,2264261.01,372.861115
528980.01,2264361.01,374.391937
528980.01,2264461.01,373.488571
528980.01,2264561.01,371.069489
528980.01,2264661.01,373.701996
528980.01,2264761.01,376.601074
528980.01,2264861.01,377.120209
528980.01,2264961.01,377.984863
528980.01,2265061.01,379.743553
528980.01,2265161.01,381.392715
528980.01,2265261.01,382.195557
528980.01,2265361.01,384.668686
528980.01,2265461.01,386.175385
528980.01,2265561.01,386.048584
528980.01,2265661.01,384.566895
528980.01,2265761.01,382.006935
528980.01,2265861.01,381.76416
528980.01,2265961.01,381.406845
528980.01,2266061.01,383.38382
528980.01,2266161.01,385.638298
528980.01,2266261.01,387.920715
528980.01,2266361.01,390.822197
528980.01,2266461.01,391.586578
528980.01,2266561.01,392.938995
528980.01,2266661.01,392.616348
528980.01,2266761.01,391.611877
528980.01,2266861.01,-9999
529080.01,2261161.01,-9999
529080.01,2261261.01,-9999
529080.01,2261361.01,-9999
529080.01,2261461.01,423.252182
529080.01,2261561.01,424.0578
529080.01,2261661.01,424.356903
529080.01,2261761.01,423.83371
529080.01,2261861.01,422.765472
529080.01,2261961.01,421.724487
529080.01,2262061.01,419.671921
529080.01,2262161.01,420.164383
529080.01,2262261.01,420.334633
529080.01,2262361.01,420.091187
529080.01,2262461.01,419.244736
529080.01,2262561.01,416.639008
529080.01,2262661.01,413.983482
529080.01,2262761.01,409.490814
529080.01,2262861.01,404.574875
529080.01,2262961.01,401.814423
529080.01,2263061.01,397.632111
529080.01,2263161.01,395.448944
529080.01,2263261.01,394.547592
529080.01,2263361.01,394.258667
529080.01,2263461.01,390.566376
529080.01,2263561.01,374.588348
529080.01,2263661.01,368.771851
529080.01,2263761.01,363.593353
529080.01,2263861.01,362.817566
529080.01,2263961.01,362.778061
529080.01,2264061.01,362.321808
529080.01,2264161.01,366.193535
529080.01,2264261.01,370.653656
529080.01,2264361.01,372.667664
529080.01,2264461.01,369.902374
529080.01,2264561.01,369.287735
529080.01,2264661.01,371.47332
529080.01,2264761.01,373.688492
529080.01,2264861.01,374.349899
529080.01,2264961.01,377.017242
529080.01,2265061.01,377.854492
529080.01,2265161.01,377.611435
529080.01,2265261.01,380.080536
529080.01,2265361.01,383.077621
529080.01,2265461.01,385.805771
529080.01,2265561.01,386.855103
529080.01,2265661.01,385.995056
529080.01,2265761.01,384.409515
529080.01,2265861.01,383.18544
529080.01,2265961.01,382.082077
529080.01,2266061.01,382.208191
529080.01,2266161.01,383.164993
529080.01,2266261.01,386.935486
529080.01,2266361.01,389.835724
529080.01,2266461.01,391.861145
529080.01,2266561.01,392.329529
529080.01,2266661.01,392.334015
529080.01,2266761.01,391.176758
529080.01,2266861.01,-9999
529180.01,2261361.01,-9999
529180.01,2261461.01,-9999
529180.01,2261561.01,422.392273
529180.01,2261661.01,422.434143
529180.01,2261761.01,422.77803
529180.01,2261861.01,421.362534
529180.01,2261961.01,420.851364
529180.01,2262061.01,418.160217
529180.01,2262161.01,418.738251
529180.01,2262261.01,419.408386
529180.01,2262361.01,418.106766
529180.01,2262461.01,417.279419
529180.01,2262561.01,416.296539
529180.01,2262661.01,414.419434
529180.01,2262761.01,408.541901
529180.01,2262861.01,402.399643
529180.01,2262961.01,399.551697
529180.01,2263061.01,397.361839
529180.01,2263161.01,394.917175
529180.01,2263261.01,394.153503
529180.01,2263361.01,393.184204
529180.01,2263461.01,389.99115
529180.01,2263561.01,388.287689
529180.01,2263661.01,384.613495
529180.01,2263761.01,370.98008
529180.01,2263861.01,365.609833
529180.01,2263961.01,360.086243
529180.01,2264061.01,361.534058
529180.01,2264161.01,367.063766
529180.01,2264261.01,369.60672
529180.01,2264361.01,371.376534
529180.01,2264461.01,369.310822
529180.01,2264561.01,367.147385
529180.01,2264661.01,369.131317
529180.01,2264761.01,372.121613
529180.01,2264861.01,372.517044
529180.01,2264961.01,375.247864
529180.01,2265061.01,376.931831
529180.01,2265161.01,376.842499
529180.01,2265261.01,378.451508
529180.01,2265361.01,380.690491
529180.01,2265461.01,383.481918
529180.01,2265561.01,386.861343
529180.01,2265661.01,386.754372
529180.01,2265761.01,384.357162
529180.01,2265861.01,379.850143
529180.01,2265961.01,380.465637
529180.01,2266061.01,382.58313
529180.01,2266161.01,384.148247
529180.01,2266261.01,387.264435
529180.01,2266361.01,390.767387
529180.01,2266461.01,392.618469
529180.01,2266561.01,393.395279
529180.01,2266661.01,392.85025
529180.01,2266761.01,392.518417
529180.01,2266861.01,391.554352
529180.01,2266961.01,-9999
529280.01,2261561.01,-9999
529280.01,2261661.01,-9999
529280.01,2261761.01,421.240112
529280.01,2261861.01,419.856934
529280.01,2261961.01,418.384735
529280.01,2262061.01,416.03743
529280.01,2262161.01,416.849174
529280.01,2262261.01,416.712921
529280.01,2262361.01,417.226944
529280.01,2262461.01,415.995392
529280.01,2262561.01,414.118134
529280.01,2262661.01,412.715996
529280.01,2262761.01,408.206024
529280.01,2262861.01,402.78817
529280.01,2262961.01,400.268921
529280.01,2263061.01,396.967255
529280.01,2263161.01,394.087677
529280.01,2263261.01,392.082306
529280.01,2263361.01,391.034821
529280.01,2263461.01,388.224449
529280.01,2263561.01,384.883575
529280.01,2263661.01,384.25296
529280.01,2263761.01,382.40271
529280.01,2263861.01,380.60466
529280.01,2263961.01,365.314682
529280.01,2264061.01,358.660065
529280.01,2264161.01,363.324677
529280.01,2264261.01,367.288727
529280.01,2264361.01,368.953995
529280.01,2264461.01,366.189606
529280.01,2264561.01,365.102531
529280.01,2264661.01,368.314026
529280.01,2264761.01,370.300735
529280.01,2264861.01,370.907349
529280.01,2264961.01,372.514084
529280.01,2265061.01,374.088287
529280.01,2265161.01,375.128571
529280.01,2265261.01,377.786102
529280.01,2265361.01,381.655136
529280.01,2265461.01,384.816055
529280.01,2265561.01,386.030945
529280.01,2265661.01,387.801422
529280.01,2265761.01,384.542877
529280.01,2265861.01,375.535423
529280.01,2265961.01,378.979843
529280.01,2266061.01,382.670868
529280.01,2266161.01,385.398773
529280.01,2266261.01,387.110123
529280.01,2266361.01,390.9422
529280.01,2266461.01,393.647415
529280.01,2266561.01,393.933945
529280.01,2266661.01,393.803833
529280.01,2266761.01,392.944107
529280.01,2266861.01,392.08609
529280.01,2266961.01,391.930634
529380.01,2261761.01,-9999
529380.01,2261861.01,419.371791
529380.01,2261961.01,417.032837
529380.01,2262061.01,415.238281
529380.01,2262161.01,415.234299
529380.01,2262261.01,414.843079
529380.01,2262361.01,415.034874
529380.01,2262461.01,414.419754
529380.01,2262561.01,413.126923
529380.01,2262661.01,411.901123
529380.01,2262761.01,408.79538
529380.01,2262861.01,406.969589
529380.01,2262961.01,401.638535
529380.01,2263061.01,394.419777
529380.01,2263161.01,389.568741
529380.01,2263261.01,387.313141
529380.01,2263361.01,386.331787
529380.01,2263461.01,384.051697
529380.01,2263561.01,382.837234
529380.01,2263661.01,382.309639
529380.01,2263761.01,382.042435
529380.01,2263861.01,381.813263
529380.01,2263961.01,381.02597
529380.01,2264061.01,366.621307
529380.01,2264161.01,365.163849
529380.01,2264261.01,365.639877
529380.01,2264361.01,365.767471
529380.01,2264461.01,362.860535
529380.01,2264561.01,363.603943
529380.01,2264661.01,366.239319
529380.01,2264761.01,368.779663
529380.01,2264861.01,369.914505
529380.01,2264961.01,371.497162
529380.01,2265061.01,374.90152
529380.01,2265161.01,374.365341
529380.01,2265261.01,376.942352
529380.01,2265361.01,380.480377
529380.01,2265461.01,383.288361
529380.01,2265561.01,385.955246
529380.01,2265661.01,384.712364
529380.01,2265761.01,382.154175
529380.01,2265861.01,376.955307
529380.01,2265961.01,380.530151
529380.01,2266061.01,383.83049
529380.01,2266161.01,386.81691
529380.01,2266261.01,389.688255
529380.01,2266361.01,391.721588
529380.01,2266461.01,393.654694
529380.01,2266561.01,394.651886
529380.01,2266661.01,393.998276
529380.01,2266761.01,392.956772
529380.01,2266861.01,392.630234
529380.01,2266961.01,391.751373
529380.01,2267061.01,-9999
529480.01,2261861.01,-9999
529480.01,2261961.01,-9999
529480.01,2262061.01,415.243039
529480.01,2262161.01,413.913025
529480.01,2262261.01,413.208191
529480.01,2262361.01,412.068817
529480.01,2262461.01,411.239288
529480.01,2262561.01,410.027687
529480.01,2262661.01,408.594482
529480.01,2262761.01,405.080322
529480.01,2262861.01,402.411926
529480.01,2262961.01,398.062683
