"X","Y","H20_Kimm (TWT)"
535680.01,2271861.01,328.148727
535680.01,2271961.01,326.66758
535680.01,2272061.01,326.197144
535680.01,2272161.01,-9999
535780.01,2260861.01,-9999
535780.01,2260961.01,-9999
535780.01,2261061.01,-9999
535780.01,2261161.01,-9999
535780.01,2261261.01,280.51741
535780.01,2261361.01,279.419327
535780.01,2261461.01,276.604156
535780.01,2261561.01,272.179077
535780.01,2261661.01,268.567719
535780.01,2261761.01,263.494232
535780.01,2261861.01,260.019287
535780.01,2261961.01,258.94072
535780.01,2262061.01,256.724701
535780.01,2262161.01,255.153011
535780.01,2262261.01,255.426788
535780.01,2262361.01,255.184219
535780.01,2262461.01,255.011093
535780.01,2262561.01,255.824116
535780.01,2262661.01,256.557922
535780.01,2262761.01,255.71785
535780.01,2262861.01,254.203674
535780.01,2262961.01,252.582138
535780.01,2263061.01,249.522064
535780.01,2263161.01,248.714691
535780.01,2263261.01,249.784008
535780.01,2263361.01,250.337578
535780.01,2263461.01,250.653267
535780.01,2263561.01,250.88475
535780.01,2263661.01,250.897072
535780.01,2263761.01,250.518143
535780.01,2263861.01,249.626511
535780.01,2263961.01,248.150002
535780.01,2264061.01,247.756294
535780.01,2264161.01,247.790634
535780.01,2264261.01,246.648048
535780.01,2264361.01,245.369629
535780.01,2264461.01,244.442337
535780.01,2264561.01,243.801651
535780.01,2264661.01,240.916809
535780.01,2264761.01,238.502834
535780.01,2264861.01,236.889008
535780.01,2264961.01,234.062225
535780.01,2265061.01,231.961868
535780.01,2265161.01,231.018528
535780.01,2265261.01,229.588257
535780.01,2265361.01,226.710716
535780.01,2265461.01,224.155472
535780.01,2265561.01,222.81916
535780.01,2265661.01,216.622925
535780.01,2265761.01,217.92762
535780.01,2265861.01,227.323589
535780.01,2265961.01,232.255745
535780.01,2266061.01,233.930847
535780.01,2266161.01,237.59584
535780.01,2266261.01,246.428299
535780.01,2266361.01,252.991776
535780.01,2266461.01,256.518799
535780.01,2266561.01,260.643631
535780.01,2266661.01,265.013947
535780.01,2266761.01,267.661652
535780.01,2266861.01,271.604843
535780.01,2266961.01,274.678101
535780.01,2267061.01,277.246964
535780.01,2267161.01,281.073639
535780.01,2267261.01,283.562088
535780.01,2267361.01,285.094757
535780.01,2267461.01,287.434143
535780.01,2267561.01,291.831223
535780.01,2267661.01,295.49939
535780.01,2267761.01,301.393539
535780.01,2267861.01,306.486832
535780.01,2267961.01,309.23877
535780.01,2268061.01,302.019653
535780.01,2268161.01,299.947571
535780.01,2268261.01,298.506989
535780.01,2268361.01,295.144562
535780.01,2268461.01,296.628609
535780.01,2268561.01,298.667465
535780.01,2268661.01,299.850098
535780.01,2268761.01,300.98877
535780.01,2268861.01,301.99295
535780.01,2268961.01,302.067337
535780.01,2269061.01,302.571465
535780.01,2269161.01,304.083771
535780.01,2269261.01,305.300659
535780.01,2269361.01,307.489746
535780.01,2269461.01,310.152084
535780.01,2269561.01,312.267975
535780.01,2269661.01,315.219284
535780.01,2269761.01,314.594566
535780.01,2269861.01,312.953247
535780.01,2269961.01,311.589157
535780.01,2270061.01,313.851074
535780.01,2270161.01,317.205872
535780.01,2270261.01,318.263229
535780.01,2270361.01,320.221107
535780.01,2270461.01,321.083282
535780.01,2270561.01,321.864807
535780.01,2270661.01,325.973846
535780.01,2270761.01,328.928421
535780.01,2270861.01,329.970261
535780.01,2270961.01,330.892365
535780.01,2271061.01,332.377052
535780.01,2271161.01,333.195404
535780.01,2271261.01,333.432602
535780.01,2271361.01,333.743835
535780.01,2271461.01,334.944992
535780.01,2271561.01,334.727905
535780.01,2271661.01,332.655037
535780.01,2271761.01,330.062668
535780.01,2271861.01,329.110382
535780.01,2271961.01,327.590302
535780.01,2272061.01,326.485519
535780.01,2272161.01,326.531433
535780.01,2272261.01,-9999
535880.01,2260861.01,-9999
535880.01,2260961.01,-9999
535880.01,2261061.01,-9999
535880.01,2261161.01,-9999
535880.01,2261261.01,-9999
535880.01,2261361.01,279.61319
535880.01,2261461.01,276.538437
535880.01,2261561.01,271.432892
535880.01,2261661.01,267.599388
535880.01,2261761.01,263.548203
535880.01,2261861.01,261.584641
535880.01,2261961.01,260.804718
535880.01,2262061.01,259.247269
535880.01,2262161.01,257.801788
535880.01,2262261.01,258.58284
535880.01,2262361.01,257.517403
535880.01,2262461.01,257.953506
535880.01,2262561.01,258.984619
535880.01,2262661.01,257.868408
535880.01,2262761.01,254.80307
535880.01,2262861.01,252.604752
535880.01,2262961.01,250.736149
535880.01,2263061.01,249.697258
535880.01,2263161.01,250.296398
535880.01,2263261.01,251.497559
535880.01,2263361.01,251.825142
535880.01,2263461.01,251.463882
535880.01,2263561.01,250.70639
535880.01,2263661.01,250.60099
535880.01,2263761.01,250.50869
535880.01,2263861.01,250.125786
535880.01,2263961.01,249.438385
535880.01,2264061.01,248.450951
535880.01,2264161.01,248.609741
535880.01,2264261.01,247.991665
535880.01,2264361.01,247.065735
535880.01,2264461.01,246.952217
535880.01,2264561.01,245.91922
535880.01,2264661.01,243.402306
535880.01,2264761.01,241.037704
535880.01,2264861.01,233.650284
535880.01,2264961.01,231.773651
535880.01,2265061.01,228.905159
535880.01,2265161.01,226.598007
535880.01,2265261.01,225.519821
535880.01,2265361.01,222.255379
535880.01,2265461.01,220.772385
535880.01,2265561.01,221.098289
535880.01,2265661.01,218.355011
535880.01,2265761.01,219.755157
535880.01,2265861.01,225.632263
535880.01,2265961.01,231.749222
535880.01,2266061.01,234.684181
535880.01,2266161.01,239.513336
535880.01,2266261.01,248.071568
535880.01,2266361.01,252.373962
535880.01,2266461.01,256.99884
535880.01,2266561.01,260.781342
535880.01,2266661.01,265.059219
535880.01,2266761.01,267.444153
535880.01,2266861.01,271.337616
535880.01,2266961.01,274.370209
535880.01,2267061.01,277.113617
535880.01,2267161.01,281.717377
535880.01,2267261.01,283.705292
535880.01,2267361.01,285.402191
535880.01,2267461.01,288.552658
535880.01,2267561.01,292.300148
535880.01,2267661.01,296.426178
535880.01,2267761.01,303.428421
535880.01,2267861.01,308.44812
535880.01,2267961.01,310.419601
535880.01,2268061.01,303.572327
535880.01,2268161.01,299.701256
535880.01,2268261.01,297.134613
535880.01,2268361.01,294.196365
535880.01,2268461.01,295.434296
535880.01,2268561.01,298.222824
535880.01,2268661.01,300.17485
535880.01,2268761.01,303.611725
535880.01,2268861.01,303.705948
535880.01,2268961.01,303.915894
535880.01,2269061.01,304.083832
535880.01,2269161.01,305.68219
535880.01,2269261.01,306.183121
535880.01,2269361.01,307.824371
535880.01,2269461.01,310.937431
535880.01,2269561.01,312.913605
535880.01,2269661.01,313.981186
535880.01,2269761.01,313.109589
535880.01,2269861.01,310.912605
535880.01,2269961.01,309.54895
535880.01,2270061.01,311.815842
535880.01,2270161.01,313.507019
535880.01,2270261.01,316.363373
535880.01,2270361.01,317.747406
535880.01,2270461.01,319.719879
535880.01,2270561.01,321.604324
535880.01,2270661.01,325.406967
535880.01,2270761.01,327.986626
535880.01,2270861.01,329.418762
535880.01,2270961.01,330.352905
535880.01,2271061.01,331.341522
535880.01,2271161.01,332.169975
535880.01,2271261.01,332.029648
535880.01,2271361.01,334.532684
535880.01,2271461.01,335.224213
535880.01,2271561.01,334.189514
535880.01,2271661.01,331.413437
535880.01,2271761.01,329.991806
535880.01,2271861.01,328.801811
535880.01,2271961.01,327.916443
535880.01,2272061.01,328.270676
535880.01,2272161.01,328.322052
535880.01,2272261.01,329.229668
535880.01,2272361.01,-9999
535980.01,2260861.01,-9999
535980.01,2260961.01,-9999
535980.01,2261061.01,-9999
535980.01,2261161.01,-9999
535980.01,2261261.01,-9999
535980.01,2261361.01,-9999
535980.01,2261461.01,276.986946
535980.01,2261561.01,273.334778
535980.01,2261661.01,267.552032
535980.01,2261761.01,265.020203
535980.01,2261861.01,263.723724
535980.01,2261961.01,263.165497
535980.01,2262061.01,261.844925
535980.01,2262161.01,260.652161
535980.01,2262261.01,260.264359
535980.01,2262361.01,259.200867
535980.01,2262461.01,259.831207
535980.01,2262561.01,261.278946
535980.01,2262661.01,258.781906
535980.01,2262761.01,254.611801
535980.01,2262861.01,253.281494
535980.01,2262961.01,252.187485
535980.01,2263061.01,252.127441
535980.01,2263161.01,253.193531
535980.01,2263261.01,252.81321
535980.01,2263361.01,251.813427
535980.01,2263461.01,250.955383
535980.01,2263561.01,250.010368
535980.01,2263661.01,249.804214
535980.01,2263761.01,250.073517
535980.01,2263861.01,250.12854
535980.01,2263961.01,250.89769
535980.01,2264061.01,250.29298
535980.01,2264161.01,250.372818
535980.01,2264261.01,250.029243
535980.01,2264361.01,248.199905
535980.01,2264461.01,244.986473
535980.01,2264561.01,242.091896
535980.01,2264661.01,238.08247
535980.01,2264761.01,234.547775
535980.01,2264861.01,230.278709
535980.01,2264961.01,228.578476
535980.01,2265061.01,226.469078
535980.01,2265161.01,224.25676
535980.01,2265261.01,222.635773
535980.01,2265361.01,220.883999
535980.01,2265461.01,220.267258
535980.01,2265561.01,221.104813
535980.01,2265661.01,221.060425
535980.01,2265761.01,220.947659
535980.01,2265861.01,223.189781
535980.01,2265961.01,228.921265
535980.01,2266061.01,232.849777
535980.01,2266161.01,239.548706
535980.01,2266261.01,246.609894
535980.01,2266361.01,250.916801
535980.01,2266461.01,256.383179
535980.01,2266561.01,262.197632
535980.01,2266661.01,265.56192
535980.01,2266761.01,269.007599
535980.01,2266861.01,273.306
535980.01,2266961.01,276.052292
535980.01,2267061.01,279.878021
535980.01,2267161.01,282.79335
535980.01,2267261.01,285.368706
535980.01,2267361.01,286.545197
535980.01,2267461.01,288.176285
535980.01,2267561.01,291.7034
535980.01,2267661.01,295.77916
535980.01,2267761.01,303.437546
535980.01,2267861.01,310.450912
535980.01,2267961.01,311.584717
535980.01,2268061.01,304.651855
535980.01,2268161.01,297.441345
535980.01,2268261.01,294.258011
535980.01,2268361.01,293.01545
535980.01,2268461.01,295.42868
535980.01,2268561.01,298.45871
535980.01,2268661.01,302.542328
535980.01,2268761.01,305.392822
535980.01,2268861.01,306.462479
535980.01,2268961.01,305.62886
535980.01,2269061.01,305.907928
535980.01,2269161.01,309.037125
535980.01,2269261.01,309.475037
535980.01,2269361.01,308.609253
535980.01,2269461.01,308.956757
535980.01,2269561.01,309.232162
535980.01,2269661.01,307.272995
535980.01,2269761.01,305.448853
535980.01,2269861.01,304.354218
535980.01,2269961.01,306.678589
535980.01,2270061.01,310.035614
535980.01,2270161.01,311.648285
535980.01,2270261.01,314.178848
535980.01,2270361.01,316.252731
535980.01,2270461.01,317.186127
535980.01,2270561.01,320.991699
535980.01,2270661.01,324.744873
535980.01,2270761.01,327.297119
535980.01,2270861.01,328.16716
535980.01,2270961.01,329.523354
535980.01,2271061.01,330.919144
535980.01,2271161.01,330.867859
535980.01,2271261.01,331.320007
535980.01,2271361.01,333.838409
535980.01,2271461.01,335
535980.01,2271561.01,334.724808
535980.01,2271661.01,332.701401
535980.01,2271761.01,333.062195
535980.01,2271861.01,330.528931
535980.01,2271961.01,329.547028
535980.01,2272061.01,330.115944
535980.01,2272161.01,330.855118
535980.01,2272261.01,330.790047
535980.01,2272361.01,331.469574
535980.01,2272461.01,-9999
536080.01,2260861.01,-9999
536080.01,2260961.01,-9999
536080.01,2261061.01,-9999
536080.01,2261161.01,-9999
536080.01,2261261.01,-9999
536080.01,2261361.01,-9999
536080.01,2261461.01,277.733917
536080.01,2261561.01,274.723259
536080.01,2261661.01,268.726242
536080.01,2261761.01,266.445602
536080.01,2261861.01,266.224564
536080.01,2261961.01,264.789368
536080.01,2262061.01,263.447479
536080.01,2262161.01,262.351746
536080.01,2262261.01,262.387215
536080.01,2262361.01,262.007782
536080.01,2262461.01,262.696693
536080.01,2262561.01,262.486145
536080.01,2262661.01,259.073746
536080.01,2262761.01,255.008606
536080.01,2262861.01,253.780403
536080.01,2262961.01,253.264633
536080.01,2263061.01,253.404053
536080.01,2263161.01,253.168022
536080.01,2263261.01,252.176056
536080.01,2263361.01,250.560333
536080.01,2263461.01,250.240486
536080.01,2263561.01,250.196266
536080.01,2263661.01,250.437668
536080.01,2263761.01,251.409912
536080.01,2263861.01,252.124161
536080.01,2263961.01,252.216164
536080.01,2264061.01,250.152802
536080.01,2264161.01,246.731586
536080.01,2264261.01,244.4104
536080.01,2264361.01,236.873009
536080.01,2264461.01,235.495491
536080.01,2264561.01,234.005035
536080.01,2264661.01,232.539955
536080.01,2264761.01,232.03997
536080.01,2264861.01,230.012081
536080.01,2264961.01,227.617073
536080.01,2265061.01,227.114471
536080.01,2265161.01,225.597366
536080.01,2265261.01,224.083725
536080.01,2265361.01,223.672729
536080.01,2265461.01,222.164757
536080.01,2265561.01,221.758186
536080.01,2265661.01,222.369064
536080.01,2265761.01,221.926529
536080.01,2265861.01,222.71106
536080.01,2265961.01,226.925224
536080.01,2266061.01,230.763123
536080.01,2266161.01,240.668659
536080.01,2266261.01,247.777779
536080.01,2266361.01,251.596588
536080.01,2266461.01,257.046051
536080.01,2266561.01,261.908157
536080.01,2266661.01,265.415741
536080.01,2266761.01,269.957031
536080.01,2266861.01,273.841721
536080.01,2266961.01,275.910126
536080.01,2267061.01,279.7733
536080.01,2267161.01,282.311554
536080.01,2267261.01,282.953796
536080.01,2267361.01,284.431717
536080.01,2267461.01,287.673767
536080.01,2267561.01,291.677719
536080.01,2267661.01,295.127014
536080.01,2267761.01,303.940582
536080.01,2267861.01,309.527084
536080.01,2267961.01,311.146683
536080.01,2268061.01,306.64257
536080.01,2268161.01,297.911438
536080.01,2268261.01,293.799957
536080.01,2268361.01,294.829529
536080.01,2268461.01,297.273956
536080.01,2268561.01,299.876968
536080.01,2268661.01,303.852112
536080.01,2268761.01,306.236801
536080.01,2268861.01,306.479279
536080.01,2268961.01,307.232758
536080.01,2269061.01,309.620148
536080.01,2269161.01,311.110954
536080.01,2269261.01,311.357651
536080.01,2269361.01,310.159882
536080.01,2269461.01,309.766617
536080.01,2269561.01,305.119904
536080.01,2269661.01,300.295609
536080.01,2269761.01,301.160278
536080.01,2269861.01,303.486832
536080.01,2269961.01,307.930161
536080.01,2270061.01,309.881378
536080.01,2270161.01,310.344177
536080.01,2270261.01,312.418045
536080.01,2270361.01,314.617004
536080.01,2270461.01,315.513329
536080.01,2270561.01,319.691803
536080.01,2270661.01,323.469841
536080.01,2270761.01,324.598083
536080.01,2270861.01,326.440765
536080.01,2270961.01,328.208786
536080.01,2271061.01,327.555618
536080.01,2271161.01,328.235649
536080.01,2271261.01,331.542786
536080.01,2271361.01,334.099457
536080.01,2271461.01,335.199219
536080.01,2271561.01,335.453674
536080.01,2271661.01,335.171326
536080.01,2271761.01,335.089134
536080.01,2271861.01,332.658051
536080.01,2271961.01,330.70649
536080.01,2272061.01,330.869202
536080.01,2272161.01,332.7034
536080.01,2272261.01,333.271973
536080.01,2272361.01,334.114548
536080.01,2272461.01,-9999
536180.01,2260861.01,-9999
536180.01,2260961.01,-9999
536180.01,2261061.01,-9999
536180.01,2261161.01,-9999
536180.01,2261261.01,-9999
536180.01,2261361.01,-9999
536180.01,2261461.01,-9999
536180.01,2261561.01,274.274338
536180.01,2261661.01,270.570953
536180.01,2261761.01,268.12117
536180.01,2261861.01,267.774185
536180.01,2261961.01,266.298683
536180.01,2262061.01,264.670776
536180.01,2262161.01,264.057602
536180.01,2262261.01,264.714859
536180.01,2262361.01,264.216461
536180.01,2262461.01,262.89312
536180.01,2262561.01,260.235291
536180.01,2262661.01,256.489449
536180.01,2262761.01,254.019119
536180.01,2262861.01,253.694565
536180.01,2262961.01,253.479202
536180.01,2263061.01,253.228035
536180.01,2263161.01,252.942741
536180.01,2263261.01,252.379917
536180.01,2263361.01,251.21286
536180.01,2263461.01,251.575462
536180.01,2263561.01,252.326767
536180.01,2263661.01,250.7854
536180.01,2263761.01,248.739475
536180.01,2263861.01,246.031502
536180.01,2263961.01,242.505753
536180.01,2264061.01,240.330124
536180.01,2264161.01,239.195747
536180.01,2264261.01,237.67511
536180.01,2264361.01,236.010681
536180.01,2264461.01,235.47876
536180.01,2264561.01,234.168835
536180.01,2264661.01,233.082649
536180.01,2264761.01,234.352402
536180.01,2264861.01,233.063858
536180.01,2264961.01,230.854584
536180.01,2265061.01,230.184788
536180.01,2265161.01,229.022484
536180.01,2265261.01,227.248211
536180.01,2265361.01,226.575317
536180.01,2265461.01,224.970741
536180.01,2265561.01,223.876984
536180.01,2265661.01,224.158085
536180.01,2265761.01,223.377602
536180.01,2265861.01,222.487816
536180.01,2265961.01,223.71106
536180.01,2266061.01,231.920364
536180.01,2266161.01,239.79454
536180.01,2266261.01,247.474915
536180.01,2266361.01,251.05735
536180.01,2266461.01,256.350967
536180.01,2266561.01,261.263641
536180.01,2266661.01,264.01947
536180.01,2266761.01,269.063583
536180.01,2266861.01,273.043701
536180.01,2266961.01,273.769859
536180.01,2267061.01,277.447693
536180.01,2267161.01,280.760315
536180.01,2267261.01,281.220367
536180.01,2267361.01,283.515411
536180.01,2267461.01,286.614914
536180.01,2267561.01,288.453705
536180.01,2267661.01,294.440033
536180.01,2267761.01,301.768936
536180.01,2267861.01,305.512512
536180.01,2267961.01,308.829407
536180.01,2268061.01,305.243118
536180.01,2268161.01,296.488037
536180.01,2268261.01,294.791412
536180.01,2268361.01,295.784424
536180.01,2268461.01,297.601891
