"X","Y","H02_TBeauce (TWT)"
539880.01,2268061.01,-37.058856964
539880.01,2268161.01,-37.539794922
539880.01,2268261.01,-38.370388031
539880.01,2268361.01,-40.056373596
539880.01,2268461.01,-39.741851807
539880.01,2268561.01,-39.625526428
539880.01,2268661.01,-39.293106079
539880.01,2268761.01,-38.073581696
539880.01,2268861.01,-36.861885071
539880.01,2268961.01,-34.677154541
539880.01,2269061.01,-32.588932037
539880.01,2269161.01,-30.732326508
539880.01,2269261.01,-29.185665131
539880.01,2269361.01,-28.016716003
539880.01,2269461.01,-27.172462463
539880.01,2269561.01,-26.608076096
539880.01,2269661.01,-26.284936905
539880.01,2269761.01,-26.071588516
539880.01,2269861.01,-25.967723846
539880.01,2269961.01,-25.940843582
539880.01,2270061.01,-25.956851959
539880.01,2270161.01,-25.955579758
539880.01,2270261.01,-25.900957108
539880.01,2270361.01,-25.745285034
539880.01,2270461.01,-25.398210526
539880.01,2270561.01,-25.022891998
539880.01,2270661.01,-24.616931915
539880.01,2270761.01,-24.224681854
539980.01,2264061.01,-18.352441788
539980.01,2264161.01,-18.981384277
539980.01,2264261.01,-19.273460388
539980.01,2264361.01,-19.549039841
539980.01,2264461.01,-20.418251038
539980.01,2264561.01,-22.193826675
539980.01,2264661.01,-23.965024948
539980.01,2264761.01,-25.501110077
539980.01,2264861.01,-26.361965179
539980.01,2264961.01,-26.32333374
539980.01,2265061.01,-26.838630676
539980.01,2265161.01,-27.233066559
539980.01,2265261.01,-28.329101563
539980.01,2265361.01,-28.936382294
539980.01,2265461.01,-29.056949615
539980.01,2265561.01,-29.046333313
539980.01,2265661.01,-29.353914261
539980.01,2265761.01,-29.791208267
539980.01,2265861.01,-29.741884232
539980.01,2265961.01,-29.454502106
539980.01,2266061.01,-29.514652252
539980.01,2266161.01,-29.673061371
539980.01,2266261.01,-28.719923019
539980.01,2266361.01,-28.294397354
539980.01,2266461.01,-28.083438873
539980.01,2266561.01,-27.172136307
539980.01,2266661.01,-27.453111649
539980.01,2266761.01,-29.680175781
539980.01,2266861.01,-31.825210571
539980.01,2266961.01,-32.76845932
539980.01,2267061.01,-32.419876099
539980.01,2267161.01,-31.127027512
539980.01,2267261.01,-30.955524445
539980.01,2267361.01,-31.284179688
539980.01,2267461.01,-31.918804169
539980.01,2267561.01,-32.439842224
539980.01,2267661.01,-32.610496521
539980.01,2267761.01,-33.231899261
539980.01,2267861.01,-34.909496307
539980.01,2267961.01,-36.330070496
539980.01,2268061.01,-37.371463776
539980.01,2268161.01,-37.682933807
539980.01,2268261.01,-39.255760193
539980.01,2268361.01,-40.239772797
539980.01,2268461.01,-39.848625183
539980.01,2268561.01,-39.291873932
539980.01,2268661.01,-38.988697052
539980.01,2268761.01,-37.775997162
539980.01,2268861.01,-36.552360535
539980.01,2268961.01,-34.551223755
539980.01,2269061.01,-32.637748718
539980.01,2269161.01,-30.922405243
539980.01,2269261.01,-29.521757126
539980.01,2269361.01,-28.444292068
539980.01,2269461.01,-27.660547256
539980.01,2269561.01,-27.130050659
539980.01,2269661.01,-26.790363312
539980.01,2269761.01,-26.56930542
539980.01,2269861.01,-26.500608444
539980.01,2269961.01,-26.45316124
539980.01,2270061.01,-26.433103561
539980.01,2270161.01,-26.412488937
539980.01,2270261.01,-26.328948975
539980.01,2270361.01,-26.119565964
539980.01,2270461.01,-25.723672867
539980.01,2270561.01,-25.289360046
539980.01,2270661.01,-24.821050644
540080.01,2264061.01,-18.026678085
540080.01,2264161.01,-18.487852097
540080.01,2264261.01,-18.551229477
540080.01,2264361.01,-18.523427963
540080.01,2264461.01,-19.133317947
540080.01,2264561.01,-20.792877197
540080.01,2264661.01,-22.744852066
540080.01,2264761.01,-24.260936737
540080.01,2264861.01,-25.253353119
540080.01,2264961.01,-25.220991135
540080.01,2265061.01,-25.387456894
540080.01,2265161.01,-26.396654129
540080.01,2265261.01,-27.796703339
540080.01,2265361.01,-28.358318329
540080.01,2265461.01,-28.17228508
540080.01,2265561.01,-28.234357834
540080.01,2265661.01,-28.997407913
540080.01,2265761.01,-29.510349274
540080.01,2265861.01,-29.754516602
540080.01,2265961.01,-29.59015274
540080.01,2266061.01,-29.531629562
540080.01,2266161.01,-28.665863037
540080.01,2266261.01,-28.076963425
540080.01,2266361.01,-27.546007156
540080.01,2266461.01,-26.562767029
540080.01,2266561.01,-28.008501053
540080.01,2266661.01,-29.574043274
540080.01,2266761.01,-30.668605804
540080.01,2266861.01,-31.977516174
540080.01,2266961.01,-33.843379974
540080.01,2267061.01,-33.494972229
540080.01,2267161.01,-32.037895203
540080.01,2267261.01,-31.528308868
540080.01,2267361.01,-31.90527153
540080.01,2267461.01,-32.655220032
540080.01,2267561.01,-33.157951355
540080.01,2267661.01,-33.341487885
540080.01,2267761.01,-33.662303925
540080.01,2267861.01,-34.599830627
540080.01,2267961.01,-35.38910675
540080.01,2268061.01,-36.815299988
540080.01,2268161.01,-37.744293213
540080.01,2268261.01,-39.533817291
540080.01,2268361.01,-39.82359314
540080.01,2268461.01,-39.211093903
540080.01,2268561.01,-38.552677155
540080.01,2268661.01,-38.140399933
540080.01,2268761.01,-37.522377014
540080.01,2268861.01,-36.240329742
540080.01,2268961.01,-34.392814636
540080.01,2269061.01,-32.670017242
540080.01,2269161.01,-31.087610245
540080.01,2269261.01,-29.805391312
540080.01,2269361.01,-28.836874008
540080.01,2269461.01,-28.170030594
540080.01,2269561.01,-27.732046127
540080.01,2269661.01,-27.411539078
540080.01,2269761.01,-27.199861526
540080.01,2269861.01,-27.068317413
540080.01,2269961.01,-26.982027054
540080.01,2270061.01,-26.918571472
540080.01,2270161.01,-26.853782654
540080.01,2270261.01,-26.69959259
540080.01,2270361.01,-26.370544434
540080.01,2270461.01,-25.917446136
540080.01,2270561.01,-25.420030594
540180.01,2264161.01,-17.878147125
540180.01,2264261.01,-17.752994537
540180.01,2264361.01,-17.632616043
540180.01,2264461.01,-18.373756409
540180.01,2264561.01,-19.97640419
540180.01,2264661.01,-21.484308243
540180.01,2264761.01,-22.579687119
540180.01,2264861.01,-23.745710373
540180.01,2264961.01,-24.265079498
540180.01,2265061.01,-24.703193665
540180.01,2265161.01,-25.971220016
540180.01,2265261.01,-26.953935623
540180.01,2265361.01,-27.658693314
540180.01,2265461.01,-27.675859451
540180.01,2265561.01,-28.709890366
540180.01,2265661.01,-30.089214325
540180.01,2265761.01,-29.566398621
540180.01,2265861.01,-29.849079132
540180.01,2265961.01,-29.674070358
540180.01,2266061.01,-29.395318985
540180.01,2266161.01,-28.247402191
540180.01,2266261.01,-28.93404007
540180.01,2266361.01,-27.677629471
540180.01,2266461.01,-28.523622513
540180.01,2266561.01,-30.798494339
540180.01,2266661.01,-31.570192337
540180.01,2266761.01,-31.099897385
540180.01,2266861.01,-31.748615265
540180.01,2266961.01,-33.08480835
540180.01,2267061.01,-33.018684387
540180.01,2267161.01,-32.805187225
540180.01,2267261.01,-32.601360321
540180.01,2267361.01,-32.674114227
540180.01,2267461.01,-32.917907715
540180.01,2267561.01,-33.512359619
540180.01,2267661.01,-34.172538757
540180.01,2267761.01,-34.292301178
540180.01,2267861.01,-35.234542847
540180.01,2267961.01,-36.078853607
540180.01,2268061.01,-37.194355011
540180.01,2268161.01,-38.300048828
540180.01,2268261.01,-38.88640213
540180.01,2268361.01,-38.758598328
540180.01,2268461.01,-38.438583374
540180.01,2268561.01,-38.183059692
540180.01,2268661.01,-37.957977295
540180.01,2268761.01,-37.155410767
540180.01,2268861.01,-35.902557373
540180.01,2268961.01,-34.143291473
540180.01,2269061.01,-32.537666321
540180.01,2269161.01,-31.154455185
540180.01,2269261.01,-30.034311295
540180.01,2269361.01,-29.18605423
540180.01,2269461.01,-28.598720551
540180.01,2269561.01,-28.21570015
540180.01,2269661.01,-27.969276428
540180.01,2269761.01,-27.789215088
540180.01,2269861.01,-27.634422302
540180.01,2269961.01,-27.482749939
540180.01,2270061.01,-27.313547134
540180.01,2270161.01,-27.10682106
540180.01,2270261.01,-26.815576553
540180.01,2270361.01,-26.410776138
540180.01,2270461.01,-25.902786255
540180.01,2270561.01,-25.355560303
540280.01,2264261.01,-16.96697998
540280.01,2264361.01,-17.11498642
540280.01,2264461.01,-18.122520447
540280.01,2264561.01,-19.46954155
540280.01,2264661.01,-20.60830307
540280.01,2264761.01,-21.242717743
540280.01,2264861.01,-22.105136871
540280.01,2264961.01,-23.198156357
540280.01,2265061.01,-23.844825745
540280.01,2265161.01,-24.687290192
540280.01,2265261.01,-25.670370102
540280.01,2265361.01,-26.922044754
540280.01,2265461.01,-27.578479767
540280.01,2265561.01,-30.489961624
540280.01,2265661.01,-31.771530151
540280.01,2265761.01,-29.647413254
540280.01,2265861.01,-29.812486649
540280.01,2265961.01,-29.501813889
540280.01,2266061.01,-28.572956085
540280.01,2266161.01,-28.16570282
540280.01,2266261.01,-28.555677414
540280.01,2266361.01,-28.232501984
540280.01,2266461.01,-30.441478729
540280.01,2266561.01,-32.770683289
540280.01,2266661.01,-32.755058289
540280.01,2266761.01,-31.545463562
540280.01,2266861.01,-31.931318283
540280.01,2266961.01,-32.417697906
540280.01,2267061.01,-32.637195587
540280.01,2267161.01,-33.281467438
540280.01,2267261.01,-33.284576416
540280.01,2267361.01,-33.188541412
540280.01,2267461.01,-33.177272797
540280.01,2267561.01,-33.730758667
540280.01,2267661.01,-34.442806244
540280.01,2267761.01,-34.511123657
540280.01,2267861.01,-35.974384308
540280.01,2267961.01,-37.082023621
540280.01,2268061.01,-37.867679596
540280.01,2268161.01,-38.468605042
540280.01,2268261.01,-38.304290771
540280.01,2268361.01,-37.661373138
540280.01,2268461.01,-37.99363327
540280.01,2268561.01,-37.7902565
540280.01,2268661.01,-37.297279358
540280.01,2268761.01,-36.728427887
540280.01,2268861.01,-35.389770508
540280.01,2268961.01,-33.822174072
540280.01,2269061.01,-32.417228699
540280.01,2269161.01,-31.22369957
540280.01,2269261.01,-30.26030159
540280.01,2269361.01,-29.53090477
540280.01,2269461.01,-29.023084641
540280.01,2269561.01,-28.678455353
540280.01,2269661.01,-28.430561066
540280.01,2269761.01,-28.208215714
540280.01,2269861.01,-27.97584343
540280.01,2269961.01,-27.720518112
540280.01,2270061.01,-27.433956146
540280.01,2270161.01,-27.09532547
540280.01,2270261.01,-26.698823929
540280.01,2270361.01,-26.208156586
540280.01,2270461.01,-25.648141861
540380.01,2264361.01,-16.625421524
540380.01,2264461.01,-17.585483551
540380.01,2264561.01,-18.890991211
540380.01,2264661.01,-19.799474716
540380.01,2264761.01,-20.464759827
540380.01,2264861.01,-21.274211884
540380.01,2264961.01,-22.248510361
540380.01,2265061.01,-22.635036469
540380.01,2265161.01,-23.483184814
540380.01,2265261.01,-24.959886551
540380.01,2265361.01,-26.32950592
540380.01,2265461.01,-27.286582947
540380.01,2265561.01,-29.761854172
540380.01,2265661.01,-30.269540787
540380.01,2265761.01,-29.238164902
540380.01,2265861.01,-29.788930893
540380.01,2265961.01,-28.677316666
540380.01,2266061.01,-28.04139328
540380.01,2266161.01,-27.176740646
540380.01,2266261.01,-27.421571732
540380.01,2266361.01,-28.41945076
540380.01,2266461.01,-30.872865677
540380.01,2266561.01,-32.791988373
540380.01,2266661.01,-33.101127625
540380.01,2266761.01,-32.769351959
540380.01,2266861.01,-33.078784943
540380.01,2266961.01,-32.383354187
540380.01,2267061.01,-32.339412689
540380.01,2267161.01,-32.946166992
540380.01,2267261.01,-33.097995758
540380.01,2267361.01,-33.378608704
540380.01,2267461.01,-33.411643982
540380.01,2267561.01,-33.852787018
540380.01,2267661.01,-34.798057556
540380.01,2267761.01,-34.580513
540380.01,2267861.01,-35.175701141
540380.01,2267961.01,-36.186775208
540380.01,2268061.01,-37.055305481
540380.01,2268161.01,-37.529636383
540380.01,2268261.01,-37.652439117
540380.01,2268361.01,-37.438350677
540380.01,2268461.01,-37.723617554
540380.01,2268561.01,-37.591205597
540380.01,2268661.01,-37.420688629
540380.01,2268761.01,-36.42609024
540380.01,2268861.01,-34.916687012
540380.01,2268961.01,-33.531730652
540380.01,2269061.01,-32.299377441
540380.01,2269161.01,-31.164735794
540380.01,2269261.01,-30.317241669
540380.01,2269361.01,-29.759391785
540380.01,2269461.01,-29.408662796
540380.01,2269561.01,-29.099891663
540380.01,2269661.01,-28.839424133
540380.01,2269761.01,-28.559804916
540380.01,2269861.01,-28.219423294
540380.01,2269961.01,-27.830028534
540380.01,2270061.01,-27.392072678
540380.01,2270161.01,-26.912965775
540380.01,2270261.01,-26.377086639
540380.01,2270361.01,-25.789787292
540480.01,2264361.01,-15.942504883
540480.01,2264461.01,-16.735034943
540480.01,2264561.01,-17.819898605
540480.01,2264661.01,-18.606254578
540480.01,2264761.01,-19.716247559
540480.01,2264861.01,-20.671630859
540480.01,2264961.01,-21.386491776
540480.01,2265061.01,-21.944484711
540480.01,2265161.01,-23.076084137
540480.01,2265261.01,-24.585121155
540480.01,2265361.01,-26.005325317
540480.01,2265461.01,-27.148576736
540480.01,2265561.01,-28.202461243
540480.01,2265661.01,-28.951309204
540480.01,2265761.01,-29.947401047
540480.01,2265861.01,-29.947299957
540480.01,2265961.01,-28.794189453
540480.01,2266061.01,-27.831912994
540480.01,2266161.01,-25.830684662
540480.01,2266261.01,-25.982337952
540480.01,2266361.01,-28.649877548
540480.01,2266461.01,-30.559547424
540480.01,2266561.01,-31.455266953
540480.01,2266661.01,-32.57705307
540480.01,2266761.01,-33.397785187
540480.01,2266861.01,-33.041797638
540480.01,2266961.01,-32.31696701
540480.01,2267061.01,-32.324054718
540480.01,2267161.01,-32.200279236
540480.01,2267261.01,-32.702419281
540480.01,2267361.01,-33.660263062
540480.01,2267461.01,-33.27897644
540480.01,2267561.01,-33.074062347
540480.01,2267661.01,-33.436496735
540480.01,2267761.01,-33.530033112
540480.01,2267861.01,-33.847080231
540480.01,2267961.01,-35.167007446
540480.01,2268061.01,-36.061367035
540480.01,2268161.01,-36.301845551
540480.01,2268261.01,-36.94045639
540480.01,2268361.01,-37.149162292
540480.01,2268461.01,-37.323783875
540480.01,2268561.01,-37.439037323
540480.01,2268661.01,-37.30116272
540480.01,2268761.01,-35.879646301
540480.01,2268861.01,-34.540699005
540480.01,2268961.01,-33.297363281
540480.01,2269061.01,-32.086021423
540480.01,2269161.01,-31.095407486
540480.01,2269261.01,-30.371244431
540480.01,2269361.01,-29.899299622
540480.01,2269461.01,-29.605754852
540480.01,2269561.01,-29.404476166
540480.01,2269661.01,-29.169052124
540480.01,2269761.01,-28.806537628
540480.01,2269861.01,-28.352106094
540480.01,2269961.01,-27.80405426
540480.01,2270061.01,-27.190340042
540480.01,2270161.01,-26.552125931
540480.01,2270261.01,-25.878435135
540580.01,2264461.01,-15.721704483
540580.01,2264561.01,-16.401412964
540580.01,2264661.01,-17.3318367
540580.01,2264761.01,-19.012334824
540580.01,2264861.01,-19.900835037
540580.01,2264961.01,-20.795265198
540580.01,2265061.01,-21.582834244
540580.01,2265161.01,-22.592664719
540580.01,2265261.01,-23.995492935
540580.01,2265361.01,-25.656021118
540580.01,2265461.01,-27.249765396
540580.01,2265561.01,-28.320678711
540580.01,2265661.01,-28.374000549
540580.01,2265761.01,-28.862989426
540580.01,2265861.01,-28.979734421
540580.01,2265961.01,-28.189720154
540580.01,2266061.01,-26.695329666
540580.01,2266161.01,-24.878414154
540580.01,2266261.01,-25.788021088
540580.01,2266361.01,-28.699846268
540580.01,2266461.01,-30.297729492
540580.01,2266561.01,-30.155605316
540580.01,2266661.01,-31.488988876
540580.01,2266761.01,-32.234992981
540580.01,2266861.01,-31.617305756
540580.01,2266961.01,-31.775419235
540580.01,2267061.01,-32.542747498
540580.01,2267161.01,-32.064750671
540580.01,2267261.01,-32.348903656
540580.01,2267361.01,-33.07183075
540580.01,2267461.01,-32.28144455
540580.01,2267561.01,-31.771511078
540580.01,2267661.01,-32.216495514
540580.01,2267761.01,-33.219841003
540580.01,2267861.01,-33.726882935
540580.01,2267961.01,-35.469078064
540580.01,2268061.01,-35.783069611
540580.01,2268161.01,-35.995124817
540580.01,2268261.01,-36.690128326
540580.01,2268361.01,-36.844966888
540580.01,2268461.01,-36.906044006
540580.01,2268561.01,-37.086883545
540580.01,2268661.01,-36.739131927
540580.01,2268761.01,-35.450496674
540580.01,2268861.01,-34.22990799
540580.01,2268961.01,-33.022659302
540580.01,2269061.01,-31.944532394
540580.01,2269161.01,-31.079114914
540580.01,2269261.01,-30.449983597
540580.01,2269361.01,-30.037420273
540580.01,2269461.01,-29.766792297
540580.01,2269561.01,-29.562870026
540580.01,2269661.01,-29.319313049
540580.01,2269761.01,-28.938175201
540580.01,2269861.01,-28.325380325
540580.01,2269961.01,-27.604701996
540580.01,2270061.01,-26.831115723
540580.01,2270161.01,-26.015697479
540580.01,2270261.01,-25.195068359
540680.01,2264561.01,-15.743535042
540680.01,2264661.01,-16.795520782
540680.01,2264761.01,-18.121547699
540680.01,2264861.01,-19.073724747
540680.01,2264961.01,-20.025020599
540680.01,2265061.01,-21.057817459
540680.01,2265161.01,-22.080457687
540680.01,2265261.01,-23.35512352
540680.01,2265361.01,-25.013015747
540680.01,2265461.01,-26.738895416
540680.01,2265561.01,-28.347787857
540680.01,2265661.01,-28.51177597
540680.01,2265761.01,-27.739448547
540680.01,2265861.01,-27.455385208
540680.01,2265961.01,-26.961009979
540680.01,2266061.01,-25.451150894
540680.01,2266161.01,-24.502677917
540680.01,2266261.01,-26.084379196
540680.01,2266361.01,-28.499845505
540680.01,2266461.01,-30.105178833
540680.01,2266561.01,-29.659599304
540680.01,2266661.01,-30.462064743
540680.01,2266761.01,-30.324432373
540680.01,2266861.01,-29.996658325
540680.01,2266961.01,-30.642459869
540680.01,2267061.01,-31.817193985
540680.01,2267161.01,-31.577379227
540680.01,2267261.01,-31.515464783
540680.01,2267361.01,-31.777956009
540680.01,2267461.01,-31.276914597
540680.01,2267561.01,-31.394079208
540680.01,2267661.01,-32.850200653
540680.01,2267761.01,-34.282485962
540680.01,2267861.01,-35.468391418
540680.01,2267961.01,-36.205280304
540680.01,2268061.01,-36.327209473
540680.01,2268161.01,-36.281703949
540680.01,2268261.01,-36.7081604
540680.01,2268361.01,-36.656646729
540680.01,2268461.01,-36.82232666
540680.01,2268561.01,-37.038768768
540680.01,2268661.01,-36.292476654
540680.01,2268761.01,-35.12695694
540680.01,2268861.01,-33.961357117
540680.01,2268961.01,-32.854938507
