"X","Y","H10_Portl (TWT)"
538880.01,2266061.01,207.938293
538880.01,2266161.01,208.474121
538880.01,2266261.01,208.425415
538880.01,2266361.01,207.983994
538880.01,2266461.01,208.205589
538880.01,2266561.01,208.365242
538880.01,2266661.01,209.820972
538880.01,2266761.01,210.773693
538880.01,2266861.01,210.304863
538880.01,2266961.01,211.258942
538880.01,2267061.01,213.250916
538880.01,2267161.01,214.772446
538880.01,2267261.01,215.698166
538880.01,2267361.01,219.266621
538880.01,2267461.01,227.929878
538880.01,2267561.01,232.893311
538880.01,2267661.01,236.524689
538880.01,2267761.01,234.624756
538880.01,2267861.01,231.807709
538880.01,2267961.01,228.664806
538880.01,2268061.01,224.359268
538880.01,2268161.01,222.916992
538880.01,2268261.01,216.744934
538880.01,2268361.01,206.696793
538880.01,2268461.01,207.838051
538880.01,2268561.01,208.639168
538880.01,2268661.01,211.053261
538880.01,2268761.01,214.95192
538880.01,2268861.01,218.113945
538880.01,2268961.01,220.757095
538880.01,2269061.01,221.949944
538880.01,2269161.01,223.185776
538880.01,2269261.01,225.667786
538880.01,2269361.01,229.510876
538880.01,2269461.01,230.933105
538880.01,2269561.01,227.738487
538880.01,2269661.01,222.390823
538880.01,2269761.01,222.751595
538880.01,2269861.01,223.780266
538880.01,2269961.01,225.917641
538880.01,2270061.01,228.474564
538880.01,2270161.01,230.109901
538880.01,2270261.01,230.27771
538880.01,2270361.01,233.339066
538880.01,2270461.01,237.722343
538880.01,2270561.01,241.695084
538880.01,2270661.01,-9999
538880.01,2270761.01,-9999
538880.01,2270861.01,-9999
538880.01,2270961.01,-9999
538880.01,2271061.01,-9999
538880.01,2271161.01,-9999
538880.01,2271261.01,-9999
538880.01,2271361.01,-9999
538880.01,2271461.01,-9999
538980.01,2263161.01,-9999
538980.01,2263261.01,-9999
538980.01,2263361.01,222.972214
538980.01,2263461.01,221.794968
538980.01,2263561.01,221.114944
538980.01,2263661.01,219.109932
538980.01,2263761.01,218.539474
538980.01,2263861.01,216.035065
538980.01,2263961.01,215.73114
538980.01,2264061.01,216.458443
538980.01,2264161.01,215.142288
538980.01,2264261.01,212.921646
538980.01,2264361.01,213.84391
538980.01,2264461.01,214.461781
538980.01,2264561.01,214.636093
538980.01,2264661.01,215.348877
538980.01,2264761.01,214.831131
538980.01,2264861.01,213.183273
538980.01,2264961.01,211.775234
538980.01,2265061.01,209.422874
538980.01,2265161.01,207.643402
538980.01,2265261.01,205.451347
538980.01,2265361.01,204.011108
538980.01,2265461.01,201.037521
538980.01,2265561.01,199.721642
538980.01,2265661.01,199.723267
538980.01,2265761.01,200.032059
538980.01,2265861.01,206.894409
538980.01,2265961.01,207.490189
538980.01,2266061.01,206.316696
538980.01,2266161.01,206.228546
538980.01,2266261.01,205.153641
538980.01,2266361.01,205.076141
538980.01,2266461.01,207.664581
538980.01,2266561.01,208.360474
538980.01,2266661.01,210.300789
538980.01,2266761.01,211.193542
538980.01,2266861.01,209.946224
538980.01,2266961.01,210.033142
538980.01,2267061.01,213.045731
538980.01,2267161.01,214.42857
538980.01,2267261.01,215.887268
538980.01,2267361.01,220.278221
538980.01,2267461.01,229.186539
538980.01,2267561.01,234.356171
538980.01,2267661.01,238.750679
538980.01,2267761.01,234.447514
538980.01,2267861.01,228.478165
538980.01,2267961.01,225.662674
538980.01,2268061.01,224.73436
538980.01,2268161.01,224.471165
538980.01,2268261.01,217.992683
538980.01,2268361.01,206.104206
538980.01,2268461.01,207.238319
538980.01,2268561.01,208.226852
538980.01,2268661.01,210.598099
538980.01,2268761.01,213.701584
538980.01,2268861.01,219.147461
538980.01,2268961.01,221.375816
538980.01,2269061.01,221.879429
538980.01,2269161.01,223.187241
538980.01,2269261.01,225.953094
538980.01,2269361.01,229.467239
538980.01,2269461.01,230.339161
538980.01,2269561.01,226.633759
538980.01,2269661.01,222.094456
538980.01,2269761.01,224.281212
538980.01,2269861.01,224.535233
538980.01,2269961.01,227.052635
538980.01,2270061.01,228.153839
538980.01,2270161.01,228.380383
538980.01,2270261.01,229.291153
538980.01,2270361.01,228.328064
538980.01,2270461.01,234.526154
538980.01,2270561.01,243.878975
538980.01,2270661.01,-9999
538980.01,2270761.01,-9999
538980.01,2270861.01,-9999
538980.01,2270961.01,-9999
538980.01,2271061.01,-9999
538980.01,2271161.01,-9999
538980.01,2271261.01,-9999
538980.01,2271361.01,-9999
538980.01,2271461.01,-9999
539080.01,2263161.01,-9999
539080.01,2263261.01,-9999
539080.01,2263361.01,223.782448
539080.01,2263461.01,223.416313
539080.01,2263561.01,221.678307
539080.01,2263661.01,221.359627
539080.01,2263761.01,220.925507
539080.01,2263861.01,219.057709
539080.01,2263961.01,218.521225
539080.01,2264061.01,220.330654
539080.01,2264161.01,218.643311
539080.01,2264261.01,216.290928
539080.01,2264361.01,217.340958
539080.01,2264461.01,217.48452
539080.01,2264561.01,216.790848
539080.01,2264661.01,215.776478
539080.01,2264761.01,212.998917
539080.01,2264861.01,211.841751
539080.01,2264961.01,207.683388
539080.01,2265061.01,205.470276
539080.01,2265161.01,204.979736
539080.01,2265261.01,204.368317
539080.01,2265361.01,203.146259
539080.01,2265461.01,202.766441
539080.01,2265561.01,202.914642
539080.01,2265661.01,202.857925
539080.01,2265761.01,204.030502
539080.01,2265861.01,207.961258
539080.01,2265961.01,207.319344
539080.01,2266061.01,205.090691
539080.01,2266161.01,203.992718
539080.01,2266261.01,201.5037
539080.01,2266361.01,202.319916
539080.01,2266461.01,204.747787
539080.01,2266561.01,206.205284
539080.01,2266661.01,209.664341
539080.01,2266761.01,209.867599
539080.01,2266861.01,207.578705
539080.01,2266961.01,208.754028
539080.01,2267061.01,211.342545
539080.01,2267161.01,212.498695
539080.01,2267261.01,215.791622
539080.01,2267361.01,219.631401
539080.01,2267461.01,228.135349
539080.01,2267561.01,232.69104
539080.01,2267661.01,232.513367
539080.01,2267761.01,225.869247
539080.01,2267861.01,224.259865
539080.01,2267961.01,225.911747
539080.01,2268061.01,227.067741
539080.01,2268161.01,227.308975
539080.01,2268261.01,214.731934
539080.01,2268361.01,206.227425
539080.01,2268461.01,207.677818
539080.01,2268561.01,208.818382
539080.01,2268661.01,210.436035
539080.01,2268761.01,213.744255
539080.01,2268861.01,221.061676
539080.01,2268961.01,222.4151
539080.01,2269061.01,222.832741
539080.01,2269161.01,224.696007
539080.01,2269261.01,227.4538
539080.01,2269361.01,229.73967
539080.01,2269461.01,229.309265
539080.01,2269561.01,224.4086
539080.01,2269661.01,223.201263
539080.01,2269761.01,223.848808
539080.01,2269861.01,224.764294
539080.01,2269961.01,224.75518
539080.01,2270061.01,225.719612
539080.01,2270161.01,230.305565
539080.01,2270261.01,229.149597
539080.01,2270361.01,227.720272
539080.01,2270461.01,233.375374
539080.01,2270561.01,244.155918
539080.01,2270661.01,245.680267
539080.01,2270761.01,-9999
539080.01,2270861.01,-9999
539080.01,2270961.01,-9999
539080.01,2271061.01,-9999
539080.01,2271161.01,-9999
539080.01,2271261.01,-9999
539080.01,2271361.01,-9999
539180.01,2263361.01,-9999
539180.01,2263461.01,224.5755
539180.01,2263561.01,223.221268
539180.01,2263661.01,221.518654
539180.01,2263761.01,222.057442
539180.01,2263861.01,221.232101
539180.01,2263961.01,222.17543
539180.01,2264061.01,224.709602
539180.01,2264161.01,222.219177
539180.01,2264261.01,219.85006
539180.01,2264361.01,219.180939
539180.01,2264461.01,218.297554
539180.01,2264561.01,215.218094
539180.01,2264661.01,213.15564
539180.01,2264761.01,211.08548
539180.01,2264861.01,209.166695
539180.01,2264961.01,207.684875
539180.01,2265061.01,205.601688
539180.01,2265161.01,204.470703
539180.01,2265261.01,204.712349
539180.01,2265361.01,205.128326
539180.01,2265461.01,204.341064
539180.01,2265561.01,204.591877
539180.01,2265661.01,206.522629
539180.01,2265761.01,207.552242
539180.01,2265861.01,207.383499
539180.01,2265961.01,204.400452
539180.01,2266061.01,202.300888
539180.01,2266161.01,200.821144
539180.01,2266261.01,200.978569
539180.01,2266361.01,202.519482
539180.01,2266461.01,204.786034
539180.01,2266561.01,206.938065
539180.01,2266661.01,209.76403
539180.01,2266761.01,207.753372
539180.01,2266861.01,204.458675
539180.01,2266961.01,207.059044
539180.01,2267061.01,210.836853
539180.01,2267161.01,213.216187
539180.01,2267261.01,215.611549
539180.01,2267361.01,218.861389
539180.01,2267461.01,221.053257
539180.01,2267561.01,225.142715
539180.01,2267661.01,224.766697
539180.01,2267761.01,224.220917
539180.01,2267861.01,225.775513
539180.01,2267961.01,228.455711
539180.01,2268061.01,229.531891
539180.01,2268161.01,230.492046
539180.01,2268261.01,212.388107
539180.01,2268361.01,207.516762
539180.01,2268461.01,208.62674
539180.01,2268561.01,210.978172
539180.01,2268661.01,214.187256
539180.01,2268761.01,217.789009
539180.01,2268861.01,222.211075
539180.01,2268961.01,222.4175
539180.01,2269061.01,222.392792
539180.01,2269161.01,224.217857
539180.01,2269261.01,229.32412
539180.01,2269361.01,231.136467
539180.01,2269461.01,229.273586
539180.01,2269561.01,224.845535
539180.01,2269661.01,223.380329
539180.01,2269761.01,221.977936
539180.01,2269861.01,220.243645
539180.01,2269961.01,223.137589
539180.01,2270061.01,226.800259
539180.01,2270161.01,229.396965
539180.01,2270261.01,229.117046
539180.01,2270361.01,230.938522
539180.01,2270461.01,235.929054
539180.01,2270561.01,244.063049
539180.01,2270661.01,245.814339
539180.01,2270761.01,-9999
539180.01,2270861.01,-9999
539180.01,2270961.01,-9999
539180.01,2271061.01,-9999
539180.01,2271161.01,-9999
539180.01,2271261.01,-9999
539280.01,2263461.01,-9999
539280.01,2263561.01,223.605389
539280.01,2263661.01,221.818176
539280.01,2263761.01,222.13485
539280.01,2263861.01,221.171967
539280.01,2263961.01,217.134495
539280.01,2264061.01,216.181129
539280.01,2264161.01,215.262909
539280.01,2264261.01,213.588455
539280.01,2264361.01,214.215096
539280.01,2264461.01,210.831299
539280.01,2264561.01,210.712486
539280.01,2264661.01,211.944214
539280.01,2264761.01,211.053864
539280.01,2264861.01,210.803383
539280.01,2264961.01,210.142151
539280.01,2265061.01,208.755135
539280.01,2265161.01,207.872025
539280.01,2265261.01,207.758465
539280.01,2265361.01,206.153191
539280.01,2265461.01,204.207592
539280.01,2265561.01,202.63736
539280.01,2265661.01,204.451614
539280.01,2265761.01,203.38755
539280.01,2265861.01,202.790092
539280.01,2265961.01,203.217804
539280.01,2266061.01,203.090652
539280.01,2266161.01,202.808716
539280.01,2266261.01,203.09639
539280.01,2266361.01,204.729149
539280.01,2266461.01,206.896744
539280.01,2266561.01,208.865929
539280.01,2266661.01,210.422745
539280.01,2266761.01,207.756557
539280.01,2266861.01,203.003174
539280.01,2266961.01,206.084541
539280.01,2267061.01,211.202118
539280.01,2267161.01,213.639397
539280.01,2267261.01,216.256161
539280.01,2267361.01,217.645378
539280.01,2267461.01,217.736458
539280.01,2267561.01,219.467056
539280.01,2267661.01,221.789627
539280.01,2267761.01,224.376091
539280.01,2267861.01,227.44381
539280.01,2267961.01,228.859062
539280.01,2268061.01,230.548538
539280.01,2268161.01,232.527344
539280.01,2268261.01,214.459824
539280.01,2268361.01,209.972458
539280.01,2268461.01,211.21936
539280.01,2268561.01,214.76112
539280.01,2268661.01,218.125229
539280.01,2268761.01,221.029762
539280.01,2268861.01,224.04718
539280.01,2268961.01,224.439613
539280.01,2269061.01,224.788933
539280.01,2269161.01,225.890057
539280.01,2269261.01,229.60215
539280.01,2269361.01,231.374458
539280.01,2269461.01,229.794952
539280.01,2269561.01,226.0625
539280.01,2269661.01,226.175369
539280.01,2269761.01,224.039345
539280.01,2269861.01,223.378807
539280.01,2269961.01,225.967773
539280.01,2270061.01,228.207634
539280.01,2270161.01,230.747726
539280.01,2270261.01,233.204124
539280.01,2270361.01,236.594948
539280.01,2270461.01,240.769821
539280.01,2270561.01,244.504044
539280.01,2270661.01,246.526703
539280.01,2270761.01,246.800568
539280.01,2270861.01,-9999
539280.01,2270961.01,-9999
539280.01,2271061.01,-9999
539280.01,2271161.01,-9999
539380.01,2263561.01,223.446243
539380.01,2263661.01,217.274879
539380.01,2263761.01,218.645348
539380.01,2263861.01,216.243843
539380.01,2263961.01,216.153961
539380.01,2264061.01,213.166336
539380.01,2264161.01,210.180344
539380.01,2264261.01,210.031166
539380.01,2264361.01,209.378151
539380.01,2264461.01,209.246422
539380.01,2264561.01,209.936302
539380.01,2264661.01,209.996643
539380.01,2264761.01,210.55648
539380.01,2264861.01,205.606747
539380.01,2264961.01,203.157822
539380.01,2265061.01,203.555817
539380.01,2265161.01,204.860001
539380.01,2265261.01,201.173424
539380.01,2265361.01,198.363342
539380.01,2265461.01,199.667587
539380.01,2265561.01,201.186928
539380.01,2265661.01,202.442982
539380.01,2265761.01,203.034439
539380.01,2265861.01,203.790146
539380.01,2265961.01,204.105652
539380.01,2266061.01,203.851196
539380.01,2266161.01,204.19035
539380.01,2266261.01,204.905472
539380.01,2266361.01,206.202198
539380.01,2266461.01,207.921509
539380.01,2266561.01,210.45858
539380.01,2266661.01,211.334641
539380.01,2266761.01,208.709209
539380.01,2266861.01,202.09787
539380.01,2266961.01,206.180702
539380.01,2267061.01,210.677399
539380.01,2267161.01,213.007248
539380.01,2267261.01,215.501938
539380.01,2267361.01,216.684311
539380.01,2267461.01,216.957096
539380.01,2267561.01,219.729965
539380.01,2267661.01,221.875256
539380.01,2267761.01,224.153839
539380.01,2267861.01,226.648628
539380.01,2267961.01,229.816833
539380.01,2268061.01,231.710522
539380.01,2268161.01,231.421249
539380.01,2268261.01,211.531673
539380.01,2268361.01,211.559097
539380.01,2268461.01,213.10569
539380.01,2268561.01,216.885513
539380.01,2268661.01,219.364235
539380.01,2268761.01,224.933277
539380.01,2268861.01,227.008537
539380.01,2268961.01,227.721222
539380.01,2269061.01,228.420685
539380.01,2269161.01,228.545128
539380.01,2269261.01,230.650223
539380.01,2269361.01,231.777859
539380.01,2269461.01,230.216187
539380.01,2269561.01,227.669689
539380.01,2269661.01,227.898056
539380.01,2269761.01,226.355476
539380.01,2269861.01,225.110809
539380.01,2269961.01,227.590084
539380.01,2270061.01,233.053352
539380.01,2270161.01,235.288315
539380.01,2270261.01,238.925529
539380.01,2270361.01,242.952179
539380.01,2270461.01,245.917595
539380.01,2270561.01,248.806046
539380.01,2270661.01,248.158798
539380.01,2270761.01,248.224541
539380.01,2270861.01,248.715088
539380.01,2270961.01,-9999
539380.01,2271061.01,-9999
539480.01,2263661.01,-9999
539480.01,2263761.01,220.0186
539480.01,2263861.01,218.774345
539480.01,2263961.01,218.925781
539480.01,2264061.01,216.884865
539480.01,2264161.01,213.466259
539480.01,2264261.01,212.208771
539480.01,2264361.01,211.362785
539480.01,2264461.01,211.496979
539480.01,2264561.01,211.023796
539480.01,2264661.01,208.335022
539480.01,2264761.01,205.633949
539480.01,2264861.01,204.10553
539480.01,2264961.01,200.914719
539480.01,2265061.01,199.771286
539480.01,2265161.01,200.568829
539480.01,2265261.01,199.331146
539480.01,2265361.01,199.227173
539480.01,2265461.01,202.428528
539480.01,2265561.01,206.619034
539480.01,2265661.01,207.427811
539480.01,2265761.01,207.140747
539480.01,2265861.01,207.617069
539480.01,2265961.01,206.877365
539480.01,2266061.01,205.466999
539480.01,2266161.01,205.502411
539480.01,2266261.01,206.351669
539480.01,2266361.01,207.186432
539480.01,2266461.01,208.784023
539480.01,2266561.01,211.777767
539480.01,2266661.01,211.659622
539480.01,2266761.01,206.680771
539480.01,2266861.01,203.685333
539480.01,2266961.01,208.160423
539480.01,2267061.01,210.5858
539480.01,2267161.01,212.125851
539480.01,2267261.01,212.555626
539480.01,2267361.01,213.965164
539480.01,2267461.01,215.254349
539480.01,2267561.01,219.346001
539480.01,2267661.01,221.24324
539480.01,2267761.01,223.040634
539480.01,2267861.01,225.857193
539480.01,2267961.01,229.454857
539480.01,2268061.01,231.687386
539480.01,2268161.01,223.206177
539480.01,2268261.01,212.243576
539480.01,2268361.01,214.648537
539480.01,2268461.01,217.814583
539480.01,2268561.01,221.893456
539480.01,2268661.01,224.521301
539480.01,2268761.01,227.132782
539480.01,2268861.01,228.783546
539480.01,2268961.01,230.459503
539480.01,2269061.01,230.389732
539480.01,2269161.01,231.873543
539480.01,2269261.01,233.127182
539480.01,2269361.01,233.447342
539480.01,2269461.01,231.691971
539480.01,2269561.01,230.363708
539480.01,2269661.01,230.891495
539480.01,2269761.01,228.870049
539480.01,2269861.01,229.164352
539480.01,2269961.01,231.863708
539480.01,2270061.01,235.224655
539480.01,2270161.01,237.673096
539480.01,2270261.01,240.621094
539480.01,2270361.01,244.848259
539480.01,2270461.01,250.318825
539480.01,2270561.01,251.740112
539480.01,2270661.01,250.104675
539480.01,2270761.01,251.118393
539480.01,2270861.01,251.319439
539480.01,2270961.01,-9999
539480.01,2271061.01,-9999
539580.01,2263761.01,217.530731
539580.01,2263861.01,217.211166
539580.01,2263961.01,217.792053
539580.01,2264061.01,216.670609
539580.01,2264161.01,215.180618
539580.01,2264261.01,213.371181
539580.01,2264361.01,212.301819
539580.01,2264461.01,212.965324
539580.01,2264561.01,212.212769
539580.01,2264661.01,210.353592
539580.01,2264761.01,207.347198
539580.01,2264861.01,205.515938
539580.01,2264961.01,202.678581
539580.01,2265061.01,202.171371
539580.01,2265161.01,202.207291
539580.01,2265261.01,201.505875
539580.01,2265361.01,200.586998
539580.01,2265461.01,203.711433
539580.01,2265561.01,208.912186
539580.01,2265661.01,209.904922
539580.01,2265761.01,212.209061
539580.01,2265861.01,210.813179
