"X","Y","H40_Batho (TWT)"
536580.01,2272961.01,-9999
536680.01,2261761.01,596.242493
536680.01,2261861.01,595.426544
536680.01,2261961.01,590.821045
536680.01,2262061.01,589.489746
536680.01,2262161.01,587.741211
536680.01,2262261.01,587.654129
536680.01,2262361.01,588.020996
536680.01,2262461.01,587.820984
536680.01,2262561.01,586.882568
536680.01,2262661.01,586.492462
536680.01,2262761.01,584.814636
536680.01,2262861.01,581.791336
536680.01,2262961.01,577.460693
536680.01,2263061.01,575.460754
536680.01,2263161.01,572.521606
536680.01,2263261.01,570.198975
536680.01,2263361.01,569.441544
536680.01,2263461.01,568.692352
536680.01,2263561.01,568.615662
536680.01,2263661.01,568.971985
536680.01,2263761.01,568.823303
536680.01,2263861.01,568.668823
536680.01,2263961.01,568.431885
536680.01,2264061.01,567.428833
536680.01,2264161.01,566.456802
536680.01,2264261.01,565.646942
536680.01,2264361.01,564.52832
536680.01,2264461.01,563.218872
536680.01,2264561.01,562.67041
536680.01,2264661.01,561.832001
536680.01,2264761.01,560.824463
536680.01,2264861.01,558.981735
536680.01,2264961.01,557.565186
536680.01,2265061.01,555.241638
536680.01,2265161.01,553.233093
536680.01,2265261.01,552.332031
536680.01,2265361.01,551.497253
536680.01,2265461.01,551.298737
536680.01,2265561.01,550.956238
536680.01,2265661.01,550.996033
536680.01,2265761.01,551.396088
536680.01,2265861.01,552.193695
536680.01,2265961.01,553.027649
536680.01,2266061.01,554.018799
536680.01,2266161.01,555.173187
536680.01,2266261.01,556.747131
536680.01,2266361.01,559.420959
536680.01,2266461.01,561.617981
536680.01,2266561.01,562.561783
536680.01,2266661.01,567.14798
536680.01,2266761.01,572.126251
536680.01,2266861.01,578.283203
536680.01,2266961.01,583.02002
536680.01,2267061.01,585.698639
536680.01,2267161.01,587.772949
536680.01,2267261.01,590.408585
536680.01,2267361.01,593.895752
536680.01,2267461.01,596.943817
536680.01,2267561.01,602.079041
536680.01,2267661.01,603.5867
536680.01,2267761.01,600.989014
536680.01,2267861.01,601.255722
536680.01,2267961.01,605.781799
536680.01,2268061.01,607.0914
536680.01,2268161.01,607.454987
536680.01,2268261.01,608.345947
536680.01,2268361.01,610.100403
536680.01,2268461.01,610.660217
536680.01,2268561.01,609.043854
536680.01,2268661.01,604.838257
536680.01,2268761.01,602.999329
536680.01,2268861.01,602.009888
536680.01,2268961.01,601.342834
536680.01,2269061.01,601.141907
536680.01,2269161.01,602.259781
536680.01,2269261.01,604.180939
536680.01,2269361.01,605.040436
536680.01,2269461.01,606.702606
536680.01,2269561.01,607.746765
536680.01,2269661.01,606.135956
536680.01,2269761.01,606.354126
536680.01,2269861.01,610.237335
536680.01,2269961.01,611.738647
536680.01,2270061.01,612.584747
536680.01,2270161.01,613.97229
536680.01,2270261.01,616.055176
536680.01,2270361.01,616.778564
536680.01,2270461.01,619.118134
536680.01,2270561.01,620.068176
536680.01,2270661.01,621.852936
536680.01,2270761.01,625.657013
536680.01,2270861.01,626.993164
536680.01,2270961.01,628.500595
536680.01,2271061.01,630.929626
536680.01,2271161.01,632.49437
536680.01,2271261.01,634.463257
536680.01,2271361.01,636.351044
536680.01,2271461.01,639.434021
536680.01,2271561.01,639.409714
536680.01,2271661.01,636.523865
536680.01,2271761.01,638.195404
536680.01,2271861.01,640.673676
536680.01,2271961.01,642.468201
536680.01,2272061.01,645.167511
536680.01,2272161.01,648.218872
536680.01,2272261.01,649.610565
536680.01,2272361.01,651.523804
536680.01,2272461.01,653.203934
536680.01,2272561.01,653.575012
536680.01,2272661.01,654.490753
536680.01,2272761.01,656.000244
536680.01,2272861.01,-9999
536780.01,2261761.01,-9999
536780.01,2261861.01,595.026855
536780.01,2261961.01,592.725174
536780.01,2262061.01,593.018036
536780.01,2262161.01,591.807007
536780.01,2262261.01,590.567139
536780.01,2262361.01,590.476379
536780.01,2262461.01,589.373581
536780.01,2262561.01,588.445587
536780.01,2262661.01,587.832672
536780.01,2262761.01,585.680786
536780.01,2262861.01,581.836823
536780.01,2262961.01,578.977448
536780.01,2263061.01,575.229065
536780.01,2263161.01,572.42923
536780.01,2263261.01,570.863373
536780.01,2263361.01,571.460571
536780.01,2263461.01,570.828491
536780.01,2263561.01,570.471893
536780.01,2263661.01,570.493622
536780.01,2263761.01,569.68367
536780.01,2263861.01,568.922974
536780.01,2263961.01,568.447784
536780.01,2264061.01,567.469482
536780.01,2264161.01,566.41156
536780.01,2264261.01,565.950165
536780.01,2264361.01,564.852676
536780.01,2264461.01,563.569458
536780.01,2264561.01,562.907898
536780.01,2264661.01,562.323669
536780.01,2264761.01,561.050537
536780.01,2264861.01,560.195007
536780.01,2264961.01,557.950623
536780.01,2265061.01,555.614197
536780.01,2265161.01,553.341705
536780.01,2265261.01,552.180298
536780.01,2265361.01,550.736328
536780.01,2265461.01,550.373535
536780.01,2265561.01,550.482513
536780.01,2265661.01,551.064041
536780.01,2265761.01,551.857635
536780.01,2265861.01,552.684967
536780.01,2265961.01,554.653381
536780.01,2266061.01,555.484619
536780.01,2266161.01,556.381744
536780.01,2266261.01,558.787537
536780.01,2266361.01,561.456436
536780.01,2266461.01,563.008118
536780.01,2266561.01,563.949951
536780.01,2266661.01,567.61377
536780.01,2266761.01,569.910812
536780.01,2266861.01,577.67865
536780.01,2266961.01,582.7556
536780.01,2267061.01,585.506744
536780.01,2267161.01,587.343445
536780.01,2267261.01,589.279266
536780.01,2267361.01,592.685913
536780.01,2267461.01,595.530823
536780.01,2267561.01,601.334442
536780.01,2267661.01,603.009293
536780.01,2267761.01,599.886292
536780.01,2267861.01,601.747101
536780.01,2267961.01,604.500732
536780.01,2268061.01,604.792358
536780.01,2268161.01,605.891022
536780.01,2268261.01,606.801682
536780.01,2268361.01,607.554016
536780.01,2268461.01,609.445892
536780.01,2268561.01,605.599091
536780.01,2268661.01,603.397888
536780.01,2268761.01,603.015518
536780.01,2268861.01,601.423004
536780.01,2268961.01,600.806274
536780.01,2269061.01,601.235901
536780.01,2269161.01,602.688538
536780.01,2269261.01,604.310303
536780.01,2269361.01,604.975372
536780.01,2269461.01,606.661835
536780.01,2269561.01,607.692062
536780.01,2269661.01,606.265686
536780.01,2269761.01,607.03125
536780.01,2269861.01,609.553009
536780.01,2269961.01,610.252747
536780.01,2270061.01,612.507538
536780.01,2270161.01,615.165771
536780.01,2270261.01,615.652954
536780.01,2270361.01,616.005798
536780.01,2270461.01,618.914673
536780.01,2270561.01,622.082947
536780.01,2270661.01,624.116104
536780.01,2270761.01,627.334839
536780.01,2270861.01,629.279068
536780.01,2270961.01,630.23291
536780.01,2271061.01,632.650299
536780.01,2271161.01,637.322418
536780.01,2271261.01,639.220978
536780.01,2271361.01,640.0625
536780.01,2271461.01,640.591187
536780.01,2271561.01,638.819489
536780.01,2271661.01,636.807617
536780.01,2271761.01,638.651825
536780.01,2271861.01,640.605743
536780.01,2271961.01,643.371658
536780.01,2272061.01,645.285706
536780.01,2272161.01,647.198059
536780.01,2272261.01,649.297729
536780.01,2272361.01,650.934326
536780.01,2272461.01,652.240204
536780.01,2272561.01,652.482422
536780.01,2272661.01,653.933136
536780.01,2272761.01,-9999
536880.01,2261861.01,594.050659
536880.01,2261961.01,595.085541
536880.01,2262061.01,595.572815
536880.01,2262161.01,594.260605
536880.01,2262261.01,592.802246
536880.01,2262361.01,592.494843
536880.01,2262461.01,591.226532
536880.01,2262561.01,589.605347
536880.01,2262661.01,588.437363
536880.01,2262761.01,584.956512
536880.01,2262861.01,579.883606
536880.01,2262961.01,577.177063
536880.01,2263061.01,574.653809
536880.01,2263161.01,573.727844
536880.01,2263261.01,573.890732
536880.01,2263361.01,573.403442
536880.01,2263461.01,572.825333
536880.01,2263561.01,573.013123
536880.01,2263661.01,571.561646
536880.01,2263761.01,569.891785
536880.01,2263861.01,569.132202
536880.01,2263961.01,568.947495
536880.01,2264061.01,568.335846
536880.01,2264161.01,567.420441
536880.01,2264261.01,566.847412
536880.01,2264361.01,565.709259
536880.01,2264461.01,564.71344
536880.01,2264561.01,564.433563
536880.01,2264661.01,563.351227
536880.01,2264761.01,561.771027
536880.01,2264861.01,561.062317
536880.01,2264961.01,558.945129
536880.01,2265061.01,556.683899
536880.01,2265161.01,555.578979
536880.01,2265261.01,553.338486
536880.01,2265361.01,551.256561
536880.01,2265461.01,549.880295
536880.01,2265561.01,550.010254
536880.01,2265661.01,550.714722
536880.01,2265761.01,552.402283
536880.01,2265861.01,553.79332
536880.01,2265961.01,555.186462
536880.01,2266061.01,556.009338
536880.01,2266161.01,557.265686
536880.01,2266261.01,559.783661
536880.01,2266361.01,564.368988
536880.01,2266461.01,564.900726
536880.01,2266561.01,566.054398
536880.01,2266661.01,569.216034
536880.01,2266761.01,571.445679
536880.01,2266861.01,578.772034
536880.01,2266961.01,583.00415
536880.01,2267061.01,583.94574
536880.01,2267161.01,586.423706
536880.01,2267261.01,588.242096
536880.01,2267361.01,591.761383
536880.01,2267461.01,595.576721
536880.01,2267561.01,601.621674
536880.01,2267661.01,600.699066
536880.01,2267761.01,597.189026
536880.01,2267861.01,600.556244
536880.01,2267961.01,602.65332
536880.01,2268061.01,603.222351
536880.01,2268161.01,603.164062
536880.01,2268261.01,605.395966
536880.01,2268361.01,606.445312
536880.01,2268461.01,606.319061
536880.01,2268561.01,604.512604
536880.01,2268661.01,603.917358
536880.01,2268761.01,604.242004
536880.01,2268861.01,603.051697
536880.01,2268961.01,603.396255
536880.01,2269061.01,602.559692
536880.01,2269161.01,602.8461
536880.01,2269261.01,603.575348
536880.01,2269361.01,605.543457
536880.01,2269461.01,608.234375
536880.01,2269561.01,606.811829
536880.01,2269661.01,605.780304
536880.01,2269761.01,606.488022
536880.01,2269861.01,609.170654
536880.01,2269961.01,610.886627
536880.01,2270061.01,613.618408
536880.01,2270161.01,615.896942
536880.01,2270261.01,615.887161
536880.01,2270361.01,617.192444
536880.01,2270461.01,619.690979
536880.01,2270561.01,622.396423
536880.01,2270661.01,625.515076
536880.01,2270761.01,629.362854
536880.01,2270861.01,631.955383
536880.01,2270961.01,633.60556
536880.01,2271061.01,636.376465
536880.01,2271161.01,639.163391
536880.01,2271261.01,641.197021
536880.01,2271361.01,642.009949
536880.01,2271461.01,642.1409
536880.01,2271561.01,639.03183
536880.01,2271661.01,638.161804
536880.01,2271761.01,639.971603
536880.01,2271861.01,641.634338
536880.01,2271961.01,644.447296
536880.01,2272061.01,646.859497
536880.01,2272161.01,648.225861
536880.01,2272261.01,649.565857
536880.01,2272361.01,650.558289
536880.01,2272461.01,650.776123
536880.01,2272561.01,-9999
536880.01,2272661.01,-9999
536980.01,2261961.01,597.180298
536980.01,2262061.01,598.031372
536980.01,2262161.01,597.559967
536980.01,2262261.01,596.006287
536980.01,2262361.01,595.402954
536980.01,2262461.01,592.875427
536980.01,2262561.01,590.087067
536980.01,2262661.01,588.427246
536980.01,2262761.01,584.48996
536980.01,2262861.01,578.411285
536980.01,2262961.01,577.39798
536980.01,2263061.01,576.854614
536980.01,2263161.01,576.441864
536980.01,2263261.01,576.97171
536980.01,2263361.01,576.574768
536980.01,2263461.01,575.492187
536980.01,2263561.01,574.791321
536980.01,2263661.01,572.722122
536980.01,2263761.01,570.829102
536980.01,2263861.01,570.554962
536980.01,2263961.01,569.807068
536980.01,2264061.01,569.215454
536980.01,2264161.01,568.302246
536980.01,2264261.01,567.76178
536980.01,2264361.01,567.04097
536980.01,2264461.01,566.470215
536980.01,2264561.01,566.504364
536980.01,2264661.01,565.372681
536980.01,2264761.01,563.607361
536980.01,2264861.01,562.682648
536980.01,2264961.01,560.414917
536980.01,2265061.01,557.978821
536980.01,2265161.01,557.353363
536980.01,2265261.01,555.602112
536980.01,2265361.01,553.402039
536980.01,2265461.01,554.439041
536980.01,2265561.01,553.140808
536980.01,2265661.01,553.600525
536980.01,2265761.01,555.286377
536980.01,2265861.01,556.872986
536980.01,2265961.01,558.023071
536980.01,2266061.01,559.110077
536980.01,2266161.01,560.769562
536980.01,2266261.01,562.449539
536980.01,2266361.01,564.911255
536980.01,2266461.01,565.392334
536980.01,2266561.01,566.301575
536980.01,2266661.01,569.289459
536980.01,2266761.01,574.190964
536980.01,2266861.01,579.55954
536980.01,2266961.01,583.307129
536980.01,2267061.01,586.422424
536980.01,2267161.01,589.172729
536980.01,2267261.01,592.142273
536980.01,2267361.01,594.007935
536980.01,2267461.01,597.288116
536980.01,2267561.01,603.00882
536980.01,2267661.01,601.43924
536980.01,2267761.01,597.476471
536980.01,2267861.01,600.52948
536980.01,2267961.01,603.092377
536980.01,2268061.01,604.45874
536980.01,2268161.01,604.474579
536980.01,2268261.01,606.05838
536980.01,2268361.01,606.3703
536980.01,2268461.01,603.351746
536980.01,2268561.01,602.426514
536980.01,2268661.01,602.455322
536980.01,2268761.01,604.862122
536980.01,2268861.01,605.377701
536980.01,2268961.01,605.308777
536980.01,2269061.01,604.107025
536980.01,2269161.01,602.954834
536980.01,2269261.01,602.826508
536980.01,2269361.01,604.327652
536980.01,2269461.01,604.991821
536980.01,2269561.01,604.484329
536980.01,2269661.01,604.378601
536980.01,2269761.01,606.483124
536980.01,2269861.01,610.260803
536980.01,2269961.01,611.388809
536980.01,2270061.01,613.997833
536980.01,2270161.01,615.817596
536980.01,2270261.01,616.104736
536980.01,2270361.01,618.038055
536980.01,2270461.01,620.484863
536980.01,2270561.01,623.362595
536980.01,2270661.01,627.863464
536980.01,2270761.01,630.796143
536980.01,2270861.01,633.042938
536980.01,2270961.01,635.579712
536980.01,2271061.01,640.804382
536980.01,2271161.01,644.503357
536980.01,2271261.01,647.296707
536980.01,2271361.01,646.049957
536980.01,2271461.01,643.528336
536980.01,2271561.01,640.166321
536980.01,2271661.01,638.549805
536980.01,2271761.01,639.930054
536980.01,2271861.01,641.572342
536980.01,2271961.01,645.196365
536980.01,2272061.01,647.090363
536980.01,2272161.01,647.559326
536980.01,2272261.01,648.157227
536980.01,2272361.01,649.262817
536980.01,2272461.01,649.962463
536980.01,2272561.01,-9999
537080.01,2261961.01,-9999
537080.01,2262061.01,599.352417
537080.01,2262161.01,599.810028
537080.01,2262261.01,599.691467
537080.01,2262361.01,597.332062
537080.01,2262461.01,594.019043
537080.01,2262561.01,591.994598
537080.01,2262661.01,587.857727
537080.01,2262761.01,582.88533
537080.01,2262861.01,579.202972
537080.01,2262961.01,579.183258
537080.01,2263061.01,579.221558
537080.01,2263161.01,578.702087
537080.01,2263261.01,580.13179
537080.01,2263361.01,578.937988
537080.01,2263461.01,577.259872
537080.01,2263561.01,576.61499
537080.01,2263661.01,574.881042
537080.01,2263761.01,573.335205
537080.01,2263861.01,573.091248
537080.01,2263961.01,571.742401
537080.01,2264061.01,570.366379
537080.01,2264161.01,569.683594
537080.01,2264261.01,568.237518
537080.01,2264361.01,567.582458
537080.01,2264461.01,567.439209
537080.01,2264561.01,568.004974
537080.01,2264661.01,566.807983
537080.01,2264761.01,565.062622
537080.01,2264861.01,564.016174
537080.01,2264961.01,562.035217
537080.01,2265061.01,560.806946
537080.01,2265161.01,560.880829
537080.01,2265261.01,559.718781
537080.01,2265361.01,558.318817
537080.01,2265461.01,558.176147
537080.01,2265561.01,556.156616
537080.01,2265661.01,555.304443
537080.01,2265761.01,556.510559
537080.01,2265861.01,561.925842
537080.01,2265961.01,562.977936
537080.01,2266061.01,566.586945
537080.01,2266161.01,567.219116
537080.01,2266261.01,568.050812
537080.01,2266361.01,568.757202
537080.01,2266461.01,571.845215
537080.01,2266561.01,574.140289
537080.01,2266661.01,575.657303
537080.01,2266761.01,579.018311
537080.01,2266861.01,584.410706
537080.01,2266961.01,587.626099
537080.01,2267061.01,588.930328
537080.01,2267161.01,590.052307
537080.01,2267261.01,593.013336
537080.01,2267361.01,595.188507
537080.01,2267461.01,598.364868
537080.01,2267561.01,602.698517
537080.01,2267661.01,601.219788
537080.01,2267761.01,599.113129
537080.01,2267861.01,602.964233
537080.01,2267961.01,606.138031
537080.01,2268061.01,606.720154
537080.01,2268161.01,607.063232
537080.01,2268261.01,607.139771
537080.01,2268361.01,607.031494
537080.01,2268461.01,603.465286
537080.01,2268561.01,603.079834
537080.01,2268661.01,604.023346
537080.01,2268761.01,606.66333
537080.01,2268861.01,606.873199
537080.01,2268961.01,606.884003
537080.01,2269061.01,605.404678
537080.01,2269161.01,602.459839
537080.01,2269261.01,601.794434
537080.01,2269361.01,602.810059
537080.01,2269461.01,602.38623
537080.01,2269561.01,601.362061
537080.01,2269661.01,602.585083
537080.01,2269761.01,605.400864
537080.01,2269861.01,606.278992
537080.01,2269961.01,608.682159
537080.01,2270061.01,612.214294
537080.01,2270161.01,614.850342
537080.01,2270261.01,616.431549
537080.01,2270361.01,619.987625
537080.01,2270461.01,623.988953
537080.01,2270561.01,626.525757
537080.01,2270661.01,629.329407
537080.01,2270761.01,632.174347
537080.01,2270861.01,634.321777
537080.01,2270961.01,636.359833
537080.01,2271061.01,642.534073
537080.01,2271161.01,646.187439
537080.01,2271261.01,651.677795
537080.01,2271361.01,653.981567
537080.01,2271461.01,653.276001
537080.01,2271561.01,645.501556
537080.01,2271661.01,641.255463
537080.01,2271761.01,641.064728
537080.01,2271861.01,642.49469
537080.01,2271961.01,644.832214
537080.01,2272061.01,646.779449
537080.01,2272161.01,647.106842
