"X","Y","H70_Arg_Lev (TWT)"
536180.01,2262361.01,724.708412
536180.01,2262461.01,723.029322
536180.01,2262561.01,722.537504
536180.01,2262661.01,721.14246
536180.01,2262761.01,720.844669
536180.01,2262861.01,719.256121
536180.01,2262961.01,717.032023
536180.01,2263061.01,716.809864
536180.01,2263161.01,717.399025
536180.01,2263261.01,718.628771
536180.01,2263361.01,719.099989
536180.01,2263461.01,717.995623
536180.01,2263561.01,716.066118
536180.01,2263661.01,713.052193
536180.01,2263761.01,712.205908
536180.01,2263861.01,710.372176
536180.01,2263961.01,709.759154
536180.01,2264061.01,710.687375
536180.01,2264161.01,708.861455
536180.01,2264261.01,707.655024
536180.01,2264361.01,704.051344
536180.01,2264461.01,702.343465
536180.01,2264561.01,700.934295
536180.01,2264661.01,699.124877
536180.01,2264761.01,697.271847
536180.01,2264861.01,695.465896
536180.01,2264961.01,696.359245
536180.01,2265061.01,696.680356
536180.01,2265161.01,693.021654
536180.01,2265261.01,690.647426
536180.01,2265361.01,692.225659
536180.01,2265461.01,683.117254
536180.01,2265561.01,675.141637
536180.01,2265661.01,676.494366
536180.01,2265761.01,675.300771
536180.01,2265861.01,672.607853
536180.01,2265961.01,675.015177
536180.01,2266061.01,678.931164
536180.01,2266161.01,683.166504
536180.01,2266261.01,685.685271
536180.01,2266361.01,685.078871
536180.01,2266461.01,686.785413
536180.01,2266561.01,684.993178
536180.01,2266661.01,686.662905
536180.01,2266761.01,689.824749
536180.01,2266861.01,695.717503
536180.01,2266961.01,699.474176
536180.01,2267061.01,706.041404
536180.01,2267161.01,709.14223
536180.01,2267261.01,710.48313
536180.01,2267361.01,715.261704
536180.01,2267461.01,718.97697
536180.01,2267561.01,723.386566
536180.01,2267661.01,716.648334
536180.01,2267761.01,720.830167
536180.01,2267861.01,724.874233
536180.01,2267961.01,729.867322
536180.01,2268061.01,735.107469
536180.01,2268161.01,738.676743
536180.01,2268261.01,740.536055
536180.01,2268361.01,740.888158
536180.01,2268461.01,740.689929
536180.01,2268561.01,740.056999
536180.01,2268661.01,738.745396
536180.01,2268761.01,738.008788
536180.01,2268861.01,736.363285
536180.01,2268961.01,729.988983
536180.01,2269061.01,729.024964
536180.01,2269161.01,731.212096
536180.01,2269261.01,735.725392
536180.01,2269361.01,734.974696
536180.01,2269461.01,734.466677
536180.01,2269561.01,733.546271
536180.01,2269661.01,729.611232
536180.01,2269761.01,730.423254
536180.01,2269861.01,730.707166
536180.01,2269961.01,731.93577
536180.01,2270061.01,733.21361
536180.01,2270161.01,733.321034
536180.01,2270261.01,733.993163
536180.01,2270361.01,735.587115
536180.01,2270461.01,736.482428
536180.01,2270561.01,739.588075
536180.01,2270661.01,743.033716
536180.01,2270761.01,738.26692
536180.01,2270861.01,742.086416
536180.01,2270961.01,744.039711
536180.01,2271061.01,745.22215
536180.01,2271161.01,747.584724
536180.01,2271261.01,750.670038
536180.01,2271361.01,754.113881
536180.01,2271461.01,758.174658
536180.01,2271561.01,760.278708
536180.01,2271661.01,765.788201
536180.01,2271761.01,762.991792
536180.01,2271861.01,759.053735
536180.01,2271961.01,759.367273
536180.01,2272061.01,761.257893
536180.01,2272161.01,766.027701
536180.01,2272261.01,767.663301
536180.01,2272361.01,767.687987
536180.01,2272461.01,768.408693
536180.01,2272561.01,771.73758
536280.01,2261061.01,-9999
536280.01,2261161.01,-9999
536280.01,2261261.01,-9999
536280.01,2261361.01,-9999
536280.01,2261461.01,-9999
536280.01,2261561.01,745.105523
536280.01,2261661.01,744.504154
536280.01,2261761.01,742.355399
536280.01,2261861.01,741.020138
536280.01,2261961.01,736.112336
536280.01,2262061.01,734.691505
536280.01,2262161.01,732.082545
536280.01,2262261.01,727.706878
536280.01,2262361.01,724.849755
536280.01,2262461.01,724.503365
536280.01,2262561.01,722.242943
536280.01,2262661.01,721.236903
536280.01,2262761.01,719.558373
536280.01,2262861.01,718.65524
536280.01,2262961.01,716.891451
536280.01,2263061.01,714.722185
536280.01,2263161.01,715.220967
536280.01,2263261.01,715.283513
536280.01,2263361.01,716.665694
536280.01,2263461.01,716.586486
536280.01,2263561.01,715.296131
536280.01,2263661.01,712.057162
536280.01,2263761.01,711.52117
536280.01,2263861.01,711.045713
536280.01,2263961.01,716.156995
536280.01,2264061.01,715.740132
536280.01,2264161.01,714.086333
536280.01,2264261.01,709.702396
536280.01,2264361.01,705.131768
536280.01,2264461.01,704.659326
536280.01,2264561.01,701.747156
536280.01,2264661.01,700.554333
536280.01,2264761.01,698.067784
536280.01,2264861.01,695.070453
536280.01,2264961.01,694.114555
536280.01,2265061.01,692.669969
536280.01,2265161.01,694.166918
536280.01,2265261.01,689.289651
536280.01,2265361.01,692.240689
536280.01,2265461.01,682.30055
536280.01,2265561.01,678.976221
536280.01,2265661.01,678.5303
536280.01,2265761.01,675.975037
536280.01,2265861.01,675.402051
536280.01,2265961.01,677.519687
536280.01,2266061.01,679.601518
536280.01,2266161.01,680.710259
536280.01,2266261.01,683.058408
536280.01,2266361.01,682.817865
536280.01,2266461.01,687.706071
536280.01,2266561.01,687.169573
536280.01,2266661.01,687.931584
536280.01,2266761.01,692.223143
536280.01,2266861.01,696.418624
536280.01,2266961.01,699.127576
536280.01,2267061.01,705.920293
536280.01,2267161.01,708.641953
536280.01,2267261.01,710.977769
536280.01,2267361.01,715.76763
536280.01,2267461.01,719.390699
536280.01,2267561.01,723.580405
536280.01,2267661.01,721.709865
536280.01,2267761.01,722.118573
536280.01,2267861.01,725.785724
536280.01,2267961.01,728.886934
536280.01,2268061.01,733.224424
536280.01,2268161.01,734.994048
536280.01,2268261.01,737.852757
536280.01,2268361.01,736.526555
536280.01,2268461.01,735.69129
536280.01,2268561.01,734.618211
536280.01,2268661.01,738.023467
536280.01,2268761.01,738.610548
536280.01,2268861.01,736.713627
536280.01,2268961.01,734.358765
536280.01,2269061.01,729.134226
536280.01,2269161.01,729.952832
536280.01,2269261.01,731.127411
536280.01,2269361.01,730.091707
536280.01,2269461.01,729.463904
536280.01,2269561.01,729.635143
536280.01,2269661.01,727.602476
536280.01,2269761.01,728.166735
536280.01,2269861.01,729.413221
536280.01,2269961.01,731.032803
536280.01,2270061.01,732.02019
536280.01,2270161.01,733.30626
536280.01,2270261.01,732.876303
536280.01,2270361.01,735.006972
536280.01,2270461.01,735.633673
536280.01,2270561.01,735.730761
536280.01,2270661.01,734.063358
536280.01,2270761.01,735.870092
536280.01,2270861.01,741.739795
536280.01,2270961.01,743.693116
536280.01,2271061.01,746.423217
536280.01,2271161.01,747.048571
536280.01,2271261.01,751.585276
536280.01,2271361.01,753.81317
536280.01,2271461.01,757.406261
536280.01,2271561.01,761.025865
536280.01,2271661.01,763.883683
536280.01,2271761.01,759.754377
536280.01,2271861.01,759.670004
536280.01,2271961.01,759.097226
536280.01,2272061.01,761.143976
536280.01,2272161.01,765.561419
536280.01,2272261.01,767.936696
536280.01,2272361.01,768.715156
536280.01,2272461.01,770.941517
536280.01,2272561.01,773.402432
536280.01,2272661.01,-9999
536380.01,2261161.01,-9999
536380.01,2261261.01,-9999
536380.01,2261361.01,-9999
536380.01,2261461.01,-9999
536380.01,2261561.01,744.215099
536380.01,2261661.01,743.327782
536380.01,2261761.01,737.913058
536380.01,2261861.01,736.69748
536380.01,2261961.01,734.180878
536380.01,2262061.01,732.701613
536380.01,2262161.01,730.013478
536380.01,2262261.01,728.205849
536380.01,2262361.01,726.467358
536380.01,2262461.01,725.945601
536380.01,2262561.01,724.205623
536380.01,2262661.01,721.652843
536380.01,2262761.01,721.053943
536380.01,2262861.01,719.68914
536380.01,2262961.01,717.42745
536380.01,2263061.01,715.579081
536380.01,2263161.01,713.956698
536380.01,2263261.01,714.727902
536380.01,2263361.01,712.99149
536380.01,2263461.01,712.825857
536380.01,2263561.01,710.28055
536380.01,2263661.01,710.429915
536380.01,2263761.01,710.279078
536380.01,2263861.01,708.067812
536380.01,2263961.01,714.176333
536380.01,2264061.01,714.875498
536380.01,2264161.01,713.026519
536380.01,2264261.01,709.122636
536380.01,2264361.01,705.302692
536380.01,2264461.01,702.636991
536380.01,2264561.01,701.809822
536380.01,2264661.01,700.16159
536380.01,2264761.01,697.832416
536380.01,2264861.01,695.148458
536380.01,2264961.01,695.598294
536380.01,2265061.01,694.200378
536380.01,2265161.01,692.721862
536380.01,2265261.01,687.635804
536380.01,2265361.01,688.950331
536380.01,2265461.01,684.451437
536380.01,2265561.01,681.470891
536380.01,2265661.01,681.729226
536380.01,2265761.01,679.502465
536380.01,2265861.01,677.632465
536380.01,2265961.01,680.006626
536380.01,2266061.01,683.164482
536380.01,2266161.01,681.629649
536380.01,2266261.01,681.180916
536380.01,2266361.01,681.260744
536380.01,2266461.01,686.197553
536380.01,2266561.01,686.848407
536380.01,2266661.01,688.115522
536380.01,2266761.01,691.48634
536380.01,2266861.01,695.115121
536380.01,2266961.01,702.039297
536380.01,2267061.01,707.237415
536380.01,2267161.01,710.287573
536380.01,2267261.01,713.016193
536380.01,2267361.01,717.280505
536380.01,2267461.01,721.95429
536380.01,2267561.01,727.115087
536380.01,2267661.01,720.233709
536380.01,2267761.01,721.66103
536380.01,2267861.01,724.814861
536380.01,2267961.01,727.50538
536380.01,2268061.01,730.670277
536380.01,2268161.01,732.59777
536380.01,2268261.01,733.827422
536380.01,2268361.01,733.695238
536380.01,2268461.01,738.02116
536380.01,2268561.01,733.91195
536380.01,2268661.01,736.937027
536380.01,2268761.01,736.631426
536380.01,2268861.01,737.054713
536380.01,2268961.01,734.19392
536380.01,2269061.01,729.416566
536380.01,2269161.01,727.573038
536380.01,2269261.01,727.620587
536380.01,2269361.01,726.079915
536380.01,2269461.01,725.989937
536380.01,2269561.01,726.047547
536380.01,2269661.01,727.377326
536380.01,2269761.01,727.763274
536380.01,2269861.01,729.396084
536380.01,2269961.01,731.12528
536380.01,2270061.01,731.03408
536380.01,2270161.01,733.016127
536380.01,2270261.01,735.935544
536380.01,2270361.01,737.691497
536380.01,2270461.01,737.035282
536380.01,2270561.01,735.17887
536380.01,2270661.01,733.866431
536380.01,2270761.01,735.428846
536380.01,2270861.01,742.157021
536380.01,2270961.01,743.338442
536380.01,2271061.01,742.466747
536380.01,2271161.01,747.238406
536380.01,2271261.01,752.22759
536380.01,2271361.01,754.988092
536380.01,2271461.01,759.435262
536380.01,2271561.01,761.130852
536380.01,2271661.01,763.301554
536380.01,2271761.01,760.606242
536380.01,2271861.01,758.620514
536380.01,2271961.01,759.501326
536380.01,2272061.01,764.677294
536380.01,2272161.01,768.298443
536380.01,2272261.01,770.445695
536380.01,2272361.01,773.705561
536380.01,2272461.01,773.695168
536380.01,2272561.01,775.395917
536380.01,2272661.01,775.399536
536380.01,2272761.01,-9999
536480.01,2261361.01,-9999
536480.01,2261461.01,-9999
536480.01,2261561.01,-9999
536480.01,2261661.01,740.611798
536480.01,2261761.01,739.749003
536480.01,2261861.01,736.596533
536480.01,2261961.01,733.056957
536480.01,2262061.01,731.248774
536480.01,2262161.01,729.014577
536480.01,2262261.01,727.12013
536480.01,2262361.01,726.848028
536480.01,2262461.01,727.211242
536480.01,2262561.01,726.188782
536480.01,2262661.01,723.983993
536480.01,2262761.01,723.786608
536480.01,2262861.01,721.414771
536480.01,2262961.01,717.240395
536480.01,2263061.01,716.314024
536480.01,2263161.01,713.509422
536480.01,2263261.01,711.861149
536480.01,2263361.01,709.43276
536480.01,2263461.01,707.206897
536480.01,2263561.01,708.106438
536480.01,2263661.01,706.613381
536480.01,2263761.01,707.170707
536480.01,2263861.01,707.145638
536480.01,2263961.01,708.639811
536480.01,2264061.01,709.005782
536480.01,2264161.01,708.534372
536480.01,2264261.01,706.225404
536480.01,2264361.01,704.41252
536480.01,2264461.01,703.750013
536480.01,2264561.01,701.715942
536480.01,2264661.01,700.661287
536480.01,2264761.01,697.035703
536480.01,2264861.01,696.68829
536480.01,2264961.01,692.988567
536480.01,2265061.01,692.411796
536480.01,2265161.01,692.254811
536480.01,2265261.01,688.946798
536480.01,2265361.01,684.633713
536480.01,2265461.01,684.377316
536480.01,2265561.01,682.709225
536480.01,2265661.01,683.439766
536480.01,2265761.01,678.716125
536480.01,2265861.01,679.251517
536480.01,2265961.01,680.077779
536480.01,2266061.01,681.816743
536480.01,2266161.01,681.804556
536480.01,2266261.01,681.605377
536480.01,2266361.01,681.187622
536480.01,2266461.01,685.601013
536480.01,2266561.01,686.796268
536480.01,2266661.01,689.433932
536480.01,2266761.01,692.662641
536480.01,2266861.01,696.021694
536480.01,2266961.01,701.782457
536480.01,2267061.01,707.09999
536480.01,2267161.01,709.5547
536480.01,2267261.01,711.929938
536480.01,2267361.01,717.699551
536480.01,2267461.01,724.060872
536480.01,2267561.01,728.081247
536480.01,2267661.01,719.074394
536480.01,2267761.01,723.379313
536480.01,2267861.01,725.878152
536480.01,2267961.01,728.3711
536480.01,2268061.01,730.605054
536480.01,2268161.01,732.627082
536480.01,2268261.01,734.209527
536480.01,2268361.01,731.619176
536480.01,2268461.01,733.627118
536480.01,2268561.01,734.270618
536480.01,2268661.01,733.579404
536480.01,2268761.01,731.081848
536480.01,2268861.01,731.15236
536480.01,2268961.01,730.221495
536480.01,2269061.01,727.351307
536480.01,2269161.01,722.433207
536480.01,2269261.01,723.340783
536480.01,2269361.01,724.24982
536480.01,2269461.01,724.643224
536480.01,2269561.01,725.428947
536480.01,2269661.01,725.883141
536480.01,2269761.01,724.898746
536480.01,2269861.01,727.943505
536480.01,2269961.01,728.733157
536480.01,2270061.01,732.201679
536480.01,2270161.01,733.443723
536480.01,2270261.01,737.770089
536480.01,2270361.01,738.161872
536480.01,2270461.01,738.334216
536480.01,2270561.01,739.988162
536480.01,2270661.01,736.573924
536480.01,2270761.01,731.582375
536480.01,2270861.01,737.599654
536480.01,2270961.01,739.756777
536480.01,2271061.01,741.043953
536480.01,2271161.01,743.942782
536480.01,2271261.01,753.766335
536480.01,2271361.01,755.696545
536480.01,2271461.01,758.43995
536480.01,2271561.01,762.087692
536480.01,2271661.01,762.233931
536480.01,2271761.01,758.849351
536480.01,2271861.01,760.342172
536480.01,2271961.01,761.578111
536480.01,2272061.01,765.732413
536480.01,2272161.01,770.024754
536480.01,2272261.01,770.581753
536480.01,2272361.01,774.095501
536480.01,2272461.01,776.162037
536480.01,2272561.01,778.610844
536480.01,2272661.01,778.176031
536480.01,2272761.01,-9999
536480.01,2272861.01,-9999
536580.01,2261561.01,-9999
536580.01,2261661.01,-9999
536580.01,2261761.01,736.295249
536580.01,2261861.01,734.41676
536580.01,2261961.01,733.305878
536580.01,2262061.01,731.790643
536580.01,2262161.01,729.195233
536580.01,2262261.01,728.466566
536580.01,2262361.01,727.748179
536580.01,2262461.01,728.250627
536580.01,2262561.01,728.167102
536580.01,2262661.01,725.611114
536580.01,2262761.01,724.500004
536580.01,2262861.01,722.155167
536580.01,2262961.01,719.861376
536580.01,2263061.01,716.802364
536580.01,2263161.01,711.113063
536580.01,2263261.01,709.214166
536580.01,2263361.01,707.66634
536580.01,2263461.01,706.277742
536580.01,2263561.01,706.706274
536580.01,2263661.01,706.709237
536580.01,2263761.01,706.392635
536580.01,2263861.01,704.203827
536580.01,2263961.01,704.243674
536580.01,2264061.01,701.71386
536580.01,2264161.01,704.011963
536580.01,2264261.01,702.362738
536580.01,2264361.01,702.300928
536580.01,2264461.01,701.268768
536580.01,2264561.01,699.727017
536580.01,2264661.01,698.443759
536580.01,2264761.01,698.208192
536580.01,2264861.01,696.293188
536580.01,2264961.01,694.148158
536580.01,2265061.01,691.750805
536580.01,2265161.01,688.099948
536580.01,2265261.01,686.08252
536580.01,2265361.01,685.604023
536580.01,2265461.01,684.325958
536580.01,2265561.01,684.363213
536580.01,2265661.01,682.652909
536580.01,2265761.01,683.583069
536580.01,2265861.01,683.286217
536580.01,2265961.01,678.534912
536580.01,2266061.01,680.595014
536580.01,2266161.01,682.000417
536580.01,2266261.01,684.028583
536580.01,2266361.01,683.829482
536580.01,2266461.01,691.943204
536580.01,2266561.01,694.180551
536580.01,2266661.01,693.385306
536580.01,2266761.01,695.627294
536580.01,2266861.01,699.106881
536580.01,2266961.01,702.717805
536580.01,2267061.01,708.922935
536580.01,2267161.01,711.527328
536580.01,2267261.01,713.275949
536580.01,2267361.01,716.416826
536580.01,2267461.01,719.428045
536580.01,2267561.01,726.862848
536580.01,2267661.01,722.222517
536580.01,2267761.01,725.966809
536580.01,2267861.01,729.000507
536580.01,2267961.01,733.014614
536580.01,2268061.01,733.855978
536580.01,2268161.01,731.185242
536580.01,2268261.01,731.945828
536580.01,2268361.01,731.422508
536580.01,2268461.01,733.169011
536580.01,2268561.01,735.635762
536580.01,2268661.01,730.134943
536580.01,2268761.01,729.090937
536580.01,2268861.01,729.311309
536580.01,2268961.01,727.680021
536580.01,2269061.01,718.376326
536580.01,2269161.01,719.413486
536580.01,2269261.01,720.696293
536580.01,2269361.01,721.441847
536580.01,2269461.01,723.160436
536580.01,2269561.01,722.400991
536580.01,2269661.01,722.996716
536580.01,2269761.01,723.362247
536580.01,2269861.01,725.418878
536580.01,2269961.01,729.028553
536580.01,2270061.01,731.659845
536580.01,2270161.01,734.204571
536580.01,2270261.01,736.34094
536580.01,2270361.01,737.663095
536580.01,2270461.01,738.009371
536580.01,2270561.01,737.328937
