"X","Y","H04_Cenom (TWT)"
539880.01,2267161.01,52.6675644
539880.01,2267261.01,53.9126158
539880.01,2267361.01,54.0232353
539880.01,2267461.01,54.3217545
539880.01,2267561.01,55.3153381
539880.01,2267661.01,58.2170744
539880.01,2267761.01,61.6536903
539880.01,2267861.01,62.3451815
539880.01,2267961.01,65.1901474
539880.01,2268061.01,69.8330841
539880.01,2268161.01,72.5792007
539880.01,2268261.01,73.6320038
539880.01,2268361.01,76.916048
539880.01,2268461.01,82.3722649
539880.01,2268561.01,85.2306366
539880.01,2268661.01,86.3248062
539880.01,2268761.01,86.102829
539880.01,2268861.01,86.5936966
539880.01,2268961.01,86.5135822
539880.01,2269061.01,87.8555946
539880.01,2269161.01,89.5429878
539880.01,2269261.01,90.0402908
539880.01,2269361.01,89.8388634
539880.01,2269461.01,90.2743607
539880.01,2269561.01,92.2665291
539880.01,2269661.01,93.0407448
539880.01,2269761.01,94.9091415
539880.01,2269861.01,96.2629471
539880.01,2269961.01,96.9630661
539880.01,2270061.01,97.9755249
539880.01,2270161.01,99.0000038
539880.01,2270261.01,101.114532
539880.01,2270361.01,103.721088
539880.01,2270461.01,103.489742
539880.01,2270561.01,104.187187
539880.01,2270661.01,106.178852
539880.01,2270761.01,106.814018
539980.01,2264061.01,-9999
539980.01,2264161.01,-9999
539980.01,2264261.01,81.5702782
539980.01,2264361.01,81.4354343
539980.01,2264461.01,80.8392868
539980.01,2264561.01,78.1652031
539980.01,2264661.01,75.5552979
539980.01,2264761.01,76.4514122
539980.01,2264861.01,74.0407143
539980.01,2264961.01,70.5170441
539980.01,2265061.01,70.3553581
539980.01,2265161.01,70.3540878
539980.01,2265261.01,68.8042564
539980.01,2265361.01,65.9250755
539980.01,2265461.01,63.4935102
539980.01,2265561.01,63.7313976
539980.01,2265661.01,63.7571316
539980.01,2265761.01,62.3983536
539980.01,2265861.01,60.5890961
539980.01,2265961.01,59.4334106
539980.01,2266061.01,58.3096504
539980.01,2266161.01,57.8495302
539980.01,2266261.01,55.3490067
539980.01,2266361.01,53.996479
539980.01,2266461.01,52.9905777
539980.01,2266561.01,51.5705986
539980.01,2266661.01,49.5830002
539980.01,2266761.01,46.9294405
539980.01,2266861.01,46.3041496
539980.01,2266961.01,47.0499783
539980.01,2267061.01,50.7069435
539980.01,2267161.01,53.0555058
539980.01,2267261.01,53.3285007
539980.01,2267361.01,53.967041
539980.01,2267461.01,54.3138628
539980.01,2267561.01,55.2442036
539980.01,2267661.01,56.8565159
539980.01,2267761.01,60.5865097
539980.01,2267861.01,62.6780033
539980.01,2267961.01,65.1820297
539980.01,2268061.01,69.5971565
539980.01,2268161.01,71.5083084
539980.01,2268261.01,72.3102798
539980.01,2268361.01,75.4778595
539980.01,2268461.01,80.0145378
539980.01,2268561.01,82.6442947
539980.01,2268661.01,85.4505997
539980.01,2268761.01,86.4731522
539980.01,2268861.01,87.0191574
539980.01,2268961.01,88.1698952
539980.01,2269061.01,89.9875717
539980.01,2269161.01,90.7707119
539980.01,2269261.01,90.7938843
539980.01,2269361.01,91.2681808
539980.01,2269461.01,92.1465073
539980.01,2269561.01,93.052578
539980.01,2269661.01,94.4724731
539980.01,2269761.01,96.7366943
539980.01,2269861.01,98.1537399
539980.01,2269961.01,99.2527466
539980.01,2270061.01,99.8565884
539980.01,2270161.01,101.22876
539980.01,2270261.01,102.889683
539980.01,2270361.01,103.496811
539980.01,2270461.01,103.523876
539980.01,2270561.01,104.406132
539980.01,2270661.01,105.539341
540080.01,2264061.01,-9999
540080.01,2264161.01,-9999
540080.01,2264261.01,-9999
540080.01,2264361.01,82.1379433
540080.01,2264461.01,81.016674
540080.01,2264561.01,79.3157597
540080.01,2264661.01,77.7906189
540080.01,2264761.01,78.0771523
540080.01,2264861.01,76.2048798
540080.01,2264961.01,72.0141449
540080.01,2265061.01,71.5057678
540080.01,2265161.01,70.7846222
540080.01,2265261.01,68.6032791
540080.01,2265361.01,67.165802
540080.01,2265461.01,66.0395584
540080.01,2265561.01,65.095192
540080.01,2265661.01,64.8181763
540080.01,2265761.01,64.6633301
540080.01,2265861.01,62.1911125
540080.01,2265961.01,59.9439049
540080.01,2266061.01,57.9026432
540080.01,2266161.01,57.3194389
540080.01,2266261.01,55.2753849
540080.01,2266361.01,54.0725555
540080.01,2266461.01,52.6091862
540080.01,2266561.01,49.976368
540080.01,2266661.01,47.6221123
540080.01,2266761.01,45.5634785
540080.01,2266861.01,45.1659393
540080.01,2266961.01,46.9386053
540080.01,2267061.01,49.692091
540080.01,2267161.01,52.6523027
540080.01,2267261.01,53.6089249
540080.01,2267361.01,54.0270767
540080.01,2267461.01,54.009243
540080.01,2267561.01,54.3400278
540080.01,2267661.01,55.3810444
540080.01,2267761.01,59.2062111
540080.01,2267861.01,60.8580093
540080.01,2267961.01,64.7220078
540080.01,2268061.01,67.9731178
540080.01,2268161.01,70.4238815
540080.01,2268261.01,71.2498951
540080.01,2268361.01,73.6300659
540080.01,2268461.01,77.6511879
540080.01,2268561.01,80.6442108
540080.01,2268661.01,83.5409546
540080.01,2268761.01,85.5466919
540080.01,2268861.01,86.5590343
540080.01,2268961.01,87.348259
540080.01,2269061.01,90.0358124
540080.01,2269161.01,90.8574486
540080.01,2269261.01,91.4920502
540080.01,2269361.01,92.8223648
540080.01,2269461.01,93.6105843
540080.01,2269561.01,94.5680008
540080.01,2269661.01,96.5754051
540080.01,2269761.01,97.6226921
540080.01,2269861.01,99.2391968
540080.01,2269961.01,100.654636
540080.01,2270061.01,101.094276
540080.01,2270161.01,102.248762
540080.01,2270261.01,103.801529
540080.01,2270361.01,104.725182
540080.01,2270461.01,105.433262
540080.01,2270561.01,105.704773
540180.01,2264161.01,-9999
540180.01,2264261.01,-9999
540180.01,2264361.01,-9999
540180.01,2264461.01,82.9439163
540180.01,2264561.01,81.512249
540180.01,2264661.01,80.8748894
540180.01,2264761.01,78.9684448
540180.01,2264861.01,76.8498192
540180.01,2264961.01,73.9003353
540180.01,2265061.01,73.7501144
540180.01,2265161.01,71.4346046
540180.01,2265261.01,69.2847824
540180.01,2265361.01,68.6872711
540180.01,2265461.01,68.3714943
540180.01,2265561.01,66.3310242
540180.01,2265661.01,65.5595589
540180.01,2265761.01,64.6869278
540180.01,2265861.01,60.3997669
540180.01,2265961.01,58.1497059
540180.01,2266061.01,57.3458319
540180.01,2266161.01,56.1938457
540180.01,2266261.01,55.0537262
540180.01,2266361.01,53.3675194
540180.01,2266461.01,51.5478554
540180.01,2266561.01,50.4684296
540180.01,2266661.01,48.1793699
540180.01,2266761.01,46.2071533
540180.01,2266861.01,47.9049339
540180.01,2266961.01,49.8129768
540180.01,2267061.01,51.0706635
540180.01,2267161.01,52.3298645
540180.01,2267261.01,52.4720917
540180.01,2267361.01,54.0030212
540180.01,2267461.01,54.6145554
540180.01,2267561.01,55.0694752
540180.01,2267661.01,55.712307
540180.01,2267761.01,57.6910076
540180.01,2267861.01,59.0251293
540180.01,2267961.01,62.6238203
540180.01,2268061.01,65.7492943
540180.01,2268161.01,67.169014
540180.01,2268261.01,70.2781525
540180.01,2268361.01,73.0586319
540180.01,2268461.01,76.5441551
540180.01,2268561.01,78.9443855
540180.01,2268661.01,81.151865
540180.01,2268761.01,83.5809631
540180.01,2268861.01,84.7899132
540180.01,2268961.01,86.3102036
540180.01,2269061.01,88.9444504
540180.01,2269161.01,90.2180099
540180.01,2269261.01,91.4347153
540180.01,2269361.01,92.8136406
540180.01,2269461.01,93.8870392
540180.01,2269561.01,95.5855675
540180.01,2269661.01,97.4359741
540180.01,2269761.01,98.3670444
540180.01,2269861.01,98.4851646
540180.01,2269961.01,99.8802185
540180.01,2270061.01,102.149033
540180.01,2270161.01,105.127266
540180.01,2270261.01,104.407433
540180.01,2270361.01,104.819595
540180.01,2270461.01,105.732655
540180.01,2270561.01,-9999
540280.01,2264261.01,-9999
540280.01,2264361.01,-9999
540280.01,2264461.01,84.6346455
540280.01,2264561.01,83.5297318
540280.01,2264661.01,83.9119186
540280.01,2264761.01,81.6032791
540280.01,2264861.01,79.2589417
540280.01,2264961.01,78.7682514
540280.01,2265061.01,76.5282211
540280.01,2265161.01,72.8477058
540280.01,2265261.01,70.1120338
540280.01,2265361.01,69.8384132
540280.01,2265461.01,69.5823746
540280.01,2265561.01,67.7112999
540280.01,2265661.01,66.2937813
540280.01,2265761.01,64.0151024
540280.01,2265861.01,60.0605068
540280.01,2265961.01,57.3099632
540280.01,2266061.01,56.7606335
540280.01,2266161.01,56.3119965
540280.01,2266261.01,55.4333763
540280.01,2266361.01,53.0873508
540280.01,2266461.01,51.1822929
540280.01,2266561.01,50.6566544
540280.01,2266661.01,50.5326443
540280.01,2266761.01,49.5052032
540280.01,2266861.01,49.8292351
540280.01,2266961.01,50.4212818
540280.01,2267061.01,50.9724836
540280.01,2267161.01,52.2511654
540280.01,2267261.01,53.0067291
540280.01,2267361.01,54.1679859
540280.01,2267461.01,55.5971527
540280.01,2267561.01,56.1665726
540280.01,2267661.01,56.7351456
540280.01,2267761.01,57.7457638
540280.01,2267861.01,59.1075554
540280.01,2267961.01,61.3973122
540280.01,2268061.01,64.1145935
540280.01,2268161.01,66.2200088
540280.01,2268261.01,69.5237465
540280.01,2268361.01,72.1457539
540280.01,2268461.01,74.6530991
540280.01,2268561.01,78.8479233
540280.01,2268661.01,80.6034546
540280.01,2268761.01,81.2148972
540280.01,2268861.01,83.2200584
540280.01,2268961.01,85.5927315
540280.01,2269061.01,87.2571907
540280.01,2269161.01,89.0509796
540280.01,2269261.01,92.0455894
540280.01,2269361.01,92.1884995
540280.01,2269461.01,93.8336735
540280.01,2269561.01,96.7825279
540280.01,2269661.01,98.3188114
540280.01,2269761.01,99.3684464
540280.01,2269861.01,98.9128037
540280.01,2269961.01,99.1118965
540280.01,2270061.01,100.933979
540280.01,2270161.01,103.248312
540280.01,2270261.01,103.84935
540280.01,2270361.01,104.299652
540280.01,2270461.01,-9999
540380.01,2264361.01,-9999
540380.01,2264461.01,-9999
540380.01,2264561.01,86.1312256
540380.01,2264661.01,85.75214
540380.01,2264761.01,84.1239395
540380.01,2264861.01,81.506361
540380.01,2264961.01,80.8193817
540380.01,2265061.01,79.8707047
540380.01,2265161.01,76.0751915
540380.01,2265261.01,74.7856331
540380.01,2265361.01,72.508234
540380.01,2265461.01,71.1087265
540380.01,2265561.01,70.6408539
540380.01,2265661.01,68.2366409
540380.01,2265761.01,63.3074379
540380.01,2265861.01,58.6409302
540380.01,2265961.01,57.0870085
540380.01,2266061.01,55.9682446
540380.01,2266161.01,55.8240852
540380.01,2266261.01,55.9342613
540380.01,2266361.01,53.42976
540380.01,2266461.01,53.1117058
540380.01,2266561.01,53.6623592
540380.01,2266661.01,53.5943575
540380.01,2266761.01,52.0035954
540380.01,2266861.01,51.6911354
540380.01,2266961.01,50.1497192
540380.01,2267061.01,50.06073
540380.01,2267161.01,51.5888805
540380.01,2267261.01,52.8717747
540380.01,2267361.01,53.0095158
540380.01,2267461.01,55.4278917
540380.01,2267561.01,56.2676353
540380.01,2267661.01,58.3547173
540380.01,2267761.01,59.0882626
540380.01,2267861.01,59.7629547
540380.01,2267961.01,61.9157953
540380.01,2268061.01,64.2773247
540380.01,2268161.01,66.1807022
540380.01,2268261.01,69.8090439
540380.01,2268361.01,72.7981834
540380.01,2268461.01,74.1557922
540380.01,2268561.01,76.7671032
540380.01,2268661.01,79.3071404
540380.01,2268761.01,80.2426186
540380.01,2268861.01,82.5519562
540380.01,2268961.01,84.8913574
540380.01,2269061.01,86.5752487
540380.01,2269161.01,88.6021919
540380.01,2269261.01,92.4902744
540380.01,2269361.01,93.3590469
540380.01,2269461.01,95.8554649
540380.01,2269561.01,99.3417358
540380.01,2269661.01,100.828709
540380.01,2269761.01,101.274124
540380.01,2269861.01,101.204468
540380.01,2269961.01,100.748062
540380.01,2270061.01,101.832939
540380.01,2270161.01,103.146584
540380.01,2270261.01,103.408443
540380.01,2270361.01,-9999
540480.01,2264361.01,-9999
540480.01,2264461.01,-9999
540480.01,2264561.01,87.3232803
540480.01,2264661.01,87.0499268
540480.01,2264761.01,86.1372757
540480.01,2264861.01,83.5900154
540480.01,2264961.01,82.8739853
540480.01,2265061.01,81.7376518
540480.01,2265161.01,78.7457809
540480.01,2265261.01,77.4080505
540480.01,2265361.01,74.5639725
540480.01,2265461.01,73.199234
540480.01,2265561.01,72.1570625
540480.01,2265661.01,69.952198
540480.01,2265761.01,64.7763538
540480.01,2265861.01,61.5927811
540480.01,2265961.01,56.8358555
540480.01,2266061.01,55.3554726
540480.01,2266161.01,54.903038
540480.01,2266261.01,54.1132851
540480.01,2266361.01,52.8546705
540480.01,2266461.01,53.4879417
540480.01,2266561.01,54.5009956
540480.01,2266661.01,54.487114
540480.01,2266761.01,52.7119865
540480.01,2266861.01,52.4577923
540480.01,2266961.01,51.4950867
540480.01,2267061.01,51.0232515
540480.01,2267161.01,52.0485954
540480.01,2267261.01,52.3519802
540480.01,2267361.01,52.9614677
540480.01,2267461.01,53.5441103
540480.01,2267561.01,54.3148327
540480.01,2267661.01,58.0228548
540480.01,2267761.01,59.615303
540480.01,2267861.01,60.5001125
540480.01,2267961.01,61.9155502
540480.01,2268061.01,64.5611114
540480.01,2268161.01,66.1952209
540480.01,2268261.01,68.0932465
540480.01,2268361.01,70.9132614
540480.01,2268461.01,72.1087418
540480.01,2268561.01,73.6689415
540480.01,2268661.01,77.6018448
540480.01,2268761.01,79.1468563
540480.01,2268861.01,82.5662308
540480.01,2268961.01,84.3605728
540480.01,2269061.01,85.8130569
540480.01,2269161.01,88.6103745
540480.01,2269261.01,91.8515015
540480.01,2269361.01,94.9045601
540480.01,2269461.01,96.6499577
540480.01,2269561.01,100.154137
540480.01,2269661.01,102.04891
540480.01,2269761.01,102.688087
540480.01,2269861.01,103.683773
540480.01,2269961.01,103.516136
540480.01,2270061.01,103.398914
540480.01,2270161.01,103.285847
540480.01,2270261.01,103.144016
540580.01,2264461.01,-9999
540580.01,2264561.01,-9999
540580.01,2264661.01,88.1055107
540580.01,2264761.01,88.6741562
540580.01,2264861.01,86.3510151
540580.01,2264961.01,85.5857544
540580.01,2265061.01,84.1033363
540580.01,2265161.01,81.9521332
540580.01,2265261.01,80.8938026
540580.01,2265361.01,77.7685738
540580.01,2265461.01,74.6857872
540580.01,2265561.01,72.9626694
540580.01,2265661.01,70.2370377
540580.01,2265761.01,66.3585052
540580.01,2265861.01,63.1869555
540580.01,2265961.01,58.6115007
540580.01,2266061.01,55.5125351
540580.01,2266161.01,54.4146976
540580.01,2266261.01,53.6379356
540580.01,2266361.01,53.863039
540580.01,2266461.01,55.6749268
540580.01,2266561.01,55.9776154
540580.01,2266661.01,55.0674133
540580.01,2266761.01,53.7771358
540580.01,2266861.01,53.2776146
540580.01,2266961.01,53.7204285
540580.01,2267061.01,52.8059921
540580.01,2267161.01,52.5431652
540580.01,2267261.01,52.4194088
540580.01,2267361.01,53.2150669
540580.01,2267461.01,53.5637608
540580.01,2267561.01,54.1638832
540580.01,2267661.01,57.0814533
540580.01,2267761.01,58.6821556
540580.01,2267861.01,60.2225027
540580.01,2267961.01,61.0969467
540580.01,2268061.01,62.4546719
540580.01,2268161.01,66.0319138
540580.01,2268261.01,67.9046631
540580.01,2268361.01,71.2314987
540580.01,2268461.01,72.7127151
540580.01,2268561.01,73.0562363
540580.01,2268661.01,76.2170486
540580.01,2268761.01,78.3404388
540580.01,2268861.01,81.1987762
540580.01,2268961.01,84.4106522
540580.01,2269061.01,85.8268852
540580.01,2269161.01,89.2970562
540580.01,2269261.01,92.2275124
540580.01,2269361.01,94.3260002
540580.01,2269461.01,96.6323547
540580.01,2269561.01,100.489292
540580.01,2269661.01,101.822121
540580.01,2269761.01,102.436169
540580.01,2269861.01,103.229872
540580.01,2269961.01,103.958908
540580.01,2270061.01,103.471912
540580.01,2270161.01,102.572037
540580.01,2270261.01,102.141977
540680.01,2264561.01,-9999
540680.01,2264661.01,-9999
540680.01,2264761.01,89.3897476
540680.01,2264861.01,89.3395233
540680.01,2264961.01,87.8607597
540680.01,2265061.01,86.4312477
540680.01,2265161.01,84.1727905
540680.01,2265261.01,82.7714615
540680.01,2265361.01,79.9235229
540680.01,2265461.01,76.5489998
540680.01,2265561.01,74.960968
540680.01,2265661.01,72.0959072
540680.01,2265761.01,67.3855896
540680.01,2265861.01,63.9682846
540680.01,2265961.01,59.4345436
540680.01,2266061.01,55.51548
540680.01,2266161.01,54.0044136
540680.01,2266261.01,53.129159
540680.01,2266361.01,53.2752333
540680.01,2266461.01,54.165432
540680.01,2266561.01,54.1192265
540680.01,2266661.01,54.5184402
540680.01,2266761.01,54.6996708
540680.01,2266861.01,54.3721542
540680.01,2266961.01,54.2000713
540680.01,2267061.01,53.6348438
540680.01,2267161.01,53.2421951
540680.01,2267261.01,52.8898735
540680.01,2267361.01,53.9239178
540680.01,2267461.01,54.7548485
540680.01,2267561.01,54.8911705
540680.01,2267661.01,57.6808968
540680.01,2267761.01,58.3586578
540680.01,2267861.01,59.2626343
540680.01,2267961.01,62.2651634
540680.01,2268061.01,64.460928
540680.01,2268161.01,66.4016876
540680.01,2268261.01,68.9745979
540680.01,2268361.01,70.1348877
540680.01,2268461.01,71.9760208
540680.01,2268561.01,72.9751663
540680.01,2268661.01,73.4238338
540680.01,2268761.01,77.3267212
540680.01,2268861.01,80.1885052
540680.01,2268961.01,85.036808
540680.01,2269061.01,87.5087814
540680.01,2269161.01,90.9997787
540680.01,2269261.01,94.0524979
540680.01,2269361.01,95.1651268
540680.01,2269461.01,97.5981216
540680.01,2269561.01,101.1313
540680.01,2269661.01,101.719002
540680.01,2269761.01,101.583576
540680.01,2269861.01,102.092133
540680.01,2269961.01,103.358913
540680.01,2270061.01,103.930828
540680.01,2270161.01,101.498203
540780.01,2264561.01,-9999
540780.01,2264661.01,-9999
540780.01,2264761.01,91.6275654
540780.01,2264861.01,92.2508392
540780.01,2264961.01,90.3633385
540780.01,2265061.01,87.8564682
540780.01,2265161.01,86.4067135
540780.01,2265261.01,83.4307442
540780.01,2265361.01,80.597683
540780.01,2265461.01,77.9626923
540780.01,2265561.01,75.8487625
540780.01,2265661.01,72.2195244
540780.01,2265761.01,67.1236267
540780.01,2265861.01,63.7742605
540780.01,2265961.01,59.8640747
540780.01,2266061.01,55.6081305
540780.01,2266161.01,53.7111816
540780.01,2266261.01,51.9947739
540780.01,2266361.01,52.254425
540780.01,2266461.01,53.8629627
540780.01,2266561.01,54.1145782
540780.01,2266661.01,54.2684298
540780.01,2266761.01,55.8853168
540780.01,2266861.01,56.1481476
540780.01,2266961.01,54.4885292
540780.01,2267061.01,54.290966
540780.01,2267161.01,54.5129719
540780.01,2267261.01,54.8190746
540780.01,2267361.01,56.0897942
540780.01,2267461.01,57.3207893
540780.01,2267561.01,56.9894466
540780.01,2267661.01,57.9441643
540780.01,2267761.01,58.3275414
540780.01,2267861.01,58.6999664
540780.01,2267961.01,62.4978876
540780.01,2268061.01,62.2914562
540780.01,2268161.01,63.9376869
540780.01,2268261.01,67.5694389
540780.01,2268361.01,68.9660225
540780.01,2268461.01,70.2933731
540780.01,2268561.01,71.9069405
540780.01,2268661.01,73.9173927
540780.01,2268761.01,77.4788132
540780.01,2268861.01,81.3769569
540780.01,2268961.01,83.5521889
540780.01,2269061.01,87.7391491
540780.01,2269161.01,91.7439079
540780.01,2269261.01,94.4666367
540780.01,2269361.01,95.0214081
540780.01,2269461.01,97.4174118
540780.01,2269561.01,100.226471
540780.01,2269661.01,100.300392
540780.01,2269761.01,100.708508
540780.01,2269861.01,102.333591
