"X","Y","H80_r3a (TWT)"
538480.01,2262961.01,787.91597
538480.01,2263061.01,791.835236
538480.01,2263161.01,792.587799
538480.01,2263261.01,793.145996
538480.01,2263361.01,792.589447
538480.01,2263461.01,789.946106
538480.01,2263561.01,790.187637
538480.01,2263661.01,789.877716
538480.01,2263761.01,786.849518
538480.01,2263861.01,786.57605
538480.01,2263961.01,784.148315
538480.01,2264061.01,780.22113
538480.01,2264161.01,779.154266
538480.01,2264261.01,780.945206
538480.01,2264361.01,783.355194
538480.01,2264461.01,783.056396
538480.01,2264561.01,785.792542
538480.01,2264661.01,782.694611
538480.01,2264761.01,780.447876
538480.01,2264861.01,778.168915
538480.01,2264961.01,780.843933
538480.01,2265061.01,783.108521
538480.01,2265161.01,778.956085
538480.01,2265261.01,774.059509
538480.01,2265361.01,769.468811
538480.01,2265461.01,767.543671
538480.01,2265561.01,766.267303
538480.01,2265661.01,764.084259
538480.01,2265761.01,762.106201
538480.01,2265861.01,760.40155
538480.01,2265961.01,759.96994
538480.01,2266061.01,759.812836
538480.01,2266161.01,759.063507
538480.01,2266261.01,755.765686
538480.01,2266361.01,754.111298
538480.01,2266461.01,753.545227
538480.01,2266561.01,756.855347
538480.01,2266661.01,758.722534
538480.01,2266761.01,760.452057
538480.01,2266861.01,762.076477
538480.01,2266961.01,764.196289
538480.01,2267061.01,766.756836
538480.01,2267161.01,772.269104
538480.01,2267261.01,774.406494
538480.01,2267361.01,774.319366
538480.01,2267461.01,776.182175
538480.01,2267561.01,774.798828
538480.01,2267661.01,766.722961
538480.01,2267761.01,768.098389
538480.01,2267861.01,766.583679
538480.01,2267961.01,765.795731
538480.01,2268061.01,769.002594
538480.01,2268161.01,773.29216
538480.01,2268261.01,775.72052
538480.01,2268361.01,779.266907
538480.01,2268461.01,781.798767
538480.01,2268561.01,780.447632
538480.01,2268661.01,777.775635
538480.01,2268761.01,777.351395
538480.01,2268861.01,779.984558
538480.01,2268961.01,781.303101
538480.01,2269061.01,783.984924
538480.01,2269161.01,784.013
538480.01,2269261.01,785.488358
538480.01,2269361.01,789.568298
538480.01,2269461.01,790.095993
538480.01,2269561.01,791.044617
538480.01,2269661.01,793.088257
538480.01,2269761.01,794.288147
538480.01,2269861.01,795.644135
538480.01,2269961.01,795.180908
538480.01,2270061.01,795.284225
538480.01,2270161.01,797.538208
538480.01,2270261.01,802.720093
538480.01,2270361.01,807.153229
538480.01,2270461.01,808.391663
538480.01,2270561.01,807.372513
538480.01,2270661.01,808.764404
538480.01,2270761.01,810.214233
538480.01,2270861.01,-9999
538480.01,2270961.01,-9999
538480.01,2271061.01,-9999
538480.01,2271161.01,-9999
538480.01,2271261.01,-9999
538480.01,2271361.01,-9999
538480.01,2271461.01,-9999
538480.01,2271561.01,-9999
538480.01,2271661.01,-9999
538580.01,2262861.01,-9999
538580.01,2262961.01,791.387207
538580.01,2263061.01,796.298584
538580.01,2263161.01,798.604385
538580.01,2263261.01,798.93927
538580.01,2263361.01,797.87735
538580.01,2263461.01,798.418152
538580.01,2263561.01,797.228577
538580.01,2263661.01,796.106995
538580.01,2263761.01,791.912872
538580.01,2263861.01,788.679657
538580.01,2263961.01,784.681122
538580.01,2264061.01,781.26004
538580.01,2264161.01,780.251404
538580.01,2264261.01,778.858673
538580.01,2264361.01,776.898132
538580.01,2264461.01,774.619003
538580.01,2264561.01,773.22171
538580.01,2264661.01,777.953873
538580.01,2264761.01,777.585449
538580.01,2264861.01,773.401611
538580.01,2264961.01,770.683472
538580.01,2265061.01,769.391632
538580.01,2265161.01,770.414246
538580.01,2265261.01,771.100494
538580.01,2265361.01,769.574188
538580.01,2265461.01,767.871674
538580.01,2265561.01,766.936279
538580.01,2265661.01,764.468628
538580.01,2265761.01,762.008255
538580.01,2265861.01,760.01001
538580.01,2265961.01,759.370193
538580.01,2266061.01,758.753662
538580.01,2266161.01,758.2771
538580.01,2266261.01,756.470581
538580.01,2266361.01,755.484634
538580.01,2266461.01,753.588654
538580.01,2266561.01,756.26947
538580.01,2266661.01,757.98407
538580.01,2266761.01,761.090393
538580.01,2266861.01,765.284271
538580.01,2266961.01,767.092896
538580.01,2267061.01,769.558777
538580.01,2267161.01,774.158813
538580.01,2267261.01,777.575516
538580.01,2267361.01,777.778564
538580.01,2267461.01,778.283722
538580.01,2267561.01,775.057678
538580.01,2267661.01,770.474792
538580.01,2267761.01,768.513672
538580.01,2267861.01,766.33757
538580.01,2267961.01,766.333069
538580.01,2268061.01,771.924774
538580.01,2268161.01,776.372589
538580.01,2268261.01,777.093079
538580.01,2268361.01,777.884628
538580.01,2268461.01,778.342377
538580.01,2268561.01,778.811371
538580.01,2268661.01,777.67395
538580.01,2268761.01,776.646149
538580.01,2268861.01,777.156494
538580.01,2268961.01,779.249069
538580.01,2269061.01,781.032318
538580.01,2269161.01,781.26651
538580.01,2269261.01,782.940002
538580.01,2269361.01,787.312744
538580.01,2269461.01,789.83844
538580.01,2269561.01,791.062592
538580.01,2269661.01,792.725189
538580.01,2269761.01,794.460846
538580.01,2269861.01,795.958008
538580.01,2269961.01,797.463379
538580.01,2270061.01,799.214172
538580.01,2270161.01,800.963562
538580.01,2270261.01,804.473434
538580.01,2270361.01,806.939026
538580.01,2270461.01,806.9151
538580.01,2270561.01,804.827209
538580.01,2270661.01,-9999
538580.01,2270761.01,-9999
538580.01,2270861.01,-9999
538580.01,2270961.01,-9999
538580.01,2271061.01,-9999
538580.01,2271161.01,-9999
538580.01,2271261.01,-9999
538580.01,2271361.01,-9999
538580.01,2271461.01,-9999
538580.01,2271561.01,-9999
538680.01,2262961.01,-9999
538680.01,2263061.01,798.567993
538680.01,2263161.01,801.501831
538680.01,2263261.01,801.757446
538680.01,2263361.01,802.802826
538680.01,2263461.01,801.985413
538680.01,2263561.01,801.617783
538680.01,2263661.01,800.705475
538680.01,2263761.01,794.661896
538680.01,2263861.01,789.221008
538680.01,2263961.01,787.433594
538680.01,2264061.01,783.125854
538680.01,2264161.01,781.185928
538680.01,2264261.01,778.625519
538680.01,2264361.01,774.258133
538680.01,2264461.01,771.127869
538680.01,2264561.01,769.335815
538680.01,2264661.01,765.979767
538680.01,2264761.01,764.640045
538680.01,2264861.01,764.039734
538680.01,2264961.01,765.613403
538680.01,2265061.01,767.355164
538680.01,2265161.01,764.470093
538680.01,2265261.01,758.096375
538680.01,2265361.01,755.816071
538680.01,2265461.01,756.888428
538680.01,2265561.01,762.030151
538680.01,2265661.01,761.471252
538680.01,2265761.01,763.716858
538680.01,2265861.01,761.28717
538680.01,2265961.01,758.85675
538680.01,2266061.01,759.168488
538680.01,2266161.01,757.542084
538680.01,2266261.01,757.979095
538680.01,2266361.01,756.633057
538680.01,2266461.01,755.769104
538680.01,2266561.01,757.933868
538680.01,2266661.01,759.838867
538680.01,2266761.01,763.037689
538680.01,2266861.01,766.601807
538680.01,2266961.01,768.92984
538680.01,2267061.01,771.961304
538680.01,2267161.01,773.86261
538680.01,2267261.01,778.275177
538680.01,2267361.01,781.801117
538680.01,2267461.01,784.679245
538680.01,2267561.01,777.973175
538680.01,2267661.01,772.799072
538680.01,2267761.01,770.702637
538680.01,2267861.01,765.65683
538680.01,2267961.01,769.204041
538680.01,2268061.01,775.200928
538680.01,2268161.01,775.82196
538680.01,2268261.01,776.439636
538680.01,2268361.01,776.417664
538680.01,2268461.01,775.971405
538680.01,2268561.01,775.385498
538680.01,2268661.01,775.121429
538680.01,2268761.01,774.567413
538680.01,2268861.01,774.857178
538680.01,2268961.01,778.759735
538680.01,2269061.01,778.046692
538680.01,2269161.01,777.605362
538680.01,2269261.01,782.465881
538680.01,2269361.01,785.371353
538680.01,2269461.01,788.32724
538680.01,2269561.01,789.675446
538680.01,2269661.01,791.800232
538680.01,2269761.01,793.84613
538680.01,2269861.01,796.193192
538680.01,2269961.01,799.960327
538680.01,2270061.01,801.594025
538680.01,2270161.01,804.342346
538680.01,2270261.01,807.943512
538680.01,2270361.01,808.285706
538680.01,2270461.01,808.810796
538680.01,2270561.01,-9999
538680.01,2270661.01,-9999
538680.01,2270761.01,-9999
538680.01,2270861.01,-9999
538680.01,2270961.01,-9999
538680.01,2271061.01,-9999
538680.01,2271161.01,-9999
538680.01,2271261.01,-9999
538680.01,2271361.01,-9999
538680.01,2271461.01,-9999
538680.01,2271561.01,-9999
538780.01,2262961.01,-9999
538780.01,2263061.01,-9999
538780.01,2263161.01,806.421509
538780.01,2263261.01,806.382172
538780.01,2263361.01,804.220367
538780.01,2263461.01,803.299866
538780.01,2263561.01,802.212402
538780.01,2263661.01,802.336823
538780.01,2263761.01,794.987015
538780.01,2263861.01,790.233643
538780.01,2263961.01,786.755371
538780.01,2264061.01,784.801758
538780.01,2264161.01,781.012756
538780.01,2264261.01,777.050354
538780.01,2264361.01,771.527863
538780.01,2264461.01,770.121765
538780.01,2264561.01,766.769165
538780.01,2264661.01,762.17981
538780.01,2264761.01,761.794617
538780.01,2264861.01,761.797668
538780.01,2264961.01,762.97757
538780.01,2265061.01,763.012726
538780.01,2265161.01,760.463104
538780.01,2265261.01,754.590668
538780.01,2265361.01,752.25531
538780.01,2265461.01,751.757263
538780.01,2265561.01,749.538269
538780.01,2265661.01,748.022537
538780.01,2265761.01,749.109131
538780.01,2265861.01,752.265701
538780.01,2265961.01,751.993591
538780.01,2266061.01,757.718781
538780.01,2266161.01,756.241699
538780.01,2266261.01,756.55072
538780.01,2266361.01,753.848816
538780.01,2266461.01,759.722198
538780.01,2266561.01,761.602646
538780.01,2266661.01,761.095154
538780.01,2266761.01,766.537445
538780.01,2266861.01,770.057312
538780.01,2266961.01,771.689178
538780.01,2267061.01,775.219391
538780.01,2267161.01,778.769653
538780.01,2267261.01,780.347961
538780.01,2267361.01,783.248962
538780.01,2267461.01,785.884094
538780.01,2267561.01,784.557968
538780.01,2267661.01,770.934448
538780.01,2267761.01,766.549164
538780.01,2267861.01,763.945648
538780.01,2267961.01,769.54425
538780.01,2268061.01,774.574738
538780.01,2268161.01,775.830261
538780.01,2268261.01,775.522095
538780.01,2268361.01,775.552612
538780.01,2268461.01,778.495636
538780.01,2268561.01,775.738464
538780.01,2268661.01,778.218445
538780.01,2268761.01,777.29303
538780.01,2268861.01,773.38649
538780.01,2268961.01,779.683594
538780.01,2269061.01,777.03714
538780.01,2269161.01,778.481934
538780.01,2269261.01,780.067932
538780.01,2269361.01,782.3479
538780.01,2269461.01,783.384644
538780.01,2269561.01,787.478409
538780.01,2269661.01,789.853729
538780.01,2269761.01,792.509964
538780.01,2269861.01,794.525818
538780.01,2269961.01,799.240784
538780.01,2270061.01,802.538147
538780.01,2270161.01,803.550751
538780.01,2270261.01,808.876465
538780.01,2270361.01,809.058105
538780.01,2270461.01,810.895111
538780.01,2270561.01,-9999
538780.01,2270661.01,-9999
538780.01,2270761.01,-9999
538780.01,2270861.01,-9999
538780.01,2270961.01,-9999
538780.01,2271061.01,-9999
538780.01,2271161.01,-9999
538780.01,2271261.01,-9999
538780.01,2271361.01,-9999
538780.01,2271461.01,-9999
538880.01,2263061.01,-9999
538880.01,2263161.01,-9999
538880.01,2263261.01,806.749817
538880.01,2263361.01,804.482849
538880.01,2263461.01,802.850876
538880.01,2263561.01,801.503967
538880.01,2263661.01,802.460159
538880.01,2263761.01,796.937805
538880.01,2263861.01,790.947845
538880.01,2263961.01,787.837219
538880.01,2264061.01,785.854431
538880.01,2264161.01,783.922775
538880.01,2264261.01,780.431244
538880.01,2264361.01,778.965454
538880.01,2264461.01,773.711304
538880.01,2264561.01,768.716278
538880.01,2264661.01,765.453186
538880.01,2264761.01,763.54509
538880.01,2264861.01,763.421814
538880.01,2264961.01,761.731033
538880.01,2265061.01,760.190918
538880.01,2265161.01,758.280731
538880.01,2265261.01,753.565491
538880.01,2265361.01,751.38179
538880.01,2265461.01,751.424896
538880.01,2265561.01,749.003021
538880.01,2265661.01,748.23465
538880.01,2265761.01,746.395325
538880.01,2265861.01,744.893219
538880.01,2265961.01,744.498444
538880.01,2266061.01,746.24971
538880.01,2266161.01,748.7966
538880.01,2266261.01,747.96637
538880.01,2266361.01,750.273804
538880.01,2266461.01,757.400757
538880.01,2266561.01,759.459625
538880.01,2266661.01,759.408813
538880.01,2266761.01,764.807022
538880.01,2266861.01,768.288727
538880.01,2266961.01,770.128113
538880.01,2267061.01,774.342957
538880.01,2267161.01,778.190704
538880.01,2267261.01,779.429779
538880.01,2267361.01,781.020721
538880.01,2267461.01,781.523621
538880.01,2267561.01,777.197388
538880.01,2267661.01,769.887634
538880.01,2267761.01,762.642609
538880.01,2267861.01,760.304626
538880.01,2267961.01,763.39241
538880.01,2268061.01,765.655884
538880.01,2268161.01,770.861328
538880.01,2268261.01,775.52713
538880.01,2268361.01,779.079529
538880.01,2268461.01,782.39212
538880.01,2268561.01,781.284058
538880.01,2268661.01,780.880417
538880.01,2268761.01,779.536621
538880.01,2268861.01,779.726898
538880.01,2268961.01,780.318665
538880.01,2269061.01,778.5336
538880.01,2269161.01,778.801697
538880.01,2269261.01,778.339005
538880.01,2269361.01,782.749557
538880.01,2269461.01,784.502136
538880.01,2269561.01,786.221191
538880.01,2269661.01,790.229919
538880.01,2269761.01,791.41272
538880.01,2269861.01,794.264069
538880.01,2269961.01,798.206284
538880.01,2270061.01,800.188721
538880.01,2270161.01,803.855164
538880.01,2270261.01,807.77533
538880.01,2270361.01,807.45813
538880.01,2270461.01,809.23761
538880.01,2270561.01,809.155579
538880.01,2270661.01,-9999
538880.01,2270761.01,-9999
538880.01,2270861.01,-9999
538880.01,2270961.01,-9999
538880.01,2271061.01,-9999
538880.01,2271161.01,-9999
538880.01,2271261.01,-9999
538880.01,2271361.01,-9999
538880.01,2271461.01,-9999
538980.01,2263161.01,-9999
538980.01,2263261.01,-9999
538980.01,2263361.01,804.484375
538980.01,2263461.01,802.019958
538980.01,2263561.01,799.790161
538980.01,2263661.01,797.289429
538980.01,2263761.01,794.225403
538980.01,2263861.01,793.65799
538980.01,2263961.01,792.033722
538980.01,2264061.01,792.624237
538980.01,2264161.01,789.185608
538980.01,2264261.01,784.193787
538980.01,2264361.01,780.403412
538980.01,2264461.01,772.616791
538980.01,2264561.01,767.035126
538980.01,2264661.01,765.128357
538980.01,2264761.01,762.522858
538980.01,2264861.01,761.793518
538980.01,2264961.01,761.608673
538980.01,2265061.01,758.830597
538980.01,2265161.01,759.087646
538980.01,2265261.01,757.446259
538980.01,2265361.01,756.735992
538980.01,2265461.01,754.016846
538980.01,2265561.01,751.066956
538980.01,2265661.01,749.732452
538980.01,2265761.01,748.039444
538980.01,2265861.01,747.049408
538980.01,2265961.01,745.088135
538980.01,2266061.01,743.256195
538980.01,2266161.01,744.253052
538980.01,2266261.01,745.24614
538980.01,2266361.01,749.285156
538980.01,2266461.01,752.892593
538980.01,2266561.01,753.915466
538980.01,2266661.01,758.340027
538980.01,2266761.01,763.65094
538980.01,2266861.01,765.013474
538980.01,2266961.01,766.968719
538980.01,2267061.01,770.929855
538980.01,2267161.01,773.765244
538980.01,2267261.01,775.323669
538980.01,2267361.01,776.603699
538980.01,2267461.01,777.093323
538980.01,2267561.01,771.231323
538980.01,2267661.01,760.878998
538980.01,2267761.01,756.887451
538980.01,2267861.01,759.318054
538980.01,2267961.01,761.369629
538980.01,2268061.01,764.919189
538980.01,2268161.01,773.856461
538980.01,2268261.01,777.915924
538980.01,2268361.01,779.166885
538980.01,2268461.01,779.656769
538980.01,2268561.01,780.351013
538980.01,2268661.01,780.619415
538980.01,2268761.01,779.961609
538980.01,2268861.01,779.676727
538980.01,2268961.01,779.241089
538980.01,2269061.01,777.770035
538980.01,2269161.01,775.447693
538980.01,2269261.01,777.381531
538980.01,2269361.01,784.356506
538980.01,2269461.01,786.349884
538980.01,2269561.01,788.195953
538980.01,2269661.01,790.661392
538980.01,2269761.01,791.58606
538980.01,2269861.01,795.949097
538980.01,2269961.01,799.726532
538980.01,2270061.01,802.340546
538980.01,2270161.01,805.114059
538980.01,2270261.01,806.605988
538980.01,2270361.01,807.385101
538980.01,2270461.01,808.404236
538980.01,2270561.01,807.265961
538980.01,2270661.01,-9999
538980.01,2270761.01,-9999
538980.01,2270861.01,-9999
538980.01,2270961.01,-9999
538980.01,2271061.01,-9999
538980.01,2271161.01,-9999
538980.01,2271261.01,-9999
538980.01,2271361.01,-9999
538980.01,2271461.01,-9999
539080.01,2263161.01,-9999
539080.01,2263261.01,-9999
539080.01,2263361.01,802.712738
539080.01,2263461.01,800.827393
539080.01,2263561.01,799.702606
539080.01,2263661.01,799.789185
539080.01,2263761.01,798.355774
539080.01,2263861.01,801.266083
539080.01,2263961.01,803.605347
539080.01,2264061.01,803.678253
539080.01,2264161.01,799.2883
539080.01,2264261.01,789.897781
539080.01,2264361.01,782.136414
539080.01,2264461.01,773.310852
539080.01,2264561.01,768.096497
539080.01,2264661.01,766.558685
539080.01,2264761.01,762.993103
539080.01,2264861.01,760.526825
539080.01,2264961.01,761.794952
539080.01,2265061.01,758.90332
539080.01,2265161.01,758.87677
539080.01,2265261.01,758.985413
539080.01,2265361.01,757.935272
539080.01,2265461.01,754.980011
539080.01,2265561.01,753.251343
539080.01,2265661.01,751.427795
539080.01,2265761.01,748.927673
539080.01,2265861.01,746.540283
539080.01,2265961.01,744.998718
539080.01,2266061.01,742.972046
539080.01,2266161.01,745.404816
539080.01,2266261.01,753.264252
539080.01,2266361.01,755.749329
539080.01,2266461.01,755.609344
539080.01,2266561.01,756.188202
539080.01,2266661.01,759.385254
539080.01,2266761.01,764.019867
