"X","Y","H03_TCraie (TWT)"
528280.01,2266461.01,-6.293715443
528380.01,2260861.01,-25.836924091
528380.01,2260961.01,-26.675853878
528380.01,2261061.01,-27.815490961
528380.01,2261161.01,-28.011633083
528380.01,2261261.01,-28.849896044
528380.01,2261361.01,-29.686424881
528380.01,2261461.01,-29.832435772
528380.01,2261561.01,-29.329368845
528380.01,2261661.01,-28.883956373
528380.01,2261761.01,-27.737610042
528380.01,2261861.01,-25.839036331
528380.01,2261961.01,-23.780629039
528380.01,2262061.01,-21.715296432
528380.01,2262161.01,-19.675616175
528380.01,2262261.01,-17.853183672
528380.01,2262361.01,-16.144549474
528380.01,2262461.01,-14.874707907
528380.01,2262561.01,-13.953503221
528380.01,2262661.01,-13.39382492
528380.01,2262761.01,-13.186239637
528380.01,2262861.01,-13.305609114
528380.01,2262961.01,-13.790689409
528380.01,2263061.01,-14.448640868
528380.01,2263161.01,-15.30933287
528380.01,2263261.01,-16.309192404
528380.01,2263361.01,-17.423825338
528380.01,2263461.01,-18.586900085
528380.01,2263561.01,-19.745087251
528380.01,2263661.01,-20.845107734
528380.01,2263761.01,-21.201854572
528380.01,2263861.01,-21.717527881
528380.01,2263961.01,-22.319555283
528380.01,2264061.01,-22.412732244
528380.01,2264161.01,-23.803247139
528380.01,2264261.01,-23.562990129
528380.01,2264361.01,-22.888513282
528380.01,2264461.01,-21.840358153
528380.01,2264561.01,-20.407807082
528380.01,2264661.01,-18.675835803
528380.01,2264761.01,-16.74361527
528380.01,2264861.01,-14.663643204
528380.01,2264961.01,-12.532692403
528380.01,2265061.01,-10.428491049
528380.01,2265161.01,-8.833497763
528380.01,2265261.01,-8.123752661
528380.01,2265361.01,-7.427329198
528380.01,2265461.01,-6.755903829
528380.01,2265561.01,-6.050415803
528380.01,2265661.01,-5.488891155
528380.01,2265761.01,-5.028549582
528380.01,2265861.01,-4.600263666
528380.01,2265961.01,-4.295742139
528380.01,2266061.01,-4.139583092
528380.01,2266161.01,-4.151959904
528380.01,2266261.01,-4.325530492
528380.01,2266361.01,-4.704632796
528380.01,2266461.01,-5.265316926
528480.01,2260861.01,-26.151349768
528480.01,2260961.01,-27.002394199
528480.01,2261061.01,-27.982532978
528480.01,2261161.01,-28.077138588
528480.01,2261261.01,-28.746381402
528480.01,2261361.01,-29.828552157
528480.01,2261461.01,-29.687607661
528480.01,2261561.01,-29.059220105
528480.01,2261661.01,-28.292022645
528480.01,2261761.01,-26.962276548
528480.01,2261861.01,-25.442423299
528480.01,2261961.01,-23.451326415
528480.01,2262061.01,-21.425403655
528480.01,2262161.01,-19.560992718
528480.01,2262261.01,-17.73257181
528480.01,2262361.01,-16.282351688
528480.01,2262461.01,-15.128200874
528480.01,2262561.01,-14.305661432
528480.01,2262661.01,-13.829121366
528480.01,2262761.01,-13.693562709
528480.01,2262861.01,-13.973074034
528480.01,2262961.01,-14.445645735
528480.01,2263061.01,-15.166895464
528480.01,2263161.01,-16.069971025
528480.01,2263261.01,-17.145909369
528480.01,2263361.01,-18.402956426
528480.01,2263461.01,-19.633827731
528480.01,2263561.01,-20.857190713
528480.01,2263661.01,-22.077130154
528480.01,2263761.01,-21.912166849
528480.01,2263861.01,-22.826885805
528480.01,2263961.01,-23.765632883
528480.01,2264061.01,-23.524565622
528480.01,2264161.01,-23.680293933
528480.01,2264261.01,-24.889046326
528480.01,2264361.01,-24.201249704
528480.01,2264461.01,-23.175541312
528480.01,2264561.01,-21.743340418
528480.01,2264661.01,-20.045295358
528480.01,2264761.01,-18.109729514
528480.01,2264861.01,-15.992535278
528480.01,2264961.01,-13.778354973
528480.01,2265061.01,-11.542070657
528480.01,2265161.01,-9.533497505
528480.01,2265261.01,-8.673534729
528480.01,2265361.01,-7.853962481
528480.01,2265461.01,-7.05203088
528480.01,2265561.01,-6.303431466
528480.01,2265661.01,-5.562669598
528480.01,2265761.01,-4.888168536
528480.01,2265861.01,-4.306083079
528480.01,2265961.01,-3.844728228
528480.01,2266061.01,-3.532705363
528480.01,2266161.01,-3.370983293
528480.01,2266261.01,-3.506030655
528480.01,2266361.01,-3.765501082
528480.01,2266461.01,-4.481382202
528480.01,2266561.01,-5.082258955
528580.01,2260761.01,-25.578981265
528580.01,2260861.01,-26.144072413
528580.01,2260961.01,-26.741474867
528580.01,2261061.01,-27.460850775
528580.01,2261161.01,-28.051186353
528580.01,2261261.01,-28.520543128
528580.01,2261361.01,-29.240671545
528580.01,2261461.01,-28.953190893
528580.01,2261561.01,-28.363572434
528580.01,2261661.01,-27.254231274
528580.01,2261761.01,-25.883100927
528580.01,2261861.01,-24.841874838
528580.01,2261961.01,-22.955225781
528580.01,2262061.01,-21.043932065
528580.01,2262161.01,-19.177375361
528580.01,2262261.01,-17.626991495
528580.01,2262361.01,-16.314528883
528580.01,2262461.01,-15.287043527
528580.01,2262561.01,-14.609910548
528580.01,2262661.01,-14.308661222
528580.01,2262761.01,-14.256672002
528580.01,2262861.01,-14.518404379
528580.01,2262961.01,-15.065046959
528580.01,2263061.01,-15.858536586
528580.01,2263161.01,-16.854012385
528580.01,2263261.01,-17.927905545
528580.01,2263361.01,-19.167434424
528580.01,2263461.01,-20.513692871
528580.01,2263561.01,-22.060697898
528580.01,2263661.01,-22.426964715
528580.01,2263761.01,-22.693838924
528580.01,2263861.01,-24.065077305
528580.01,2263961.01,-25.141989812
528580.01,2264061.01,-24.819165468
528580.01,2264161.01,-23.974386975
528580.01,2264261.01,-24.962136522
528580.01,2264361.01,-25.629680604
528580.01,2264461.01,-24.538498372
528580.01,2264561.01,-23.231618106
528580.01,2264661.01,-21.465919912
528580.01,2264761.01,-19.500080496
528580.01,2264861.01,-17.345091328
528580.01,2264961.01,-14.986652881
528580.01,2265061.01,-12.630258687
528580.01,2265161.01,-10.272189975
528580.01,2265261.01,-9.209798649
528580.01,2265361.01,-8.280173875
528580.01,2265461.01,-7.391482126
528580.01,2265561.01,-6.476489361
528580.01,2265661.01,-5.597324576
528580.01,2265761.01,-4.77741193
528580.01,2265861.01,-4.043650813
528580.01,2265961.01,-3.406942822
528580.01,2266061.01,-2.93585239
528580.01,2266161.01,-2.645127242
528580.01,2266261.01,-2.885545604
528580.01,2266361.01,-2.994003473
528580.01,2266461.01,-3.331737593
528580.01,2266561.01,-3.872389905
528680.01,2260761.01,-25.473117828
528680.01,2260861.01,-25.975782424
528680.01,2260961.01,-26.46034956
528680.01,2261061.01,-26.926577091
528680.01,2261161.01,-27.491083369
528680.01,2261261.01,-28.194729239
528680.01,2261361.01,-28.577206656
528680.01,2261461.01,-28.032880276
528680.01,2261561.01,-27.459442616
528680.01,2261661.01,-26.289826259
528680.01,2261761.01,-25.005206466
528680.01,2261861.01,-24.024201557
528680.01,2261961.01,-22.189483047
528680.01,2262061.01,-20.483205095
528680.01,2262161.01,-18.767377362
528680.01,2262261.01,-17.352625728
528680.01,2262361.01,-16.172295436
528680.01,2262461.01,-15.26937075
528680.01,2262561.01,-14.7282416
528680.01,2262661.01,-14.453323558
528680.01,2262761.01,-14.49933555
528680.01,2262861.01,-14.851667918
528680.01,2262961.01,-15.483563766
528680.01,2263061.01,-16.393385828
528680.01,2263161.01,-17.463462427
528680.01,2263261.01,-18.681976944
528680.01,2263361.01,-20.264368504
528680.01,2263461.01,-21.606093273
528680.01,2263561.01,-22.937487811
528680.01,2263661.01,-23.403214291
528680.01,2263761.01,-23.696174845
528680.01,2263861.01,-25.114627555
528680.01,2263961.01,-26.420656592
528680.01,2264061.01,-26.485141367
528680.01,2264161.01,-25.947805494
528680.01,2264261.01,-26.419978589
528680.01,2264361.01,-26.278050616
528680.01,2264461.01,-25.854708627
528680.01,2264561.01,-24.569218978
528680.01,2264661.01,-22.92086184
528680.01,2264761.01,-20.909961313
528680.01,2264861.01,-18.719201908
528680.01,2264961.01,-16.367126256
528680.01,2265061.01,-13.765293173
528680.01,2265161.01,-11.265472509
528680.01,2265261.01,-9.657607414
528680.01,2265361.01,-8.661587723
528680.01,2265461.01,-7.618761621
528680.01,2265561.01,-6.586561911
528680.01,2265661.01,-5.57569135
528680.01,2265761.01,-4.616606049
528680.01,2265861.01,-3.72135127
528680.01,2265961.01,-2.950664144
528680.01,2266061.01,-2.325082431
528680.01,2266161.01,-2.196308225
528680.01,2266261.01,-1.9406965
528680.01,2266361.01,-1.931418781
528680.01,2266461.01,-2.180971205
528680.01,2266561.01,-2.666050103
528680.01,2266661.01,-3.388233948
528780.01,2260661.01,-24.874897674
528780.01,2260761.01,-25.174912065
528780.01,2260861.01,-25.764523074
528780.01,2260961.01,-26.448851451
528780.01,2261061.01,-26.69403702
528780.01,2261161.01,-26.803478599
528780.01,2261261.01,-27.442621067
528780.01,2261361.01,-27.453832328
528780.01,2261461.01,-26.652954519
528780.01,2261561.01,-26.377817616
528780.01,2261661.01,-25.315796956
528780.01,2261761.01,-23.931320757
528780.01,2261861.01,-23.051613942
528780.01,2261961.01,-21.348064765
528780.01,2262061.01,-19.642373547
528780.01,2262161.01,-18.201833591
528780.01,2262261.01,-16.943899915
528780.01,2262361.01,-15.916440636
528780.01,2262461.01,-15.136414208
528780.01,2262561.01,-14.748237096
528780.01,2262661.01,-14.59549088
528780.01,2262761.01,-14.621704817
528780.01,2262861.01,-15.076977201
528780.01,2262961.01,-15.803672373
528780.01,2263061.01,-16.766401008
528780.01,2263161.01,-18.192304298
528780.01,2263261.01,-19.487695768
528780.01,2263361.01,-20.821280777
528780.01,2263461.01,-22.244449705
528780.01,2263561.01,-23.845246062
528780.01,2263661.01,-24.23225157
528780.01,2263761.01,-24.820994586
528780.01,2263861.01,-25.659848005
528780.01,2263961.01,-27.26502344
528780.01,2264061.01,-27.959365398
528780.01,2264161.01,-28.838440776
528780.01,2264261.01,-28.159316629
528780.01,2264361.01,-26.820588857
528780.01,2264461.01,-27.079200372
528780.01,2264561.01,-25.84897168
528780.01,2264661.01,-24.151436985
528780.01,2264761.01,-22.184563801
528780.01,2264861.01,-19.956288859
528780.01,2264961.01,-17.529539764
528780.01,2265061.01,-14.981028624
528780.01,2265161.01,-12.370427139
528780.01,2265261.01,-10.100051761
528780.01,2265361.01,-8.935001679
528780.01,2265461.01,-7.789278403
528780.01,2265561.01,-6.643157918
528780.01,2265661.01,-5.509908311
528780.01,2265761.01,-4.408354405
528780.01,2265861.01,-3.390364349
528780.01,2265961.01,-2.795151668
528780.01,2266061.01,-1.994623337
528780.01,2266161.01,-1.371719991
528780.01,2266261.01,-0.972439419
528780.01,2266361.01,-0.839680142
528780.01,2266461.01,-0.998985604
528780.01,2266561.01,-1.433520811
528780.01,2266661.01,-2.133569214
528880.01,2260861.01,-25.395492092
528880.01,2260961.01,-26.064576581
528880.01,2261061.01,-26.408456266
528880.01,2261161.01,-26.296652853
528880.01,2261261.01,-26.321552694
528880.01,2261361.01,-25.886114687
528880.01,2261461.01,-25.340342894
528880.01,2261561.01,-25.071335956
528880.01,2261661.01,-24.032367393
528880.01,2261761.01,-22.626621649
528880.01,2261861.01,-21.606029943
528880.01,2261961.01,-20.178673789
528880.01,2262061.01,-18.766494468
528880.01,2262161.01,-17.487876117
528880.01,2262261.01,-16.392497346
528880.01,2262361.01,-15.505309217
528880.01,2262461.01,-14.965378679
528880.01,2262561.01,-14.528959058
528880.01,2262661.01,-14.508719556
528880.01,2262761.01,-14.788191766
528880.01,2262861.01,-15.354978852
528880.01,2262961.01,-16.184633598
528880.01,2263061.01,-17.488770187
528880.01,2263161.01,-18.67877692
528880.01,2263261.01,-20.056186244
528880.01,2263361.01,-21.51507698
528880.01,2263461.01,-23.084305227
528880.01,2263561.01,-24.536330253
528880.01,2263661.01,-24.91834946
528880.01,2263761.01,-25.728547946
528880.01,2263861.01,-26.677377522
528880.01,2263961.01,-27.85186097
528880.01,2264061.01,-29.091764241
528880.01,2264161.01,-29.888316989
528880.01,2264261.01,-29.629833996
528880.01,2264361.01,-28.972823173
528880.01,2264461.01,-28.258657083
528880.01,2264561.01,-27.004379779
528880.01,2264661.01,-25.363130495
528880.01,2264761.01,-23.37837778
528880.01,2264861.01,-21.110773087
528880.01,2264961.01,-18.626976758
528880.01,2265061.01,-15.988292173
528880.01,2265161.01,-13.266519643
528880.01,2265261.01,-10.571408086
528880.01,2265361.01,-9.211446159
528880.01,2265461.01,-7.979483344
528880.01,2265561.01,-6.732528098
528880.01,2265661.01,-5.403815303
528880.01,2265761.01,-4.196823109
528880.01,2265861.01,-3.342881566
528880.01,2265961.01,-2.27622129
528880.01,2266061.01,-1.336556277
528880.01,2266161.01,-0.566635339
528880.01,2266261.01,-0.018698034
528880.01,2266361.01,-0.000001913
528880.01,2266461.01,0.000000941
528880.01,2266561.01,-0.195303248
528880.01,2266661.01,-0.880504202
528880.01,2266761.01,-1.785670873
528980.01,2261061.01,-25.121053681
528980.01,2261161.01,-25.218050927
528980.01,2261261.01,-24.756295606
528980.01,2261361.01,-24.147156626
528980.01,2261461.01,-23.7071421
528980.01,2261561.01,-23.004772142
528980.01,2261661.01,-22.301549092
528980.01,2261761.01,-20.894536749
528980.01,2261861.01,-19.922010601
528980.01,2261961.01,-19.000029191
528980.01,2262061.01,-17.748137936
528980.01,2262161.01,-16.619164497
528980.01,2262261.01,-15.690855682
528980.01,2262361.01,-15.043416061
528980.01,2262461.01,-14.497213997
528980.01,2262561.01,-14.32567928
528980.01,2262661.01,-14.444054104
528980.01,2262761.01,-14.852775261
528980.01,2262861.01,-15.749538317
528980.01,2262961.01,-16.645200551
528980.01,2263061.01,-17.808480188
528980.01,2263161.01,-19.14617978
528980.01,2263261.01,-20.608374849
528980.01,2263361.01,-22.141907364
528980.01,2263461.01,-23.761317134
528980.01,2263561.01,-25.267569348
528980.01,2263661.01,-26.160275564
528980.01,2263761.01,-26.505244896
528980.01,2263861.01,-28.377691284
528980.01,2263961.01,-29.270146042
528980.01,2264061.01,-29.613262042
528980.01,2264161.01,-30.833836645
528980.01,2264261.01,-30.580658466
528980.01,2264361.01,-30.154753476
528980.01,2264461.01,-29.366521165
528980.01,2264561.01,-28.138862923
528980.01,2264661.01,-26.506189257
528980.01,2264761.01,-24.513442069
528980.01,2264861.01,-22.22193405
528980.01,2264961.01,-19.69560422
528980.01,2265061.01,-16.994284466
528980.01,2265161.01,-14.226396568
528980.01,2265261.01,-11.368642561
528980.01,2265361.01,-9.382524528
528980.01,2265461.01,-8.068701252
528980.01,2265561.01,-6.718617398
528980.01,2265661.01,-5.591498688
528980.01,2265761.01,-4.273525905
528980.01,2265861.01,-2.973844297
528980.01,2265961.01,-1.797011588
528980.01,2266061.01,-0.737898401
528980.01,2266161.01,-0.000000836
528980.01,2266261.01,-0.000000588
528980.01,2266361.01,-0.00000047
528980.01,2266461.01,-0.000000803
528980.01,2266561.01,0.000001768
528980.01,2266661.01,0.00000025
528980.01,2266761.01,-0.482508796
528980.01,2266861.01,-1.520457445
529080.01,2261161.01,-23.419953883
529080.01,2261261.01,-22.874312475
529080.01,2261361.01,-22.35866338
529080.01,2261461.01,-21.926600486
529080.01,2261561.01,-20.989637822
529080.01,2261661.01,-20.526224747
529080.01,2261761.01,-19.694300368
529080.01,2261861.01,-18.885673955
529080.01,2261961.01,-17.695030198
529080.01,2262061.01,-16.591299325
529080.01,2262161.01,-15.645939857
529080.01,2262261.01,-14.857827686
529080.01,2262361.01,-14.319160953
529080.01,2262461.01,-14.030409046
529080.01,2262561.01,-14.011845924
529080.01,2262661.01,-14.27457016
529080.01,2262761.01,-14.943221584
529080.01,2262861.01,-15.762303025
529080.01,2262961.01,-16.827570274
529080.01,2263061.01,-18.102286384
529080.01,2263161.01,-19.540801644
529080.01,2263261.01,-21.092047915
529080.01,2263361.01,-22.759744897
529080.01,2263461.01,-24.370927364
529080.01,2263561.01,-25.929618627
529080.01,2263661.01,-27.242725715
529080.01,2263761.01,-27.704551816
529080.01,2263861.01,-29.60145101
529080.01,2263961.01,-30.729115009
529080.01,2264061.01,-30.523020774
529080.01,2264161.01,-31.275957823
529080.01,2264261.01,-31.400483102
529080.01,2264361.01,-31.074976549
529080.01,2264461.01,-30.28610535
529080.01,2264561.01,-29.083218426
529080.01,2264661.01,-27.45843865
529080.01,2264761.01,-25.463283062
529080.01,2264861.01,-23.158473894
529080.01,2264961.01,-20.603409037
529080.01,2265061.01,-17.857033759
529080.01,2265161.01,-15.024820343
529080.01,2265261.01,-12.075511739
529080.01,2265361.01,-9.474192746
529080.01,2265461.01,-8.248120546
529080.01,2265561.01,-6.839609705
529080.01,2265661.01,-5.416765343
529080.01,2265761.01,-4.019781947
529080.01,2265861.01,-2.677769633
529080.01,2265961.01,-1.41867972
529080.01,2266061.01,-0.260908681
529080.01,2266161.01,-0.0000028
529080.01,2266261.01,-0.000003276
529080.01,2266361.01,0.000000289
529080.01,2266461.01,-0.000002868
529080.01,2266561.01,-0.000002038
529080.01,2266661.01,-0.0000008
529080.01,2266761.01,-0.000003604
529080.01,2266861.01,-0.469938561
529180.01,2261361.01,-20.399445668
529180.01,2261461.01,-19.932311028
529180.01,2261561.01,-19.317112863
529180.01,2261661.01,-18.878437579
529180.01,2261761.01,-18.434837461
529180.01,2261861.01,-17.326986417
529180.01,2261961.01,-16.285372898
529180.01,2262061.01,-15.30022081
529180.01,2262161.01,-14.547580853
529180.01,2262261.01,-13.956936076
529180.01,2262361.01,-13.586516492
529180.01,2262461.01,-13.461340219
529180.01,2262561.01,-13.599389233
529180.01,2262661.01,-14.150663279
529180.01,2262761.01,-14.837861992
529180.01,2262861.01,-15.789279714
529180.01,2262961.01,-16.979457811
529180.01,2263061.01,-18.36922951
529180.01,2263161.01,-19.910566509
529180.01,2263261.01,-21.59217
529180.01,2263361.01,-23.275155574
529180.01,2263461.01,-24.948189035
529180.01,2263561.01,-26.55996941
529180.01,2263661.01,-27.698475868
529180.01,2263761.01,-28.450775892
529180.01,2263861.01,-30.101817101
529180.01,2263961.01,-31.360246241
529180.01,2264061.01,-31.945187598
529180.01,2264161.01,-32.161463052
529180.01,2264261.01,-32.158508897
529180.01,2264361.01,-31.761761755
529180.01,2264461.01,-31.047588214
529180.01,2264561.01,-29.867816716
529180.01,2264661.01,-28.268102556
529180.01,2264761.01,-26.295421645
529180.01,2264861.01,-24.003975093
529180.01,2264961.01,-21.446436644
529180.01,2265061.01,-18.700217828
529180.01,2265161.01,-15.990082175
529180.01,2265261.01,-12.990196235
529180.01,2265361.01,-9.942573495
529180.01,2265461.01,-8.206056431
529180.01,2265561.01,-6.724874023
529180.01,2265661.01,-5.247293971
529180.01,2265761.01,-3.792677773
529180.01,2265861.01,-2.401285339
529180.01,2265961.01,-1.100605936
529180.01,2266061.01,0.000000796
529180.01,2266161.01,-0.000002199
529180.01,2266261.01,0.000001156
