"X","Y","H00_Ground Level (TWT)"
528280.01,2266361.01,-102.807823181
528280.01,2266461.01,-102.338432312
528380.01,2260861.01,-68.120140076
528380.01,2260961.01,-68.981719971
528380.01,2261061.01,-71.181129456
528380.01,2261161.01,-71.70741272
528380.01,2261261.01,-72.920967102
528380.01,2261361.01,-75.025146484
528380.01,2261461.01,-76.241165161
528380.01,2261561.01,-76.563499451
528380.01,2261661.01,-78.110977173
528380.01,2261761.01,-78.588996887
528380.01,2261861.01,-79.214576721
528380.01,2261961.01,-80.526191711
528380.01,2262061.01,-81.201393127
528380.01,2262161.01,-80.443786621
528380.01,2262261.01,-80.238807678
528380.01,2262361.01,-80.853569031
528380.01,2262461.01,-80.697853088
528380.01,2262561.01,-81.746459961
528380.01,2262661.01,-81.464515686
528380.01,2262761.01,-81.484794617
528380.01,2262861.01,-82.741897583
528380.01,2262961.01,-81.987617493
528380.01,2263061.01,-81.785827637
528380.01,2263161.01,-82.43497467
528380.01,2263261.01,-83.066093445
528380.01,2263361.01,-82.224052429
528380.01,2263461.01,-79.094360352
528380.01,2263561.01,-76.845581055
528380.01,2263661.01,-74.253662109
528380.01,2263761.01,-71.687309265
528380.01,2263861.01,-70.370941162
528380.01,2263961.01,-69.215744019
528380.01,2264061.01,-67.889091492
528380.01,2264161.01,-70.162826538
528380.01,2264261.01,-73.476249695
528380.01,2264361.01,-77.748771667
528380.01,2264461.01,-81.341186523
528380.01,2264561.01,-85.029014587
528380.01,2264661.01,-88.443916321
528380.01,2264761.01,-90.764297485
528380.01,2264861.01,-94.766586304
528380.01,2264961.01,-96.83531189
528380.01,2265061.01,-98.455955505
528380.01,2265161.01,-100.574668884
528380.01,2265261.01,-103.221366882
528380.01,2265361.01,-105.159759521
528380.01,2265461.01,-107.047615051
528380.01,2265561.01,-109.722717285
528380.01,2265661.01,-112.050369263
528380.01,2265761.01,-112.330207825
528380.01,2265861.01,-113.535217285
528380.01,2265961.01,-113.129928589
528380.01,2266061.01,-110.90838623
528380.01,2266161.01,-109.501533508
528380.01,2266261.01,-109.347595215
528380.01,2266361.01,-106.478988647
528380.01,2266461.01,-105.307548523
528480.01,2260861.01,-68.996131897
528480.01,2260961.01,-70.256881714
528480.01,2261061.01,-71.949462891
528480.01,2261161.01,-71.675628662
528480.01,2261261.01,-72.969795227
528480.01,2261361.01,-75.412887573
528480.01,2261461.01,-75.611183167
528480.01,2261561.01,-75.933486938
528480.01,2261661.01,-76.846366882
528480.01,2261761.01,-76.942390442
528480.01,2261861.01,-77.104103088
528480.01,2261961.01,-78.354949951
528480.01,2262061.01,-78.262634277
528480.01,2262161.01,-77.794410706
528480.01,2262261.01,-78.159408569
528480.01,2262361.01,-78.858001709
528480.01,2262461.01,-78.245803833
528480.01,2262561.01,-79.219261169
528480.01,2262661.01,-81.147796631
528480.01,2262761.01,-81.683784485
528480.01,2262861.01,-81.838844299
528480.01,2262961.01,-81.830627441
528480.01,2263061.01,-83.13583374
528480.01,2263161.01,-83.984519958
528480.01,2263261.01,-84.985977173
528480.01,2263361.01,-84.84173584
528480.01,2263461.01,-80.231697083
528480.01,2263561.01,-76.71194458
528480.01,2263661.01,-75.189689636
528480.01,2263761.01,-72.210868835
528480.01,2263861.01,-71.534561157
528480.01,2263961.01,-71.352996826
528480.01,2264061.01,-68.976028442
528480.01,2264161.01,-68.185966492
528480.01,2264261.01,-70.607192993
528480.01,2264361.01,-73.77406311
528480.01,2264461.01,-78.032730103
528480.01,2264561.01,-81.526657104
528480.01,2264661.01,-83.681884766
528480.01,2264761.01,-85.708129883
528480.01,2264861.01,-89.338661194
528480.01,2264961.01,-92.839157104
528480.01,2265061.01,-94.674430847
528480.01,2265161.01,-96.937614441
528480.01,2265261.01,-100.379455566
528480.01,2265361.01,-103.62776947
528480.01,2265461.01,-105.62412262
528480.01,2265561.01,-107.418281555
528480.01,2265661.01,-109.720863342
528480.01,2265761.01,-110.547851563
528480.01,2265861.01,-111.142845154
528480.01,2265961.01,-110.413215637
528480.01,2266061.01,-110.428977966
528480.01,2266161.01,-111.688865662
528480.01,2266261.01,-111.695129395
528480.01,2266361.01,-109.825454712
528480.01,2266461.01,-106.62374115
528480.01,2266561.01,-105.464607239
528580.01,2260761.01,-69.243965149
528580.01,2260861.01,-69.344932556
528580.01,2260961.01,-70.257301331
528580.01,2261061.01,-71.45892334
528580.01,2261161.01,-72.492256165
528580.01,2261261.01,-73.393363953
528580.01,2261361.01,-75.0157547
528580.01,2261461.01,-74.899139404
528580.01,2261561.01,-75.181434631
528580.01,2261661.01,-75.150100708
528580.01,2261761.01,-74.79083252
528580.01,2261861.01,-75.848831177
528580.01,2261961.01,-76.019622803
528580.01,2262061.01,-75.900283813
528580.01,2262161.01,-75.978469849
528580.01,2262261.01,-77.103485107
528580.01,2262361.01,-76.689315796
528580.01,2262461.01,-75.666992188
528580.01,2262561.01,-76.927841187
528580.01,2262661.01,-78.470726013
528580.01,2262761.01,-80.270339966
528580.01,2262861.01,-80.514190674
528580.01,2262961.01,-81.242835999
528580.01,2263061.01,-83.74079895
528580.01,2263161.01,-85.267425537
528580.01,2263261.01,-86.561737061
528580.01,2263361.01,-86.728012085
528580.01,2263461.01,-82.821121216
528580.01,2263561.01,-77.883560181
528580.01,2263661.01,-75.566345215
528580.01,2263761.01,-73.348770142
528580.01,2263861.01,-73.678909302
528580.01,2263961.01,-73.607536316
528580.01,2264061.01,-70.790229797
528580.01,2264161.01,-67.451133728
528580.01,2264261.01,-68.824424744
528580.01,2264361.01,-71.122940063
528580.01,2264461.01,-73.983192444
528580.01,2264561.01,-77.344779968
528580.01,2264661.01,-79.087661743
528580.01,2264761.01,-81.118148804
528580.01,2264861.01,-84.283866882
528580.01,2264961.01,-87.80317688
528580.01,2265061.01,-91.094429016
528580.01,2265161.01,-94.178329468
528580.01,2265261.01,-97.661087036
528580.01,2265361.01,-101.11529541
528580.01,2265461.01,-103.213371277
528580.01,2265561.01,-104.997825623
528580.01,2265661.01,-107.893798828
528580.01,2265761.01,-109.93938446
528580.01,2265861.01,-110.235191345
528580.01,2265961.01,-109.770210266
528580.01,2266061.01,-110.920669556
528580.01,2266161.01,-113.185516357
528580.01,2266261.01,-112.901359558
528580.01,2266361.01,-111.292793274
528580.01,2266461.01,-108.221687317
528580.01,2266561.01,-105.774276733
528680.01,2260761.01,-70.099052429
528680.01,2260861.01,-70.402931213
528680.01,2260961.01,-70.516326904
528680.01,2261061.01,-71.382225037
528680.01,2261161.01,-72.430839539
528680.01,2261261.01,-73.858604431
528680.01,2261361.01,-74.875846863
528680.01,2261461.01,-74.402946472
528680.01,2261561.01,-74.604576111
528680.01,2261661.01,-74.027542114
528680.01,2261761.01,-73.358108521
528680.01,2261861.01,-74.039794922
528680.01,2261961.01,-73.623023987
528680.01,2262061.01,-73.441474915
528680.01,2262161.01,-73.62387085
528680.01,2262261.01,-74.425437927
528680.01,2262361.01,-74.290367126
528680.01,2262461.01,-73.54058075
528680.01,2262561.01,-75.289710999
528680.01,2262661.01,-76.783470154
528680.01,2262761.01,-79.117469788
528680.01,2262861.01,-78.884643555
528680.01,2262961.01,-80.00453949
528680.01,2263061.01,-82.774353027
528680.01,2263161.01,-85.340263367
528680.01,2263261.01,-86.948127747
528680.01,2263361.01,-86.720283508
528680.01,2263461.01,-84.124542236
528680.01,2263561.01,-80.275222778
528680.01,2263661.01,-77.378562927
528680.01,2263761.01,-75.298355103
528680.01,2263861.01,-75.669090271
528680.01,2263961.01,-75.899627686
528680.01,2264061.01,-73.737960815
528680.01,2264161.01,-70.822944641
528680.01,2264261.01,-70.743049622
528680.01,2264361.01,-70.240539551
528680.01,2264461.01,-71.48197937
528680.01,2264561.01,-74.127197266
528680.01,2264661.01,-76.383674622
528680.01,2264761.01,-77.751747131
528680.01,2264861.01,-80.868995667
528680.01,2264961.01,-84.001831055
528680.01,2265061.01,-88.143623352
528680.01,2265161.01,-92.310653687
528680.01,2265261.01,-95.945549011
528680.01,2265361.01,-99.226646423
528680.01,2265461.01,-101.690719604
528680.01,2265561.01,-103.764015198
528680.01,2265661.01,-107.244003296
528680.01,2265761.01,-109.659477234
528680.01,2265861.01,-109.672294617
528680.01,2265961.01,-109.651077271
528680.01,2266061.01,-110.847221375
528680.01,2266161.01,-112.493026733
528680.01,2266261.01,-113.32585144
528680.01,2266361.01,-111.768577576
528680.01,2266461.01,-109.085548401
528680.01,2266561.01,-105.736190796
528680.01,2266661.01,-102.679855347
528780.01,2260661.01,-69.954467773
528780.01,2260761.01,-70.923683167
528780.01,2260861.01,-71.18019104
528780.01,2260961.01,-72.210197449
528780.01,2261061.01,-72.485176086
528780.01,2261161.01,-72.759284973
528780.01,2261261.01,-74.367805481
528780.01,2261361.01,-74.400161743
528780.01,2261461.01,-73.446121216
528780.01,2261561.01,-74.087150574
528780.01,2261661.01,-73.219047546
528780.01,2261761.01,-71.85597229
528780.01,2261861.01,-71.41192627
528780.01,2261961.01,-70.973358154
528780.01,2262061.01,-70.7682724
528780.01,2262161.01,-70.346603394
528780.01,2262261.01,-69.708175659
528780.01,2262361.01,-70.291038513
528780.01,2262461.01,-70.611343384
528780.01,2262561.01,-72.352752686
528780.01,2262661.01,-74.687385559
528780.01,2262761.01,-77.911468506
528780.01,2262861.01,-77.620124817
528780.01,2262961.01,-79.429924011
528780.01,2263061.01,-82.194007874
528780.01,2263161.01,-84.901367188
528780.01,2263261.01,-86.775260925
528780.01,2263361.01,-86.266189575
528780.01,2263461.01,-85.049575806
528780.01,2263561.01,-82.025039673
528780.01,2263661.01,-78.903762817
528780.01,2263761.01,-77.408851624
528780.01,2263861.01,-76.49672699
528780.01,2263961.01,-77.325866699
528780.01,2264061.01,-76.482963562
528780.01,2264161.01,-76.636695862
528780.01,2264261.01,-73.762001038
528780.01,2264361.01,-70.457939148
528780.01,2264461.01,-71.205032349
528780.01,2264561.01,-73.481697083
528780.01,2264661.01,-75.675994873
528780.01,2264761.01,-77.256088257
528780.01,2264861.01,-79.634078979
528780.01,2264961.01,-82.628196716
528780.01,2265061.01,-86.467483521
528780.01,2265161.01,-90.70602417
528780.01,2265261.01,-94.666152954
528780.01,2265361.01,-98.715873718
528780.01,2265461.01,-101.764968872
528780.01,2265561.01,-103.494110107
528780.01,2265661.01,-106.905181885
528780.01,2265761.01,-108.957855225
528780.01,2265861.01,-109.259498596
528780.01,2265961.01,-109.860733032
528780.01,2266061.01,-110.809417725
528780.01,2266161.01,-112.272956848
528780.01,2266261.01,-114.08530426
528780.01,2266361.01,-112.019844055
528780.01,2266461.01,-108.670150757
528780.01,2266561.01,-104.529335022
528780.01,2266661.01,-101.13923645
528880.01,2260861.01,-72.167121887
528880.01,2260961.01,-73.392204285
528880.01,2261061.01,-73.987251282
528880.01,2261161.01,-73.879928589
528880.01,2261261.01,-73.807563782
528880.01,2261361.01,-73.491371155
528880.01,2261461.01,-72.985191345
528880.01,2261561.01,-73.112335205
528880.01,2261661.01,-71.846679688
528880.01,2261761.01,-70.034706116
528880.01,2261861.01,-68.898452759
528880.01,2261961.01,-68.252929688
528880.01,2262061.01,-68.724777222
528880.01,2262161.01,-67.505653381
528880.01,2262261.01,-66.265892029
528880.01,2262361.01,-67.320129395
528880.01,2262461.01,-68.004669189
528880.01,2262561.01,-69.912528992
528880.01,2262661.01,-72.232719421
528880.01,2262761.01,-74.984237671
528880.01,2262861.01,-76.658126831
528880.01,2262961.01,-79.586967468
528880.01,2263061.01,-82.002532959
528880.01,2263161.01,-83.734397888
528880.01,2263261.01,-85.636650085
528880.01,2263361.01,-85.955001831
528880.01,2263461.01,-84.813911438
528880.01,2263561.01,-82.961982727
528880.01,2263661.01,-80.037376404
528880.01,2263761.01,-79.06867218
528880.01,2263861.01,-78.284622192
528880.01,2263961.01,-78.209068298
528880.01,2264061.01,-78.546760559
528880.01,2264161.01,-79.784805298
528880.01,2264261.01,-77.840110779
528880.01,2264361.01,-74.663322449
528880.01,2264461.01,-73.508735657
528880.01,2264561.01,-74.632591248
528880.01,2264661.01,-75.733406067
528880.01,2264761.01,-77.003334045
528880.01,2264861.01,-79.094116211
528880.01,2264961.01,-82.224449158
528880.01,2265061.01,-85.67918396
528880.01,2265161.01,-89.929145813
528880.01,2265261.01,-93.953636169
528880.01,2265361.01,-98.624778748
528880.01,2265461.01,-102.729408264
528880.01,2265561.01,-104.268669128
528880.01,2265661.01,-107.132766724
528880.01,2265761.01,-108.206306458
528880.01,2265861.01,-109.529640198
528880.01,2265961.01,-110.627906799
528880.01,2266061.01,-111.017478943
528880.01,2266161.01,-111.9894104
528880.01,2266261.01,-113.443878174
528880.01,2266361.01,-112.439208984
528880.01,2266461.01,-108.330223083
528880.01,2266561.01,-103.303794861
528880.01,2266661.01,-100.096366882
528880.01,2266761.01,-98.065879822
528980.01,2261061.01,-73.582939148
528980.01,2261161.01,-73.626304626
528980.01,2261261.01,-72.988685608
528980.01,2261361.01,-72.315544128
528980.01,2261461.01,-71.788619995
528980.01,2261561.01,-70.792312622
528980.01,2261661.01,-69.929832458
528980.01,2261761.01,-67.540527344
528980.01,2261861.01,-66.053398132
528980.01,2261961.01,-66.84022522
528980.01,2262061.01,-68.21181488
528980.01,2262161.01,-68.278862
528980.01,2262261.01,-68.99634552
528980.01,2262361.01,-69.643234253
528980.01,2262461.01,-69.937194824
528980.01,2262561.01,-70.683189392
528980.01,2262661.01,-71.070739746
528980.01,2262761.01,-72.182762146
528980.01,2262861.01,-75.356178284
528980.01,2262961.01,-78.074684143
528980.01,2263061.01,-80.128173828
528980.01,2263161.01,-81.632339478
528980.01,2263261.01,-83.439559937
528980.01,2263361.01,-84.937095642
528980.01,2263461.01,-84.265083313
528980.01,2263561.01,-83.812156677
528980.01,2263661.01,-82.092498779
528980.01,2263761.01,-80.138572693
528980.01,2263861.01,-81.522476196
528980.01,2263961.01,-80.892677307
528980.01,2264061.01,-79.300331116
528980.01,2264161.01,-81.005111694
528980.01,2264261.01,-82.269958496
528980.01,2264361.01,-82.755332947
528980.01,2264461.01,-78.34980011
528980.01,2264561.01,-77.032951355
528980.01,2264661.01,-75.903533936
528980.01,2264761.01,-77.150802612
528980.01,2264861.01,-79.105010986
528980.01,2264961.01,-81.137191772
528980.01,2265061.01,-85.219772339
528980.01,2265161.01,-90.498596191
528980.01,2265261.01,-94.595428467
528980.01,2265361.01,-98.731208801
528980.01,2265461.01,-103.497276306
528980.01,2265561.01,-105.870880127
528980.01,2265661.01,-107.888908386
528980.01,2265761.01,-109.545501709
528980.01,2265861.01,-110.66217041
528980.01,2265961.01,-110.91985321
528980.01,2266061.01,-110.252967834
528980.01,2266161.01,-110.568656921
528980.01,2266261.01,-111.246887207
528980.01,2266361.01,-111.897956848
528980.01,2266461.01,-108.140052795
528980.01,2266561.01,-102.510681152
528980.01,2266661.01,-99.385986328
528980.01,2266761.01,-97.452789307
528980.01,2266861.01,-96.858680725
529080.01,2261161.01,-72.298942566
529080.01,2261261.01,-71.654762268
529080.01,2261361.01,-71.116706848
529080.01,2261461.01,-70.601974487
529080.01,2261561.01,-68.848419189
529080.01,2261661.01,-68.188247681
529080.01,2261761.01,-66.669075012
529080.01,2261861.01,-65.869178772
529080.01,2261961.01,-68.781082153
529080.01,2262061.01,-71.146942139
529080.01,2262161.01,-72.041984558
529080.01,2262261.01,-72.829048157
529080.01,2262361.01,-73.596252441
529080.01,2262461.01,-74.551963806
529080.01,2262561.01,-74.608512878
529080.01,2262661.01,-73.441062927
529080.01,2262761.01,-72.758277893
529080.01,2262861.01,-74.572570801
529080.01,2262961.01,-76.764404297
529080.01,2263061.01,-78.914413452
529080.01,2263161.01,-80.378425598
529080.01,2263261.01,-81.680274963
529080.01,2263361.01,-82.679008484
529080.01,2263461.01,-83.929626465
529080.01,2263561.01,-84.645225525
529080.01,2263661.01,-83.568908691
529080.01,2263761.01,-81.983436584
529080.01,2263861.01,-83.447357178
529080.01,2263961.01,-83.724128723
529080.01,2264061.01,-80.937179565
529080.01,2264161.01,-81.140045166
529080.01,2264261.01,-83.013061523
529080.01,2264361.01,-85.738647461
529080.01,2264461.01,-83.760101318
529080.01,2264561.01,-81.824440002
529080.01,2264661.01,-79.543571472
529080.01,2264761.01,-80.006340027
529080.01,2264861.01,-81.454154968
529080.01,2264961.01,-81.939544678
529080.01,2265061.01,-85.668807983
529080.01,2265161.01,-91.262741089
529080.01,2265261.01,-95.336677551
529080.01,2265361.01,-99.795852661
529080.01,2265461.01,-103.520362854
529080.01,2265561.01,-105.724960327
529080.01,2265661.01,-107.226554871
529080.01,2265761.01,-109.212181091
529080.01,2265861.01,-110.424613953
529080.01,2265961.01,-110.244468689
529080.01,2266061.01,-109.351905823
529080.01,2266161.01,-109.849983215
529080.01,2266261.01,-109.965133667
529080.01,2266361.01,-110.672950745
529080.01,2266461.01,-107.916107178
529080.01,2266561.01,-102.830291748
529080.01,2266661.01,-99.130332947
529080.01,2266761.01,-96.950073242
529080.01,2266861.01,-96.759475708
529180.01,2261361.01,-69.584640503
529180.01,2261461.01,-68.916023254
529180.01,2261561.01,-67.697792053
529180.01,2261661.01,-66.813949585
529180.01,2261761.01,-67.585960388
529180.01,2261861.01,-69.173027039
529180.01,2261961.01,-72.483222961
529180.01,2262061.01,-75.474578857
529180.01,2262161.01,-75.713768005
529180.01,2262261.01,-74.396110535
529180.01,2262361.01,-74.841995239
529180.01,2262461.01,-76.152290344
529180.01,2262561.01,-77.144104004
529180.01,2262661.01,-76.51083374
529180.01,2262761.01,-75.105674744
529180.01,2262861.01,-75.447555542
529180.01,2262961.01,-77.706726074
529180.01,2263061.01,-79.968391418
529180.01,2263161.01,-82.045082092
529180.01,2263261.01,-81.515228271
529180.01,2263361.01,-80.798965454
529180.01,2263461.01,-82.754974365
529180.01,2263561.01,-83.934753418
529180.01,2263661.01,-83.418937683
529180.01,2263761.01,-82.609428406
529180.01,2263861.01,-83.703125
529180.01,2263961.01,-85.100082397
529180.01,2264061.01,-83.598609924
529180.01,2264161.01,-83.02293396
529180.01,2264261.01,-82.584190369
529180.01,2264361.01,-85.209434509
529180.01,2264461.01,-85.902359009
529180.01,2264561.01,-86.046028137
529180.01,2264661.01,-84.149902344
529180.01,2264761.01,-84.53704834
529180.01,2264861.01,-85.635467529
