"X","Y","H60_Charm (TWT)"
538480.01,2267061.01,696.938049
538480.01,2267161.01,699.901062
538480.01,2267261.01,702.265747
538480.01,2267361.01,703.137054
538480.01,2267461.01,703.363174
538480.01,2267561.01,703.391052
538480.01,2267661.01,699.185303
538480.01,2267761.01,694.000854
538480.01,2267861.01,692.701416
538480.01,2267961.01,692.451706
538480.01,2268061.01,693.412903
538480.01,2268161.01,696.910858
538480.01,2268261.01,700.361816
538480.01,2268361.01,704.106293
538480.01,2268461.01,704.226624
538480.01,2268561.01,703.567474
538480.01,2268661.01,703.430969
538480.01,2268761.01,704.077011
538480.01,2268861.01,705.381561
538480.01,2268961.01,705.838196
538480.01,2269061.01,705.867249
538480.01,2269161.01,706.199646
538480.01,2269261.01,705.550552
538480.01,2269361.01,706.032227
538480.01,2269461.01,707.683121
538480.01,2269561.01,709.232544
538480.01,2269661.01,710.916077
538480.01,2269761.01,712.990723
538480.01,2269861.01,714.042023
538480.01,2269961.01,716.279449
538480.01,2270061.01,719.484833
538480.01,2270161.01,721.962524
538480.01,2270261.01,723.932434
538480.01,2270361.01,724.769592
538480.01,2270461.01,724.185059
538480.01,2270561.01,722.944382
538480.01,2270661.01,727.045959
538480.01,2270761.01,729.561218
538480.01,2270861.01,-9999
538480.01,2270961.01,-9999
538480.01,2271061.01,-9999
538480.01,2271161.01,-9999
538480.01,2271261.01,-9999
538480.01,2271361.01,-9999
538480.01,2271461.01,-9999
538480.01,2271561.01,-9999
538480.01,2271661.01,-9999
538580.01,2262861.01,-9999
538580.01,2262961.01,712.036346
538580.01,2263061.01,715.097534
538580.01,2263161.01,716.252945
538580.01,2263261.01,714.51416
538580.01,2263361.01,713.287888
538580.01,2263461.01,713.268494
538580.01,2263561.01,711.225525
538580.01,2263661.01,708.031494
538580.01,2263761.01,705.874756
538580.01,2263861.01,704.594147
538580.01,2263961.01,701.450455
538580.01,2264061.01,698.821716
538580.01,2264161.01,697.615387
538580.01,2264261.01,696.180145
538580.01,2264361.01,695.851868
538580.01,2264461.01,695.290283
538580.01,2264561.01,699.73761
538580.01,2264661.01,699.538193
538580.01,2264761.01,697.745361
538580.01,2264861.01,694.754059
538580.01,2264961.01,692.423584
538580.01,2265061.01,690.787201
538580.01,2265161.01,690.821655
538580.01,2265261.01,689.703568
538580.01,2265361.01,688.639893
538580.01,2265461.01,687.096008
538580.01,2265561.01,686.811615
538580.01,2265661.01,686.463684
538580.01,2265761.01,685.669312
538580.01,2265861.01,683.816589
538580.01,2265961.01,682.759338
538580.01,2266061.01,682.536682
538580.01,2266161.01,682.316864
538580.01,2266261.01,681.895691
538580.01,2266361.01,682.646805
538580.01,2266461.01,686.237061
538580.01,2266561.01,689.301483
538580.01,2266661.01,690.55127
538580.01,2266761.01,692.50415
538580.01,2266861.01,694.739166
538580.01,2266961.01,696.203217
538580.01,2267061.01,698.50238
538580.01,2267161.01,702.458923
538580.01,2267261.01,706.101166
538580.01,2267361.01,707.505798
538580.01,2267461.01,706.580292
538580.01,2267561.01,704.592102
538580.01,2267661.01,700.608643
538580.01,2267761.01,692.904694
538580.01,2267861.01,692.25174
538580.01,2267961.01,692.527832
538580.01,2268061.01,693.05603
538580.01,2268161.01,699.190582
538580.01,2268261.01,700.986786
538580.01,2268361.01,702.342072
538580.01,2268461.01,703.10788
538580.01,2268561.01,703.184021
538580.01,2268661.01,703.183594
538580.01,2268761.01,703.297119
538580.01,2268861.01,703.689606
538580.01,2268961.01,704.611801
538580.01,2269061.01,704.339996
538580.01,2269161.01,704.701324
538580.01,2269261.01,704.339478
538580.01,2269361.01,705.237549
538580.01,2269461.01,707.2453
538580.01,2269561.01,708.237701
538580.01,2269661.01,710.658569
538580.01,2269761.01,713.498871
538580.01,2269861.01,715.126862
538580.01,2269961.01,718.190369
538580.01,2270061.01,721.708527
538580.01,2270161.01,723.09906
538580.01,2270261.01,724.404633
538580.01,2270361.01,726.456543
538580.01,2270461.01,725.852478
538580.01,2270561.01,720.970215
538580.01,2270661.01,-9999
538580.01,2270761.01,-9999
538580.01,2270861.01,-9999
538580.01,2270961.01,-9999
538580.01,2271061.01,-9999
538580.01,2271161.01,-9999
538580.01,2271261.01,-9999
538580.01,2271361.01,-9999
538580.01,2271461.01,-9999
538580.01,2271561.01,-9999
538680.01,2262961.01,-9999
538680.01,2263061.01,717.332031
538680.01,2263161.01,717.941833
538680.01,2263261.01,716.958496
538680.01,2263361.01,717.559814
538680.01,2263461.01,717.208862
538680.01,2263561.01,715.129044
538680.01,2263661.01,711.705505
538680.01,2263761.01,710.256287
538680.01,2263861.01,706.664246
538680.01,2263961.01,702.634491
538680.01,2264061.01,698.996582
538680.01,2264161.01,697.311478
538680.01,2264261.01,695.218903
538680.01,2264361.01,693.072876
538680.01,2264461.01,691.592712
538680.01,2264561.01,692.523682
538680.01,2264661.01,692.969482
538680.01,2264761.01,691.735565
538680.01,2264861.01,690.752792
538680.01,2264961.01,689.07724
538680.01,2265061.01,688.785431
538680.01,2265161.01,686.588501
538680.01,2265261.01,685.244476
538680.01,2265361.01,685.483978
538680.01,2265461.01,686.937027
538680.01,2265561.01,687.810852
538680.01,2265661.01,687.843384
538680.01,2265761.01,686.627258
538680.01,2265861.01,684.244446
538680.01,2265961.01,681.998962
538680.01,2266061.01,681.603516
538680.01,2266161.01,681.999725
538680.01,2266261.01,682.759735
538680.01,2266361.01,685.280762
538680.01,2266461.01,690.419739
538680.01,2266561.01,692.245422
538680.01,2266661.01,693.784576
538680.01,2266761.01,694.622742
538680.01,2266861.01,695.47879
538680.01,2266961.01,697.24588
538680.01,2267061.01,700.117798
538680.01,2267161.01,703.77594
538680.01,2267261.01,707.099014
538680.01,2267361.01,708.369324
538680.01,2267461.01,708.366302
538680.01,2267561.01,706.36618
538680.01,2267661.01,700.821289
538680.01,2267761.01,692.803833
538680.01,2267861.01,689.97171
538680.01,2267961.01,690.88208
538680.01,2268061.01,696.596146
538680.01,2268161.01,699.245087
538680.01,2268261.01,700.343353
538680.01,2268361.01,702.0177
538680.01,2268461.01,702.518829
538680.01,2268561.01,701.676224
538680.01,2268661.01,701.105408
538680.01,2268761.01,701.404373
538680.01,2268861.01,700.946167
538680.01,2268961.01,700.956543
538680.01,2269061.01,702.215759
538680.01,2269161.01,703.030289
538680.01,2269261.01,703.218292
538680.01,2269361.01,704.811447
538680.01,2269461.01,706.46759
538680.01,2269561.01,707.225037
538680.01,2269661.01,709.725708
538680.01,2269761.01,713.000061
538680.01,2269861.01,716.173447
538680.01,2269961.01,718.864777
538680.01,2270061.01,721.976089
538680.01,2270161.01,724.515137
538680.01,2270261.01,727.542511
538680.01,2270361.01,729.295471
538680.01,2270461.01,728.848157
538680.01,2270561.01,-9999
538680.01,2270661.01,-9999
538680.01,2270761.01,-9999
538680.01,2270861.01,-9999
538680.01,2270961.01,-9999
538680.01,2271061.01,-9999
538680.01,2271161.01,-9999
538680.01,2271261.01,-9999
538680.01,2271361.01,-9999
538680.01,2271461.01,-9999
538680.01,2271561.01,-9999
538780.01,2262961.01,-9999
538780.01,2263061.01,-9999
538780.01,2263161.01,720.538025
538780.01,2263261.01,721.254684
538780.01,2263361.01,720.289795
538780.01,2263461.01,719.998932
538780.01,2263561.01,717.759521
538780.01,2263661.01,715.025238
538780.01,2263761.01,714.31279
538780.01,2263861.01,709.865692
538780.01,2263961.01,705.511597
538780.01,2264061.01,703.76416
538780.01,2264161.01,699.440247
538780.01,2264261.01,695.572327
538780.01,2264361.01,692.683228
538780.01,2264461.01,692.455292
538780.01,2264561.01,690.183548
538780.01,2264661.01,688.354309
538780.01,2264761.01,688.236267
538780.01,2264861.01,687.880249
538780.01,2264961.01,688.502136
538780.01,2265061.01,688.647003
538780.01,2265161.01,686.348785
538780.01,2265261.01,684.128479
538780.01,2265361.01,684.210449
538780.01,2265461.01,684.62616
538780.01,2265561.01,683.509094
538780.01,2265661.01,682.334351
538780.01,2265761.01,684.082153
538780.01,2265861.01,683.638138
538780.01,2265961.01,682.241333
538780.01,2266061.01,681.138062
538780.01,2266161.01,681.206665
538780.01,2266261.01,682.522064
538780.01,2266361.01,687.109406
538780.01,2266461.01,689.995728
538780.01,2266561.01,692.918396
538780.01,2266661.01,694.125183
538780.01,2266761.01,696.134766
538780.01,2266861.01,697.828003
538780.01,2266961.01,698.666183
538780.01,2267061.01,701.221466
538780.01,2267161.01,704.780212
538780.01,2267261.01,706.568848
538780.01,2267361.01,707.721252
538780.01,2267461.01,707.865723
538780.01,2267561.01,707.273926
538780.01,2267661.01,695.014328
538780.01,2267761.01,687.257324
538780.01,2267861.01,686.705933
538780.01,2267961.01,692.49353
538780.01,2268061.01,695.821838
538780.01,2268161.01,697.969666
538780.01,2268261.01,699.211151
538780.01,2268361.01,700.641235
538780.01,2268461.01,701.264786
538780.01,2268561.01,701.174622
538780.01,2268661.01,699.921661
538780.01,2268761.01,699.803223
538780.01,2268861.01,699.438339
538780.01,2268961.01,699.325363
538780.01,2269061.01,700.435242
538780.01,2269161.01,700.092743
538780.01,2269261.01,701.104675
538780.01,2269361.01,703.536621
538780.01,2269461.01,705.409607
538780.01,2269561.01,707.225174
538780.01,2269661.01,709.724182
538780.01,2269761.01,713.410767
538780.01,2269861.01,715.932068
538780.01,2269961.01,718.412842
538780.01,2270061.01,721.54834
538780.01,2270161.01,724.605362
538780.01,2270261.01,728.746292
538780.01,2270361.01,729.907104
538780.01,2270461.01,729.956085
538780.01,2270561.01,-9999
538780.01,2270661.01,-9999
538780.01,2270761.01,-9999
538780.01,2270861.01,-9999
538780.01,2270961.01,-9999
538780.01,2271061.01,-9999
538780.01,2271161.01,-9999
538780.01,2271261.01,-9999
538780.01,2271361.01,-9999
538780.01,2271461.01,-9999
538880.01,2263061.01,-9999
538880.01,2263161.01,-9999
538880.01,2263261.01,724.472809
538880.01,2263361.01,723.968872
538880.01,2263461.01,723.395218
538880.01,2263561.01,721.370453
538880.01,2263661.01,718.995331
538880.01,2263761.01,717.513489
538880.01,2263861.01,713.55835
538880.01,2263961.01,709.415833
538880.01,2264061.01,707.633255
538880.01,2264161.01,704.174286
538880.01,2264261.01,700.830902
538880.01,2264361.01,700.857117
538880.01,2264461.01,698.387573
538880.01,2264561.01,695.346558
538880.01,2264661.01,692.906097
538880.01,2264761.01,689.645416
538880.01,2264861.01,687.881958
538880.01,2264961.01,687.223404
538880.01,2265061.01,686.547424
538880.01,2265161.01,685.728943
538880.01,2265261.01,683.846375
538880.01,2265361.01,683.100983
538880.01,2265461.01,682.367981
538880.01,2265561.01,680.211273
538880.01,2265661.01,679.027557
538880.01,2265761.01,677.837463
538880.01,2265861.01,677.930054
538880.01,2265961.01,677.20639
538880.01,2266061.01,677.071869
538880.01,2266161.01,678.896271
538880.01,2266261.01,679.731628
538880.01,2266361.01,684.179199
538880.01,2266461.01,686.374573
538880.01,2266561.01,687.359497
538880.01,2266661.01,691.308487
538880.01,2266761.01,694.390045
538880.01,2266861.01,696.983337
538880.01,2266961.01,698.623749
538880.01,2267061.01,701.60968
538880.01,2267161.01,704.690338
538880.01,2267261.01,706.050476
538880.01,2267361.01,706.727051
538880.01,2267461.01,706.141418
538880.01,2267561.01,703.775421
538880.01,2267661.01,692.028076
538880.01,2267761.01,685.04837
538880.01,2267861.01,686.252625
538880.01,2267961.01,689.925125
538880.01,2268061.01,692.518707
538880.01,2268161.01,693.909973
538880.01,2268261.01,697.20462
538880.01,2268361.01,699.350342
538880.01,2268461.01,700.243256
538880.01,2268561.01,700.120026
538880.01,2268661.01,699.34436
538880.01,2268761.01,698.647461
538880.01,2268861.01,698.546692
538880.01,2268961.01,698.903137
538880.01,2269061.01,699.163239
538880.01,2269161.01,698.039368
538880.01,2269261.01,699.461548
538880.01,2269361.01,703.700989
538880.01,2269461.01,705.662476
538880.01,2269561.01,707.930542
538880.01,2269661.01,710.176575
538880.01,2269761.01,712.634888
538880.01,2269861.01,716.574951
538880.01,2269961.01,719.335281
538880.01,2270061.01,720.816467
538880.01,2270161.01,725.046814
538880.01,2270261.01,728.861084
538880.01,2270361.01,730.551361
538880.01,2270461.01,730.59082
538880.01,2270561.01,730.535797
538880.01,2270661.01,-9999
538880.01,2270761.01,-9999
538880.01,2270861.01,-9999
538880.01,2270961.01,-9999
538880.01,2271061.01,-9999
538880.01,2271161.01,-9999
538880.01,2271261.01,-9999
538880.01,2271361.01,-9999
538880.01,2271461.01,-9999
538980.01,2263161.01,-9999
538980.01,2263261.01,-9999
538980.01,2263361.01,727.388123
538980.01,2263461.01,726.590942
538980.01,2263561.01,725.089478
538980.01,2263661.01,722.078979
538980.01,2263761.01,721.384155
538980.01,2263861.01,717.714523
538980.01,2263961.01,714.014435
538980.01,2264061.01,712.495544
538980.01,2264161.01,708.307739
538980.01,2264261.01,704.845032
538980.01,2264361.01,705.439636
538980.01,2264461.01,701.426086
538980.01,2264561.01,695.815628
538980.01,2264661.01,693.153259
538980.01,2264761.01,690.505219
538980.01,2264861.01,689.249878
538980.01,2264961.01,688.549393
538980.01,2265061.01,686.472992
538980.01,2265161.01,685.740768
538980.01,2265261.01,684.830261
538980.01,2265361.01,684.678284
538980.01,2265461.01,683.487183
538980.01,2265561.01,681.215149
538980.01,2265661.01,679.543549
538980.01,2265761.01,677.430527
538980.01,2265861.01,677.131638
538980.01,2265961.01,677.007324
538980.01,2266061.01,674.784668
538980.01,2266161.01,675.801575
538980.01,2266261.01,679.628525
538980.01,2266361.01,683.473236
538980.01,2266461.01,685.368362
538980.01,2266561.01,687.54071
538980.01,2266661.01,691.042114
538980.01,2266761.01,693.590149
538980.01,2266861.01,694.875565
538980.01,2266961.01,697.544922
538980.01,2267061.01,700.279068
538980.01,2267161.01,702.960312
538980.01,2267261.01,703.808777
538980.01,2267361.01,704.879639
538980.01,2267461.01,703.461243
538980.01,2267561.01,696.503494
538980.01,2267661.01,685.724579
538980.01,2267761.01,685.904816
538980.01,2267861.01,688.277954
538980.01,2267961.01,690.254974
538980.01,2268061.01,692.260437
538980.01,2268161.01,694.019852
538980.01,2268261.01,696.446564
538980.01,2268361.01,698.706879
538980.01,2268461.01,699.400116
538980.01,2268561.01,699.754272
538980.01,2268661.01,699.854553
538980.01,2268761.01,699.797577
538980.01,2268861.01,698.92804
538980.01,2268961.01,698.101898
538980.01,2269061.01,696.153427
538980.01,2269161.01,695.714783
538980.01,2269261.01,699.702789
538980.01,2269361.01,703.279175
538980.01,2269461.01,705.394531
538980.01,2269561.01,708.067688
538980.01,2269661.01,710.431183
538980.01,2269761.01,714.249207
538980.01,2269861.01,717.392639
538980.01,2269961.01,720.160919
538980.01,2270061.01,722.321655
538980.01,2270161.01,725.483749
538980.01,2270261.01,729.109344
538980.01,2270361.01,730.74823
538980.01,2270461.01,730.719177
538980.01,2270561.01,729.977142
538980.01,2270661.01,-9999
538980.01,2270761.01,-9999
538980.01,2270861.01,-9999
538980.01,2270961.01,-9999
538980.01,2271061.01,-9999
538980.01,2271161.01,-9999
538980.01,2271261.01,-9999
538980.01,2271361.01,-9999
538980.01,2271461.01,-9999
539080.01,2263161.01,-9999
539080.01,2263261.01,-9999
539080.01,2263361.01,728.349457
539080.01,2263461.01,728.366302
539080.01,2263561.01,727.056641
539080.01,2263661.01,726.695007
539080.01,2263761.01,724.3349
539080.01,2263861.01,722.53302
539080.01,2263961.01,721.134216
539080.01,2264061.01,721.043411
539080.01,2264161.01,715.96463
539080.01,2264261.01,711.10434
539080.01,2264361.01,709.623718
539080.01,2264461.01,704.137817
539080.01,2264561.01,697.907837
539080.01,2264661.01,696.659561
539080.01,2264761.01,693.226776
539080.01,2264861.01,690.323715
539080.01,2264961.01,693.127045
539080.01,2265061.01,690.007568
539080.01,2265161.01,691.048828
539080.01,2265261.01,690.902832
539080.01,2265361.01,687.641068
539080.01,2265461.01,683.332581
539080.01,2265561.01,681.584259
539080.01,2265661.01,679.680786
539080.01,2265761.01,678.168335
539080.01,2265861.01,677.522461
539080.01,2265961.01,677.175507
539080.01,2266061.01,677.228333
539080.01,2266161.01,679.631256
539080.01,2266261.01,689.115784
539080.01,2266361.01,688.060791
539080.01,2266461.01,688.851807
539080.01,2266561.01,691.151459
539080.01,2266661.01,692.448212
539080.01,2266761.01,694.236816
539080.01,2266861.01,695.482483
539080.01,2266961.01,697.159729
539080.01,2267061.01,698.596649
539080.01,2267161.01,699.706207
539080.01,2267261.01,702.027924
539080.01,2267361.01,703.237
539080.01,2267461.01,701.564682
539080.01,2267561.01,689.456146
539080.01,2267661.01,686.754333
539080.01,2267761.01,688.161438
539080.01,2267861.01,690.136932
539080.01,2267961.01,692.261215
539080.01,2268061.01,694.700714
539080.01,2268161.01,696.158722
539080.01,2268261.01,697.798401
539080.01,2268361.01,698.920746
539080.01,2268461.01,699.41806
539080.01,2268561.01,699.668182
539080.01,2268661.01,700.359222
539080.01,2268761.01,701.424866
539080.01,2268861.01,702.781799
539080.01,2268961.01,700.196045
539080.01,2269061.01,698.56723
539080.01,2269161.01,698.154785
539080.01,2269261.01,701.516144
539080.01,2269361.01,703.991638
539080.01,2269461.01,705.719818
539080.01,2269561.01,708.149353
539080.01,2269661.01,711.44165
539080.01,2269761.01,713.810638
539080.01,2269861.01,716.746826
539080.01,2269961.01,720.098785
539080.01,2270061.01,722.269897
539080.01,2270161.01,726.569061
539080.01,2270261.01,728.933472
539080.01,2270361.01,729.859299
539080.01,2270461.01,728.313843
539080.01,2270561.01,728.443665
539080.01,2270661.01,729.505005
