"X","Y","H50_Aal (TWT)"
535680.01,2269761.01,666.471405
535680.01,2269861.01,667.357971
535680.01,2269961.01,668.299637
535680.01,2270061.01,668.89798
535680.01,2270161.01,669.021545
535680.01,2270261.01,669.896118
535680.01,2270361.01,673.10083
535680.01,2270461.01,676.766968
535680.01,2270561.01,677.64267
535680.01,2270661.01,678.535309
535680.01,2270761.01,679.276154
535680.01,2270861.01,680.915771
535680.01,2270961.01,679.068542
535680.01,2271061.01,677.321838
535680.01,2271161.01,677.769806
535680.01,2271261.01,678.298004
535680.01,2271361.01,681.357269
535680.01,2271461.01,685.771622
535680.01,2271561.01,687.985291
535680.01,2271661.01,688.294769
535680.01,2271761.01,688.65625
535680.01,2271861.01,688.21582
535680.01,2271961.01,687.246399
535680.01,2272061.01,682.991455
535680.01,2272161.01,-9999
535780.01,2260861.01,-9999
535780.01,2260961.01,-9999
535780.01,2261061.01,-9999
535780.01,2261161.01,-9999
535780.01,2261261.01,646.766388
535780.01,2261361.01,646.881409
535780.01,2261461.01,644.215683
535780.01,2261561.01,640.628693
535780.01,2261661.01,640.190063
535780.01,2261761.01,637.815125
535780.01,2261861.01,636.518005
535780.01,2261961.01,636.359894
535780.01,2262061.01,635.358063
535780.01,2262161.01,634.571426
535780.01,2262261.01,634.360352
535780.01,2262361.01,632.460022
535780.01,2262461.01,627.92981
535780.01,2262561.01,625.655746
535780.01,2262661.01,624.023315
535780.01,2262761.01,623.988678
535780.01,2262861.01,624.520813
535780.01,2262961.01,625.248291
535780.01,2263061.01,625.689331
535780.01,2263161.01,627.215515
535780.01,2263261.01,627.340988
535780.01,2263361.01,624.614441
535780.01,2263461.01,621.199051
535780.01,2263561.01,619.065796
535780.01,2263661.01,617.008179
535780.01,2263761.01,615.269897
535780.01,2263861.01,614.768326
535780.01,2263961.01,613.536194
535780.01,2264061.01,612.328568
535780.01,2264161.01,611.716797
535780.01,2264261.01,610.799286
535780.01,2264361.01,608.75824
535780.01,2264461.01,605.122864
535780.01,2264561.01,603.765839
535780.01,2264661.01,601.280273
535780.01,2264761.01,598.544495
535780.01,2264861.01,597.282532
535780.01,2264961.01,595.432465
535780.01,2265061.01,594.267883
535780.01,2265161.01,593.506958
535780.01,2265261.01,592.72876
535780.01,2265361.01,591.82428
535780.01,2265461.01,591.034546
535780.01,2265561.01,589.939514
535780.01,2265661.01,589.3396
535780.01,2265761.01,590.404266
535780.01,2265861.01,590.811554
535780.01,2265961.01,591.491089
535780.01,2266061.01,592.343933
535780.01,2266161.01,595.533813
535780.01,2266261.01,598.512451
535780.01,2266361.01,601.392151
535780.01,2266461.01,603.983734
535780.01,2266561.01,608.593933
535780.01,2266661.01,614.001938
535780.01,2266761.01,616.424194
535780.01,2266861.01,620.21991
535780.01,2266961.01,623.954346
535780.01,2267061.01,627.156647
535780.01,2267161.01,629.863403
535780.01,2267261.01,633.234833
535780.01,2267361.01,635.229828
535780.01,2267461.01,637.692932
535780.01,2267561.01,639.1492
535780.01,2267661.01,638.198608
535780.01,2267761.01,640.26651
535780.01,2267861.01,643.81076
535780.01,2267961.01,645.907623
535780.01,2268061.01,649.85321
535780.01,2268161.01,652.031067
535780.01,2268261.01,652.821533
535780.01,2268361.01,654.701782
535780.01,2268461.01,654.253159
535780.01,2268561.01,653.171265
535780.01,2268661.01,652.986572
535780.01,2268761.01,653.108643
535780.01,2268861.01,654.196136
535780.01,2268961.01,654.879242
535780.01,2269061.01,656.104813
535780.01,2269161.01,656.945312
535780.01,2269261.01,658.184845
535780.01,2269361.01,660.340271
535780.01,2269461.01,662.059296
535780.01,2269561.01,662.917084
535780.01,2269661.01,663.686279
535780.01,2269761.01,666.098297
535780.01,2269861.01,666.777832
535780.01,2269961.01,665.391022
535780.01,2270061.01,665.357056
535780.01,2270161.01,667.429474
535780.01,2270261.01,667.917664
535780.01,2270361.01,671.046051
535780.01,2270461.01,675.262756
535780.01,2270561.01,675.610352
535780.01,2270661.01,677.386475
535780.01,2270761.01,679.058716
535780.01,2270861.01,680.118591
535780.01,2270961.01,675.736115
535780.01,2271061.01,676.318634
535780.01,2271161.01,678.723633
535780.01,2271261.01,682.935638
535780.01,2271361.01,687.501221
535780.01,2271461.01,689.167526
535780.01,2271561.01,688.49765
535780.01,2271661.01,687.340897
535780.01,2271761.01,687.979858
535780.01,2271861.01,688.092682
535780.01,2271961.01,685.887756
535780.01,2272061.01,681.108429
535780.01,2272161.01,679.401123
535780.01,2272261.01,-9999
535880.01,2260861.01,-9999
535880.01,2260961.01,-9999
535880.01,2261061.01,-9999
535880.01,2261161.01,-9999
535880.01,2261261.01,-9999
535880.01,2261361.01,647.973633
535880.01,2261461.01,645.796265
535880.01,2261561.01,644.006653
535880.01,2261661.01,643.557236
535880.01,2261761.01,640.873169
535880.01,2261861.01,638.878967
535880.01,2261961.01,638.690002
535880.01,2262061.01,637.048981
535880.01,2262161.01,635.702637
535880.01,2262261.01,634.876007
535880.01,2262361.01,629.527145
535880.01,2262461.01,625.475555
535880.01,2262561.01,624.907593
535880.01,2262661.01,625.09613
535880.01,2262761.01,626.404877
535880.01,2262861.01,627.631897
535880.01,2262961.01,628.482986
535880.01,2263061.01,628.435577
535880.01,2263161.01,626.561127
535880.01,2263261.01,625.082886
535880.01,2263361.01,623.335846
535880.01,2263461.01,620.53302
535880.01,2263561.01,618.86972
535880.01,2263661.01,617.856216
535880.01,2263761.01,616.844879
535880.01,2263861.01,616.301392
535880.01,2263961.01,614.625305
535880.01,2264061.01,612.799896
535880.01,2264161.01,611.70639
535880.01,2264261.01,610.5298
535880.01,2264361.01,607.994904
535880.01,2264461.01,606.510193
535880.01,2264561.01,604.830627
535880.01,2264661.01,602.428101
535880.01,2264761.01,601.077515
535880.01,2264861.01,600.497528
535880.01,2264961.01,598.615982
535880.01,2265061.01,596.701447
535880.01,2265161.01,596.22876
535880.01,2265261.01,594.715393
535880.01,2265361.01,592.951263
535880.01,2265461.01,592.060425
535880.01,2265561.01,590.748138
535880.01,2265661.01,589.779175
535880.01,2265761.01,590.156342
535880.01,2265861.01,590.31604
535880.01,2265961.01,590.692719
535880.01,2266061.01,591.51178
535880.01,2266161.01,595.539734
535880.01,2266261.01,599.226669
535880.01,2266361.01,601.642883
535880.01,2266461.01,605.085602
535880.01,2266561.01,610.028503
535880.01,2266661.01,615.214203
535880.01,2266761.01,617.774048
535880.01,2266861.01,621.724182
535880.01,2266961.01,625.513428
535880.01,2267061.01,628.116638
535880.01,2267161.01,631.046875
535880.01,2267261.01,633.684601
535880.01,2267361.01,635.57431
535880.01,2267461.01,638.65213
535880.01,2267561.01,640.665543
535880.01,2267661.01,640.960266
535880.01,2267761.01,640.789307
535880.01,2267861.01,644.686096
535880.01,2267961.01,647.383224
535880.01,2268061.01,651.908264
535880.01,2268161.01,654.806686
535880.01,2268261.01,656.041626
535880.01,2268361.01,656.908539
535880.01,2268461.01,655.983337
535880.01,2268561.01,654.167145
535880.01,2268661.01,653.596985
535880.01,2268761.01,653.252594
535880.01,2268861.01,653.801376
535880.01,2268961.01,654.449097
535880.01,2269061.01,655.801453
535880.01,2269161.01,657.621399
535880.01,2269261.01,658.700806
535880.01,2269361.01,660.904205
535880.01,2269461.01,662.708908
535880.01,2269561.01,664.416382
535880.01,2269661.01,664.214966
535880.01,2269761.01,664.641846
535880.01,2269861.01,662.802155
535880.01,2269961.01,662.882477
535880.01,2270061.01,663.362549
535880.01,2270161.01,664.8396
535880.01,2270261.01,665.250977
535880.01,2270361.01,667.49765
535880.01,2270461.01,672.551392
535880.01,2270561.01,673.109497
535880.01,2270661.01,675.104156
535880.01,2270761.01,676.824951
535880.01,2270861.01,676.303528
535880.01,2270961.01,675.782501
535880.01,2271061.01,676.468628
535880.01,2271161.01,678.524719
535880.01,2271261.01,683.376709
535880.01,2271361.01,686.285828
535880.01,2271461.01,686.633942
535880.01,2271561.01,687.515991
535880.01,2271661.01,687.381836
535880.01,2271761.01,687.149139
535880.01,2271861.01,686.596252
535880.01,2271961.01,683.086731
535880.01,2272061.01,680.493622
535880.01,2272161.01,680.849304
535880.01,2272261.01,681.53511
535880.01,2272361.01,-9999
535980.01,2260861.01,-9999
535980.01,2260961.01,-9999
535980.01,2261061.01,-9999
535980.01,2261161.01,-9999
535980.01,2261261.01,-9999
535980.01,2261361.01,-9999
535980.01,2261461.01,648.110474
535980.01,2261561.01,647.63623
535980.01,2261661.01,645.851929
535980.01,2261761.01,643.993774
535980.01,2261861.01,642.428864
535980.01,2261961.01,641.951996
535980.01,2262061.01,639.512192
535980.01,2262161.01,637.074524
535980.01,2262261.01,635.00473
535980.01,2262361.01,629.976868
535980.01,2262461.01,626.266968
535980.01,2262561.01,626.029724
535980.01,2262661.01,626.88208
535980.01,2262761.01,627.642914
535980.01,2262861.01,627.31842
535980.01,2262961.01,626.591461
535980.01,2263061.01,625.245117
535980.01,2263161.01,623.339401
535980.01,2263261.01,622.301453
535980.01,2263361.01,621.656036
535980.01,2263461.01,621.015625
535980.01,2263561.01,619.594696
535980.01,2263661.01,618.480225
535980.01,2263761.01,617.583435
535980.01,2263861.01,616.559235
535980.01,2263961.01,614.307251
535980.01,2264061.01,613.089249
535980.01,2264161.01,612.442688
535980.01,2264261.01,611.089844
535980.01,2264361.01,608.69873
535980.01,2264461.01,608.072983
535980.01,2264561.01,606.56366
535980.01,2264661.01,604.919174
535980.01,2264761.01,604.734192
535980.01,2264861.01,603.566559
535980.01,2264961.01,601.751831
535980.01,2265061.01,600.618622
535980.01,2265161.01,598.100983
535980.01,2265261.01,596.996002
535980.01,2265361.01,595.489014
535980.01,2265461.01,594.511475
535980.01,2265561.01,592.734161
535980.01,2265661.01,590.886536
535980.01,2265761.01,590.498825
535980.01,2265861.01,590.563782
535980.01,2265961.01,590.292282
535980.01,2266061.01,591.843811
535980.01,2266161.01,595.64624
535980.01,2266261.01,599.020996
535980.01,2266361.01,601.248016
535980.01,2266461.01,604.725677
535980.01,2266561.01,611.790192
535980.01,2266661.01,615.081879
535980.01,2266761.01,618.828552
535980.01,2266861.01,623.184448
535980.01,2266961.01,625.650574
535980.01,2267061.01,629.836685
535980.01,2267161.01,633.379517
535980.01,2267261.01,635.586243
535980.01,2267361.01,636.880981
535980.01,2267461.01,638.623108
535980.01,2267561.01,641.465515
535980.01,2267661.01,642.746445
535980.01,2267761.01,641.138916
535980.01,2267861.01,645.018494
535980.01,2267961.01,647.478577
535980.01,2268061.01,651.498535
535980.01,2268161.01,655.112427
535980.01,2268261.01,656.760742
535980.01,2268361.01,658.880707
535980.01,2268461.01,659.303192
535980.01,2268561.01,659.024689
535980.01,2268661.01,656.906738
535980.01,2268761.01,654.208832
535980.01,2268861.01,653.896301
535980.01,2268961.01,654.258987
535980.01,2269061.01,656.037903
535980.01,2269161.01,660.41098
535980.01,2269261.01,664.266327
535980.01,2269361.01,665.049744
535980.01,2269461.01,666.971069
535980.01,2269561.01,666.411377
535980.01,2269661.01,662.130676
535980.01,2269761.01,659.930817
535980.01,2269861.01,659.03009
535980.01,2269961.01,660.365967
535980.01,2270061.01,662.335968
535980.01,2270161.01,663.327209
535980.01,2270261.01,663.744736
535980.01,2270361.01,664.250824
535980.01,2270461.01,666.002747
535980.01,2270561.01,670.229309
535980.01,2270661.01,672.991211
535980.01,2270761.01,673.962402
535980.01,2270861.01,673.655792
535980.01,2270961.01,676.05661
535980.01,2271061.01,678.658051
535980.01,2271161.01,680.403809
535980.01,2271261.01,682.244324
535980.01,2271361.01,684.740356
535980.01,2271461.01,685.961884
535980.01,2271561.01,688.349625
535980.01,2271661.01,688.220398
535980.01,2271761.01,687.782166
535980.01,2271861.01,685.709564
535980.01,2271961.01,682.167175
535980.01,2272061.01,682.159103
535980.01,2272161.01,682.490662
535980.01,2272261.01,683.898499
535980.01,2272361.01,685.769836
535980.01,2272461.01,-9999
536080.01,2260861.01,-9999
536080.01,2260961.01,-9999
536080.01,2261061.01,-9999
536080.01,2261161.01,-9999
536080.01,2261261.01,-9999
536080.01,2261361.01,-9999
536080.01,2261461.01,649.514282
536080.01,2261561.01,649.262558
536080.01,2261661.01,647.574402
536080.01,2261761.01,646.557739
536080.01,2261861.01,645.93457
536080.01,2261961.01,643.944763
536080.01,2262061.01,640.709229
536080.01,2262161.01,635.964172
536080.01,2262261.01,632.28595
536080.01,2262361.01,629.315857
536080.01,2262461.01,627.339539
536080.01,2262561.01,627.141113
536080.01,2262661.01,627.062683
536080.01,2262761.01,627.139343
536080.01,2262861.01,626.440048
536080.01,2262961.01,624.870392
536080.01,2263061.01,622.786255
536080.01,2263161.01,622.268585
536080.01,2263261.01,621.920837
536080.01,2263361.01,621.589111
536080.01,2263461.01,621.136414
536080.01,2263561.01,620.158859
536080.01,2263661.01,619.375
536080.01,2263761.01,618.514496
536080.01,2263861.01,616.616455
536080.01,2263961.01,615.004303
536080.01,2264061.01,613.897888
536080.01,2264161.01,613.583527
536080.01,2264261.01,612.547577
536080.01,2264361.01,612.415985
536080.01,2264461.01,612.53714
536080.01,2264561.01,610.685791
536080.01,2264661.01,608.517517
536080.01,2264761.01,607.551331
536080.01,2264861.01,605.066055
536080.01,2264961.01,602.967773
536080.01,2265061.01,601.511871
536080.01,2265161.01,599.091431
536080.01,2265261.01,596.990875
536080.01,2265361.01,595.984283
536080.01,2265461.01,594.781769
536080.01,2265561.01,593.488831
536080.01,2265661.01,591.416687
536080.01,2265761.01,590.861267
536080.01,2265861.01,590.638611
536080.01,2265961.01,591.968079
536080.01,2266061.01,593.305847
536080.01,2266161.01,596.643585
536080.01,2266261.01,599.655304
536080.01,2266361.01,601.405457
536080.01,2266461.01,604.564758
536080.01,2266561.01,610.783447
536080.01,2266661.01,614.013458
536080.01,2266761.01,618.087311
536080.01,2266861.01,622.686859
536080.01,2266961.01,626.259888
536080.01,2267061.01,630.749695
536080.01,2267161.01,633.78186
536080.01,2267261.01,635.198685
536080.01,2267361.01,637.723236
536080.01,2267461.01,639.930496
536080.01,2267561.01,643.513184
536080.01,2267661.01,645.961914
536080.01,2267761.01,641.598572
536080.01,2267861.01,644.624634
536080.01,2267961.01,647.35495
536080.01,2268061.01,651.177872
536080.01,2268161.01,654.850464
536080.01,2268261.01,657.331665
536080.01,2268361.01,659.601837
536080.01,2268461.01,660.194641
536080.01,2268561.01,660.314178
536080.01,2268661.01,659.253387
536080.01,2268761.01,657.246979
536080.01,2268861.01,656.197754
536080.01,2268961.01,655.989288
536080.01,2269061.01,658.363037
536080.01,2269161.01,661.655884
536080.01,2269261.01,667.829071
536080.01,2269361.01,668.33548
536080.01,2269461.01,667.585907
536080.01,2269561.01,661.691284
536080.01,2269661.01,658.507538
536080.01,2269761.01,657.945251
536080.01,2269861.01,658.129883
536080.01,2269961.01,659.328033
536080.01,2270061.01,661.414749
536080.01,2270161.01,661.858337
536080.01,2270261.01,662.082275
536080.01,2270361.01,663.465332
536080.01,2270461.01,664.735779
536080.01,2270561.01,668.276031
536080.01,2270661.01,671.376373
536080.01,2270761.01,672.09906
536080.01,2270861.01,672.848389
536080.01,2270961.01,674.274261
536080.01,2271061.01,674.192841
536080.01,2271161.01,676.009125
536080.01,2271261.01,678.730042
536080.01,2271361.01,683.225296
536080.01,2271461.01,684.749329
536080.01,2271561.01,687.016754
536080.01,2271661.01,687.785339
536080.01,2271761.01,687.581024
536080.01,2271861.01,685.605713
536080.01,2271961.01,683.059753
536080.01,2272061.01,683.5401
536080.01,2272161.01,685.416565
536080.01,2272261.01,686.988922
536080.01,2272361.01,688.245392
536080.01,2272461.01,-9999
536180.01,2260861.01,-9999
536180.01,2260961.01,-9999
536180.01,2261061.01,-9999
536180.01,2261161.01,-9999
536180.01,2261261.01,-9999
536180.01,2261361.01,-9999
536180.01,2261461.01,-9999
536180.01,2261561.01,650.703552
536180.01,2261661.01,649.434814
536180.01,2261761.01,648.038788
536180.01,2261861.01,647.284454
536180.01,2261961.01,645.060211
536180.01,2262061.01,641.6633
536180.01,2262161.01,638.399963
536180.01,2262261.01,632.390961
536180.01,2262361.01,629.655518
536180.01,2262461.01,629.01767
536180.01,2262561.01,628.156525
536180.01,2262661.01,627.42952
536180.01,2262761.01,626.850525
536180.01,2262861.01,626.219879
536180.01,2262961.01,624.520081
536180.01,2263061.01,622.644745
536180.01,2263161.01,622.369629
536180.01,2263261.01,622.272415
536180.01,2263361.01,621.681732
536180.01,2263461.01,621.457367
536180.01,2263561.01,620.681244
536180.01,2263661.01,619.565247
536180.01,2263761.01,618.66626
536180.01,2263861.01,617.356537
536180.01,2263961.01,616.62825
536180.01,2264061.01,616.930359
536180.01,2264161.01,617.008911
536180.01,2264261.01,616.158752
536180.01,2264361.01,615.205231
536180.01,2264461.01,614.993958
536180.01,2264561.01,612.992889
536180.01,2264661.01,610.327545
536180.01,2264761.01,608.036438
536180.01,2264861.01,605.625519
536180.01,2264961.01,603.330322
536180.01,2265061.01,602.156891
536180.01,2265161.01,599.90802
536180.01,2265261.01,597.506485
536180.01,2265361.01,595.853027
536180.01,2265461.01,593.554535
536180.01,2265561.01,591.234192
536180.01,2265661.01,590.900711
536180.01,2265761.01,591.112854
536180.01,2265861.01,591.02594
536180.01,2265961.01,592.032288
536180.01,2266061.01,594.715027
536180.01,2266161.01,597.301361
536180.01,2266261.01,599.897766
536180.01,2266361.01,601.844025
