"X","Y","(H00-H01) Vint"
528280.01,2261161.01,921.290039063
528280.01,2261261.01,908.85559082
528280.01,2261361.01,908.032836914
528280.01,2261461.01,898.110595703
528280.01,2261561.01,888.926574707
528280.01,2261661.01,884.619995117
528280.01,2261761.01,875.440124512
528280.01,2261861.01,867.886901855
528280.01,2261961.01,863.405151367
528280.01,2262061.01,866.104553223
528280.01,2262161.01,874.912902832
528280.01,2262261.01,887.884094238
528280.01,2262361.01,901.864379883
528280.01,2262461.01,913.456726074
528280.01,2262561.01,919.647460938
528280.01,2262661.01,919.923034668
528280.01,2262761.01,916.452331543
528280.01,2262861.01,913.302246094
528280.01,2262961.01,914.799133301
528280.01,2263061.01,924.075683594
528280.01,2263161.01,940.664978027
528280.01,2263261.01,961.903076172
528280.01,2263361.01,984.315734863
528280.01,2263461.01,1006.587524414
528280.01,2263561.01,1028.485839844
528280.01,2263661.01,1050.563720703
528280.01,2263761.01,1072.572509766
528280.01,2263861.01,1092.168823242
528280.01,2263961.01,1103.877441406
528280.01,2264061.01,1101.484130859
528280.01,2264161.01,1081.145507813
528280.01,2264261.01,1044.21862793
528280.01,2264361.01,995.070251465
528280.01,2264461.01,940.102661133
528280.01,2264561.01,886.247619629
528280.01,2264661.01,840.052001953
528280.01,2264761.01,806.435302734
528280.01,2264861.01,786.370483398
528280.01,2264961.01,776.114257813
528280.01,2265061.01,770.072814941
528280.01,2265161.01,762.379516602
528280.01,2265261.01,750.56829834
528280.01,2265361.01,735.838562012
528280.01,2265461.01,721.38470459
528280.01,2265561.01,710.848937988
528280.01,2265661.01,706.880554199
528280.01,2265761.01,711.184265137
528280.01,2265861.01,724.541381836
528280.01,2265961.01,745.848266602
528280.01,2266061.01,773.401489258
528280.01,2266161.01,805.172485352
528280.01,2266261.01,839.030456543
528280.01,2266361.01,871.900024414
528280.01,2266461.01,902.232666016
528380.01,2260861.01,946.001831055
528380.01,2260961.01,945.495361328
528380.01,2261061.01,930.653686523
528380.01,2261161.01,915.420227051
528380.01,2261261.01,914.515930176
528380.01,2261361.01,906.187072754
528380.01,2261461.01,898.851501465
528380.01,2261561.01,898.908508301
528380.01,2261661.01,893.152526855
528380.01,2261761.01,888.225097656
528380.01,2261861.01,884.568237305
528380.01,2261961.01,885.732177734
528380.01,2262061.01,891.120605469
528380.01,2262161.01,900.336120605
528380.01,2262261.01,911.687561035
528380.01,2262361.01,922.014099121
528380.01,2262461.01,929.354736328
528380.01,2262561.01,930.807312012
528380.01,2262661.01,928.15423584
528380.01,2262761.01,921.837524414
528380.01,2262861.01,914.281494141
528380.01,2262961.01,909.388793945
528380.01,2263061.01,912.307128906
528380.01,2263161.01,923.899230957
528380.01,2263261.01,941.142456055
528380.01,2263361.01,962.379516602
528380.01,2263461.01,985.655395508
528380.01,2263561.01,1010.374328613
528380.01,2263661.01,1035.615722656
528380.01,2263761.01,1061.100830078
528380.01,2263861.01,1085.325073242
