"X","Y","H50_Aal (Depth)"
528380.01,2265761.01,899.57623291
528380.01,2265861.01,901.895690918
528380.01,2265961.01,904.182434082
528380.01,2266061.01,906.090026855
528380.01,2266161.01,908.603515625
528380.01,2266261.01,909.291870117
528380.01,2266361.01,909.422119141
528380.01,2266461.01,-9999
528480.01,2260861.01,-9999
528480.01,2260961.01,936.266052246
528480.01,2261061.01,936.266052246
528480.01,2261161.01,899.389709473
528480.01,2261261.01,897.549621582
528480.01,2261361.01,893.001831055
528480.01,2261461.01,894.312011719
528480.01,2261561.01,891.794372559
528480.01,2261661.01,892.058044434
528480.01,2261761.01,887.16229248
528480.01,2261861.01,883.686279297
528480.01,2261961.01,883.686279297
528480.01,2262061.01,883.686279297
528480.01,2262161.01,861.080566406
528480.01,2262261.01,859.112731934
528480.01,2262361.01,860.135803223
528480.01,2262461.01,858.063049316
528480.01,2262561.01,865.60760498
528480.01,2262661.01,885.99810791
528480.01,2262761.01,885.99810791
528480.01,2262861.01,883.62902832
528480.01,2262961.01,889.450561523
528480.01,2263061.01,887.62677002
528480.01,2263161.01,886.27911377
528480.01,2263261.01,885.451293945
528480.01,2263361.01,885.638671875
528480.01,2263461.01,884.93347168
528480.01,2263561.01,886.646057129
528480.01,2263661.01,889.168029785
528480.01,2263761.01,889.243225098
528480.01,2263861.01,890.26965332
528480.01,2263961.01,890.627502441
528480.01,2264061.01,890.308776855
528480.01,2264161.01,889.698730469
528480.01,2264261.01,889.110412598
528480.01,2264361.01,887.388061523
528480.01,2264461.01,885.549743652
528480.01,2264561.01,888.229919434
528480.01,2264661.01,894.064758301
528480.01,2264761.01,896.684509277
528480.01,2264861.01,899.915649414
528480.01,2264961.01,900.054199219
528480.01,2265061.01,898.880310059
528480.01,2265161.01,897.166748047
528480.01,2265261.01,886.794189453
528480.01,2265361.01,887.545715332
528480.01,2265461.01,891.072143555
528480.01,2265561.01,893.936706543
528480.01,2265661.01,895.902893066
528480.01,2265761.01,900.014526367
528480.01,2265861.01,904.212219238
528480.01,2265961.01,906.67791748
528480.01,2266061.01,909.268920898
528480.01,2266161.01,909.754638672
528480.01,2266261.01,910.502380371
528480.01,2266361.01,911.080322266
528480.01,2266461.01,910.63684082
528480.01,2266561.01,-9999
528580.01,2260761.01,-9999
528580.01,2260861.01,933.959350586
528580.01,2260961.01,934.561096191
528580.01,2261061.01,935.476379395
528580.01,2261161.01,936.369995117
528580.01,2261261.01,936.450561523
528580.01,2261361.01,900.723083496
528580.01,2261461.01,886.293273926
528580.01,2261561.01,883.686279297
528580.01,2261661.01,883.686279297
528580.01,2261761.01,884.239440918
528580.01,2261861.01,883.686279297
528580.01,2261961.01,883.686279297
528580.01,2262061.01,872.778015137
528580.01,2262161.01,870.565917969
528580.01,2262261.01,867.122924805
528580.01,2262361.01,860.560791016
528580.01,2262461.01,858.92565918
528580.01,2262561.01,850.707214355
528580.01,2262661.01,845.416259766
528580.01,2262761.01,845.484130859
528580.01,2262861.01,855.052246094
528580.01,2262961.01,872.438781738
528580.01,2263061.01,887.452148438
528580.01,2263161.01,887.452148438
528580.01,2263261.01,882.733276367
528580.01,2263361.01,882.313476563
528580.01,2263461.01,880.801879883
528580.01,2263561.01,880.12878418
528580.01,2263661.01,883.604431152
528580.01,2263761.01,884.194030762
528580.01,2263861.01,886.593078613
528580.01,2263961.01,889.288024902
528580.01,2264061.01,890.227111816
528580.01,2264161.01,890.557861328
528580.01,2264261.01,889.276428223
528580.01,2264361.01,887.106323242
528580.01,2264461.01,885.087524414
528580.01,2264561.01,886.903259277
528580.01,2264661.01,890.413452148
528580.01,2264761.01,895.508300781
528580.01,2264861.01,899.238891602
528580.01,2264961.01,899.930847168
528580.01,2265061.01,899.03302002
528580.01,2265161.01,897.54119873
528580.01,2265261.01,887.554626465
528580.01,2265361.01,887.796875
528580.01,2265461.01,890.284912109
528580.01,2265561.01,892.988464355
528580.01,2265661.01,895.081665039
528580.01,2265761.01,899.119873047
528580.01,2265861.01,903.59375
528580.01,2265961.01,905.809692383
528580.01,2266061.01,909.37713623
528580.01,2266161.01,910.492614746
528580.01,2266261.01,911.725280762
528580.01,2266361.01,912.749389648
528580.01,2266461.01,913.414428711
528580.01,2266561.01,-9999
528680.01,2260761.01,-9999
528680.01,2260861.01,-9999
528680.01,2260961.01,933.164855957
528680.01,2261061.01,934.833190918
528680.01,2261161.01,936.320556641
528680.01,2261261.01,936.450561523
528680.01,2261361.01,936.450561523
528680.01,2261461.01,936.450561523
528680.01,2261561.01,936.2578125
528680.01,2261661.01,934.063781738
528680.01,2261761.01,935.261535645
528680.01,2261861.01,934.990966797
528680.01,2261961.01,899.460754395
528680.01,2262061.01,885.383056641
528680.01,2262161.01,885.742553711
528680.01,2262261.01,875.069763184
528680.01,2262361.01,867.781066895
528680.01,2262461.01,866.083618164
528680.01,2262561.01,858.383789063
528680.01,2262661.01,850.491699219
528680.01,2262761.01,850.587158203
528680.01,2262861.01,849.018310547
528680.01,2262961.01,848.397094727
528680.01,2263061.01,847.696655273
528680.01,2263161.01,887.452148438
528680.01,2263261.01,883.23425293
528680.01,2263361.01,867.650085449
528680.01,2263461.01,871.226989746
528680.01,2263561.01,875.627258301
528680.01,2263661.01,879.399230957
528680.01,2263761.01,880.937866211
528680.01,2263861.01,884.601745605
528680.01,2263961.01,888.108459473
528680.01,2264061.01,889.616699219
528680.01,2264161.01,889.807678223
528680.01,2264261.01,887.348388672
528680.01,2264361.01,884.648986816
528680.01,2264461.01,884.683410645
528680.01,2264561.01,887.059875488
528680.01,2264661.01,890.22644043
528680.01,2264761.01,894.386962891
528680.01,2264861.01,897.941040039
528680.01,2264961.01,899.333312988
528680.01,2265061.01,899.820861816
528680.01,2265161.01,898.365478516
528680.01,2265261.01,897.187438965
528680.01,2265361.01,886.945129395
528680.01,2265461.01,888.85748291
528680.01,2265561.01,892.057434082
528680.01,2265661.01,894.154663086
528680.01,2265761.01,898.6796875
528680.01,2265861.01,902.841369629
528680.01,2265961.01,904.686340332
528680.01,2266061.01,908.090148926
528680.01,2266161.01,910.913635254
528680.01,2266261.01,913.09564209
528680.01,2266361.01,915.266235352
528680.01,2266461.01,916.315063477
528680.01,2266561.01,914.895812988
528680.01,2266661.01,-9999
528780.01,2260661.01,-9999
528780.01,2260761.01,-9999
528780.01,2260861.01,-9999
528780.01,2260961.01,936.609436035
528780.01,2261061.01,936.855163574
528780.01,2261161.01,936.421936035
528780.01,2261261.01,936.564941406
528780.01,2261361.01,936.386108398
528780.01,2261461.01,935.962097168
528780.01,2261561.01,936.025024414
528780.01,2261661.01,935.581726074
528780.01,2261761.01,935.317382813
528780.01,2261861.01,935.187194824
528780.01,2261961.01,934.622802734
528780.01,2262061.01,934.384521484
528780.01,2262161.01,934.384521484
528780.01,2262261.01,933.57220459
528780.01,2262361.01,934.31060791
528780.01,2262461.01,934.31060791
528780.01,2262561.01,888.288330078
528780.01,2262661.01,867.12310791
528780.01,2262761.01,863.79876709
528780.01,2262861.01,852.070983887
528780.01,2262961.01,850.619262695
528780.01,2263061.01,848.781677246
528780.01,2263161.01,860.31237793
528780.01,2263261.01,860.31237793
528780.01,2263361.01,860.31237793
528780.01,2263461.01,863.822814941
528780.01,2263561.01,870.552856445
528780.01,2263661.01,872.535217285
528780.01,2263761.01,877.492614746
528780.01,2263861.01,882.337158203
528780.01,2263961.01,884.575744629
528780.01,2264061.01,887.677185059
528780.01,2264161.01,888.184631348
528780.01,2264261.01,885.908630371
528780.01,2264361.01,883.268493652
528780.01,2264461.01,884.350952148
528780.01,2264561.01,887.54699707
528780.01,2264661.01,889.778137207
528780.01,2264761.01,892.638244629
528780.01,2264861.01,896.701293945
528780.01,2264961.01,898.015686035
528780.01,2265061.01,899.038635254
528780.01,2265161.01,897.981628418
528780.01,2265261.01,896.340270996
528780.01,2265361.01,886.205810547
528780.01,2265461.01,887.672607422
528780.01,2265561.01,889.341552734
528780.01,2265661.01,892.965576172
528780.01,2265761.01,898.025024414
528780.01,2265861.01,902.581176758
528780.01,2265961.01,905.074768066
528780.01,2266061.01,909.326965332
528780.01,2266161.01,913.31854248
528780.01,2266261.01,915.039550781
528780.01,2266361.01,916.310119629
528780.01,2266461.01,916.669494629
528780.01,2266561.01,915.137634277
528780.01,2266661.01,914.413574219
528880.01,2260861.01,-9999
528880.01,2260961.01,-9999
528880.01,2261061.01,937.168640137
528880.01,2261161.01,937.186706543
528880.01,2261261.01,936.455200195
528880.01,2261361.01,934.520690918
528880.01,2261461.01,935.555603027
528880.01,2261561.01,935.524047852
528880.01,2261661.01,935.495300293
528880.01,2261761.01,935.142944336
528880.01,2261861.01,935.016662598
528880.01,2261961.01,934.561950684
528880.01,2262061.01,934.381591797
528880.01,2262161.01,934.384521484
528880.01,2262261.01,934.171203613
528880.01,2262361.01,934.171203613
528880.01,2262461.01,933.63293457
528880.01,2262561.01,931.700561523
528880.01,2262661.01,929.192199707
528880.01,2262761.01,909.082885742
528880.01,2262861.01,909.082885742
528880.01,2262961.01,860.31237793
528880.01,2263061.01,858.741577148
528880.01,2263161.01,849.484130859
528880.01,2263261.01,860.31237793
528880.01,2263361.01,860.31237793
528880.01,2263461.01,862.193359375
528880.01,2263561.01,867.977661133
528880.01,2263661.01,868.402709961
528880.01,2263761.01,876.149475098
528880.01,2263861.01,881.86706543
528880.01,2263961.01,883.417907715
528880.01,2264061.01,884.636108398
528880.01,2264161.01,884.322937012
528880.01,2264261.01,882.036682129
528880.01,2264361.01,881.233154297
528880.01,2264461.01,883.26776123
528880.01,2264561.01,886.42779541
528880.01,2264661.01,888.229492188
528880.01,2264761.01,890.74005127
528880.01,2264861.01,893.74420166
528880.01,2264961.01,894.605224609
528880.01,2265061.01,896.528320313
528880.01,2265161.01,896.327270508
528880.01,2265261.01,895.631103516
528880.01,2265361.01,884.641235352
528880.01,2265461.01,886.103515625
528880.01,2265561.01,888.214172363
528880.01,2265661.01,892.454040527
528880.01,2265761.01,896.990844727
528880.01,2265861.01,899.975341797
528880.01,2265961.01,905.070617676
528880.01,2266061.01,909.54083252
528880.01,2266161.01,913.122253418
528880.01,2266261.01,914.704406738
528880.01,2266361.01,915.033935547
528880.01,2266461.01,915.76763916
528880.01,2266561.01,914.718566895
528880.01,2266661.01,913.390319824
528880.01,2266761.01,-9999
528980.01,2261061.01,-9999
528980.01,2261161.01,-9999
528980.01,2261261.01,937.72869873
528980.01,2261361.01,936.703430176
528980.01,2261461.01,936.44152832
528980.01,2261561.01,935.639221191
528980.01,2261661.01,934.393737793
528980.01,2261761.01,933.981994629
528980.01,2261861.01,932.834350586
528980.01,2261961.01,934.350280762
528980.01,2262061.01,934.384521484
528980.01,2262161.01,934.260742188
528980.01,2262261.01,933.021972656
528980.01,2262361.01,932.799987793
528980.01,2262461.01,932.354553223
528980.01,2262561.01,931.385314941
528980.01,2262661.01,927.494262695
528980.01,2262761.01,925.612670898
528980.01,2262861.01,909.082885742
528980.01,2262961.01,909.082885742
528980.01,2263061.01,913.175842285
528980.01,2263161.01,897.665283203
528980.01,2263261.01,860.31237793
528980.01,2263361.01,860.31237793
528980.01,2263461.01,860.31237793
528980.01,2263561.01,865.088928223
528980.01,2263661.01,866.594970703
528980.01,2263761.01,875.071777344
528980.01,2263861.01,880.080078125
528980.01,2263961.01,878.028320313
528980.01,2264061.01,878.648010254
528980.01,2264161.01,877.985534668
528980.01,2264261.01,876.395324707
528980.01,2264361.01,877.78527832
528980.01,2264461.01,880.971435547
528980.01,2264561.01,882.694458008
528980.01,2264661.01,885.687438965
528980.01,2264761.01,888.294555664
528980.01,2264861.01,889.785400391
528980.01,2264961.01,892.62097168
528980.01,2265061.01,894.533630371
528980.01,2265161.01,896.327270508
528980.01,2265261.01,894.061462402
528980.01,2265361.01,883.481384277
528980.01,2265461.01,884.928771973
528980.01,2265561.01,886.993408203
528980.01,2265661.01,891.995849609
528980.01,2265761.01,897.433105469
528980.01,2265861.01,901.040283203
528980.01,2265961.01,907.075439453
528980.01,2266061.01,912.116333008
528980.01,2266161.01,913.656677246
528980.01,2266261.01,914.394836426
528980.01,2266361.01,914.969848633
528980.01,2266461.01,914.575805664
528980.01,2266561.01,914.413208008
528980.01,2266661.01,913.810546875
528980.01,2266761.01,913.824523926
528980.01,2266861.01,-9999
529080.01,2261161.01,-9999
529080.01,2261261.01,937.77947998
529080.01,2261361.01,937.587341309
529080.01,2261461.01,937.961364746
529080.01,2261561.01,937.575622559
529080.01,2261661.01,936.51763916
529080.01,2261761.01,934.220458984
529080.01,2261861.01,932.8203125
529080.01,2261961.01,933.310058594
529080.01,2262061.01,933.295227051
529080.01,2262161.01,934.057067871
529080.01,2262261.01,931.57824707
529080.01,2262361.01,929.627563477
529080.01,2262461.01,926.196899414
529080.01,2262561.01,925.907348633
529080.01,2262661.01,917.363708496
529080.01,2262761.01,912.988525391
529080.01,2262861.01,909.894714355
529080.01,2262961.01,909.412414551
529080.01,2263061.01,912.862609863
529080.01,2263161.01,912.338867188
529080.01,2263261.01,912.338867188
529080.01,2263361.01,865.955383301
529080.01,2263461.01,860.31237793
529080.01,2263561.01,860.31237793
529080.01,2263661.01,863.874267578
529080.01,2263761.01,870.368225098
529080.01,2263861.01,875.022094727
529080.01,2263961.01,873.200134277
529080.01,2264061.01,873.463134766
529080.01,2264161.01,873.546081543
529080.01,2264261.01,872.676574707
529080.01,2264361.01,874.192565918
529080.01,2264461.01,878.847351074
529080.01,2264561.01,881.266357422
529080.01,2264661.01,884.359008789
529080.01,2264761.01,886.86138916
529080.01,2264861.01,888.564819336
529080.01,2264961.01,891.53918457
529080.01,2265061.01,893.455078125
529080.01,2265161.01,893.974060059
529080.01,2265261.01,893.811096191
529080.01,2265361.01,883.863220215
529080.01,2265461.01,884.025024414
529080.01,2265561.01,885.248046875
529080.01,2265661.01,891.404296875
529080.01,2265761.01,897.821166992
529080.01,2265861.01,902.219238281
529080.01,2265961.01,908.995910645
529080.01,2266061.01,912.769226074
529080.01,2266161.01,912.922790527
529080.01,2266261.01,912.880493164
529080.01,2266361.01,913.156860352
529080.01,2266461.01,912.951416016
529080.01,2266561.01,913.9609375
529080.01,2266661.01,915.046203613
529080.01,2266761.01,914.532470703
529080.01,2266861.01,-9999
529180.01,2261361.01,-9999
529180.01,2261461.01,939.272216797
529180.01,2261561.01,938.522094727
529180.01,2261661.01,938.385864258
529180.01,2261761.01,935.568725586
529180.01,2261861.01,932.612426758
529180.01,2261961.01,932.101928711
529180.01,2262061.01,932.352966309
529180.01,2262161.01,933.551147461
529180.01,2262261.01,932.340332031
529180.01,2262361.01,931.044921875
529180.01,2262461.01,927.564147949
529180.01,2262561.01,921.446716309
529180.01,2262661.01,917.637939453
529180.01,2262761.01,912.907287598
529180.01,2262861.01,909.082885742
529180.01,2262961.01,911.645019531
529180.01,2263061.01,912.21673584
529180.01,2263161.01,912.38885498
529180.01,2263261.01,912.338867188
529180.01,2263361.01,911.452819824
529180.01,2263461.01,908.486999512
529180.01,2263561.01,868.409912109
529180.01,2263661.01,858.569519043
529180.01,2263761.01,865.680175781
529180.01,2263861.01,866.56237793
529180.01,2263961.01,866.89263916
529180.01,2264061.01,866.663635254
529180.01,2264161.01,867.398254395
529180.01,2264261.01,868.125854492
529180.01,2264361.01,871.54119873
529180.01,2264461.01,876.848327637
529180.01,2264561.01,879.418273926
529180.01,2264661.01,883.163146973
529180.01,2264761.01,886.755615234
529180.01,2264861.01,888.626403809
529180.01,2264961.01,891.516540527
529180.01,2265061.01,893.426330566
529180.01,2265161.01,894.296813965
529180.01,2265261.01,894.029541016
529180.01,2265361.01,884.447937012
529180.01,2265461.01,883.254089355
529180.01,2265561.01,884.01751709
529180.01,2265661.01,889.199584961
529180.01,2265761.01,896.928283691
529180.01,2265861.01,900.906311035
529180.01,2265961.01,907.559997559
529180.01,2266061.01,911.043762207
529180.01,2266161.01,910.558898926
529180.01,2266261.01,910.694763184
529180.01,2266361.01,911.323608398
529180.01,2266461.01,911.809936523
529180.01,2266561.01,912.866821289
529180.01,2266661.01,914.907531738
529180.01,2266761.01,915.009460449
529180.01,2266861.01,914.97052002
529180.01,2266961.01,-9999
529280.01,2261561.01,-9999
529280.01,2261661.01,936.849365234
529280.01,2261761.01,932.910339355
529280.01,2261861.01,932.529724121
