"X","Y","H20_Kimm (Depth)"
531980.01,2267061.01,284.602508545
531980.01,2267161.01,283.298187256
531980.01,2267261.01,282.529388428
531980.01,2267361.01,282.398254395
531980.01,2267461.01,283.047088623
531980.01,2267561.01,283.228363037
531980.01,2267661.01,282.750244141
531980.01,2267761.01,281.770599365
531980.01,2267861.01,279.754577637
531980.01,2267961.01,279.23840332
531980.01,2268061.01,277.865936279
531980.01,2268161.01,276.356719971
531980.01,2268261.01,275.392333984
531980.01,2268361.01,-9999
531980.01,2268461.01,-9999
532080.01,2262261.01,279.631835938
532080.01,2262361.01,279.450439453
532080.01,2262461.01,278.782623291
532080.01,2262561.01,278.002838135
532080.01,2262661.01,274.039489746
532080.01,2262761.01,269.378723145
532080.01,2262861.01,268.257507324
532080.01,2262961.01,266.469390869
532080.01,2263061.01,264.428436279
532080.01,2263161.01,263.460235596
532080.01,2263261.01,262.009765625
532080.01,2263361.01,259.832336426
532080.01,2263461.01,257.829559326
532080.01,2263561.01,256.925231934
532080.01,2263661.01,259.902099609
532080.01,2263761.01,263.356414795
532080.01,2263861.01,261.135864258
532080.01,2263961.01,257.065246582
532080.01,2264061.01,252.09576416
532080.01,2264161.01,247.505722046
532080.01,2264261.01,244.830734253
532080.01,2264361.01,242.31262207
532080.01,2264461.01,241.008651733
532080.01,2264561.01,241.63494873
532080.01,2264661.01,239.237976074
532080.01,2264761.01,236.205871582
532080.01,2264861.01,235.994689941
532080.01,2264961.01,236.062362671
532080.01,2265061.01,236.614898682
532080.01,2265161.01,237.678451538
532080.01,2265261.01,241.359817505
532080.01,2265361.01,247.361190796
532080.01,2265461.01,250.455566406
532080.01,2265561.01,251.427215576
532080.01,2265661.01,253.80140686
532080.01,2265761.01,256.279510498
532080.01,2265861.01,257.668518066
532080.01,2265961.01,259.532073975
532080.01,2266061.01,261.922729492
532080.01,2266161.01,266.937866211
532080.01,2266261.01,273.604980469
532080.01,2266361.01,277.033447266
532080.01,2266461.01,281.164337158
532080.01,2266561.01,283.499725342
532080.01,2266661.01,285.200805664
532080.01,2266761.01,288.463043213
532080.01,2266861.01,291.646942139
532080.01,2266961.01,291.560119629
532080.01,2267061.01,286.943389893
532080.01,2267161.01,284.229858398
532080.01,2267261.01,283.380310059
532080.01,2267361.01,282.638275146
532080.01,2267461.01,282.975006104
532080.01,2267561.01,282.119293213
532080.01,2267661.01,281.997711182
532080.01,2267761.01,281.293640137
532080.01,2267861.01,280.482910156
532080.01,2267961.01,279.98336792
532080.01,2268061.01,277.583404541
532080.01,2268161.01,275.389312744
532080.01,2268261.01,274.189239502
532080.01,2268361.01,273.692718506
532080.01,2268461.01,-9999
532180.01,2262161.01,283.135314941
532180.01,2262261.01,283.100708008
532180.01,2262361.01,281.332550049
532180.01,2262461.01,280.571258545
532180.01,2262561.01,280.17590332
532180.01,2262661.01,275.824768066
532180.01,2262761.01,270.851379395
532180.01,2262861.01,269.676452637
532180.01,2262961.01,267.2684021
532180.01,2263061.01,265.205780029
532180.01,2263161.01,264.917266846
532180.01,2263261.01,263.208862305
532180.01,2263361.01,263.209106445
532180.01,2263461.01,263.449584961
532180.01,2263561.01,265.019622803
532180.01,2263661.01,265.019622803
532180.01,2263761.01,265.019622803
532180.01,2263861.01,265.019622803
532180.01,2263961.01,262.312835693
532180.01,2264061.01,234.347442627
532180.01,2264161.01,232.995101929
532180.01,2264261.01,230.610321045
532180.01,2264361.01,229.632949829
532180.01,2264461.01,229.061859131
532180.01,2264561.01,228.961380005
532180.01,2264661.01,228.961380005
532180.01,2264761.01,228.961380005
532180.01,2264861.01,238.975448608
532180.01,2264961.01,238.060211182
532180.01,2265061.01,236.648696899
532180.01,2265161.01,237.317108154
532180.01,2265261.01,240.377624512
532180.01,2265361.01,241.491333008
532180.01,2265461.01,243.733016968
532180.01,2265561.01,247.059875488
532180.01,2265661.01,260.856048584
532180.01,2265761.01,259.58782959
532180.01,2265861.01,259.181518555
532180.01,2265961.01,262.126495361
532180.01,2266061.01,264.864990234
532180.01,2266161.01,268.767089844
532180.01,2266261.01,273.950164795
532180.01,2266361.01,277.579498291
532180.01,2266461.01,282.158966064
532180.01,2266561.01,285.243560791
532180.01,2266661.01,288.125732422
532180.01,2266761.01,290.472198486
532180.01,2266861.01,293.217071533
532180.01,2266961.01,294.220947266
532180.01,2267061.01,290.54083252
532180.01,2267161.01,286.67565918
532180.01,2267261.01,285.436676025
532180.01,2267361.01,283.783172607
532180.01,2267461.01,282.723144531
532180.01,2267561.01,281.440368652
532180.01,2267661.01,281.059631348
532180.01,2267761.01,280.957366943
532180.01,2267861.01,280.453430176
532180.01,2267961.01,279.227325439
532180.01,2268061.01,277.739929199
532180.01,2268161.01,275.723602295
532180.01,2268261.01,275.116424561
532180.01,2268361.01,274.366577148
532180.01,2268461.01,-9999
532180.01,2268561.01,-9999
532280.01,2262061.01,286.789825439
532280.01,2262161.01,286.501647949
532280.01,2262261.01,284.598632813
532280.01,2262361.01,284.203338623
532280.01,2262461.01,284.760772705
532280.01,2262561.01,281.515136719
532280.01,2262661.01,275.613372803
532280.01,2262761.01,271.569641113
532280.01,2262861.01,270.1199646
532280.01,2262961.01,267.732879639
532280.01,2263061.01,266.213165283
532280.01,2263161.01,266.610565186
532280.01,2263261.01,265.889099121
532280.01,2263361.01,265.107025146
532280.01,2263461.01,264.791015625
532280.01,2263561.01,265.054382324
532280.01,2263661.01,264.191192627
532280.01,2263761.01,264.191192627
532280.01,2263861.01,242.313568115
532280.01,2263961.01,261.716522217
532280.01,2264061.01,236.100158691
532280.01,2264161.01,233.175384521
532280.01,2264261.01,230.874862671
532280.01,2264361.01,229.786712646
532280.01,2264461.01,229.878936768
532280.01,2264561.01,228.991210938
532280.01,2264661.01,228.991210938
532280.01,2264761.01,228.940841675
532280.01,2264861.01,228.995513916
532280.01,2264961.01,239.982452393
532280.01,2265061.01,240.647674561
532280.01,2265161.01,233.110366821
532280.01,2265261.01,236.018692017
532280.01,2265361.01,238.662719727
532280.01,2265461.01,240.218261719
532280.01,2265561.01,241.947036743
532280.01,2265661.01,244.834960938
532280.01,2265761.01,262.985046387
532280.01,2265861.01,262.824554443
532280.01,2265961.01,264.688201904
532280.01,2266061.01,267.135894775
532280.01,2266161.01,270.985687256
532280.01,2266261.01,275.880950928
532280.01,2266361.01,278.855438232
532280.01,2266461.01,282.656433105
532280.01,2266561.01,285.899780273
532280.01,2266661.01,287.605804443
532280.01,2266761.01,290.706787109
532280.01,2266861.01,294.510650635
532280.01,2266961.01,295.938293457
532280.01,2267061.01,293.452636719
532280.01,2267161.01,287.640899658
532280.01,2267261.01,287.187561035
532280.01,2267361.01,285.43359375
532280.01,2267461.01,283.608428955
532280.01,2267561.01,282.607086182
532280.01,2267661.01,280.968933105
532280.01,2267761.01,280.028961182
532280.01,2267861.01,279.296142578
532280.01,2267961.01,279.173736572
532280.01,2268061.01,278.396697998
532280.01,2268161.01,276.736785889
532280.01,2268261.01,275.953643799
532280.01,2268361.01,275.427581787
532280.01,2268461.01,275.180541992
532280.01,2268561.01,-9999
532380.01,2262061.01,287.18270874
532380.01,2262161.01,287.342346191
532380.01,2262261.01,286.369415283
532380.01,2262361.01,285.291931152
532380.01,2262461.01,283.328704834
532380.01,2262561.01,278.695556641
532380.01,2262661.01,274.325622559
532380.01,2262761.01,273.060913086
532380.01,2262861.01,271.160400391
532380.01,2262961.01,269.595916748
532380.01,2263061.01,268.08581543
532380.01,2263161.01,268.484375
532380.01,2263261.01,268.770751953
532380.01,2263361.01,267.313293457
532380.01,2263461.01,267.442321777
532380.01,2263561.01,265.97277832
532380.01,2263661.01,263.011535645
532380.01,2263761.01,261.565704346
532380.01,2263861.01,258.765899658
532380.01,2263961.01,254.399230957
532380.01,2264061.01,250.428543091
532380.01,2264161.01,239.383560181
532380.01,2264261.01,234.57901001
532380.01,2264361.01,234.287017822
532380.01,2264461.01,230.730422974
532380.01,2264561.01,230.193283081
532380.01,2264661.01,229.237014771
532380.01,2264761.01,229.237014771
532380.01,2264861.01,229.09538269
532380.01,2264961.01,229.747558594
532380.01,2265061.01,229.854522705
532380.01,2265161.01,230.421112061
532380.01,2265261.01,230.946411133
532380.01,2265361.01,261.202941895
532380.01,2265461.01,262.505371094
532380.01,2265561.01,263.861297607
532380.01,2265661.01,264.020751953
532380.01,2265761.01,264.020751953
532380.01,2265861.01,264.39352417
532380.01,2265961.01,265.53894043
532380.01,2266061.01,266.587493896
532380.01,2266161.01,270.52230835
532380.01,2266261.01,272.41506958
532380.01,2266361.01,276.793945313
532380.01,2266461.01,281.262176514
532380.01,2266561.01,285.283569336
532380.01,2266661.01,287.471038818
532380.01,2266761.01,290.649414063
532380.01,2266861.01,295.02746582
532380.01,2266961.01,295.415588379
532380.01,2267061.01,294.198974609
532380.01,2267161.01,287.661499023
532380.01,2267261.01,287.561828613
532380.01,2267361.01,287.612579346
532380.01,2267461.01,286.104034424
532380.01,2267561.01,284.929321289
532380.01,2267661.01,282.301239014
532380.01,2267761.01,280.448760986
532380.01,2267861.01,279.274475098
532380.01,2267961.01,277.7159729
532380.01,2268061.01,277.564422607
532380.01,2268161.01,277.067321777
532380.01,2268261.01,275.922454834
532380.01,2268361.01,275.427490234
532380.01,2268461.01,275.189117432
532380.01,2268561.01,-9999
532380.01,2268661.01,-9999
532480.01,2261961.01,285.686645508
532480.01,2262061.01,285.740753174
532480.01,2262161.01,285.705932617
532480.01,2262261.01,284.596862793
532480.01,2262361.01,283.264862061
532480.01,2262461.01,281.355804443
532480.01,2262561.01,277.781555176
532480.01,2262661.01,273.49432373
532480.01,2262761.01,272.756164551
532480.01,2262861.01,272.001251221
532480.01,2262961.01,271.254974365
532480.01,2263061.01,271.279693604
532480.01,2263161.01,271.742248535
532480.01,2263261.01,271.933288574
532480.01,2263361.01,270.92868042
532480.01,2263461.01,269.383422852
532480.01,2263561.01,266.257049561
532480.01,2263661.01,262.678741455
532480.01,2263761.01,260.176391602
532480.01,2263861.01,256.3331604
532480.01,2263961.01,248.975341797
532480.01,2264061.01,245.246887207
532480.01,2264161.01,240.0284729
532480.01,2264261.01,236.459640503
532480.01,2264361.01,234.661437988
532480.01,2264461.01,231.789550781
532480.01,2264561.01,230.283401489
532480.01,2264661.01,229.500808716
532480.01,2264761.01,228.942123413
532480.01,2264861.01,229.857437134
532480.01,2264961.01,232.221008301
532480.01,2265061.01,231.374923706
532480.01,2265161.01,230.377670288
532480.01,2265261.01,258.454650879
532480.01,2265361.01,259.654144287
532480.01,2265461.01,261.865692139
532480.01,2265561.01,262.5262146
532480.01,2265661.01,263.276672363
532480.01,2265761.01,265.020751953
532480.01,2265861.01,265.171417236
532480.01,2265961.01,264.553405762
532480.01,2266061.01,265.991424561
532480.01,2266161.01,269.309692383
532480.01,2266261.01,271.026824951
532480.01,2266361.01,275.406921387
532480.01,2266461.01,279.914886475
532480.01,2266561.01,283.753967285
532480.01,2266661.01,287.613220215
532480.01,2266761.01,290.538024902
532480.01,2266861.01,292.513244629
532480.01,2266961.01,293.467407227
532480.01,2267061.01,293.372772217
532480.01,2267161.01,293.372772217
532480.01,2267261.01,292.208892822
532480.01,2267361.01,290.715545654
532480.01,2267461.01,288.379211426
532480.01,2267561.01,287.207122803
532480.01,2267661.01,284.60168457
532480.01,2267761.01,281.659423828
532480.01,2267861.01,279.988037109
532480.01,2267961.01,279.490905762
532480.01,2268061.01,279.129180908
532480.01,2268161.01,278.734649658
532480.01,2268261.01,277.442749023
532480.01,2268361.01,276.051452637
532480.01,2268461.01,275.984558105
532480.01,2268561.01,275.782073975
532480.01,2268661.01,-9999
532580.01,2261861.01,290.267059326
532580.01,2261961.01,287.447845459
532580.01,2262061.01,284.901702881
532580.01,2262161.01,282.617279053
532580.01,2262261.01,279.98550415
532580.01,2262361.01,279.611877441
532580.01,2262461.01,276.797210693
532580.01,2262561.01,276.336730957
532580.01,2262661.01,274.208709717
532580.01,2262761.01,273.815765381
532580.01,2262861.01,273.016357422
532580.01,2262961.01,273.337554932
532580.01,2263061.01,274.598236084
532580.01,2263161.01,274.355529785
532580.01,2263261.01,272.416809082
532580.01,2263361.01,271.319732666
532580.01,2263461.01,268.740905762
532580.01,2263561.01,264.797088623
532580.01,2263661.01,262.777099609
532580.01,2263761.01,259.4034729
532580.01,2263861.01,254.968978882
532580.01,2263961.01,249.382644653
532580.01,2264061.01,246.528671265
532580.01,2264161.01,241.77822876
532580.01,2264261.01,238.00402832
532580.01,2264361.01,235.446884155
532580.01,2264461.01,232.358001709
532580.01,2264561.01,231.134597778
532580.01,2264661.01,230.871749878
532580.01,2264761.01,228.514648438
532580.01,2264861.01,229.223937988
532580.01,2264961.01,228.77973938
532580.01,2265061.01,231.069168091
532580.01,2265161.01,253.408355713
532580.01,2265261.01,252.344100952
532580.01,2265361.01,256.45098877
532580.01,2265461.01,258.056762695
532580.01,2265561.01,260.691345215
532580.01,2265661.01,259.403594971
532580.01,2265761.01,261.638946533
532580.01,2265861.01,262.829162598
532580.01,2265961.01,262.774688721
532580.01,2266061.01,264.297088623
532580.01,2266161.01,267.739257813
532580.01,2266261.01,270.248626709
532580.01,2266361.01,275.905151367
532580.01,2266461.01,280.130889893
532580.01,2266561.01,282.228271484
532580.01,2266661.01,285.483917236
532580.01,2266761.01,289.293792725
532580.01,2266861.01,291.149871826
532580.01,2266961.01,293.242462158
532580.01,2267061.01,293.372772217
532580.01,2267161.01,293.372772217
532580.01,2267261.01,291.921081543
532580.01,2267361.01,290.228515625
532580.01,2267461.01,289.463256836
532580.01,2267561.01,287.895050049
532580.01,2267661.01,285.285583496
532580.01,2267761.01,282.747070313
532580.01,2267861.01,282.118469238
532580.01,2267961.01,280.735412598
532580.01,2268061.01,280.872711182
532580.01,2268161.01,280.579162598
532580.01,2268261.01,279.382446289
532580.01,2268361.01,277.763153076
532580.01,2268461.01,277.417907715
532580.01,2268561.01,278.124847412
532580.01,2268661.01,-9999
532580.01,2268761.01,-9999
532680.01,2261761.01,293.156402588
532680.01,2261861.01,289.3878479
532680.01,2261961.01,286.930389404
532680.01,2262061.01,283.421905518
532680.01,2262161.01,280.977539063
532680.01,2262261.01,275.013702393
532680.01,2262361.01,273.745269775
532680.01,2262461.01,273.526855469
532680.01,2262561.01,273.526855469
532680.01,2262661.01,273.653259277
532680.01,2262761.01,273.585327148
532680.01,2262861.01,273.552886963
532680.01,2262961.01,275.626495361
532680.01,2263061.01,275.781921387
532680.01,2263161.01,274.955841064
532680.01,2263261.01,271.852630615
532680.01,2263361.01,270.691009521
532680.01,2263461.01,268.681854248
532680.01,2263561.01,266.406829834
532680.01,2263661.01,265.903320313
532680.01,2263761.01,261.832885742
532680.01,2263861.01,256.937957764
532680.01,2263961.01,254.294265747
532680.01,2264061.01,248.721191406
532680.01,2264161.01,243.668380737
532680.01,2264261.01,239.493423462
532680.01,2264361.01,237.133728027
532680.01,2264461.01,233.91506958
532680.01,2264561.01,230.698242188
532680.01,2264661.01,228.593688965
532680.01,2264761.01,226.007141113
532680.01,2264861.01,225.859191895
532680.01,2264961.01,225.907440186
532680.01,2265061.01,229.011795044
532680.01,2265161.01,245.306411743
532680.01,2265261.01,245.229400635
532680.01,2265361.01,249.664657593
532680.01,2265461.01,254.08656311
532680.01,2265561.01,254.298660278
532680.01,2265661.01,255.124145508
532680.01,2265761.01,257.766143799
532680.01,2265861.01,258.850830078
532680.01,2265961.01,261.476867676
532680.01,2266061.01,262.920806885
532680.01,2266161.01,266.455413818
532680.01,2266261.01,269.037414551
532680.01,2266361.01,274.446228027
532680.01,2266461.01,279.086120605
532680.01,2266561.01,281.101379395
532680.01,2266661.01,284.683898926
532680.01,2266761.01,288.646911621
532680.01,2266861.01,291.094055176
532680.01,2266961.01,292.792510986
532680.01,2267061.01,293.372772217
532680.01,2267161.01,283.945831299
532680.01,2267261.01,290.793426514
532680.01,2267361.01,285.667755127
532680.01,2267461.01,285.533081055
532680.01,2267561.01,286.024383545
