"X","Y","H30_Lusit (Depth)"
538480.01,2269161.01,428.557128906
538480.01,2269261.01,427.652435303
538480.01,2269361.01,434.182495117
538480.01,2269461.01,434.324188232
538480.01,2269561.01,434.182495117
538480.01,2269661.01,434.182495117
538480.01,2269761.01,424.384368896
538480.01,2269861.01,427.68371582
538480.01,2269961.01,431.813201904
538480.01,2270061.01,431.03817749
538480.01,2270161.01,432.007049561
538480.01,2270261.01,434.895080566
538480.01,2270361.01,437.625244141
538480.01,2270461.01,441.281280518
538480.01,2270561.01,442.290649414
538480.01,2270661.01,442.943756104
538480.01,2270761.01,444.009857178
538480.01,2270861.01,-9999
538480.01,2270961.01,-9999
538480.01,2271061.01,-9999
538480.01,2271161.01,-9999
538480.01,2271261.01,-9999
538480.01,2271361.01,-9999
538480.01,2271461.01,-9999
538480.01,2271561.01,-9999
538480.01,2271661.01,-9999
538580.01,2262861.01,-9999
538580.01,2262961.01,411.416046143
538580.01,2263061.01,413.428710938
538580.01,2263161.01,415.046356201
538580.01,2263261.01,414.71081543
538580.01,2263361.01,413.75881958
538580.01,2263461.01,412.503936768
538580.01,2263561.01,413.038635254
538580.01,2263661.01,413.061462402
538580.01,2263761.01,412.874023438
538580.01,2263861.01,412.456848145
538580.01,2263961.01,411.939971924
538580.01,2264061.01,395.874969482
538580.01,2264161.01,399.614990234
538580.01,2264261.01,402.399353027
538580.01,2264361.01,399.908050537
538580.01,2264461.01,398.629577637
538580.01,2264561.01,396.130249023
538580.01,2264661.01,392.707702637
538580.01,2264761.01,391.547271729
538580.01,2264861.01,390.485626221
538580.01,2264961.01,389.646453857
538580.01,2265061.01,390.893554688
538580.01,2265161.01,392.248718262
538580.01,2265261.01,382.855987549
538580.01,2265361.01,379.684661865
538580.01,2265461.01,378.966186523
538580.01,2265561.01,379.035247803
538580.01,2265661.01,379.069732666
538580.01,2265761.01,378.013427734
538580.01,2265861.01,376.73324585
538580.01,2265961.01,376.925384521
538580.01,2266061.01,377.015228271
538580.01,2266161.01,397.798309326
538580.01,2266261.01,399.04888916
538580.01,2266361.01,400.563934326
538580.01,2266461.01,400.610565186
538580.01,2266561.01,401.202056885
538580.01,2266661.01,402.376037598
538580.01,2266761.01,406.577636719
538580.01,2266861.01,402.123504639
538580.01,2266961.01,403.893463135
538580.01,2267061.01,407.627746582
538580.01,2267161.01,412.380279541
538580.01,2267261.01,415.235687256
538580.01,2267361.01,416.285980225
538580.01,2267461.01,417.129821777
538580.01,2267561.01,417.680480957
538580.01,2267661.01,437.948516846
538580.01,2267761.01,435.605255127
538580.01,2267861.01,440.378356934
538580.01,2267961.01,441.546356201
538580.01,2268061.01,415.858642578
538580.01,2268161.01,416.158203125
538580.01,2268261.01,416.404418945
538580.01,2268361.01,419.155487061
538580.01,2268461.01,420.722808838
538580.01,2268561.01,422.019073486
538580.01,2268661.01,423.185943604
538580.01,2268761.01,422.895050049
538580.01,2268861.01,422.890991211
538580.01,2268961.01,427.004608154
538580.01,2269061.01,429.580078125
538580.01,2269161.01,429.393859863
538580.01,2269261.01,429.070037842
538580.01,2269361.01,427.155334473
538580.01,2269461.01,434.182495117
538580.01,2269561.01,434.182495117
538580.01,2269661.01,426.549865723
538580.01,2269761.01,421.546081543
538580.01,2269861.01,430.503234863
538580.01,2269961.01,430.442596436
538580.01,2270061.01,432.258789063
538580.01,2270161.01,433.256866455
538580.01,2270261.01,434.246368408
538580.01,2270361.01,437.180053711
538580.01,2270461.01,439.870361328
538580.01,2270561.01,442.799285889
538580.01,2270661.01,-9999
538580.01,2270761.01,-9999
538580.01,2270861.01,-9999
538580.01,2270961.01,-9999
538580.01,2271061.01,-9999
538580.01,2271161.01,-9999
538580.01,2271261.01,-9999
538580.01,2271361.01,-9999
538580.01,2271461.01,-9999
538580.01,2271561.01,-9999
538680.01,2262961.01,-9999
538680.01,2263061.01,415.274627686
538680.01,2263161.01,417.684783936
538680.01,2263261.01,417.195709229
538680.01,2263361.01,415.546936035
538680.01,2263461.01,414.236572266
538680.01,2263561.01,413.210784912
538680.01,2263661.01,412.027648926
538680.01,2263761.01,410.922637939
538680.01,2263861.01,409.95892334
538680.01,2263961.01,400.181274414
538680.01,2264061.01,405.869689941
538680.01,2264161.01,403.146697998
538680.01,2264261.01,401.608734131
538680.01,2264361.01,400.904846191
538680.01,2264461.01,400.160125732
538680.01,2264561.01,398.810760498
538680.01,2264661.01,395.033447266
538680.01,2264761.01,394.289306641
538680.01,2264861.01,390.919555664
538680.01,2264961.01,388.657318115
538680.01,2265061.01,383.456634521
538680.01,2265161.01,398.48034668
538680.01,2265261.01,379.059020996
538680.01,2265361.01,379.029571533
538680.01,2265461.01,378.034790039
538680.01,2265561.01,377.745880127
538680.01,2265661.01,377.439880371
538680.01,2265761.01,377.81036377
538680.01,2265861.01,377.077453613
538680.01,2265961.01,378.775726318
538680.01,2266061.01,377.493041992
538680.01,2266161.01,398.184844971
538680.01,2266261.01,399.523223877
538680.01,2266361.01,399.014770508
538680.01,2266461.01,397.286193848
538680.01,2266561.01,399.619384766
538680.01,2266661.01,402.211181641
538680.01,2266761.01,402.145202637
538680.01,2266861.01,401.033355713
538680.01,2266961.01,403.611816406
538680.01,2267061.01,407.249542236
538680.01,2267161.01,410.867156982
538680.01,2267261.01,413.860412598
538680.01,2267361.01,416.211639404
538680.01,2267461.01,417.012298584
538680.01,2267561.01,418.530792236
538680.01,2267661.01,435.842468262
538680.01,2267761.01,432.814361572
538680.01,2267861.01,438.785766602
538680.01,2267961.01,440.533813477
538680.01,2268061.01,415.593841553
538680.01,2268161.01,415.863647461
538680.01,2268261.01,416.25402832
538680.01,2268361.01,418.993713379
538680.01,2268461.01,421.156829834
538680.01,2268561.01,420.782836914
538680.01,2268661.01,421.056060791
538680.01,2268761.01,420.919281006
538680.01,2268861.01,422.656219482
538680.01,2268961.01,427.684387207
538680.01,2269061.01,430.617645264
538680.01,2269161.01,430.583770752
538680.01,2269261.01,431.534179688
538680.01,2269361.01,434.028625488
538680.01,2269461.01,434.182495117
538680.01,2269561.01,434.182495117
538680.01,2269661.01,419.333221436
538680.01,2269761.01,422.072692871
538680.01,2269861.01,426.30090332
538680.01,2269961.01,429.199615479
538680.01,2270061.01,431.364624023
538680.01,2270161.01,432.644683838
538680.01,2270261.01,435.397521973
538680.01,2270361.01,438.535797119
538680.01,2270461.01,439.466674805
538680.01,2270561.01,-9999
538680.01,2270661.01,-9999
538680.01,2270761.01,-9999
538680.01,2270861.01,-9999
538680.01,2270961.01,-9999
538680.01,2271061.01,-9999
538680.01,2271161.01,-9999
538680.01,2271261.01,-9999
538680.01,2271361.01,-9999
538680.01,2271461.01,-9999
538680.01,2271561.01,-9999
538780.01,2262961.01,-9999
538780.01,2263061.01,-9999
538780.01,2263161.01,419.399230957
538780.01,2263261.01,420.132781982
538780.01,2263361.01,417.377105713
538780.01,2263461.01,415.873535156
538780.01,2263561.01,414.867614746
538780.01,2263661.01,413.671478271
538780.01,2263761.01,412.721801758
538780.01,2263861.01,408.217712402
538780.01,2263961.01,402.916229248
538780.01,2264061.01,403.47479248
538780.01,2264161.01,404.118133545
538780.01,2264261.01,402.469726563
538780.01,2264361.01,400.763427734
538780.01,2264461.01,400.750030518
538780.01,2264561.01,401.37008667
538780.01,2264661.01,398.133239746
538780.01,2264761.01,397.920471191
538780.01,2264861.01,397.017028809
538780.01,2264961.01,388.838195801
538780.01,2265061.01,399.254394531
538780.01,2265161.01,399.254394531
538780.01,2265261.01,398.48034668
538780.01,2265361.01,398.48034668
538780.01,2265461.01,395.915527344
538780.01,2265561.01,377.394927979
538780.01,2265661.01,377.394927979
538780.01,2265761.01,377.394927979
538780.01,2265861.01,377.439880371
538780.01,2265961.01,377.367706299
538780.01,2266061.01,377.674957275
538780.01,2266161.01,398.501708984
538780.01,2266261.01,399.248718262
538780.01,2266361.01,398.719238281
538780.01,2266461.01,398.274627686
538780.01,2266561.01,399.816619873
538780.01,2266661.01,399.977416992
538780.01,2266761.01,398.13885498
538780.01,2266861.01,401.945007324
538780.01,2266961.01,405.817657471
538780.01,2267061.01,409.40234375
538780.01,2267161.01,412.235870361
538780.01,2267261.01,415.338897705
538780.01,2267361.01,416.99005127
538780.01,2267461.01,417.475952148
538780.01,2267561.01,419.110717773
538780.01,2267661.01,436.025665283
538780.01,2267761.01,436.51385498
538780.01,2267861.01,436.830535889
538780.01,2267961.01,438.304016113
538780.01,2268061.01,415.455383301
538780.01,2268161.01,415.270629883
538780.01,2268261.01,416.412994385
538780.01,2268361.01,418.229095459
538780.01,2268461.01,418.994171143
538780.01,2268561.01,419.206420898
538780.01,2268661.01,420.727386475
538780.01,2268761.01,420.693481445
538780.01,2268861.01,422.721038818
538780.01,2268961.01,430.840240479
538780.01,2269061.01,431.819519043
538780.01,2269161.01,430.705963135
538780.01,2269261.01,430.564880371
538780.01,2269361.01,434.147918701
538780.01,2269461.01,433.578338623
538780.01,2269561.01,433.578338623
538780.01,2269661.01,419.2996521
538780.01,2269761.01,421.714630127
538780.01,2269861.01,424.681243896
538780.01,2269961.01,428.209503174
538780.01,2270061.01,430.204528809
538780.01,2270161.01,431.803619385
538780.01,2270261.01,433.499969482
538780.01,2270361.01,437.206512451
538780.01,2270461.01,439.235137939
538780.01,2270561.01,440.655853271
538780.01,2270661.01,-9999
538780.01,2270761.01,-9999
538780.01,2270861.01,-9999
538780.01,2270961.01,-9999
538780.01,2271061.01,-9999
538780.01,2271161.01,-9999
538780.01,2271261.01,-9999
538780.01,2271361.01,-9999
538780.01,2271461.01,-9999
538880.01,2263061.01,-9999
538880.01,2263161.01,-9999
538880.01,2263261.01,421.671936035
538880.01,2263361.01,419.392730713
538880.01,2263461.01,418.766479492
538880.01,2263561.01,418.221923828
538880.01,2263661.01,415.700958252
538880.01,2263761.01,415.151092529
538880.01,2263861.01,411.960449219
538880.01,2263961.01,406.984466553
538880.01,2264061.01,406.874511719
538880.01,2264161.01,406.35458374
538880.01,2264261.01,405.077789307
538880.01,2264361.01,402.866455078
538880.01,2264461.01,402.448669434
538880.01,2264561.01,398.640594482
538880.01,2264661.01,398.32434082
538880.01,2264761.01,400.051818848
538880.01,2264861.01,400.656280518
538880.01,2264961.01,400.82598877
538880.01,2265061.01,400.042755127
538880.01,2265161.01,399.254394531
538880.01,2265261.01,398.48034668
538880.01,2265361.01,398.279205322
538880.01,2265461.01,396.588348389
538880.01,2265561.01,395.702270508
538880.01,2265661.01,395.674224854
538880.01,2265761.01,395.709838867
538880.01,2265861.01,377.394927979
538880.01,2265961.01,398.718261719
538880.01,2266061.01,397.920562744
538880.01,2266161.01,398.623840332
538880.01,2266261.01,398.069763184
538880.01,2266361.01,397.69921875
538880.01,2266461.01,398.24822998
538880.01,2266561.01,398.688873291
538880.01,2266661.01,399.951080322
538880.01,2266761.01,400.665252686
538880.01,2266861.01,405.54901123
538880.01,2266961.01,407.685211182
538880.01,2267061.01,410.429443359
538880.01,2267161.01,413.76763916
538880.01,2267261.01,416.340209961
538880.01,2267361.01,418.561309814
538880.01,2267461.01,420.324737549
538880.01,2267561.01,426.41394043
538880.01,2267661.01,418.414367676
538880.01,2267761.01,436.585998535
538880.01,2267861.01,435.807006836
538880.01,2267961.01,435.647033691
538880.01,2268061.01,415.031982422
538880.01,2268161.01,415.242218018
538880.01,2268261.01,415.490142822
538880.01,2268361.01,416.300170898
538880.01,2268461.01,417.232757568
538880.01,2268561.01,417.830932617
538880.01,2268661.01,418.923400879
538880.01,2268761.01,419.723236084
538880.01,2268861.01,422.385620117
538880.01,2268961.01,430.245361328
538880.01,2269061.01,431.058959961
538880.01,2269161.01,430.345855713
538880.01,2269261.01,431.349639893
538880.01,2269361.01,432.556274414
538880.01,2269461.01,433.578338623
538880.01,2269561.01,419.103179932
538880.01,2269661.01,418.560424805
538880.01,2269761.01,419.560180664
538880.01,2269861.01,422.787078857
538880.01,2269961.01,426.983642578
538880.01,2270061.01,428.905731201
538880.01,2270161.01,431.279296875
538880.01,2270261.01,428.845123291
538880.01,2270361.01,433.318939209
538880.01,2270461.01,437.008483887
538880.01,2270561.01,441.610992432
538880.01,2270661.01,-9999
538880.01,2270761.01,-9999
538880.01,2270861.01,-9999
538880.01,2270961.01,-9999
538880.01,2271061.01,-9999
538880.01,2271161.01,-9999
538880.01,2271261.01,-9999
538880.01,2271361.01,-9999
538880.01,2271461.01,-9999
538980.01,2263161.01,-9999
538980.01,2263261.01,-9999
538980.01,2263361.01,422.995941162
538980.01,2263461.01,421.426330566
538980.01,2263561.01,421.189147949
538980.01,2263661.01,419.986450195
538980.01,2263761.01,418.80456543
538980.01,2263861.01,416.5730896
538980.01,2263961.01,413.715881348
538980.01,2264061.01,412.243743896
538980.01,2264161.01,405.639923096
538980.01,2264261.01,403.096466064
538980.01,2264361.01,401.373657227
538980.01,2264461.01,405.503295898
538980.01,2264561.01,399.184906006
538980.01,2264661.01,398.770294189
538980.01,2264761.01,402.189117432
538980.01,2264861.01,399.818725586
538980.01,2264961.01,398.431152344
538980.01,2265061.01,398.082946777
538980.01,2265161.01,396.824035645
538980.01,2265261.01,396.393585205
538980.01,2265361.01,395.971038818
538980.01,2265461.01,396.625396729
538980.01,2265561.01,395.904754639
538980.01,2265661.01,395.75177002
538980.01,2265761.01,398.112609863
538980.01,2265861.01,400.167053223
538980.01,2265961.01,401.202972412
538980.01,2266061.01,398.287567139
538980.01,2266161.01,393.737823486
538980.01,2266261.01,392.086212158
538980.01,2266361.01,394.885925293
538980.01,2266461.01,400.53137207
538980.01,2266561.01,404.099121094
538980.01,2266661.01,400.871459961
538980.01,2266761.01,401.726196289
538980.01,2266861.01,405.197357178
538980.01,2266961.01,408.176696777
538980.01,2267061.01,409.617614746
538980.01,2267161.01,412.289245605
538980.01,2267261.01,414.010650635
538980.01,2267361.01,418.354492188
538980.01,2267461.01,416.557525635
538980.01,2267561.01,428.542602539
538980.01,2267661.01,414.624908447
538980.01,2267761.01,435.466827393
538980.01,2267861.01,434.475646973
538980.01,2267961.01,433.606750488
538980.01,2268061.01,433.599914551
538980.01,2268161.01,415.03994751
538980.01,2268261.01,415.181640625
538980.01,2268361.01,415.660949707
538980.01,2268461.01,415.959625244
538980.01,2268561.01,416.924591064
538980.01,2268661.01,417.550994873
538980.01,2268761.01,417.629058838
538980.01,2268861.01,425.566955566
538980.01,2268961.01,429.56930542
538980.01,2269061.01,429.988037109
538980.01,2269161.01,430.205535889
538980.01,2269261.01,430.863952637
538980.01,2269361.01,431.681365967
538980.01,2269461.01,419.103179932
538980.01,2269561.01,419.103179932
538980.01,2269661.01,418.242492676
538980.01,2269761.01,417.902740479
538980.01,2269861.01,421.096923828
538980.01,2269961.01,423.213989258
538980.01,2270061.01,425.482452393
538980.01,2270161.01,429.881347656
538980.01,2270261.01,427.400146484
538980.01,2270361.01,429.377166748
538980.01,2270461.01,438.128356934
538980.01,2270561.01,443.959960938
538980.01,2270661.01,-9999
538980.01,2270761.01,-9999
538980.01,2270861.01,-9999
538980.01,2270961.01,-9999
538980.01,2271061.01,-9999
538980.01,2271161.01,-9999
538980.01,2271261.01,-9999
538980.01,2271361.01,-9999
538980.01,2271461.01,-9999
539080.01,2263161.01,-9999
539080.01,2263261.01,-9999
539080.01,2263361.01,422.235626221
539080.01,2263461.01,422.74798584
539080.01,2263561.01,423.497283936
539080.01,2263661.01,424.606872559
539080.01,2263761.01,422.63381958
539080.01,2263861.01,421.150695801
539080.01,2263961.01,417.077575684
539080.01,2264061.01,415.463623047
539080.01,2264161.01,415.377166748
539080.01,2264261.01,399.528411865
539080.01,2264361.01,398.814605713
539080.01,2264461.01,398.814605713
539080.01,2264561.01,398.814605713
539080.01,2264661.01,398.753479004
539080.01,2264761.01,398.721832275
539080.01,2264861.01,400.367919922
539080.01,2264961.01,398.82333374
539080.01,2265061.01,398.440734863
539080.01,2265161.01,397.582183838
539080.01,2265261.01,396.695037842
539080.01,2265361.01,395.851135254
539080.01,2265461.01,395.570892334
539080.01,2265561.01,394.638763428
539080.01,2265661.01,404.155822754
539080.01,2265761.01,396.690979004
539080.01,2265861.01,402.619171143
539080.01,2265961.01,396.114318848
539080.01,2266061.01,392.395355225
539080.01,2266161.01,392.884063721
539080.01,2266261.01,396.571868896
539080.01,2266361.01,400.59286499
