"X","Y","H40_Batho (Depth)"
528380.01,2265861.01,797.448730469
528380.01,2265961.01,799.565368652
528380.01,2266061.01,800.797363281
528380.01,2266161.01,803.774108887
528380.01,2266261.01,804.668884277
528380.01,2266361.01,804.801391602
528380.01,2266461.01,-9999
528480.01,2260861.01,-9999
528480.01,2260961.01,817.653930664
528480.01,2261061.01,819.62878418
528480.01,2261161.01,819.62878418
528480.01,2261261.01,819.62878418
528480.01,2261361.01,779.170532227
528480.01,2261461.01,776.885681152
528480.01,2261561.01,775.133666992
528480.01,2261661.01,776.936096191
528480.01,2261761.01,774.611572266
528480.01,2261861.01,774.611572266
528480.01,2261961.01,759.274780273
528480.01,2262061.01,748.972961426
528480.01,2262161.01,747.194091797
528480.01,2262261.01,745.468811035
528480.01,2262361.01,744.93157959
528480.01,2262461.01,743.077209473
528480.01,2262561.01,749.451171875
528480.01,2262661.01,749.981994629
528480.01,2262761.01,749.981994629
528480.01,2262861.01,779.037841797
528480.01,2262961.01,771.28503418
528480.01,2263061.01,770.655761719
528480.01,2263161.01,767.52331543
528480.01,2263261.01,770.645080566
528480.01,2263361.01,772.927978516
528480.01,2263461.01,772.866821289
528480.01,2263561.01,775.311523438
528480.01,2263661.01,778.503051758
528480.01,2263761.01,778.525695801
528480.01,2263861.01,779.422851563
528480.01,2263961.01,780.02130127
528480.01,2264061.01,780.180725098
528480.01,2264161.01,780.234130859
528480.01,2264261.01,780.443481445
528480.01,2264361.01,779.201477051
528480.01,2264461.01,777.671691895
528480.01,2264561.01,781.235168457
528480.01,2264661.01,787.201049805
528480.01,2264761.01,789.814819336
528480.01,2264861.01,793.34387207
528480.01,2264961.01,794.066650391
528480.01,2265061.01,793.097412109
528480.01,2265161.01,791.351806641
528480.01,2265261.01,783.007568359
528480.01,2265361.01,782.766784668
528480.01,2265461.01,785.901916504
528480.01,2265561.01,789.734130859
528480.01,2265661.01,790.871765137
528480.01,2265761.01,795.714904785
528480.01,2265861.01,799.699951172
528480.01,2265961.01,802.161499023
528480.01,2266061.01,804.867736816
528480.01,2266161.01,805.120422363
528480.01,2266261.01,805.41229248
528480.01,2266361.01,805.936950684
528480.01,2266461.01,805.505249023
528480.01,2266561.01,-9999
528580.01,2260761.01,-9999
528580.01,2260861.01,813.704162598
528580.01,2260961.01,818.118835449
528580.01,2261061.01,819.168334961
528580.01,2261161.01,819.615844727
528580.01,2261261.01,819.62878418
528580.01,2261361.01,819.58972168
528580.01,2261461.01,783.475585938
528580.01,2261561.01,784.159729004
528580.01,2261661.01,774.611572266
528580.01,2261761.01,774.611572266
528580.01,2261861.01,769.198669434
528580.01,2261961.01,763.509094238
528580.01,2262061.01,758.186523438
528580.01,2262161.01,756.898071289
528580.01,2262261.01,754.015136719
528580.01,2262361.01,746.169372559
528580.01,2262461.01,744.902526855
528580.01,2262561.01,737.24621582
528580.01,2262661.01,731.527282715
528580.01,2262761.01,749.981994629
528580.01,2262861.01,749.981994629
528580.01,2262961.01,749.973754883
528580.01,2263061.01,753.717590332
528580.01,2263161.01,761.554870605
528580.01,2263261.01,765.132507324
528580.01,2263361.01,767.184997559
528580.01,2263461.01,766.809631348
528580.01,2263561.01,767.276550293
528580.01,2263661.01,771.61505127
528580.01,2263761.01,773.519592285
528580.01,2263861.01,776.953857422
528580.01,2263961.01,779.297790527
528580.01,2264061.01,780.708557129
528580.01,2264161.01,781.723510742
528580.01,2264261.01,781.376831055
528580.01,2264361.01,779.169128418
528580.01,2264461.01,777.198547363
528580.01,2264561.01,779.675537109
528580.01,2264661.01,783.733337402
528580.01,2264761.01,788.776245117
528580.01,2264861.01,792.571899414
528580.01,2264961.01,793.657409668
528580.01,2265061.01,793.194824219
528580.01,2265161.01,791.696838379
528580.01,2265261.01,783.336608887
528580.01,2265361.01,783.061706543
528580.01,2265461.01,785.831542969
528580.01,2265561.01,787.798950195
528580.01,2265661.01,789.334716797
528580.01,2265761.01,794.668823242
528580.01,2265861.01,798.996948242
528580.01,2265961.01,801.291809082
528580.01,2266061.01,805.229492188
528580.01,2266161.01,805.67980957
528580.01,2266261.01,806.60736084
528580.01,2266361.01,807.250183105
528580.01,2266461.01,807.81427002
528580.01,2266561.01,-9999
528680.01,2260761.01,-9999
528680.01,2260861.01,-9999
528680.01,2260961.01,817.988952637
528680.01,2261061.01,819.589904785
528680.01,2261161.01,819.654785156
528680.01,2261261.01,819.561096191
528680.01,2261361.01,819.55456543
528680.01,2261461.01,819.324645996
528680.01,2261561.01,819.766906738
528680.01,2261661.01,819.766906738
528680.01,2261761.01,819.766906738
528680.01,2261861.01,820.247924805
528680.01,2261961.01,788.344421387
528680.01,2262061.01,773.861877441
528680.01,2262161.01,775.306030273
528680.01,2262261.01,762.883422852
528680.01,2262361.01,754.459106445
528680.01,2262461.01,752.424072266
528680.01,2262561.01,745.791931152
528680.01,2262661.01,737.063903809
528680.01,2262761.01,737.587341309
528680.01,2262861.01,749.981994629
528680.01,2262961.01,749.981994629
528680.01,2263061.01,749.981994629
528680.01,2263161.01,754.927490234
528680.01,2263261.01,754.175354004
528680.01,2263361.01,753.630432129
528680.01,2263461.01,758.04296875
528680.01,2263561.01,762.967590332
528680.01,2263661.01,767.93371582
528680.01,2263761.01,770.713928223
528680.01,2263861.01,775.573852539
528680.01,2263961.01,779.317260742
528680.01,2264061.01,780.508178711
528680.01,2264161.01,781.421203613
528680.01,2264261.01,779.746276855
528680.01,2264361.01,776.555725098
528680.01,2264461.01,776.82635498
528680.01,2264561.01,780.03717041
528680.01,2264661.01,783.73236084
528680.01,2264761.01,787.944091797
528680.01,2264861.01,791.348144531
528680.01,2264961.01,793.112609863
528680.01,2265061.01,794.15625
528680.01,2265161.01,791.696838379
528680.01,2265261.01,791.603210449
528680.01,2265361.01,782.806091309
528680.01,2265461.01,784.720703125
528680.01,2265561.01,786.272705078
528680.01,2265661.01,788.579589844
528680.01,2265761.01,793.945739746
528680.01,2265861.01,798.868713379
528680.01,2265961.01,800.276306152
528680.01,2266061.01,803.549804688
528680.01,2266161.01,806.292785645
528680.01,2266261.01,808.372009277
528680.01,2266361.01,809.854125977
528680.01,2266461.01,810.822387695
528680.01,2266561.01,809.414733887
528680.01,2266661.01,-9999
528780.01,2260661.01,-9999
528780.01,2260761.01,-9999
528780.01,2260861.01,-9999
528780.01,2260961.01,819.485961914
528780.01,2261061.01,819.77166748
528780.01,2261161.01,819.619995117
528780.01,2261261.01,818.923828125
528780.01,2261361.01,818.997436523
528780.01,2261461.01,818.462158203
528780.01,2261561.01,818.77947998
528780.01,2261661.01,819.647399902
528780.01,2261761.01,819.661132813
528780.01,2261861.01,819.847045898
528780.01,2261961.01,818.313354492
528780.01,2262061.01,820.369567871
528780.01,2262161.01,820.369567871
528780.01,2262261.01,820.369567871
528780.01,2262361.01,820.369567871
528780.01,2262461.01,820.369567871
528780.01,2262561.01,818.84777832
528780.01,2262661.01,749.981994629
528780.01,2262761.01,749.981994629
528780.01,2262861.01,749.981994629
528780.01,2262961.01,749.981994629
528780.01,2263061.01,749.981994629
528780.01,2263161.01,750.523254395
528780.01,2263261.01,750.523254395
528780.01,2263361.01,750.523254395
528780.01,2263461.01,753.999816895
528780.01,2263561.01,759.527770996
528780.01,2263661.01,761.55255127
528780.01,2263761.01,767.49609375
528780.01,2263861.01,773.147888184
528780.01,2263961.01,775.397583008
528780.01,2264061.01,778.480224609
528780.01,2264161.01,779.723693848
528780.01,2264261.01,778.190551758
528780.01,2264361.01,774.995422363
528780.01,2264461.01,776.75970459
528780.01,2264561.01,780.906494141
528780.01,2264661.01,783.645080566
528780.01,2264761.01,786.527587891
528780.01,2264861.01,790.73828125
528780.01,2264961.01,792.281433105
528780.01,2265061.01,793.656188965
528780.01,2265161.01,793.245361328
528780.01,2265261.01,792.08416748
528780.01,2265361.01,782.43548584
528780.01,2265461.01,783.355529785
528780.01,2265561.01,784.088562012
528780.01,2265661.01,787.894836426
528780.01,2265761.01,793.253662109
528780.01,2265861.01,798.429748535
528780.01,2265961.01,800.774353027
528780.01,2266061.01,805.024047852
528780.01,2266161.01,809.18560791
528780.01,2266261.01,810.82409668
528780.01,2266361.01,811.649963379
528780.01,2266461.01,811.926391602
528780.01,2266561.01,810.186828613
528780.01,2266661.01,809.259094238
528880.01,2260861.01,-9999
528880.01,2260961.01,-9999
528880.01,2261061.01,819.703430176
528880.01,2261161.01,820.417236328
528880.01,2261261.01,820.209228516
528880.01,2261361.01,818.849060059
528880.01,2261461.01,818.993469238
528880.01,2261561.01,817.917724609
528880.01,2261661.01,818.80859375
528880.01,2261761.01,819.766906738
528880.01,2261861.01,819.68157959
528880.01,2261961.01,817.93951416
528880.01,2262061.01,820.016357422
528880.01,2262161.01,820.282531738
528880.01,2262261.01,819.982055664
528880.01,2262361.01,819.531555176
528880.01,2262461.01,819.151672363
528880.01,2262561.01,817.771240234
528880.01,2262661.01,815.363220215
528880.01,2262761.01,812.851623535
528880.01,2262861.01,808.420654297
528880.01,2262961.01,799.33190918
528880.01,2263061.01,777.726013184
528880.01,2263161.01,749.981994629
528880.01,2263261.01,750.523254395
528880.01,2263361.01,750.523254395
528880.01,2263461.01,751.725463867
528880.01,2263561.01,757.729797363
528880.01,2263661.01,759.380554199
528880.01,2263761.01,764.977783203
528880.01,2263861.01,771.018066406
528880.01,2263961.01,772.806518555
528880.01,2264061.01,774.908325195
528880.01,2264161.01,775.510559082
528880.01,2264261.01,773.736572266
528880.01,2264361.01,772.682922363
528880.01,2264461.01,775.980773926
528880.01,2264561.01,779.8203125
528880.01,2264661.01,782.234680176
528880.01,2264761.01,784.895019531
528880.01,2264861.01,788.133361816
528880.01,2264961.01,789.108642578
528880.01,2265061.01,791.305175781
528880.01,2265161.01,792.415222168
528880.01,2265261.01,791.101196289
528880.01,2265361.01,781.180297852
528880.01,2265461.01,781.767700195
528880.01,2265561.01,783.655273438
528880.01,2265661.01,787.807006836
528880.01,2265761.01,792.225891113
528880.01,2265861.01,795.995849609
528880.01,2265961.01,801.011779785
528880.01,2266061.01,805.479248047
528880.01,2266161.01,809.491027832
528880.01,2266261.01,810.53729248
528880.01,2266361.01,810.65246582
528880.01,2266461.01,811.035583496
528880.01,2266561.01,809.487121582
528880.01,2266661.01,808.136962891
528880.01,2266761.01,-9999
528980.01,2261061.01,-9999
528980.01,2261161.01,-9999
528980.01,2261261.01,821.76171875
528980.01,2261361.01,821.767700195
528980.01,2261461.01,821.645568848
528980.01,2261561.01,819.997497559
528980.01,2261661.01,818.977416992
528980.01,2261761.01,818.834289551
528980.01,2261861.01,817.622924805
528980.01,2261961.01,819.74822998
528980.01,2262061.01,820.247924805
528980.01,2262161.01,820.369567871
528980.01,2262261.01,819.153564453
528980.01,2262361.01,817.964294434
528980.01,2262461.01,817.148254395
528980.01,2262561.01,816.301940918
528980.01,2262661.01,810.350891113
528980.01,2262761.01,808.694580078
528980.01,2262861.01,805.580932617
528980.01,2262961.01,802.586914063
528980.01,2263061.01,797.649902344
528980.01,2263161.01,795.903564453
528980.01,2263261.01,751.303222656
528980.01,2263361.01,781.144287109
528980.01,2263461.01,751.303222656
528980.01,2263561.01,753.999816895
528980.01,2263661.01,756.512207031
528980.01,2263761.01,766.700378418
528980.01,2263861.01,769.30090332
528980.01,2263961.01,770.573913574
528980.01,2264061.01,771.349853516
528980.01,2264161.01,771.157348633
528980.01,2264261.01,768.575195313
528980.01,2264361.01,769.807067871
528980.01,2264461.01,774.124755859
528980.01,2264561.01,776.351928711
528980.01,2264661.01,779.793701172
528980.01,2264761.01,782.668212891
528980.01,2264861.01,784.245117188
528980.01,2264961.01,787.261352539
528980.01,2265061.01,789.31640625
528980.01,2265161.01,790.644348145
528980.01,2265261.01,789.350158691
528980.01,2265361.01,780.344665527
528980.01,2265461.01,781.207763672
528980.01,2265561.01,783.094665527
528980.01,2265661.01,786.101013184
528980.01,2265761.01,792.466491699
528980.01,2265861.01,796.484436035
528980.01,2265961.01,803.284667969
528980.01,2266061.01,808.615539551
528980.01,2266161.01,810.079345703
528980.01,2266261.01,810.441955566
528980.01,2266361.01,810.832946777
528980.01,2266461.01,810.041625977
528980.01,2266561.01,809.67980957
528980.01,2266661.01,809.381652832
528980.01,2266761.01,809.398376465
528980.01,2266861.01,-9999
529080.01,2261161.01,-9999
529080.01,2261261.01,822.546142578
529080.01,2261361.01,822.768188477
529080.01,2261461.01,823.316223145
529080.01,2261561.01,822.043457031
529080.01,2261661.01,820.85748291
529080.01,2261761.01,818.784606934
529080.01,2261861.01,816.76965332
529080.01,2261961.01,817.78503418
529080.01,2262061.01,817.741516113
529080.01,2262161.01,819.402282715
529080.01,2262261.01,817.883422852
529080.01,2262361.01,815.631958008
529080.01,2262461.01,811.061584473
529080.01,2262561.01,806.939086914
529080.01,2262661.01,802.304443359
529080.01,2262761.01,797.134155273
529080.01,2262861.01,800.61920166
529080.01,2262961.01,800.04309082
529080.01,2263061.01,796.124633789
529080.01,2263161.01,795.903564453
529080.01,2263261.01,795.903564453
529080.01,2263361.01,795.607666016
529080.01,2263461.01,738.144287109
529080.01,2263561.01,753.999816895
529080.01,2263661.01,757.192016602
529080.01,2263761.01,758.686584473
529080.01,2263861.01,767.337524414
529080.01,2263961.01,767.964904785
529080.01,2264061.01,768.099243164
529080.01,2264161.01,767.7578125
529080.01,2264261.01,765.765625
529080.01,2264361.01,766.967285156
529080.01,2264461.01,772.18951416
529080.01,2264561.01,774.936706543
529080.01,2264661.01,778.377258301
529080.01,2264761.01,781.223937988
529080.01,2264861.01,782.96105957
529080.01,2264961.01,786.081787109
529080.01,2265061.01,787.952575684
529080.01,2265161.01,788.430847168
529080.01,2265261.01,788.159362793
529080.01,2265361.01,780.663085938
529080.01,2265461.01,780.480957031
529080.01,2265561.01,781.598510742
529080.01,2265661.01,785.518859863
529080.01,2265761.01,793.694885254
529080.01,2265861.01,798.239074707
529080.01,2265961.01,805.283325195
529080.01,2266061.01,809.235107422
529080.01,2266161.01,809.12890625
529080.01,2266261.01,808.684448242
529080.01,2266361.01,808.594604492
529080.01,2266461.01,808.092285156
529080.01,2266561.01,808.991455078
529080.01,2266661.01,810.517822266
529080.01,2266761.01,809.846801758
529080.01,2266861.01,-9999
529180.01,2261361.01,-9999
529180.01,2261461.01,823.345825195
529180.01,2261561.01,822.424133301
529180.01,2261661.01,822.233215332
529180.01,2261761.01,819.512878418
529180.01,2261861.01,815.97833252
529180.01,2261961.01,815.922363281
529180.01,2262061.01,816.40637207
529180.01,2262161.01,817.249572754
529180.01,2262261.01,816.922058105
529180.01,2262361.01,815.41998291
529180.01,2262461.01,812.053222656
529180.01,2262561.01,805.944458008
529180.01,2262661.01,802.129577637
529180.01,2262761.01,797.404846191
529180.01,2262861.01,794.241577148
529180.01,2262961.01,794.184204102
529180.01,2263061.01,796.109924316
529180.01,2263161.01,795.938354492
529180.01,2263261.01,795.609863281
529180.01,2263361.01,795.441162109
529180.01,2263461.01,793.243652344
529180.01,2263561.01,791.959106445
529180.01,2263661.01,746.237304688
529180.01,2263761.01,760.511962891
529180.01,2263861.01,759.596557617
529180.01,2263961.01,761.657897949
529180.01,2264061.01,762.523925781
529180.01,2264161.01,762.40222168
529180.01,2264261.01,761.299987793
529180.01,2264361.01,764.370849609
529180.01,2264461.01,770.091125488
529180.01,2264561.01,772.832763672
529180.01,2264661.01,776.952819824
529180.01,2264761.01,780.93347168
529180.01,2264861.01,782.918334961
529180.01,2264961.01,785.901306152
529180.01,2265061.01,787.925354004
529180.01,2265161.01,788.876281738
529180.01,2265261.01,788.709289551
529180.01,2265361.01,781.071533203
529180.01,2265461.01,780.394775391
529180.01,2265561.01,778.932495117
529180.01,2265661.01,784.361938477
529180.01,2265761.01,792.819458008
529180.01,2265861.01,796.932739258
529180.01,2265961.01,803.552062988
529180.01,2266061.01,807.028503418
529180.01,2266161.01,806.374023438
529180.01,2266261.01,806.303344727
529180.01,2266361.01,806.498046875
529180.01,2266461.01,806.784240723
529180.01,2266561.01,807.613525391
529180.01,2266661.01,809.814147949
529180.01,2266761.01,810.108886719
529180.01,2266861.01,810.135742188
529180.01,2266961.01,-9999
529280.01,2261561.01,-9999
529280.01,2261661.01,820.453735352
529280.01,2261761.01,815.356567383
529280.01,2261861.01,815.251464844
