"X","Y","H80_r3a (Depth)"
535880.01,2262061.01,1133.993530273
535880.01,2262161.01,1129.980224609
535880.01,2262261.01,1125.25402832
535880.01,2262361.01,1118.294799805
535880.01,2262461.01,1107.478515625
535880.01,2262561.01,1103.645751953
535880.01,2262661.01,1104.203735352
535880.01,2262761.01,1105.361572266
535880.01,2262861.01,1108.069946289
535880.01,2262961.01,1107.767578125
535880.01,2263061.01,1104.803466797
535880.01,2263161.01,1100.246826172
535880.01,2263261.01,1096.649902344
535880.01,2263361.01,1093.260131836
535880.01,2263461.01,1089.610107422
535880.01,2263561.01,1085.783203125
535880.01,2263661.01,1082.16394043
535880.01,2263761.01,1079.468261719
535880.01,2263861.01,1077.869628906
535880.01,2263961.01,1074.26965332
535880.01,2264061.01,1074.16015625
535880.01,2264161.01,1073.844238281
535880.01,2264261.01,1073.039672852
535880.01,2264361.01,1069.196411133
535880.01,2264461.01,1065.523681641
535880.01,2264561.01,1060.224609375
535880.01,2264661.01,1055.430419922
535880.01,2264761.01,1053.297241211
535880.01,2264861.01,1051.372558594
535880.01,2264961.01,1047.431884766
535880.01,2265061.01,1044.526245117
535880.01,2265161.01,1044.088623047
535880.01,2265261.01,1043.977294922
535880.01,2265361.01,1044.845214844
535880.01,2265461.01,1045.022460938
535880.01,2265561.01,1041.12878418
535880.01,2265661.01,1039.826782227
535880.01,2265761.01,1038.419677734
535880.01,2265861.01,1033.336791992
535880.01,2265961.01,1034.24987793
535880.01,2266061.01,1035.952026367
535880.01,2266161.01,1040.163208008
535880.01,2266261.01,1043.619628906
535880.01,2266361.01,1046.075683594
535880.01,2266461.01,1050.273071289
535880.01,2266561.01,1052.430297852
535880.01,2266661.01,1055.960205078
535880.01,2266761.01,1060.319580078
535880.01,2266861.01,1068.911865234
535880.01,2266961.01,1078.929321289
535880.01,2267061.01,1082.441894531
535880.01,2267161.01,1087.640014648
535880.01,2267261.01,1094.671875
535880.01,2267361.01,1098.587280273
535880.01,2267461.01,1101.079711914
535880.01,2267561.01,1105.051025391
535880.01,2267661.01,1102.845703125
535880.01,2267761.01,1107.965087891
535880.01,2267861.01,1111.21496582
535880.01,2267961.01,1113.359863281
535880.01,2268061.01,1118.375854492
535880.01,2268161.01,1120.571655273
535880.01,2268261.01,1119.965087891
535880.01,2268361.01,1120.240844727
535880.01,2268461.01,1120.663452148
535880.01,2268561.01,1120.830932617
535880.01,2268661.01,1119.738891602
535880.01,2268761.01,1121.485107422
535880.01,2268861.01,1120.557617188
535880.01,2268961.01,1119.046020508
535880.01,2269061.01,1117.614013672
535880.01,2269161.01,1116.760864258
535880.01,2269261.01,1111.075317383
535880.01,2269361.01,1111.972167969
535880.01,2269461.01,1112.1171875
535880.01,2269561.01,1115.263793945
535880.01,2269661.01,1115.84375
535880.01,2269761.01,1118.566040039
535880.01,2269861.01,1117.142089844
535880.01,2269961.01,1115.176757813
535880.01,2270061.01,1113.568847656
535880.01,2270161.01,1112.430541992
535880.01,2270261.01,1112.792358398
535880.01,2270361.01,1113.781005859
535880.01,2270461.01,1112.188476563
535880.01,2270561.01,1110.341918945
535880.01,2270661.01,1110.606445313
535880.01,2270761.01,1111.423583984
535880.01,2270861.01,1109.904907227
535880.01,2270961.01,1109.01574707
535880.01,2271061.01,1107.830810547
535880.01,2271161.01,1108.675537109
535880.01,2271261.01,1115.993896484
535880.01,2271361.01,1118.656982422
535880.01,2271461.01,1120.413574219
535880.01,2271561.01,1124.071533203
535880.01,2271661.01,1126.813232422
535880.01,2271761.01,1126.825927734
535880.01,2271861.01,1125.965087891
535880.01,2271961.01,1120.533935547
535880.01,2272061.01,1118.161987305
535880.01,2272161.01,1116.877563477
535880.01,2272261.01,1121.302612305
535880.01,2272361.01,-9999
535980.01,2260861.01,-9999
535980.01,2260961.01,-9999
535980.01,2261061.01,-9999
535980.01,2261161.01,-9999
535980.01,2261261.01,-9999
535980.01,2261361.01,1139.346313477
535980.01,2261461.01,1139.177490234
535980.01,2261561.01,1139.872070313
535980.01,2261661.01,1140.60546875
535980.01,2261761.01,1140.916870117
535980.01,2261861.01,1139.305419922
535980.01,2261961.01,1138.690063477
535980.01,2262061.01,1135.450561523
535980.01,2262161.01,1128.990600586
535980.01,2262261.01,1123.768676758
535980.01,2262361.01,1115.978637695
535980.01,2262461.01,1107.570678711
535980.01,2262561.01,1105.263793945
535980.01,2262661.01,1107.939086914
535980.01,2262761.01,1107.903564453
535980.01,2262861.01,1107.080688477
535980.01,2262961.01,1105.161987305
535980.01,2263061.01,1099.269287109
535980.01,2263161.01,1094.537353516
535980.01,2263261.01,1092.009277344
535980.01,2263361.01,1090.772216797
535980.01,2263461.01,1090.021728516
535980.01,2263561.01,1087.113037109
535980.01,2263661.01,1084.007324219
535980.01,2263761.01,1081.684082031
535980.01,2263861.01,1079.60559082
535980.01,2263961.01,1074.547363281
535980.01,2264061.01,1072.889404297
535980.01,2264161.01,1071.688110352
535980.01,2264261.01,1070.920898438
535980.01,2264361.01,1069.986083984
535980.01,2264461.01,1065.979736328
535980.01,2264561.01,1062.826660156
535980.01,2264661.01,1059.676635742
535980.01,2264761.01,1058.62890625
535980.01,2264861.01,1054.514404297
535980.01,2264961.01,1050.532104492
535980.01,2265061.01,1049.906005859
535980.01,2265161.01,1047.3203125
535980.01,2265261.01,1045.839233398
535980.01,2265361.01,1046.137695313
535980.01,2265461.01,1045.659301758
535980.01,2265561.01,1041.894897461
535980.01,2265661.01,1037.634521484
535980.01,2265761.01,1037.53515625
535980.01,2265861.01,1037.167358398
535980.01,2265961.01,1036.993774414
535980.01,2266061.01,1037.977539063
535980.01,2266161.01,1040.169799805
535980.01,2266261.01,1043.536132813
535980.01,2266361.01,1045.205078125
535980.01,2266461.01,1048.248168945
535980.01,2266561.01,1051.154174805
535980.01,2266661.01,1053.170532227
535980.01,2266761.01,1060.34362793
535980.01,2266861.01,1069.604003906
535980.01,2266961.01,1075.650146484
535980.01,2267061.01,1082.626953125
535980.01,2267161.01,1089.319580078
535980.01,2267261.01,1095.625976563
535980.01,2267361.01,1098.069702148
535980.01,2267461.01,1102.594238281
535980.01,2267561.01,1101.713378906
535980.01,2267661.01,1105.459716797
535980.01,2267761.01,1108.700561523
535980.01,2267861.01,1112.292602539
535980.01,2267961.01,1114.525390625
535980.01,2268061.01,1118.54309082
535980.01,2268161.01,1120.286010742
535980.01,2268261.01,1119.965087891
535980.01,2268361.01,1134.039428711
535980.01,2268461.01,1134.169311523
535980.01,2268561.01,1123.889282227
535980.01,2268661.01,1116.852783203
535980.01,2268761.01,1124.155883789
535980.01,2268861.01,1122.193359375
535980.01,2268961.01,1120.740356445
535980.01,2269061.01,1119.087890625
535980.01,2269161.01,1118.916870117
535980.01,2269261.01,1108.913696289
535980.01,2269361.01,1116.7578125
535980.01,2269461.01,1115.76171875
535980.01,2269561.01,1115.771728516
535980.01,2269661.01,1115.227661133
535980.01,2269761.01,1112.189208984
535980.01,2269861.01,1112.170288086
535980.01,2269961.01,1112.325683594
535980.01,2270061.01,1112.102783203
535980.01,2270161.01,1111.233764648
535980.01,2270261.01,1111.67199707
535980.01,2270361.01,1111.389282227
535980.01,2270461.01,1106.781616211
535980.01,2270561.01,1105.802734375
535980.01,2270661.01,1104.721435547
535980.01,2270761.01,1106.876464844
535980.01,2270861.01,1107.779541016
535980.01,2270961.01,1107.774291992
535980.01,2271061.01,1106.874145508
535980.01,2271161.01,1106.448364258
535980.01,2271261.01,1113.959838867
535980.01,2271361.01,1116.05078125
535980.01,2271461.01,1117.883544922
535980.01,2271561.01,1121.997192383
535980.01,2271661.01,1125.232666016
535980.01,2271761.01,1123.289916992
535980.01,2271861.01,1120.42175293
535980.01,2271961.01,1117.793823242
535980.01,2272061.01,1116.923950195
535980.01,2272161.01,1120.000488281
535980.01,2272261.01,1123.469116211
535980.01,2272361.01,1125.302734375
535980.01,2272461.01,-9999
536080.01,2260861.01,-9999
536080.01,2260961.01,-9999
536080.01,2261061.01,-9999
536080.01,2261161.01,-9999
536080.01,2261261.01,-9999
536080.01,2261361.01,-9999
536080.01,2261461.01,1139.187866211
536080.01,2261561.01,1140.046508789
536080.01,2261661.01,1141.290405273
536080.01,2261761.01,1143.195922852
536080.01,2261861.01,1141.645019531
536080.01,2261961.01,1137.509399414
536080.01,2262061.01,1132.222290039
536080.01,2262161.01,1125.274902344
536080.01,2262261.01,1120.860839844
536080.01,2262361.01,1111.500976563
536080.01,2262461.01,1106.587036133
536080.01,2262561.01,1106.155761719
536080.01,2262661.01,1107.470947266
536080.01,2262761.01,1106.85534668
536080.01,2262861.01,1105.061401367
536080.01,2262961.01,1101.650146484
536080.01,2263061.01,1095.01574707
536080.01,2263161.01,1093.576538086
536080.01,2263261.01,1093.592895508
536080.01,2263361.01,1092.442260742
536080.01,2263461.01,1090.844604492
536080.01,2263561.01,1086.223876953
536080.01,2263661.01,1082.742797852
536080.01,2263761.01,1081.110229492
536080.01,2263861.01,1078.376098633
536080.01,2263961.01,1074.877563477
536080.01,2264061.01,1072.498168945
536080.01,2264161.01,1071.732788086
536080.01,2264261.01,1070.807983398
536080.01,2264361.01,1069.68737793
536080.01,2264461.01,1069.740966797
536080.01,2264561.01,1066.315063477
536080.01,2264661.01,1063.29296875
536080.01,2264761.01,1062.638549805
536080.01,2264861.01,1059.31640625
536080.01,2264961.01,1054.90625
536080.01,2265061.01,1053.454223633
536080.01,2265161.01,1048.380371094
536080.01,2265261.01,1044.976074219
536080.01,2265361.01,1044.132080078
536080.01,2265461.01,1044.157836914
536080.01,2265561.01,1041.268676758
536080.01,2265661.01,1039.066772461
536080.01,2265761.01,1037.345092773
536080.01,2265861.01,1039.042358398
536080.01,2265961.01,1040.456054688
536080.01,2266061.01,1040.656738281
536080.01,2266161.01,1040.789672852
536080.01,2266261.01,1043.435791016
536080.01,2266361.01,1044.20690918
536080.01,2266461.01,1047.965332031
536080.01,2266561.01,1051.28918457
536080.01,2266661.01,1053.273803711
536080.01,2266761.01,1058.727783203
536080.01,2266861.01,1067.647705078
536080.01,2266961.01,1075.987548828
536080.01,2267061.01,1083.01171875
536080.01,2267161.01,1089.705810547
536080.01,2267261.01,1093.290161133
536080.01,2267361.01,1097.997924805
536080.01,2267461.01,1101.491821289
536080.01,2267561.01,1102.089599609
536080.01,2267661.01,1108.079833984
536080.01,2267761.01,1110.417358398
536080.01,2267861.01,1112.51574707
536080.01,2267961.01,1114.666992188
536080.01,2268061.01,1118.819091797
536080.01,2268161.01,1122.439453125
536080.01,2268261.01,1131.56237793
536080.01,2268361.01,1134.023193359
536080.01,2268461.01,1134.169311523
536080.01,2268561.01,1133.67956543
536080.01,2268661.01,1133.192626953
536080.01,2268761.01,1130.149291992
536080.01,2268861.01,1123.829345703
536080.01,2268961.01,1120.502807617
536080.01,2269061.01,1119.965454102
536080.01,2269161.01,1108.913696289
536080.01,2269261.01,1118.274536133
536080.01,2269361.01,1116.739135742
536080.01,2269461.01,1116.075805664
536080.01,2269561.01,1113.954956055
536080.01,2269661.01,1110.653320313
536080.01,2269761.01,1109.491699219
536080.01,2269861.01,1109.306152344
536080.01,2269961.01,1108.086181641
536080.01,2270061.01,1107.576782227
536080.01,2270161.01,1107.522216797
536080.01,2270261.01,1105.685180664
536080.01,2270361.01,1104.544555664
536080.01,2270461.01,1103.374755859
536080.01,2270561.01,1103.814453125
536080.01,2270661.01,1101.751464844
536080.01,2270761.01,1102.860717773
536080.01,2270861.01,1105.908447266
536080.01,2270961.01,1096.861816406
536080.01,2271061.01,1098.963745117
536080.01,2271161.01,1101.026489258
536080.01,2271261.01,1107.780029297
536080.01,2271361.01,1112.762451172
536080.01,2271461.01,1115.094360352
536080.01,2271561.01,1118.819335938
536080.01,2271661.01,1121.729003906
536080.01,2271761.01,1120.028686523
536080.01,2271861.01,1117.161132813
536080.01,2271961.01,1116.325561523
536080.01,2272061.01,1116.896728516
536080.01,2272161.01,1123.241455078
536080.01,2272261.01,1127.297485352
536080.01,2272361.01,1128.967773438
536080.01,2272461.01,1130.137451172
536180.01,2260861.01,-9999
536180.01,2260961.01,-9999
536180.01,2261061.01,-9999
536180.01,2261161.01,-9999
536180.01,2261261.01,-9999
536180.01,2261361.01,-9999
536180.01,2261461.01,-9999
536180.01,2261561.01,1141.704345703
536180.01,2261661.01,1142.700683594
536180.01,2261761.01,1142.328613281
536180.01,2261861.01,1140.279418945
536180.01,2261961.01,1137.671020508
536180.01,2262061.01,1133.422119141
536180.01,2262161.01,1128.194580078
536180.01,2262261.01,1116.080200195
536180.01,2262361.01,1110.031738281
536180.01,2262461.01,1109.868530273
536180.01,2262561.01,1108.521240234
536180.01,2262661.01,1107.198120117
536180.01,2262761.01,1104.661376953
536180.01,2262861.01,1102.094360352
536180.01,2262961.01,1097.881591797
536180.01,2263061.01,1094.735717773
536180.01,2263161.01,1093.796508789
536180.01,2263261.01,1094.097167969
536180.01,2263361.01,1093.123779297
536180.01,2263461.01,1091.130615234
536180.01,2263561.01,1086.851074219
536180.01,2263661.01,1082.06652832
536180.01,2263761.01,1080.052734375
536180.01,2263861.01,1078.029174805
536180.01,2263961.01,1075.748046875
536180.01,2264061.01,1082.576293945
536180.01,2264161.01,1082.169189453
536180.01,2264261.01,1079.12902832
536180.01,2264361.01,1076.680297852
536180.01,2264461.01,1072.172607422
536180.01,2264561.01,1068.455932617
536180.01,2264661.01,1064.775878906
536180.01,2264761.01,1060.722045898
536180.01,2264861.01,1056.357910156
536180.01,2264961.01,1052.102416992
536180.01,2265061.01,1049.80859375
536180.01,2265161.01,1044.969604492
536180.01,2265261.01,1042.002197266
536180.01,2265361.01,1041.31237793
536180.01,2265461.01,1039.656494141
536180.01,2265561.01,1039.006103516
536180.01,2265661.01,1038.079589844
536180.01,2265761.01,1036.784790039
536180.01,2265861.01,1038.125976563
536180.01,2265961.01,1041.201416016
536180.01,2266061.01,1041.047119141
536180.01,2266161.01,1042.443481445
536180.01,2266261.01,1044.230712891
536180.01,2266361.01,1045.280029297
536180.01,2266461.01,1049.61706543
536180.01,2266561.01,1052.518920898
536180.01,2266661.01,1054.951049805
536180.01,2266761.01,1060.837036133
536180.01,2266861.01,1069.075927734
536180.01,2266961.01,1074.545532227
536180.01,2267061.01,1081.387084961
536180.01,2267161.01,1088.208007813
536180.01,2267261.01,1091.651245117
536180.01,2267361.01,1098.395019531
536180.01,2267461.01,1103.78503418
536180.01,2267561.01,1103.400146484
536180.01,2267661.01,1108.184082031
536180.01,2267761.01,1111.906005859
536180.01,2267861.01,1112.29284668
536180.01,2267961.01,1115.287597656
536180.01,2268061.01,1120.485717773
536180.01,2268161.01,1127.479614258
536180.01,2268261.01,1131.734130859
536180.01,2268361.01,1134.169311523
536180.01,2268461.01,1133.799560547
536180.01,2268561.01,1132.820556641
536180.01,2268661.01,1129.586303711
536180.01,2268761.01,1128.136962891
536180.01,2268861.01,1109.18762207
536180.01,2268961.01,1108.913696289
536180.01,2269061.01,1108.913696289
536180.01,2269161.01,1109.052734375
536180.01,2269261.01,1115.202758789
536180.01,2269361.01,1115.661987305
536180.01,2269461.01,1113.547729492
536180.01,2269561.01,1110.473144531
536180.01,2269661.01,1107.819458008
536180.01,2269761.01,1106.783813477
536180.01,2269861.01,1106.304931641
536180.01,2269961.01,1104.621826172
536180.01,2270061.01,1104.260620117
536180.01,2270161.01,1104.256225586
536180.01,2270261.01,1102.978637695
536180.01,2270361.01,1100.592773438
536180.01,2270461.01,1098.55456543
536180.01,2270561.01,1100.327636719
536180.01,2270661.01,1100.857666016
536180.01,2270761.01,1099.62121582
536180.01,2270861.01,1092.828491211
536180.01,2270961.01,1097.018676758
536180.01,2271061.01,1097.288208008
536180.01,2271161.01,1100.747558594
536180.01,2271261.01,1104.453491211
536180.01,2271361.01,1106.864013672
536180.01,2271461.01,1112.044311523
536180.01,2271561.01,1116.561035156
536180.01,2271661.01,1119.376831055
536180.01,2271761.01,1116.486694336
536180.01,2271861.01,1112.672607422
536180.01,2271961.01,1113.626464844
536180.01,2272061.01,1116.839355469
536180.01,2272161.01,1122.543823242
536180.01,2272261.01,1126.331542969
536180.01,2272361.01,1128.630126953
536180.01,2272461.01,1129.890991211
536180.01,2272561.01,1132.713134766
536280.01,2261061.01,-9999
536280.01,2261161.01,-9999
536280.01,2261261.01,-9999
536280.01,2261361.01,-9999
536280.01,2261461.01,-9999
536280.01,2261561.01,1142.977661133
536280.01,2261661.01,1140.906494141
536280.01,2261761.01,1138.819702148
536280.01,2261861.01,1136.923461914
536280.01,2261961.01,1134.434936523
536280.01,2262061.01,1128.22277832
536280.01,2262161.01,1123.48449707
536280.01,2262261.01,1115.78137207
536280.01,2262361.01,1112.218261719
536280.01,2262461.01,1112.991455078
536280.01,2262561.01,1111.004150391
536280.01,2262661.01,1108.422241211
536280.01,2262761.01,1106.024291992
536280.01,2262861.01,1101.343383789
536280.01,2262961.01,1097.612792969
536280.01,2263061.01,1094.342163086
536280.01,2263161.01,1092.51550293
536280.01,2263261.01,1091.448974609
536280.01,2263361.01,1090.734130859
536280.01,2263461.01,1089.370361328
536280.01,2263561.01,1087.619995117
536280.01,2263661.01,1085.957763672
536280.01,2263761.01,1085.903930664
536280.01,2263861.01,1085.343994141
536280.01,2263961.01,1084.610229492
536280.01,2264061.01,1084.968139648
