"X","Y","H70_Arg_lev (Depth)"
538880.01,2266561.01,1016.403320313
538880.01,2266661.01,1018.835021973
538880.01,2266761.01,1026.040161133
538880.01,2266861.01,1031.740966797
538880.01,2266961.01,1035.05859375
538880.01,2267061.01,1040.312744141
538880.01,2267161.01,1044.767333984
538880.01,2267261.01,1046.58215332
538880.01,2267361.01,1047.650390625
538880.01,2267461.01,1048.315795898
538880.01,2267561.01,1048.905273438
538880.01,2267661.01,1016.292114258
538880.01,2267761.01,1018.499816895
538880.01,2267861.01,1019.476623535
538880.01,2267961.01,1019.566955566
538880.01,2268061.01,1021.270141602
538880.01,2268161.01,1025.899414063
538880.01,2268261.01,1035.7890625
538880.01,2268361.01,1041.199707031
538880.01,2268461.01,1042.516967773
538880.01,2268561.01,1041.698364258
538880.01,2268661.01,1039.915039063
538880.01,2268761.01,1036.148925781
538880.01,2268861.01,1034.357177734
538880.01,2268961.01,1034.044799805
538880.01,2269061.01,1034.220703125
538880.01,2269161.01,1033.67578125
538880.01,2269261.01,1034.959838867
538880.01,2269361.01,1037.160644531
538880.01,2269461.01,1039.620117188
538880.01,2269561.01,1044.251953125
538880.01,2269661.01,1047.595092773
538880.01,2269761.01,1049.84777832
538880.01,2269861.01,1054.713500977
538880.01,2269961.01,1057.461547852
538880.01,2270061.01,1059.267578125
538880.01,2270161.01,1065.206176758
538880.01,2270261.01,1070.169433594
538880.01,2270361.01,1075.517089844
538880.01,2270461.01,1075.674682617
538880.01,2270561.01,1071.41394043
538880.01,2270661.01,-9999
538880.01,2270761.01,-9999
538880.01,2270861.01,-9999
538880.01,2270961.01,-9999
538880.01,2271061.01,-9999
538880.01,2271161.01,-9999
538880.01,2271261.01,-9999
538880.01,2271361.01,-9999
538880.01,2271461.01,-9999
538980.01,2263161.01,-9999
538980.01,2263261.01,-9999
538980.01,2263361.01,1079.6796875
538980.01,2263461.01,1079.682617188
538980.01,2263561.01,1078.881347656
538980.01,2263661.01,1074.582519531
538980.01,2263761.01,1072.855712891
538980.01,2263861.01,1069.937988281
538980.01,2263961.01,1067.248046875
538980.01,2264061.01,1065.367675781
538980.01,2264161.01,1058.556152344
538980.01,2264261.01,1045.280029297
538980.01,2264361.01,1038.822875977
538980.01,2264461.01,1035.89855957
538980.01,2264561.01,1035.72668457
538980.01,2264661.01,1034.006347656
538980.01,2264761.01,1019.250366211
538980.01,2264861.01,1018.767700195
538980.01,2264961.01,1018.610839844
538980.01,2265061.01,1018.296081543
538980.01,2265161.01,1018.59387207
538980.01,2265261.01,1017.762817383
538980.01,2265361.01,1017.430053711
538980.01,2265461.01,1016.937316895
538980.01,2265561.01,1014.306030273
538980.01,2265661.01,1012.550476074
538980.01,2265761.01,1009.729614258
538980.01,2265861.01,1006.566833496
538980.01,2265961.01,1003.080749512
538980.01,2266061.01,1001.757629395
538980.01,2266161.01,1003.948181152
538980.01,2266261.01,1027.988891602
538980.01,2266361.01,1027.988891602
538980.01,2266461.01,1017.575744629
538980.01,2266561.01,1018.494750977
538980.01,2266661.01,1021.783752441
538980.01,2266761.01,1026.37487793
538980.01,2266861.01,1030.462524414
538980.01,2266961.01,1035.358642578
538980.01,2267061.01,1039.644042969
538980.01,2267161.01,1044.206787109
538980.01,2267261.01,1044.917602539
538980.01,2267361.01,1047.552490234
538980.01,2267461.01,1048.173828125
538980.01,2267561.01,1048.315795898
538980.01,2267661.01,1016.052429199
538980.01,2267761.01,1016.445983887
538980.01,2267861.01,1017.483886719
538980.01,2267961.01,1019.413818359
538980.01,2268061.01,1021.162475586
538980.01,2268161.01,1025.497192383
538980.01,2268261.01,1033.321044922
538980.01,2268361.01,1039.330932617
538980.01,2268461.01,1039.83581543
538980.01,2268561.01,1040.527954102
538980.01,2268661.01,1039.708007813
538980.01,2268761.01,1038.059814453
538980.01,2268861.01,1034.719238281
538980.01,2268961.01,1032.461181641
538980.01,2269061.01,1030.23034668
538980.01,2269161.01,1031.044555664
538980.01,2269261.01,1034.989257813
538980.01,2269361.01,1037.323120117
538980.01,2269461.01,1039.973999023
538980.01,2269561.01,1044.641967773
538980.01,2269661.01,1047.614990234
538980.01,2269761.01,1051.150268555
538980.01,2269861.01,1055.300048828
538980.01,2269961.01,1058.99230957
538980.01,2270061.01,1061.984741211
538980.01,2270161.01,1067.097045898
538980.01,2270261.01,1071.621826172
538980.01,2270361.01,1075.959350586
538980.01,2270461.01,1076.159179688
538980.01,2270561.01,1066.103881836
538980.01,2270661.01,-9999
538980.01,2270761.01,-9999
538980.01,2270861.01,-9999
538980.01,2270961.01,-9999
538980.01,2271061.01,-9999
538980.01,2271161.01,-9999
538980.01,2271261.01,-9999
538980.01,2271361.01,-9999
538980.01,2271461.01,-9999
539080.01,2263161.01,-9999
539080.01,2263261.01,-9999
539080.01,2263361.01,1080.836181641
539080.01,2263461.01,1081.486083984
539080.01,2263561.01,1081.049560547
539080.01,2263661.01,1079.4296875
539080.01,2263761.01,1076.745361328
539080.01,2263861.01,1076.829956055
539080.01,2263961.01,1078.637939453
539080.01,2264061.01,1073.407104492
539080.01,2264161.01,1067.381103516
539080.01,2264261.01,1039.585205078
539080.01,2264361.01,1039.009765625
539080.01,2264461.01,1035.554443359
539080.01,2264561.01,1035.296630859
539080.01,2264661.01,1035.296630859
539080.01,2264761.01,1050.738891602
539080.01,2264861.01,1051.118408203
539080.01,2264961.01,1051.247436523
539080.01,2265061.01,1018.252685547
539080.01,2265161.01,1017.639160156
539080.01,2265261.01,1016.698669434
539080.01,2265361.01,1016.850219727
539080.01,2265461.01,1015.913513184
539080.01,2265561.01,1014.386291504
539080.01,2265661.01,1011.221435547
539080.01,2265761.01,1008.663452148
539080.01,2265861.01,1007.014526367
539080.01,2265961.01,1005.866088867
539080.01,2266061.01,1004.083984375
539080.01,2266161.01,1001.766723633
539080.01,2266261.01,1007.320556641
539080.01,2266361.01,1011.540222168
539080.01,2266461.01,1021.905761719
539080.01,2266561.01,1023.768371582
539080.01,2266661.01,1026.115356445
539080.01,2266761.01,1030.611450195
539080.01,2266861.01,1035.270629883
539080.01,2266961.01,1037.724487305
539080.01,2267061.01,1039.196655273
539080.01,2267161.01,1040.810546875
539080.01,2267261.01,1044.68762207
539080.01,2267361.01,1047.057006836
539080.01,2267461.01,1047.887084961
539080.01,2267561.01,1014.610961914
539080.01,2267661.01,1014.311462402
539080.01,2267761.01,1015.043334961
539080.01,2267861.01,1020.639770508
539080.01,2267961.01,1021.197692871
539080.01,2268061.01,1023.494689941
539080.01,2268161.01,1026.29296875
539080.01,2268261.01,1033.492797852
539080.01,2268361.01,1038.944091797
539080.01,2268461.01,1039.164428711
539080.01,2268561.01,1039.931884766
539080.01,2268661.01,1040.072631836
539080.01,2268761.01,1039.358886719
539080.01,2268861.01,1038.43762207
539080.01,2268961.01,1034.935791016
539080.01,2269061.01,1033.782226563
539080.01,2269161.01,1031.895751953
539080.01,2269261.01,1035.874389648
539080.01,2269361.01,1038.188598633
539080.01,2269461.01,1041.098876953
539080.01,2269561.01,1044.917358398
539080.01,2269661.01,1048.78527832
539080.01,2269761.01,1050.710571289
539080.01,2269861.01,1053.9296875
539080.01,2269961.01,1058.894897461
539080.01,2270061.01,1062.662475586
539080.01,2270161.01,1068.170898438
539080.01,2270261.01,1070.638671875
539080.01,2270361.01,1072.68359375
539080.01,2270461.01,1068.288208008
539080.01,2270561.01,1060.904907227
539080.01,2270661.01,1060.021728516
539080.01,2270761.01,-9999
539080.01,2270861.01,-9999
539080.01,2270961.01,-9999
539080.01,2271061.01,-9999
539080.01,2271161.01,-9999
539080.01,2271261.01,-9999
539080.01,2271361.01,-9999
539180.01,2263361.01,-9999
539180.01,2263461.01,1082.918457031
539180.01,2263561.01,1081.623413086
539180.01,2263661.01,1079.984741211
539180.01,2263761.01,1078.515136719
539180.01,2263861.01,1079.077636719
539180.01,2263961.01,1079.077636719
539180.01,2264061.01,1046.594360352
539180.01,2264161.01,1042.003540039
539180.01,2264261.01,1039.585205078
539180.01,2264361.01,1052.520019531
539180.01,2264461.01,1051.32409668
539180.01,2264561.01,1050.243286133
539180.01,2264661.01,1050.021240234
539180.01,2264761.01,1050.912963867
539180.01,2264861.01,1051.247436523
539180.01,2264961.01,1051.447753906
539180.01,2265061.01,1040.931030273
539180.01,2265161.01,1017.580200195
539180.01,2265261.01,1016.881469727
539180.01,2265361.01,1014.370666504
539180.01,2265461.01,1012.101013184
539180.01,2265561.01,1010.867004395
539180.01,2265661.01,1010.6953125
539180.01,2265761.01,1008.343139648
539180.01,2265861.01,1007.637634277
539180.01,2265961.01,1006.519836426
539180.01,2266061.01,1007.578796387
539180.01,2266161.01,1007.320556641
539180.01,2266261.01,1007.320556641
539180.01,2266361.01,1011.540222168
539180.01,2266461.01,1026.850708008
539180.01,2266561.01,1028.008300781
539180.01,2266661.01,1030.536621094
539180.01,2266761.01,1033.998291016
539180.01,2266861.01,1037.463745117
539180.01,2266961.01,1041.005004883
539180.01,2267061.01,1041.077514648
539180.01,2267161.01,1039.291625977
539180.01,2267261.01,1040.150390625
539180.01,2267361.01,1046.765014648
539180.01,2267461.01,1046.852172852
539180.01,2267561.01,1047.138793945
539180.01,2267661.01,1013.149475098
539180.01,2267761.01,1012.832824707
539180.01,2267861.01,1020.290649414
539180.01,2267961.01,1021.251342773
539180.01,2268061.01,1022.632080078
539180.01,2268161.01,1026.78918457
539180.01,2268261.01,1033.127075195
539180.01,2268361.01,1037.942871094
539180.01,2268461.01,1040.294555664
539180.01,2268561.01,1042.677612305
539180.01,2268661.01,1042.868164063
539180.01,2268761.01,1042.077514648
539180.01,2268861.01,1041.14465332
539180.01,2268961.01,1037.565917969
539180.01,2269061.01,1036.904052734
539180.01,2269161.01,1034.380126953
539180.01,2269261.01,1035.091430664
539180.01,2269361.01,1036.462036133
539180.01,2269461.01,1040.134887695
539180.01,2269561.01,1045.068481445
539180.01,2269661.01,1048.979492188
539180.01,2269761.01,1052.294921875
539180.01,2269861.01,1056.884033203
539180.01,2269961.01,1060.71862793
539180.01,2270061.01,1063.818237305
539180.01,2270161.01,1068.611328125
539180.01,2270261.01,1071.155151367
539180.01,2270361.01,1071.473754883
539180.01,2270461.01,1065.73059082
539180.01,2270561.01,1061.999511719
539180.01,2270661.01,1061.352416992
539180.01,2270761.01,1061.348510742
539180.01,2270861.01,-9999
539180.01,2270961.01,-9999
539180.01,2271061.01,-9999
539180.01,2271161.01,-9999
539180.01,2271261.01,-9999
539280.01,2263461.01,-9999
539280.01,2263561.01,1079.370605469
539280.01,2263661.01,1078.931030273
539280.01,2263761.01,1079.077636719
539280.01,2263861.01,1073.259765625
539280.01,2263961.01,1051.897460938
539280.01,2264061.01,1047.743652344
539280.01,2264161.01,1043.581787109
539280.01,2264261.01,1056.570922852
539280.01,2264361.01,1052.581420898
539280.01,2264461.01,1050.346557617
539280.01,2264561.01,1048.829956055
539280.01,2264661.01,1046.616210938
539280.01,2264761.01,1045.027099609
539280.01,2264861.01,1049.050170898
539280.01,2264961.01,1047.177734375
539280.01,2265061.01,1050.360473633
539280.01,2265161.01,1051.454589844
539280.01,2265261.01,1051.418823242
539280.01,2265361.01,1051.447753906
539280.01,2265461.01,1050.9765625
539280.01,2265561.01,1050.172241211
539280.01,2265661.01,1010.425537109
539280.01,2265761.01,1039.560546875
539280.01,2265861.01,1046.032714844
539280.01,2265961.01,1019.842224121
539280.01,2266061.01,1007.320556641
539280.01,2266161.01,1054.045532227
539280.01,2266261.01,1054.045532227
539280.01,2266361.01,1046.352539063
539280.01,2266461.01,1027.258422852
539280.01,2266561.01,1027.637329102
539280.01,2266661.01,1030.540527344
539280.01,2266761.01,1034.501708984
539280.01,2266861.01,1037.687011719
539280.01,2266961.01,1040.297729492
539280.01,2267061.01,1036.698730469
539280.01,2267161.01,1031.94128418
539280.01,2267261.01,1022.756835938
539280.01,2267361.01,1041.491088867
539280.01,2267461.01,1013.149475098
539280.01,2267561.01,1012.92010498
539280.01,2267661.01,1011.317932129
539280.01,2267761.01,1022.767333984
539280.01,2267861.01,1022.237487793
539280.01,2267961.01,1020.678527832
539280.01,2268061.01,1020.080993652
539280.01,2268161.01,1026.305908203
539280.01,2268261.01,1033.819213867
539280.01,2268361.01,1040.728027344
539280.01,2268461.01,1041.744750977
539280.01,2268561.01,1042.956420898
539280.01,2268661.01,1043.041503906
539280.01,2268761.01,1042.948486328
539280.01,2268861.01,1041.208374023
539280.01,2268961.01,1040.024291992
539280.01,2269061.01,1038.2265625
539280.01,2269161.01,1035.804443359
539280.01,2269261.01,1035.542114258
539280.01,2269361.01,1036.922241211
539280.01,2269461.01,1038.016723633
539280.01,2269561.01,1042.701416016
539280.01,2269661.01,1047.022216797
539280.01,2269761.01,1053.64074707
539280.01,2269861.01,1059.510742188
539280.01,2269961.01,1062.615478516
539280.01,2270061.01,1066.014038086
539280.01,2270161.01,1069.575439453
539280.01,2270261.01,1072.677246094
539280.01,2270361.01,1072.170532227
539280.01,2270461.01,1066.864746094
539280.01,2270561.01,1063.374023438
539280.01,2270661.01,1063.621582031
539280.01,2270761.01,1064.366943359
539280.01,2270861.01,-9999
539280.01,2270961.01,-9999
539280.01,2271061.01,-9999
539280.01,2271161.01,-9999
539380.01,2263561.01,1073.839477539
539380.01,2263661.01,1075.585449219
539380.01,2263761.01,1051.522216797
539380.01,2263861.01,1051.522216797
539380.01,2263961.01,1052.035766602
539380.01,2264061.01,1051.930908203
539380.01,2264161.01,1053.017822266
539380.01,2264261.01,1052.91418457
539380.01,2264361.01,1052.027832031
539380.01,2264461.01,1050.568115234
539380.01,2264561.01,1049.784545898
539380.01,2264661.01,1047.626831055
539380.01,2264761.01,1047.48034668
539380.01,2264861.01,1052.631469727
539380.01,2264961.01,1052.846801758
539380.01,2265061.01,1052.334960938
539380.01,2265161.01,1050.729370117
539380.01,2265261.01,1050.823852539
539380.01,2265361.01,1050.073974609
539380.01,2265461.01,1050.249389648
539380.01,2265561.01,1049.467407227
539380.01,2265661.01,1048.520263672
539380.01,2265761.01,1044.758178711
539380.01,2265861.01,1048.708984375
539380.01,2265961.01,1052.920166016
539380.01,2266061.01,1054.045532227
539380.01,2266161.01,1054.041015625
539380.01,2266261.01,1054.044555664
539380.01,2266361.01,1046.3828125
539380.01,2266461.01,1045.623901367
539380.01,2266561.01,1042.734863281
539380.01,2266661.01,1032.561889648
539380.01,2266761.01,1032.755249023
539380.01,2266861.01,1036.408813477
539380.01,2266961.01,1035.734375
539380.01,2267061.01,1033.191162109
539380.01,2267161.01,1028.947021484
539380.01,2267261.01,1021.402832031
539380.01,2267361.01,1017.043395996
539380.01,2267461.01,1015.14239502
539380.01,2267561.01,1013.07623291
539380.01,2267661.01,1010.710144043
539380.01,2267761.01,1018.127258301
539380.01,2267861.01,1017.924377441
539380.01,2267961.01,1019.434814453
539380.01,2268061.01,1021.792297363
539380.01,2268161.01,1028.171020508
539380.01,2268261.01,1035.317993164
539380.01,2268361.01,1038.71484375
539380.01,2268461.01,1041.588378906
539380.01,2268561.01,1041.91015625
539380.01,2268661.01,1043.083496094
539380.01,2268761.01,1042.788574219
539380.01,2268861.01,1042.529907227
539380.01,2268961.01,1042.03125
539380.01,2269061.01,1038.900268555
539380.01,2269161.01,1038.367919922
539380.01,2269261.01,1038.625
539380.01,2269361.01,1039.477905273
539380.01,2269461.01,1040.091308594
539380.01,2269561.01,1042.89440918
539380.01,2269661.01,1045.732055664
539380.01,2269761.01,1053.599487305
539380.01,2269861.01,1060.234863281
539380.01,2269961.01,1063.091064453
539380.01,2270061.01,1067.621582031
539380.01,2270161.01,1070.807006836
539380.01,2270261.01,1071.785644531
539380.01,2270361.01,1069.861328125
539380.01,2270461.01,1067.438598633
539380.01,2270561.01,1066.485351563
539380.01,2270661.01,1067.008300781
539380.01,2270761.01,1070.725708008
539380.01,2270861.01,1073.009155273
539380.01,2270961.01,-9999
539380.01,2271061.01,-9999
539480.01,2263661.01,1075.585449219
539480.01,2263761.01,1051.223388672
539480.01,2263861.01,1051.871948242
539480.01,2263961.01,1051.993286133
539480.01,2264061.01,1052.595336914
539480.01,2264161.01,1052.549316406
539480.01,2264261.01,1053.445800781
539480.01,2264361.01,1052.931152344
539480.01,2264461.01,1051.464477539
539480.01,2264561.01,1050.79309082
539480.01,2264661.01,1049.445800781
539480.01,2264761.01,1052.077880859
539480.01,2264861.01,1055.046386719
539480.01,2264961.01,1055.312255859
539480.01,2265061.01,1054.92175293
539480.01,2265161.01,1054.758911133
539480.01,2265261.01,1053.486083984
539480.01,2265361.01,1051.768920898
539480.01,2265461.01,1051.158203125
539480.01,2265561.01,1049.329956055
539480.01,2265661.01,1046.258544922
539480.01,2265761.01,1043.336303711
539480.01,2265861.01,1042.818969727
539480.01,2265961.01,1048.119506836
539480.01,2266061.01,1054.033691406
539480.01,2266161.01,1054.033691406
539480.01,2266261.01,1054.046508789
539480.01,2266361.01,1045.623901367
539480.01,2266461.01,1047.241455078
539480.01,2266561.01,1043.84777832
539480.01,2266661.01,1039.174682617
539480.01,2266761.01,1038.876586914
539480.01,2266861.01,1036.731811523
539480.01,2266961.01,1029.755737305
539480.01,2267061.01,1028.472290039
539480.01,2267161.01,1022.49395752
539480.01,2267261.01,1020.069519043
539480.01,2267361.01,1018.331848145
539480.01,2267461.01,1017.485168457
539480.01,2267561.01,1012.62487793
539480.01,2267661.01,1009.604736328
539480.01,2267761.01,1010.196655273
539480.01,2267861.01,1013.837036133
539480.01,2267961.01,1019.062255859
