"X","Y","H10_Portl (Depth)"
528380.01,2265861.01,159.88067627
528380.01,2265961.01,160.355178833
528380.01,2266061.01,161.465164185
528380.01,2266161.01,163.928329468
528380.01,2266261.01,164.936981201
528380.01,2266361.01,166.361755371
528380.01,2266461.01,-9999
528480.01,2260861.01,-9999
528480.01,2260961.01,183.67376709
528480.01,2261061.01,182.924438477
528480.01,2261161.01,185.479629517
528480.01,2261261.01,187.612792969
528480.01,2261361.01,190.425415039
528480.01,2261461.01,192.393341064
528480.01,2261561.01,194.840484619
528480.01,2261661.01,196.998062134
528480.01,2261761.01,200.390914917
528480.01,2261861.01,201.578994751
528480.01,2261961.01,204.666671753
528480.01,2262061.01,206.910339355
528480.01,2262161.01,207.011566162
528480.01,2262261.01,207.224075317
528480.01,2262361.01,207.224075317
528480.01,2262461.01,207.224075317
528480.01,2262561.01,206.790115356
528480.01,2262661.01,171.436538696
528480.01,2262761.01,166.162811279
528480.01,2262861.01,132.161834717
528480.01,2262961.01,131.424942017
528480.01,2263061.01,131.127441406
528480.01,2263161.01,130.815048218
528480.01,2263261.01,130.850112915
528480.01,2263361.01,130.100234985
528480.01,2263461.01,130.100234985
528480.01,2263561.01,130.377868652
528480.01,2263661.01,130.220611572
528480.01,2263761.01,129.789993286
528480.01,2263861.01,130.29850769
528480.01,2263961.01,132.072616577
528480.01,2264061.01,133.159881592
528480.01,2264161.01,136.315139771
528480.01,2264261.01,137.638748169
528480.01,2264361.01,137.12411499
528480.01,2264461.01,137.677352905
528480.01,2264561.01,139.897644043
528480.01,2264661.01,141.653823853
528480.01,2264761.01,142.966369629
528480.01,2264861.01,143.470932007
528480.01,2264961.01,144.695587158
528480.01,2265061.01,145.51663208
528480.01,2265161.01,147.081069946
528480.01,2265261.01,147.09928894
528480.01,2265361.01,147.173126221
528480.01,2265461.01,145.823516846
528480.01,2265561.01,145.431152344
528480.01,2265661.01,160.144317627
528480.01,2265761.01,160.715911865
528480.01,2265861.01,157.044815063
528480.01,2265961.01,157.589675903
528480.01,2266061.01,160.329421997
528480.01,2266161.01,165.079589844
528480.01,2266261.01,165.588790894
528480.01,2266361.01,167.118667603
528480.01,2266461.01,169.867889404
528480.01,2266561.01,-9999
528580.01,2260761.01,-9999
528580.01,2260861.01,184.504714966
528580.01,2260961.01,181.845550537
528580.01,2261061.01,183.978302002
528580.01,2261161.01,185.811645508
528580.01,2261261.01,187.966690063
528580.01,2261361.01,191.420684814
528580.01,2261461.01,194.055862427
528580.01,2261561.01,195.651931763
528580.01,2261661.01,198.278869629
528580.01,2261761.01,199.712127686
528580.01,2261861.01,200.459671021
528580.01,2261961.01,203.176574707
528580.01,2262061.01,205.259857178
528580.01,2262161.01,206.332901001
528580.01,2262261.01,207.48286438
528580.01,2262361.01,206.950546265
528580.01,2262461.01,206.781311035
528580.01,2262561.01,206.373794556
528580.01,2262661.01,205.505737305
528580.01,2262761.01,204.047988892
528580.01,2262861.01,200.178955078
528580.01,2262961.01,156.800827026
528580.01,2263061.01,138.778198242
528580.01,2263161.01,130.776916504
528580.01,2263261.01,130.100234985
528580.01,2263361.01,130.100234985
528580.01,2263461.01,130.100234985
528580.01,2263561.01,129.807739258
528580.01,2263661.01,131.281219482
528580.01,2263761.01,129.805969238
528580.01,2263861.01,129.674209595
528580.01,2263961.01,129.740142822
528580.01,2264061.01,130.675628662
528580.01,2264161.01,132.99319458
528580.01,2264261.01,134.515045166
528580.01,2264361.01,135.001815796
528580.01,2264461.01,137.684143066
528580.01,2264561.01,140.001617432
528580.01,2264661.01,141.178909302
528580.01,2264761.01,142.530776978
528580.01,2264861.01,143.466629028
528580.01,2264961.01,144.194671631
528580.01,2265061.01,145.507614136
528580.01,2265161.01,146.278839111
528580.01,2265261.01,145.3984375
528580.01,2265361.01,145.335403442
528580.01,2265461.01,145.434356689
528580.01,2265561.01,145.431152344
528580.01,2265661.01,159.898376465
528580.01,2265761.01,160.087387085
528580.01,2265861.01,157.694137573
528580.01,2265961.01,157.279968262
528580.01,2266061.01,160.369918823
528580.01,2266161.01,166.927612305
528580.01,2266261.01,168.572235107
528580.01,2266361.01,170.05809021
528580.01,2266461.01,171.066741943
528580.01,2266561.01,-9999
528680.01,2260761.01,-9999
528680.01,2260861.01,-9999
528680.01,2260961.01,182.011123657
528680.01,2261061.01,184.988235474
528680.01,2261161.01,186.110443115
528680.01,2261261.01,186.908248901
528680.01,2261361.01,189.412689209
528680.01,2261461.01,191.855010986
528680.01,2261561.01,195.975967407
528680.01,2261661.01,199.350875854
528680.01,2261761.01,200.788604736
528680.01,2261861.01,203.48034668
528680.01,2261961.01,204.270935059
528680.01,2262061.01,206.008834839
528680.01,2262161.01,206.249130249
528680.01,2262261.01,207.198623657
528680.01,2262361.01,206.951629639
528680.01,2262461.01,206.255706787
528680.01,2262561.01,205.328399658
528680.01,2262661.01,203.930862427
528680.01,2262761.01,196.656417847
528680.01,2262861.01,197.07723999
528680.01,2262961.01,192.859222412
528680.01,2263061.01,188.331283569
528680.01,2263161.01,169.837341309
528680.01,2263261.01,130.100234985
528680.01,2263361.01,130.100234985
528680.01,2263461.01,129.789993286
528680.01,2263561.01,129.683029175
528680.01,2263661.01,131.362030029
528680.01,2263761.01,129.664306641
528680.01,2263861.01,129.668640137
528680.01,2263961.01,130.069381714
528680.01,2264061.01,130.613800049
528680.01,2264161.01,132.291717529
528680.01,2264261.01,134.75920105
528680.01,2264361.01,136.647476196
528680.01,2264461.01,138.63671875
528680.01,2264561.01,140.470275879
528680.01,2264661.01,141.69430542
528680.01,2264761.01,142.529708862
528680.01,2264861.01,143.068359375
528680.01,2264961.01,143.253662109
528680.01,2265061.01,144.289108276
528680.01,2265161.01,145.464279175
528680.01,2265261.01,145.307235718
528680.01,2265361.01,145.712753296
528680.01,2265461.01,145.433609009
528680.01,2265561.01,145.431152344
528680.01,2265661.01,158.875518799
528680.01,2265761.01,158.842056274
528680.01,2265861.01,158.231033325
528680.01,2265961.01,159.465774536
528680.01,2266061.01,162.992996216
528680.01,2266161.01,168.369033813
528680.01,2266261.01,168.371154785
528680.01,2266361.01,169.454544067
528680.01,2266461.01,170.895126343
528680.01,2266561.01,172.030517578
528680.01,2266661.01,-9999
528780.01,2260661.01,-9999
528780.01,2260761.01,-9999
528780.01,2260861.01,-9999
528780.01,2260961.01,184.02331543
528780.01,2261061.01,184.37677002
528780.01,2261161.01,185.303649902
528780.01,2261261.01,186.93359375
528780.01,2261361.01,188.042282104
528780.01,2261461.01,190.480102539
528780.01,2261561.01,194.776611328
528780.01,2261661.01,199.329071045
528780.01,2261761.01,201.885482788
528780.01,2261861.01,202.907608032
528780.01,2261961.01,202.9427948
528780.01,2262061.01,201.66192627
528780.01,2262161.01,201.213439941
528780.01,2262261.01,201.29536438
528780.01,2262361.01,201.405685425
528780.01,2262461.01,200.085891724
528780.01,2262561.01,197.16960144
528780.01,2262661.01,192.290908813
528780.01,2262761.01,188.33152771
528780.01,2262861.01,190.977325439
528780.01,2262961.01,189.500228882
528780.01,2263061.01,185.331680298
528780.01,2263161.01,180.801956177
528780.01,2263261.01,168.36265564
528780.01,2263361.01,130.40322876
528780.01,2263461.01,129.789993286
528780.01,2263561.01,129.664306641
528780.01,2263661.01,129.664306641
528780.01,2263761.01,140.642929077
528780.01,2263861.01,129.664306641
528780.01,2263961.01,129.664306641
528780.01,2264061.01,130.331130981
528780.01,2264161.01,133.362792969
528780.01,2264261.01,135.830734253
528780.01,2264361.01,137.374938965
528780.01,2264461.01,137.985336304
528780.01,2264561.01,140.168563843
528780.01,2264661.01,140.551498413
528780.01,2264761.01,142.149017334
528780.01,2264861.01,142.404281616
528780.01,2264961.01,143.035705566
528780.01,2265061.01,143.720443726
528780.01,2265161.01,145.189300537
528780.01,2265261.01,145.80607605
528780.01,2265361.01,146.755523682
528780.01,2265461.01,146.21661377
528780.01,2265561.01,145.431152344
528780.01,2265661.01,158.875518799
528780.01,2265761.01,158.852615356
528780.01,2265861.01,158.173690796
528780.01,2265961.01,160.311721802
528780.01,2266061.01,162.978515625
528780.01,2266161.01,165.703765869
528780.01,2266261.01,166.610229492
528780.01,2266361.01,169.183273315
528780.01,2266461.01,171.079788208
528780.01,2266561.01,172.48979187
528780.01,2266661.01,173.604736328
528880.01,2260861.01,-9999
528880.01,2260961.01,-9999
528880.01,2261061.01,183.329284668
528880.01,2261161.01,185.169006348
528880.01,2261261.01,187.500045776
528880.01,2261361.01,189.519668579
528880.01,2261461.01,191.044937134
528880.01,2261561.01,194.583129883
528880.01,2261661.01,199.061508179
528880.01,2261761.01,201.019989014
528880.01,2261861.01,201.027587891
528880.01,2261961.01,200.889251709
528880.01,2262061.01,199.335083008
528880.01,2262161.01,198.094024658
528880.01,2262261.01,195.783035278
528880.01,2262361.01,194.787750244
528880.01,2262461.01,193.236419678
528880.01,2262561.01,191.161590576
528880.01,2262661.01,186.894561768
528880.01,2262761.01,182.719985962
528880.01,2262861.01,177.476547241
528880.01,2262961.01,173.167816162
528880.01,2263061.01,175.457305908
528880.01,2263161.01,176.465087891
528880.01,2263261.01,175.713378906
528880.01,2263361.01,171.834747314
528880.01,2263461.01,130.220611572
528880.01,2263561.01,129.683029175
528880.01,2263661.01,129.664306641
528880.01,2263761.01,129.740142822
528880.01,2263861.01,129.740142822
528880.01,2263961.01,129.664306641
528880.01,2264061.01,135.852676392
528880.01,2264161.01,136.116134644
528880.01,2264261.01,136.888259888
528880.01,2264361.01,137.74281311
528880.01,2264461.01,137.427261353
528880.01,2264561.01,138.388336182
528880.01,2264661.01,138.801605225
528880.01,2264761.01,140.988082886
528880.01,2264861.01,141.307098389
528880.01,2264961.01,141.668746948
528880.01,2265061.01,143.228973389
528880.01,2265161.01,145.213516235
528880.01,2265261.01,145.575683594
528880.01,2265361.01,147.392532349
528880.01,2265461.01,146.031188965
528880.01,2265561.01,145.431152344
528880.01,2265661.01,158.875518799
528880.01,2265761.01,158.835388184
528880.01,2265861.01,158.854522705
528880.01,2265961.01,159.445678711
528880.01,2266061.01,162.676208496
528880.01,2266161.01,163.12411499
528880.01,2266261.01,166.695755005
528880.01,2266361.01,170.173538208
528880.01,2266461.01,172.211227417
528880.01,2266561.01,173.608810425
528880.01,2266661.01,175.163665771
528880.01,2266761.01,-9999
528980.01,2261061.01,-9999
528980.01,2261161.01,185.989807129
528980.01,2261261.01,187.105712891
528980.01,2261361.01,189.214111328
528980.01,2261461.01,190.441299438
528980.01,2261561.01,193.676071167
528980.01,2261661.01,196.72744751
528980.01,2261761.01,197.463348389
528980.01,2261861.01,197.561279297
528980.01,2261961.01,196.337310791
528980.01,2262061.01,194.195083618
528980.01,2262161.01,193.304138184
528980.01,2262261.01,193.330337524
528980.01,2262361.01,192.602371216
528980.01,2262461.01,191.88394165
528980.01,2262561.01,190.210845947
528980.01,2262661.01,184.887863159
528980.01,2262761.01,178.533920288
528980.01,2262861.01,172.548690796
528980.01,2262961.01,168.721710205
528980.01,2263061.01,166.106155396
528980.01,2263161.01,163.636383057
528980.01,2263261.01,166.483078003
528980.01,2263361.01,166.11289978
528980.01,2263461.01,165.256027222
528980.01,2263561.01,163.774475098
528980.01,2263661.01,139.327407837
528980.01,2263761.01,129.740142822
528980.01,2263861.01,133.309585571
528980.01,2263961.01,129.740142822
528980.01,2264061.01,131.18359375
528980.01,2264161.01,135.595153809
528980.01,2264261.01,136.061965942
528980.01,2264361.01,136.349899292
528980.01,2264461.01,135.496582031
528980.01,2264561.01,135.915802002
528980.01,2264661.01,139.97164917
528980.01,2264761.01,141.101242065
528980.01,2264861.01,140.855789185
528980.01,2264961.01,140.181121826
528980.01,2265061.01,141.983825684
528980.01,2265161.01,143.050827026
528980.01,2265261.01,143.947753906
528980.01,2265361.01,147.63092041
528980.01,2265461.01,146.786865234
528980.01,2265561.01,146.087768555
528980.01,2265661.01,158.875518799
528980.01,2265761.01,157.241729736
528980.01,2265861.01,156.79624939
528980.01,2265961.01,157.263458252
528980.01,2266061.01,159.588088989
528980.01,2266161.01,160.598922729
528980.01,2266261.01,165.686019897
528980.01,2266361.01,170.467498779
528980.01,2266461.01,171.450698853
528980.01,2266561.01,174.986618042
528980.01,2266661.01,174.934295654
528980.01,2266761.01,175.010543823
528980.01,2266861.01,-9999
529080.01,2261161.01,-9999
529080.01,2261261.01,188.452758789
529080.01,2261361.01,188.552825928
529080.01,2261461.01,188.570068359
529080.01,2261561.01,190.758255005
529080.01,2261661.01,191.14024353
529080.01,2261761.01,189.783920288
529080.01,2261861.01,191.154281616
529080.01,2261961.01,190.515228271
529080.01,2262061.01,189.201751709
529080.01,2262161.01,189.447052002
529080.01,2262261.01,190.195220947
529080.01,2262361.01,189.452072144
529080.01,2262461.01,189.373855591
529080.01,2262561.01,187.150161743
529080.01,2262661.01,184.321380615
529080.01,2262761.01,177.943115234
529080.01,2262861.01,171.341339111
529080.01,2262961.01,167.239654541
529080.01,2263061.01,163.481735229
529080.01,2263161.01,162.819747925
529080.01,2263261.01,162.37298584
529080.01,2263361.01,163.165420532
529080.01,2263461.01,163.895385742
529080.01,2263561.01,163.147598267
529080.01,2263661.01,161.436584473
529080.01,2263761.01,157.744400024
529080.01,2263861.01,133.234802246
529080.01,2263961.01,130.555923462
529080.01,2264061.01,134.086364746
529080.01,2264161.01,134.895065308
529080.01,2264261.01,134.984954834
529080.01,2264361.01,134.787475586
529080.01,2264461.01,135.917739868
529080.01,2264561.01,136.092758179
529080.01,2264661.01,137.840286255
529080.01,2264761.01,139.822433472
529080.01,2264861.01,139.259246826
529080.01,2264961.01,139.648834229
529080.01,2265061.01,139.81388855
529080.01,2265161.01,140.228363037
529080.01,2265261.01,142.442962646
529080.01,2265361.01,146.605987549
529080.01,2265461.01,147.849960327
529080.01,2265561.01,147.148132324
529080.01,2265661.01,150.623077393
529080.01,2265761.01,153.132736206
529080.01,2265861.01,153.959991455
529080.01,2265961.01,155.320449829
529080.01,2266061.01,157.442092896
529080.01,2266161.01,160.045654297
529080.01,2266261.01,166.224411011
529080.01,2266361.01,170.785995483
529080.01,2266461.01,172.999343872
529080.01,2266561.01,175.458755493
529080.01,2266661.01,175.841125488
529080.01,2266761.01,175.673202515
529080.01,2266861.01,-9999
529180.01,2261361.01,-9999
529180.01,2261461.01,187.676025391
529180.01,2261561.01,187.394393921
529180.01,2261661.01,186.628189087
529180.01,2261761.01,186.890533447
529180.01,2261861.01,188.054458618
529180.01,2261961.01,187.597183228
529180.01,2262061.01,187.368591309
529180.01,2262161.01,185.976211548
529180.01,2262261.01,185.90461731
529180.01,2262361.01,185.124526978
529180.01,2262461.01,185.130599976
529180.01,2262561.01,183.683837891
529180.01,2262661.01,180.834106445
529180.01,2262761.01,175.662918091
529180.01,2262861.01,169.425613403
529180.01,2262961.01,166.117874146
529180.01,2263061.01,162.513214111
529180.01,2263161.01,161.835159302
529180.01,2263261.01,161.388885498
529180.01,2263361.01,160.092224121
529180.01,2263461.01,158.731918335
529180.01,2263561.01,157.534637451
529180.01,2263661.01,158.474380493
529180.01,2263761.01,157.837356567
529180.01,2263861.01,155.887420654
529180.01,2263961.01,153.640411377
529180.01,2264061.01,134.495269775
529180.01,2264161.01,134.307235718
529180.01,2264261.01,134.158004761
529180.01,2264361.01,134.081237793
529180.01,2264461.01,135.451248169
529180.01,2264561.01,135.588668823
529180.01,2264661.01,136.169891357
529180.01,2264761.01,137.340316772
529180.01,2264861.01,137.873855591
529180.01,2264961.01,139.188446045
529180.01,2265061.01,140.118240356
529180.01,2265161.01,140.152999878
529180.01,2265261.01,141.315002441
529180.01,2265361.01,144.613433838
529180.01,2265461.01,146.886032104
529180.01,2265561.01,148.333999634
529180.01,2265661.01,150.945556641
529180.01,2265761.01,152.639846802
529180.01,2265861.01,152.567642212
529180.01,2265961.01,155.156555176
529180.01,2266061.01,159.47277832
529180.01,2266161.01,162.944580078
529180.01,2266261.01,167.681442261
529180.01,2266361.01,171.933319092
529180.01,2266461.01,173.775741577
529180.01,2266561.01,175.776046753
529180.01,2266661.01,177.280349731
529180.01,2266761.01,177.153213501
529180.01,2266861.01,176.411407471
529180.01,2266961.01,-9999
529280.01,2261561.01,-9999
529280.01,2261661.01,185.300384521
