"X","Y","H03_TCraie (Depth)"
528280.01,2266461.01,-48.159183502
528380.01,2260861.01,-78.42061615
528380.01,2260961.01,-79.343444824
528380.01,2261061.01,-80.962882996
528380.01,2261161.01,-80.812797546
528380.01,2261261.01,-82.050369263
528380.01,2261361.01,-83.792907715
528380.01,2261461.01,-84.627807617
528380.01,2261561.01,-84.704589844
528380.01,2261661.01,-82.76210022
528380.01,2261761.01,-80.652183533
528380.01,2261861.01,-78.422943115
528380.01,2261961.01,-76.158691406
528380.01,2262061.01,-73.886825562
528380.01,2262161.01,-71.643180847
528380.01,2262261.01,-69.638504028
528380.01,2262361.01,-67.759002686
528380.01,2262461.01,-66.362174988
528380.01,2262561.01,-65.348854065
528380.01,2262661.01,-64.733207703
528380.01,2262761.01,-64.504859924
528380.01,2262861.01,-64.636169434
528380.01,2262961.01,-65.169761658
528380.01,2263061.01,-65.893501282
528380.01,2263161.01,-66.840270996
528380.01,2263261.01,-67.940109253
528380.01,2263361.01,-69.16620636
528380.01,2263461.01,-70.445594788
528380.01,2263561.01,-71.719596863
528380.01,2263661.01,-72.929618835
528380.01,2263761.01,-74.017723083
528380.01,2263861.01,-74.92729187
528380.01,2263961.01,-75.885284424
528380.01,2264061.01,-76.225982666
528380.01,2264161.01,-76.261672974
528380.01,2264261.01,-75.919288635
528380.01,2264361.01,-75.177360535
528380.01,2264461.01,-74.024391174
528380.01,2264561.01,-72.44858551
528380.01,2264661.01,-70.543418884
528380.01,2264761.01,-68.417984009
528380.01,2264861.01,-66.130004883
528380.01,2264961.01,-63.785961151
528380.01,2265061.01,-61.471340179
528380.01,2265161.01,-59.243961334
528380.01,2265261.01,-57.138504028
528380.01,2265361.01,-55.175075531
528380.01,2265461.01,-53.377841949
528380.01,2265561.01,-51.607738495
528380.01,2265661.01,-50.225170135
528380.01,2265761.01,-49.097530365
528380.01,2265861.01,-48.04069519
528380.01,2265961.01,-47.215465546
528380.01,2266061.01,-46.638866425
528380.01,2266161.01,-46.323619843
528380.01,2266261.01,-46.251205444
528380.01,2266361.01,-46.465908051
528380.01,2266461.01,-46.93120575
528480.01,2260861.01,-79.582984924
528480.01,2260961.01,-80.449577332
528480.01,2261061.01,-81.738754272
528480.01,2261161.01,-81.161682129
528480.01,2261261.01,-82.070854187
528480.01,2261361.01,-84.275222778
528480.01,2261461.01,-84.469619751
528480.01,2261561.01,-84.051261902
528480.01,2261661.01,-82.157203674
528480.01,2261761.01,-80.103530884
528480.01,2261861.01,-77.986671448
528480.01,2261961.01,-75.796455383
528480.01,2262061.01,-73.567947388
528480.01,2262161.01,-71.517089844
528480.01,2262261.01,-69.505828857
528480.01,2262361.01,-67.910583496
528480.01,2262461.01,-66.641021729
528480.01,2262561.01,-65.736228943
528480.01,2262661.01,-65.212036133
528480.01,2262761.01,-65.062919617
528480.01,2262861.01,-65.370376587
528480.01,2262961.01,-65.890213013
528480.01,2263061.01,-66.683586121
528480.01,2263161.01,-67.676971436
528480.01,2263261.01,-68.86050415
528480.01,2263361.01,-70.243247986
528480.01,2263461.01,-71.597213745
528480.01,2263561.01,-72.942909241
528480.01,2263661.01,-74.445655823
528480.01,2263761.01,-75.584136963
528480.01,2263861.01,-76.624435425
528480.01,2263961.01,-77.208450317
528480.01,2264061.01,-77.621627808
528480.01,2264161.01,-77.688240051
528480.01,2264261.01,-77.377952576
528480.01,2264361.01,-76.621368408
528480.01,2264461.01,-75.493095398
528480.01,2264561.01,-73.917678833
528480.01,2264661.01,-72.049819946
528480.01,2264761.01,-69.920700073
528480.01,2264861.01,-67.591789246
528480.01,2264961.01,-65.156188965
528480.01,2265061.01,-62.696277618
528480.01,2265161.01,-60.27664566
528480.01,2265261.01,-57.855960846
528480.01,2265361.01,-55.641036987
528480.01,2265461.01,-53.587245941
528480.01,2265561.01,-51.770496368
528480.01,2265661.01,-50.065330505
528480.01,2265761.01,-48.575271606
528480.01,2265861.01,-47.323177338
528480.01,2265961.01,-46.331115723
528480.01,2266061.01,-45.618492126
528480.01,2266161.01,-45.161533356
528480.01,2266261.01,-45.21055603
528480.01,2266361.01,-45.377563477
528480.01,2266461.01,-46.341751099
528480.01,2266561.01,-46.929153442
528580.01,2260761.01,-80.234664917
528580.01,2260861.01,-80.430679321
528580.01,2260961.01,-80.762672424
528580.01,2261061.01,-81.4793396
528580.01,2261161.01,-82.020523071
528580.01,2261261.01,-82.528739929
528580.01,2261361.01,-83.995292664
528580.01,2261461.01,-83.947669983
528580.01,2261561.01,-83.117454529
528580.01,2261661.01,-81.293319702
528580.01,2261761.01,-79.323356628
528580.01,2261861.01,-77.326065063
528580.01,2261961.01,-75.250747681
528580.01,2262061.01,-73.148323059
528580.01,2262161.01,-71.095115662
528580.01,2262261.01,-69.389694214
528580.01,2262361.01,-67.945983887
528580.01,2262461.01,-66.815742493
528580.01,2262561.01,-66.070899963
528580.01,2262661.01,-65.739532471
528580.01,2262761.01,-65.682342529
528580.01,2262861.01,-65.970245361
528580.01,2262961.01,-66.571548462
528580.01,2263061.01,-67.444389343
528580.01,2263161.01,-68.539413452
528580.01,2263261.01,-69.720695496
528580.01,2263361.01,-71.08417511
528580.01,2263461.01,-72.565063477
528580.01,2263561.01,-74.266769409
528580.01,2263661.01,-75.596099854
528580.01,2263761.01,-76.884613037
528580.01,2263861.01,-77.87940979
528580.01,2263961.01,-78.58556366
528580.01,2264061.01,-79.03692627
528580.01,2264161.01,-79.145072937
528580.01,2264261.01,-78.872306824
528580.01,2264361.01,-78.192642212
528580.01,2264461.01,-76.992347717
528580.01,2264561.01,-75.554779053
528580.01,2264661.01,-73.612510681
528580.01,2264761.01,-71.450088501
528580.01,2264861.01,-69.079597473
528580.01,2264961.01,-66.485321045
528580.01,2265061.01,-63.893283844
528580.01,2265161.01,-61.299404144
528580.01,2265261.01,-58.759262085
528580.01,2265361.01,-56.317520142
528580.01,2265461.01,-54.104366302
528580.01,2265561.01,-51.966518402
528580.01,2265661.01,-50.027957916
528580.01,2265761.01,-48.318099976
528580.01,2265861.01,-46.865306854
528580.01,2265961.01,-45.665626526
528580.01,2266061.01,-44.801315308
528580.01,2266161.01,-44.261764526
528580.01,2266261.01,-44.710037231
528580.01,2266361.01,-44.768321991
528580.01,2266461.01,-45.136714935
528580.01,2266561.01,-45.749462128
528680.01,2260761.01,-81.084098816
528680.01,2260861.01,-81.21622467
528680.01,2260961.01,-81.408729553
528680.01,2261061.01,-81.644424438
528680.01,2261161.01,-82.255844116
528680.01,2261261.01,-83.474388123
528680.01,2261361.01,-84.353622437
528680.01,2261461.01,-83.439048767
528680.01,2261561.01,-81.889610291
528680.01,2261661.01,-80.153320313
528680.01,2261761.01,-78.288475037
528680.01,2261861.01,-76.426620483
528680.01,2261961.01,-74.408432007
528680.01,2262061.01,-72.531524658
528680.01,2262161.01,-70.644111633
528680.01,2262261.01,-69.087890625
528680.01,2262361.01,-67.789527893
528680.01,2262461.01,-66.796310425
528680.01,2262561.01,-66.201065063
528680.01,2262661.01,-65.898651123
528680.01,2262761.01,-65.949272156
528680.01,2262861.01,-66.336837769
528680.01,2262961.01,-67.031913757
528680.01,2263061.01,-68.032722473
528680.01,2263161.01,-69.20980835
528680.01,2263261.01,-70.550178528
528680.01,2263361.01,-72.290802002
528680.01,2263461.01,-73.766700745
528680.01,2263561.01,-75.231231689
528680.01,2263661.01,-76.720596313
528680.01,2263761.01,-77.966331482
528680.01,2263861.01,-79.022224426
528680.01,2263961.01,-79.820579529
528680.01,2264061.01,-80.31880188
528680.01,2264161.01,-80.471832275
528680.01,2264261.01,-80.24193573
528680.01,2264361.01,-79.470199585
528680.01,2264461.01,-78.440177917
528680.01,2264561.01,-77.026138306
528680.01,2264661.01,-75.212944031
528680.01,2264761.01,-73.000953674
528680.01,2264861.01,-70.591125488
528680.01,2264961.01,-68.003837585
528680.01,2265061.01,-65.141822815
528680.01,2265161.01,-62.392024994
528680.01,2265261.01,-59.6655159
528680.01,2265361.01,-57.090602875
528680.01,2265461.01,-54.563613892
528680.01,2265561.01,-52.210926056
528680.01,2265661.01,-50.048927307
528680.01,2265761.01,-48.125656128
528680.01,2265861.01,-46.449428558
528680.01,2265961.01,-45.101791382
528680.01,2266061.01,-44.08631897
528680.01,2266161.01,-44.059345245
528680.01,2266261.01,-43.705570221
528680.01,2266361.01,-43.717079163
528680.01,2266461.01,-44.077262878
528680.01,2266561.01,-44.718639374
528680.01,2266661.01,-45.651329041
528780.01,2260661.01,-81.669075012
528780.01,2260761.01,-81.893119812
528780.01,2260861.01,-82.305885315
528780.01,2260961.01,-83.03187561
528780.01,2261061.01,-82.925849915
528780.01,2261161.01,-82.705482483
528780.01,2261261.01,-83.923362732
528780.01,2261361.01,-83.224639893
528780.01,2261461.01,-81.908126831
528780.01,2261561.01,-80.431289673
528780.01,2261661.01,-78.793762207
528780.01,2261761.01,-77.050834656
528780.01,2261861.01,-75.356773376
528780.01,2261961.01,-73.482872009
528780.01,2262061.01,-71.60660553
528780.01,2262161.01,-70.022010803
528780.01,2262261.01,-68.638282776
528780.01,2262361.01,-67.508087158
528780.01,2262461.01,-66.650054932
528780.01,2262561.01,-66.223060608
528780.01,2262661.01,-66.055046082
528780.01,2262761.01,-66.083877563
528780.01,2262861.01,-66.584671021
528780.01,2262961.01,-67.384033203
528780.01,2263061.01,-68.44304657
528780.01,2263161.01,-70.011535645
528780.01,2263261.01,-71.436470032
528780.01,2263361.01,-72.903404236
528780.01,2263461.01,-74.468894958
528780.01,2263561.01,-76.229766846
528780.01,2263661.01,-77.670204163
528780.01,2263761.01,-79.026885986
528780.01,2263861.01,-80.131713867
528780.01,2263961.01,-80.977851868
528780.01,2264061.01,-81.522735596
528780.01,2264161.01,-81.722290039
528780.01,2264261.01,-81.538650513
528780.01,2264361.01,-80.818336487
528780.01,2264461.01,-79.839698792
528780.01,2264561.01,-78.433876038
528780.01,2264661.01,-76.566581726
528780.01,2264761.01,-74.403022766
528780.01,2264861.01,-71.951911926
528780.01,2264961.01,-69.282493591
528780.01,2265061.01,-66.479133606
528780.01,2265161.01,-63.607471466
528780.01,2265261.01,-60.731227875
528780.01,2265361.01,-57.790782928
528780.01,2265461.01,-55.060512543
528780.01,2265561.01,-52.497097015
528780.01,2265661.01,-50.125202179
528780.01,2265761.01,-47.977313995
528780.01,2265861.01,-46.135261536
528780.01,2265961.01,-45.259788513
528780.01,2266061.01,-44.045391083
528780.01,2266161.01,-43.207241058
528780.01,2266261.01,-42.765830994
528780.01,2266361.01,-42.728591919
528780.01,2266461.01,-43.082069397
528780.01,2266561.01,-43.759635925
528780.01,2266661.01,-44.748889923
528880.01,2260861.01,-82.991325378
528880.01,2260961.01,-83.952690125
528880.01,2261061.01,-84.269264221
528880.01,2261161.01,-83.533126831
528880.01,2261261.01,-82.555747986
528880.01,2261361.01,-81.427589417
528880.01,2261461.01,-80.160751343
528880.01,2261561.01,-78.76134491
528880.01,2261661.01,-77.230133057
528880.01,2261761.01,-75.615180969
528880.01,2261861.01,-73.976654053
528880.01,2261961.01,-72.196540833
528880.01,2262061.01,-70.6431427
528880.01,2262161.01,-69.236663818
528880.01,2262261.01,-68.031745911
528880.01,2262361.01,-67.055839539
528880.01,2262461.01,-66.461914063
528880.01,2262561.01,-65.9818573
528880.01,2262661.01,-65.959587097
528880.01,2262761.01,-66.26701355
528880.01,2262861.01,-66.890472412
528880.01,2262961.01,-67.803092957
528880.01,2263061.01,-69.23764801
528880.01,2263161.01,-70.546653748
528880.01,2263261.01,-72.061798096
528880.01,2263361.01,-73.66658783
528880.01,2263461.01,-75.392738342
528880.01,2263561.01,-76.989967346
528880.01,2263661.01,-78.496673584
528880.01,2263761.01,-79.859405518
528880.01,2263861.01,-81.103996277
528880.01,2263961.01,-82.044837952
528880.01,2264061.01,-82.63306427
528880.01,2264161.01,-82.877151489
528880.01,2264261.01,-82.592811584
528880.01,2264361.01,-82.075370789
528880.01,2264461.01,-81.084518433
528880.01,2264561.01,-79.704818726
528880.01,2264661.01,-77.899436951
528880.01,2264761.01,-75.716209412
528880.01,2264861.01,-73.221855164
528880.01,2264961.01,-70.489677429
528880.01,2265061.01,-67.587120056
528880.01,2265161.01,-64.593170166
528880.01,2265261.01,-61.628551483
528880.01,2265361.01,-58.638904572
528880.01,2265461.01,-55.739444733
528880.01,2265561.01,-52.988407135
528880.01,2265661.01,-50.2394104
528880.01,2265761.01,-47.923286438
528880.01,2265861.01,-46.487476349
528880.01,2265961.01,-44.762313843
528880.01,2266061.01,-43.404052734
528880.01,2266161.01,-42.445922852
528880.01,2266261.01,-41.914276123
528880.01,2266361.01,-41.824184418
528880.01,2266461.01,-42.169563293
528880.01,2266561.01,-42.887290955
528880.01,2266661.01,-43.940467834
528880.01,2266761.01,-45.182193756
528980.01,2261061.01,-82.373542786
528980.01,2261161.01,-81.538063049
528980.01,2261261.01,-80.546592712
528980.01,2261361.01,-79.45274353
528980.01,2261461.01,-78.210357666
528980.01,2261561.01,-76.90171051
528980.01,2261661.01,-75.475982666
528980.01,2261761.01,-73.987335205
528980.01,2261861.01,-72.503860474
528980.01,2261961.01,-70.900032043
528980.01,2262061.01,-69.522949219
528980.01,2262161.01,-68.281082153
528980.01,2262261.01,-67.259941101
528980.01,2262361.01,-66.54776001
528980.01,2262461.01,-65.946929932
528980.01,2262561.01,-65.758247375
528980.01,2262661.01,-65.888458252
528980.01,2262761.01,-66.338050842
528980.01,2262861.01,-67.324493408
528980.01,2262961.01,-68.309715271
528980.01,2263061.01,-69.589332581
528980.01,2263161.01,-71.060798645
528980.01,2263261.01,-72.669212341
528980.01,2263361.01,-74.35609436
528980.01,2263461.01,-76.137451172
528980.01,2263561.01,-77.794326782
528980.01,2263661.01,-79.356872559
528980.01,2263761.01,-80.76007843
528980.01,2263861.01,-81.955673218
528980.01,2263961.01,-82.894981384
528980.01,2264061.01,-83.635368347
528980.01,2264161.01,-83.917221069
528980.01,2264261.01,-83.638717651
528980.01,2264361.01,-83.170227051
528980.01,2264461.01,-82.30316925
528980.01,2264561.01,-80.95275116
528980.01,2264661.01,-79.156806946
528980.01,2264761.01,-76.964782715
528980.01,2264861.01,-74.444122314
528980.01,2264961.01,-71.665161133
528980.01,2265061.01,-68.693710327
528980.01,2265161.01,-65.649032593
528980.01,2265261.01,-62.505508423
528980.01,2265361.01,-59.37178421
528980.01,2265461.01,-56.310958862
528980.01,2265561.01,-53.363262177
528980.01,2265661.01,-51.05172348
528980.01,2265761.01,-48.543083191
528980.01,2265861.01,-46.244667053
528980.01,2265961.01,-44.369419098
528980.01,2266061.01,-42.877040863
528980.01,2266161.01,-41.804122925
528980.01,2266261.01,-41.181594849
528980.01,2266361.01,-41.032569885
528980.01,2266461.01,-41.363384247
528980.01,2266561.01,-42.053882599
528980.01,2266661.01,-43.117786407
528980.01,2266761.01,-44.340583801
528980.01,2266861.01,-45.575393677
529080.01,2261161.01,-79.310775757
529080.01,2261261.01,-78.255180359
529080.01,2261361.01,-77.288383484
529080.01,2261461.01,-76.136489868
529080.01,2261561.01,-74.904777527
529080.01,2261661.01,-73.579673767
529080.01,2261761.01,-72.161323547
529080.01,2261861.01,-70.774238586
529080.01,2261961.01,-69.464530945
529080.01,2262061.01,-68.250434875
529080.01,2262161.01,-67.210533142
529080.01,2262261.01,-66.343612671
529080.01,2262361.01,-65.751075745
529080.01,2262461.01,-65.433456421
529080.01,2262561.01,-65.413032532
529080.01,2262661.01,-65.702026367
529080.01,2262761.01,-66.437545776
529080.01,2262861.01,-67.338531494
529080.01,2262961.01,-68.5103302
529080.01,2263061.01,-69.912521362
529080.01,2263161.01,-71.494880676
529080.01,2263261.01,-73.201248169
529080.01,2263361.01,-75.035720825
529080.01,2263461.01,-76.808021545
529080.01,2263561.01,-78.522575378
529080.01,2263661.01,-80.132141113
529080.01,2263761.01,-81.573783875
529080.01,2263861.01,-82.800422668
529080.01,2263961.01,-83.802024841
529080.01,2264061.01,-84.461364746
529080.01,2264161.01,-84.575653076
529080.01,2264261.01,-84.540534973
529080.01,2264361.01,-84.182472229
529080.01,2264461.01,-83.314712524
529080.01,2264561.01,-81.991539001
529080.01,2264661.01,-80.204284668
529080.01,2264761.01,-78.009613037
529080.01,2264861.01,-75.474319458
529080.01,2264961.01,-72.663749695
529080.01,2265061.01,-69.642738342
529080.01,2265161.01,-66.527305603
529080.01,2265261.01,-63.283065796
529080.01,2265361.01,-60.027385712
529080.01,2265461.01,-57.152259827
529080.01,2265561.01,-54.092224121
529080.01,2265661.01,-51.193881989
529080.01,2265761.01,-48.536811829
529080.01,2265861.01,-46.177146912
529080.01,2265961.01,-44.165420532
529080.01,2266061.01,-42.524654388
529080.01,2266161.01,-41.337818146
529080.01,2266261.01,-40.618537903
529080.01,2266361.01,-40.415859222
529080.01,2266461.01,-40.683483124
529080.01,2266561.01,-41.464519501
529080.01,2266661.01,-42.598464966
529080.01,2266761.01,-43.880401611
529080.01,2266861.01,-45.133037567
529180.01,2261361.01,-74.96836853
529180.01,2261461.01,-73.878890991
529180.01,2261561.01,-72.797767639
529180.01,2261661.01,-71.572402954
529180.01,2261761.01,-70.278320313
529180.01,2261861.01,-69.059684753
529180.01,2261961.01,-67.913909912
529180.01,2262061.01,-66.830245972
529180.01,2262161.01,-66.002342224
529180.01,2262261.01,-65.352630615
529180.01,2262361.01,-64.945167542
529180.01,2262461.01,-64.807472229
529180.01,2262561.01,-64.959327698
529180.01,2262661.01,-65.565734863
529180.01,2262761.01,-66.321655273
529180.01,2262861.01,-67.368209839
529180.01,2262961.01,-68.677406311
529180.01,2263061.01,-70.20615387
529180.01,2263161.01,-71.901618958
529180.01,2263261.01,-73.75138855
529180.01,2263361.01,-75.602668762
529180.01,2263461.01,-77.443008423
529180.01,2263561.01,-79.215965271
529180.01,2263661.01,-80.874359131
529180.01,2263761.01,-82.34362793
529180.01,2263861.01,-83.588928223
529180.01,2263961.01,-84.496276855
529180.01,2264061.01,-85.173812866
529180.01,2264161.01,-85.377609253
529180.01,2264261.01,-85.374359131
529180.01,2264361.01,-84.937934875
529180.01,2264461.01,-84.15234375
529180.01,2264561.01,-82.854598999
529180.01,2264661.01,-81.094917297
529180.01,2264761.01,-78.924964905
529180.01,2264861.01,-76.40436554
529180.01,2264961.01,-73.591079712
529180.01,2265061.01,-70.570243835
529180.01,2265161.01,-67.58908844
529180.01,2265261.01,-64.289215088
529180.01,2265361.01,-60.936828613
