"X","Y","H00_Ground Level (Depth)"
528280.01,2266261.01,-123.702308655
528280.01,2266361.01,-122.55619812
528280.01,2266461.01,-123.507698059
528380.01,2260861.01,-98.42061615
528380.01,2260961.01,-99.343444824
528380.01,2261061.01,-100.962882996
528380.01,2261161.01,-100.812797546
528380.01,2261261.01,-102.050369263
528380.01,2261361.01,-103.792907715
528380.01,2261461.01,-104.627807617
528380.01,2261561.01,-104.861244202
528380.01,2261661.01,-105.992095947
528380.01,2261761.01,-106.038238525
528380.01,2261861.01,-106.170890808
528380.01,2261961.01,-107.164611816
528380.01,2262061.01,-107.75567627
528380.01,2262161.01,-107.166481018
528380.01,2262261.01,-107.223892212
528380.01,2262361.01,-108.018447876
528380.01,2262461.01,-108.005577087
528380.01,2262561.01,-108.927383423
528380.01,2262661.01,-108.458892822
528380.01,2262761.01,-108.166473389
528380.01,2262861.01,-109.037948608
528380.01,2262961.01,-108.170524597
528380.01,2263061.01,-108.21118927
528380.01,2263161.01,-109.443611145
528380.01,2263261.01,-110.768768311
528380.01,2263361.01,-110.973381042
528380.01,2263461.01,-109.23777771
528380.01,2263561.01,-108.310272217
528380.01,2263661.01,-106.974594116
528380.01,2263761.01,-105.471359253
528380.01,2263861.01,-105.097473145
528380.01,2263961.01,-104.696357727
528380.01,2264061.01,-103.668678284
528380.01,2264161.01,-105.727401733
528380.01,2264261.01,-108.03918457
528380.01,2264361.01,-110.777519226
528380.01,2264461.01,-112.514038086
528380.01,2264561.01,-114.055618286
528380.01,2264661.01,-115.150115967
528380.01,2264761.01,-115.32800293
528380.01,2264861.01,-117.072914124
528380.01,2264961.01,-117.212684631
528380.01,2265061.01,-116.96925354
528380.01,2265161.01,-117.164489746
528380.01,2265261.01,-117.884376526
528380.01,2265361.01,-118.023658752
528380.01,2265461.01,-118.30368042
528380.01,2265561.01,-119.626152039
528380.01,2265661.01,-121.171661377
528380.01,2265761.01,-121.527496338
528380.01,2265861.01,-123.205169678
528380.01,2265961.01,-123.964675903
528380.01,2266061.01,-123.58833313
528380.01,2266161.01,-124.031806946
528380.01,2266261.01,-125.504905701
528380.01,2266361.01,-124.726905823
528380.01,2266461.01,-125.197128296
528480.01,2260861.01,-99.582984924
528480.01,2260961.01,-100.449577332
528480.01,2261061.01,-101.738754272
528480.01,2261161.01,-101.161682129
528480.01,2261261.01,-102.070854187
528480.01,2261361.01,-104.275222778
528480.01,2261461.01,-104.469619751
528480.01,2261561.01,-104.597305298
528480.01,2261661.01,-105.263046265
528480.01,2261761.01,-105.098587036
528480.01,2261861.01,-105.17338562
528480.01,2261961.01,-106.328216553
528480.01,2262061.01,-106.267875671
528480.01,2262161.01,-105.973693848
528480.01,2262261.01,-106.449714661
528480.01,2262361.01,-107.191558838
528480.01,2262461.01,-106.544761658
528480.01,2262561.01,-107.20526123
528480.01,2262661.01,-108.692001343
528480.01,2262761.01,-108.703300476
528480.01,2262861.01,-108.312454224
528480.01,2262961.01,-107.881149292
528480.01,2263061.01,-109.037811279
528480.01,2263161.01,-110.238616943
528480.01,2263261.01,-111.761100769
528480.01,2263361.01,-112.530105591
528480.01,2263461.01,-109.576080322
528480.01,2263561.01,-107.505470276
528480.01,2263661.01,-107.244239807
528480.01,2263761.01,-105.359527588
528480.01,2263861.01,-105.768379211
528480.01,2263961.01,-106.533279419
528480.01,2264061.01,-104.75453186
528480.01,2264161.01,-104.134338379
528480.01,2264261.01,-106.319717407
528480.01,2264361.01,-108.61000824
528480.01,2264461.01,-111.688293457
528480.01,2264561.01,-113.84286499
528480.01,2264661.01,-114.432434082
528480.01,2264761.01,-114.683837891
528480.01,2264861.01,-116.017105103
528480.01,2264961.01,-116.898445129
528480.01,2265061.01,-116.11428833
528480.01,2265161.01,-115.651901245
528480.01,2265261.01,-116.439987183
528480.01,2265361.01,-117.252220154
528480.01,2265461.01,-117.3123703
528480.01,2265561.01,-117.666099548
528480.01,2265661.01,-119.029762268
528480.01,2265761.01,-119.742675781
528480.01,2265861.01,-120.867477417
528480.01,2265961.01,-121.355491638
528480.01,2266061.01,-122.724624634
528480.01,2266161.01,-125.244140625
528480.01,2266261.01,-126.650482178
528480.01,2266361.01,-126.636459351
528480.01,2266461.01,-125.580352783
528480.01,2266561.01,-126.026306152
528580.01,2260761.01,-100.234664917
528580.01,2260861.01,-100.430679321
528580.01,2260961.01,-100.762672424
528580.01,2261061.01,-101.4793396
528580.01,2261161.01,-102.020523071
528580.01,2261261.01,-102.528739929
528580.01,2261361.01,-103.995292664
528580.01,2261461.01,-103.947669983
528580.01,2261561.01,-104.211364746
528580.01,2261661.01,-104.12335968
528580.01,2261761.01,-103.829444885
528580.01,2261861.01,-105.009597778
528580.01,2261961.01,-105.34034729
528580.01,2262061.01,-105.416755676
528580.01,2262161.01,-105.612876892
528580.01,2262261.01,-106.741897583
528580.01,2262361.01,-106.288719177
528580.01,2262461.01,-105.015228271
528580.01,2262561.01,-105.840293884
528580.01,2262661.01,-106.764801025
528580.01,2262761.01,-107.772743225
528580.01,2262861.01,-107.253501892
528580.01,2262961.01,-107.278137207
528580.01,2263061.01,-109.264907837
528580.01,2263161.01,-110.831832886
528580.01,2263261.01,-112.453361511
528580.01,2263361.01,-113.411834717
528580.01,2263461.01,-111.076583862
528580.01,2263561.01,-107.796669006
528580.01,2263661.01,-106.681678772
528580.01,2263761.01,-105.623092651
528580.01,2263861.01,-107.115005493
528580.01,2263961.01,-108.092575073
528580.01,2264061.01,-106.127655029
528580.01,2264161.01,-103.296363831
528580.01,2264261.01,-104.897979736
528580.01,2264361.01,-107.074897766
528580.01,2264461.01,-109.379837036
528580.01,2264561.01,-112.024742126
528580.01,2264661.01,-112.906814575
528580.01,2264761.01,-113.526603699
528580.01,2264861.01,-114.452880859
528580.01,2264961.01,-114.993415833
528580.01,2265061.01,-114.961929321
528580.01,2265161.01,-114.662574768
528580.01,2265261.01,-115.0026474
528580.01,2265361.01,-115.621398926
528580.01,2265461.01,-115.492736816
528580.01,2265561.01,-115.621353149
528580.01,2265661.01,-117.332527161
528580.01,2265761.01,-118.953552246
528580.01,2265861.01,-119.670928955
528580.01,2265961.01,-120.214805603
528580.01,2266061.01,-122.477249146
528580.01,2266161.01,-125.697921753
528580.01,2266261.01,-127.042053223
528580.01,2266361.01,-127.341796875
528580.01,2266461.01,-126.464614868
528580.01,2266561.01,-125.956756592
528680.01,2260761.01,-101.084098816
528680.01,2260861.01,-101.21622467
528680.01,2260961.01,-101.408729553
528680.01,2261061.01,-101.644424438
528680.01,2261161.01,-102.255844116
528680.01,2261261.01,-103.474388123
528680.01,2261361.01,-104.353622437
528680.01,2261461.01,-103.846611023
528680.01,2261561.01,-104.061447144
528680.01,2261661.01,-103.633995056
528680.01,2261761.01,-103.305152893
528680.01,2261861.01,-104.373451233
528680.01,2261961.01,-104.293464661
528680.01,2262061.01,-104.446228027
528680.01,2262161.01,-104.809936523
528680.01,2262261.01,-105.56842804
528680.01,2262361.01,-105.189544678
528680.01,2262461.01,-104.087341309
528680.01,2262561.01,-105.165672302
528680.01,2262661.01,-105.79989624
528680.01,2262761.01,-107.140830994
528680.01,2262861.01,-105.998771667
528680.01,2262961.01,-106.153709412
528680.01,2263061.01,-108.146896362
528680.01,2263161.01,-110.432723999
528680.01,2263261.01,-112.260009766
528680.01,2263361.01,-112.813117981
528680.01,2263461.01,-111.563064575
528680.01,2263561.01,-109.18963623
528680.01,2263661.01,-107.458000183
528680.01,2263761.01,-106.530830383
528680.01,2263861.01,-108.08946991
528680.01,2263961.01,-109.496238708
528680.01,2264061.01,-108.343788147
528680.01,2264161.01,-106.140113831
528680.01,2264261.01,-106.550498962
528680.01,2264361.01,-106.274139404
528680.01,2264461.01,-107.506484985
528680.01,2264561.01,-109.865432739
528680.01,2264661.01,-111.618621826
528680.01,2264761.01,-112.043014526
528680.01,2264861.01,-113.054267883
528680.01,2264961.01,-113.171318054
528680.01,2265061.01,-113.652290344
528680.01,2265161.01,-114.027069092
528680.01,2265261.01,-114.175476074
528680.01,2265361.01,-114.413253784
528680.01,2265461.01,-114.393951416
528680.01,2265561.01,-114.595504761
528680.01,2265661.01,-116.667160034
528680.01,2265761.01,-118.477127075
528680.01,2265861.01,-118.81312561
528680.01,2265961.01,-119.631347656
528680.01,2266061.01,-121.891830444
528680.01,2266161.01,-124.490722656
528680.01,2266261.01,-126.651000977
528680.01,2266361.01,-127.001564026
528680.01,2266461.01,-126.516639709
528680.01,2266561.01,-125.416969299
528680.01,2266661.01,-124.450248718
528780.01,2260661.01,-101.669075012
528780.01,2260761.01,-101.893119812
528780.01,2260861.01,-102.305885315
528780.01,2260961.01,-103.03187561
528780.01,2261061.01,-102.925849915
528780.01,2261161.01,-102.705482483
528780.01,2261261.01,-103.923362732
528780.01,2261361.01,-104.158447266
528780.01,2261461.01,-103.141517639
528780.01,2261561.01,-103.870384216
528780.01,2261661.01,-103.391830444
528780.01,2261761.01,-102.517059326
528780.01,2261861.01,-102.773872375
528780.01,2261961.01,-102.882286072
528780.01,2262061.01,-103.080688477
528780.01,2262161.01,-102.919937134
528780.01,2262261.01,-102.289207458
528780.01,2262361.01,-102.536888123
528780.01,2262461.01,-102.312713623
528780.01,2262561.01,-103.206336975
528780.01,2262661.01,-104.471092224
528780.01,2262761.01,-106.492301941
528780.01,2262861.01,-105.144119263
528780.01,2262961.01,-105.807785034
528780.01,2263061.01,-107.605529785
528780.01,2263161.01,-109.816490173
528780.01,2263261.01,-111.757675171
528780.01,2263361.01,-111.891769409
528780.01,2263461.01,-111.700210571
528780.01,2263561.01,-109.985145569
528780.01,2263661.01,-108.024253845
528780.01,2263761.01,-107.668647766
528780.01,2263861.01,-107.923278809
528780.01,2263961.01,-109.946273804
528780.01,2264061.01,-110.12097168
528780.01,2264161.01,-111.096412659
528780.01,2264261.01,-108.732154846
528780.01,2264361.01,-105.707122803
528780.01,2264461.01,-106.723564148
528780.01,2264561.01,-108.943305969
528780.01,2264661.01,-110.826011658
528780.01,2264761.01,-111.607086182
528780.01,2264861.01,-112.241928101
528780.01,2264961.01,-112.370681763
528780.01,2265061.01,-112.671150208
528780.01,2265161.01,-113.093635559
528780.01,2265261.01,-113.362632751
528780.01,2265361.01,-114.16809845
528780.01,2265461.01,-114.548789978
528780.01,2265561.01,-114.358261108
528780.01,2265661.01,-116.259231567
528780.01,2265761.01,-117.587600708
528780.01,2265861.01,-118.097434998
528780.01,2265961.01,-119.453216553
528780.01,2266061.01,-121.480064392
528780.01,2266161.01,-123.906402588
528780.01,2266261.01,-126.832168579
528780.01,2266361.01,-126.802276611
528780.01,2266461.01,-125.812675476
528780.01,2266561.01,-124.161354065
528780.01,2266661.01,-122.925613403
528880.01,2260861.01,-102.991325378
528880.01,2260961.01,-103.952690125
528880.01,2261061.01,-104.269264221
528880.01,2261161.01,-103.774482727
528880.01,2261261.01,-103.836471558
528880.01,2261361.01,-103.224365234
528880.01,2261461.01,-102.76424408
528880.01,2261561.01,-103.332992554
528880.01,2261661.01,-102.595291138
528880.01,2261761.01,-101.310218811
528880.01,2261861.01,-100.985671997
528880.01,2261961.01,-101.032775879
528880.01,2262061.01,-102.035270691
528880.01,2262161.01,-101.198852539
528880.01,2262261.01,-100.062240601
528880.01,2262361.01,-100.766723633
528880.01,2262461.01,-100.771888733
528880.01,2262561.01,-101.640487671
528880.01,2262661.01,-102.777374268
528880.01,2262761.01,-104.253646851
528880.01,2262861.01,-104.674980164
528880.01,2262961.01,-106.318817139
528880.01,2263061.01,-107.712364197
528880.01,2263161.01,-108.727088928
528880.01,2263261.01,-110.432151794
528880.01,2263361.01,-111.173728943
528880.01,2263461.01,-110.916236877
528880.01,2263561.01,-110.181213379
528880.01,2263661.01,-108.349517822
528880.01,2263761.01,-108.508766174
528880.01,2263861.01,-108.88571167
528880.01,2263961.01,-109.868721008
528880.01,2264061.01,-111.178642273
528880.01,2264161.01,-113.044624329
528880.01,2264261.01,-111.513473511
528880.01,2264361.01,-108.629478455
528880.01,2264461.01,-107.681274414
528880.01,2264561.01,-108.87903595
528880.01,2264661.01,-109.843643188
528880.01,2264761.01,-110.44467926
528880.01,2264861.01,-111.035232544
528880.01,2264961.01,-111.659004211
528880.01,2265061.01,-111.823661804
528880.01,2265161.01,-112.378356934
528880.01,2265261.01,-112.727630615
528880.01,2265361.01,-114.048591614
528880.01,2265461.01,-115.309783936
528880.01,2265561.01,-114.883171082
528880.01,2265661.01,-116.286956787
528880.01,2265761.01,-116.821327209
528880.01,2265861.01,-118.236213684
528880.01,2265961.01,-119.95905304
528880.01,2266061.01,-121.463027954
528880.01,2266161.01,-123.50617981
528880.01,2266261.01,-126.162605286
528880.01,2266361.01,-127.035217285
528880.01,2266461.01,-125.452636719
528880.01,2266561.01,-123.058166504
528880.01,2266661.01,-121.827560425
528880.01,2266761.01,-121.06350708
528980.01,2261061.01,-103.584915161
528980.01,2261161.01,-103.733299255
528980.01,2261261.01,-102.906852722
528980.01,2261361.01,-101.988113403
528980.01,2261461.01,-101.747871399
528980.01,2261561.01,-101.167076111
528980.01,2261661.01,-100.861907959
528980.01,2261761.01,-99.203056335
528980.01,2261861.01,-98.592483521
528980.01,2261961.01,-100.101539612
528980.01,2262061.01,-102.074310303
528980.01,2262161.01,-102.616485596
528980.01,2262261.01,-103.464691162
528980.01,2262361.01,-103.795188904
528980.01,2262461.01,-103.365653992
528980.01,2262561.01,-103.077316284
528980.01,2262661.01,-102.276634216
528980.01,2262761.01,-102.105239868
528980.01,2262861.01,-103.960845947
528980.01,2262961.01,-105.388504028
528980.01,2263061.01,-106.326400757
528980.01,2263161.01,-107.022590637
528980.01,2263261.01,-108.434356689
528980.01,2263361.01,-110.043334961
528980.01,2263461.01,-110.037055969
528980.01,2263561.01,-110.493301392
528980.01,2263661.01,-109.835296631
528980.01,2263761.01,-108.970916748
528980.01,2263861.01,-111.451965332
528980.01,2263961.01,-111.819000244
528980.01,2264061.01,-110.984947205
528980.01,2264161.01,-113.156974792
528980.01,2264261.01,-114.477882385
528980.01,2264361.01,-114.95426178
528980.01,2264461.01,-110.823654175
528980.01,2264561.01,-109.732681274
528980.01,2264661.01,-108.608222961
528980.01,2264761.01,-109.263175964
528980.01,2264861.01,-109.935699463
528980.01,2264961.01,-109.838989258
528980.01,2265061.01,-110.920455933
528980.01,2265161.01,-112.566139221
528980.01,2265261.01,-113.114601135
528980.01,2265361.01,-113.911849976
528980.01,2265461.01,-115.795608521
528980.01,2265561.01,-116.153526306
528980.01,2265661.01,-116.863121033
528980.01,2265761.01,-117.917800903
528980.01,2265861.01,-119.205635071
528980.01,2265961.01,-120.232093811
528980.01,2266061.01,-120.91368866
528980.01,2266161.01,-122.480773926
528980.01,2266261.01,-124.64478302
528980.01,2266361.01,-126.908508301
528980.01,2266461.01,-125.643188477
528980.01,2266561.01,-122.617507935
528980.01,2266661.01,-121.16758728
528980.01,2266761.01,-120.245002747
528980.01,2266861.01,-119.799438477
529080.01,2261161.01,-102.236175537
529080.01,2261261.01,-101.436447144
529080.01,2261361.01,-100.679733276
529080.01,2261461.01,-100.362380981
529080.01,2261561.01,-99.084671021
529080.01,2261661.01,-99.015182495
529080.01,2261761.01,-98.303565979
529080.01,2261861.01,-98.35584259
529080.01,2261961.01,-101.961196899
529080.01,2262061.01,-105.016677856
529080.01,2262161.01,-106.489692688
529080.01,2262261.01,-107.50957489
529080.01,2262361.01,-108.0496521
529080.01,2262461.01,-108.27532196
529080.01,2262561.01,-107.311859131
529080.01,2262661.01,-105.003326416
529080.01,2262761.01,-103.162826538
529080.01,2262861.01,-103.689682007
529080.01,2262961.01,-104.658935547
529080.01,2263061.01,-105.724632263
529080.01,2263161.01,-106.367050171
529080.01,2263261.01,-107.160804749
529080.01,2263361.01,-108.07938385
529080.01,2263461.01,-109.661750793
529080.01,2263561.01,-111.103424072
529080.01,2263661.01,-111.053825378
529080.01,2263761.01,-110.45249939
529080.01,2263861.01,-112.984931946
529080.01,2263961.01,-114.119247437
529080.01,2264061.01,-111.849578857
529080.01,2264161.01,-112.359558105
529080.01,2264261.01,-114.145950317
529080.01,2264361.01,-116.661178589
529080.01,2264461.01,-114.771980286
529080.01,2264561.01,-113.009147644
529080.01,2264661.01,-110.773330688
529080.01,2264761.01,-110.714988708
529080.01,2264861.01,-110.938026428
529080.01,2264961.01,-109.59413147
529080.01,2265061.01,-110.681106567
529080.01,2265161.01,-112.775596619
529080.01,2265261.01,-113.471054077
529080.01,2265361.01,-114.592941284
529080.01,2265461.01,-115.705223083
529080.01,2265561.01,-115.985984802
529080.01,2265661.01,-116.296806335
529080.01,2265761.01,-117.728874207
529080.01,2265861.01,-119.131324768
529080.01,2265961.01,-119.914756775
529080.01,2266061.01,-120.488929749
529080.01,2266161.01,-122.373580933
529080.01,2266261.01,-124.164703369
529080.01,2266361.01,-126.5209198
529080.01,2266461.01,-125.988616943
529080.01,2266561.01,-123.236038208
529080.01,2266661.01,-121.072265625
529080.01,2266761.01,-119.626861572
529080.01,2266861.01,-119.332641602
529180.01,2261361.01,-98.994728088
529180.01,2261461.01,-98.532409668
529180.01,2261561.01,-97.718925476
529180.01,2261661.01,-97.429595947
529180.01,2261761.01,-98.767990112
529180.01,2261861.01,-101.039619446
