"X","Y","H04_Cenom (Depth)"
532580.01,2268061.01,52.279769897
532580.01,2268161.01,52.105991364
532580.01,2268261.01,51.730312347
532580.01,2268361.01,52.597686768
532580.01,2268461.01,52.657878876
532580.01,2268561.01,51.228916168
532580.01,2268661.01,-9999
532580.01,2268761.01,-9999
532680.01,2261761.01,104.934989929
532680.01,2261861.01,88.558135986
532680.01,2261961.01,104.934989929
532680.01,2262061.01,104.934989929
532680.01,2262161.01,104.934989929
532680.01,2262261.01,104.726501465
532680.01,2262361.01,100.632873535
532680.01,2262461.01,97.465927124
532680.01,2262561.01,93.016716003
532680.01,2262661.01,84.06892395
532680.01,2262761.01,81.644699097
532680.01,2262861.01,69.886039734
532680.01,2262961.01,48.874427795
532680.01,2263061.01,47.86680603
532680.01,2263161.01,46.091899872
532680.01,2263261.01,44.261978149
532680.01,2263361.01,42.051017761
532680.01,2263461.01,39.188625336
532680.01,2263561.01,36.553852081
532680.01,2263661.01,33.554450989
532680.01,2263761.01,30.712774277
532680.01,2263861.01,26.076858521
532680.01,2263961.01,21.566793442
532680.01,2264061.01,15.867241859
532680.01,2264161.01,11.258480072
532680.01,2264261.01,4.205249786
532680.01,2264361.01,1.008474469
532680.01,2264461.01,-2.163324833
532680.01,2264561.01,-4.155927658
532680.01,2264661.01,-4.243217468
532680.01,2264761.01,-4.538818359
532680.01,2264861.01,-4.690250874
532680.01,2264961.01,-4.073028088
532680.01,2265061.01,-2.817687511
532680.01,2265161.01,-0.767294765
532680.01,2265261.01,-2.163389921
532680.01,2265361.01,1.355149388
532680.01,2265461.01,6.511686802
532680.01,2265561.01,9.145501137
532680.01,2265661.01,10.95659256
532680.01,2265761.01,8.607453346
532680.01,2265861.01,6.546058655
532680.01,2265961.01,6.307695866
532680.01,2266061.01,7.173878193
532680.01,2266161.01,9.898444176
532680.01,2266261.01,12.397117615
532680.01,2266361.01,15.310728073
532680.01,2266461.01,15.836127281
532680.01,2266561.01,17.062997818
532680.01,2266661.01,21.892082214
532680.01,2266761.01,26.928426743
532680.01,2266861.01,28.650503159
532680.01,2266961.01,32.454589844
532680.01,2267061.01,37.352573395
532680.01,2267161.01,40.24974823
532680.01,2267261.01,45.063407898
532680.01,2267361.01,49.029399872
532680.01,2267461.01,50.843032837
532680.01,2267561.01,55.221183777
532680.01,2267661.01,56.358589172
532680.01,2267761.01,56.315753937
532680.01,2267861.01,55.649219513
532680.01,2267961.01,54.623889923
532680.01,2268061.01,53.983123779
532680.01,2268161.01,54.877567291
532680.01,2268261.01,55.428977966
532680.01,2268361.01,55.342376709
532680.01,2268461.01,54.499103546
532680.01,2268561.01,52.284877777
532680.01,2268661.01,52.586452484
532680.01,2268761.01,-9999
532780.01,2261761.01,104.934989929
532780.01,2261861.01,104.934989929
532780.01,2261961.01,104.726860046
532780.01,2262061.01,103.279998779
532780.01,2262161.01,101.739082336
532780.01,2262261.01,101.004814148
532780.01,2262361.01,95.288528442
532780.01,2262461.01,93.568115234
532780.01,2262561.01,87.030395508
532780.01,2262661.01,65.743476868
532780.01,2262761.01,78.673423767
532780.01,2262861.01,49.530513763
532780.01,2262961.01,51.006965637
532780.01,2263061.01,51.915782928
532780.01,2263161.01,49.049427032
532780.01,2263261.01,44.027599335
532780.01,2263361.01,41.893024445
532780.01,2263461.01,39.485527039
532780.01,2263561.01,36.833286285
532780.01,2263661.01,34.173698425
532780.01,2263761.01,30.960584641
532780.01,2263861.01,26.897483826
532780.01,2263961.01,23.618276596
532780.01,2264061.01,17.826665878
532780.01,2264161.01,11.728525162
532780.01,2264261.01,7.813731194
532780.01,2264361.01,2.319124222
532780.01,2264461.01,-2.007501602
532780.01,2264561.01,-3.990250587
532780.01,2264661.01,-0.258127034
532780.01,2264761.01,-2.232627392
532780.01,2264861.01,-3.424313068
532780.01,2264961.01,-4.025403023
532780.01,2265061.01,-5.765084743
532780.01,2265161.01,-7.040390015
532780.01,2265261.01,-6.850833893
532780.01,2265361.01,-3.914058208
532780.01,2265461.01,1.67332685
532780.01,2265561.01,2.906938791
532780.01,2265661.01,3.535964012
532780.01,2265761.01,2.856264591
532780.01,2265861.01,1.058474064
532780.01,2265961.01,1.277062297
532780.01,2266061.01,3.812531471
532780.01,2266161.01,6.626381874
532780.01,2266261.01,11.06521225
532780.01,2266361.01,14.744668007
532780.01,2266461.01,15.147699356
532780.01,2266561.01,16.715270996
532780.01,2266661.01,21.506847382
532780.01,2266761.01,27.013324738
532780.01,2266861.01,29.052675247
532780.01,2266961.01,30.434314728
532780.01,2267061.01,33.836601257
532780.01,2267161.01,35.860847473
532780.01,2267261.01,41.125858307
532780.01,2267361.01,46.2762146
532780.01,2267461.01,48.350524902
532780.01,2267561.01,52.895893097
532780.01,2267661.01,55.566513062
532780.01,2267761.01,57.313877106
532780.01,2267861.01,56.535820007
532780.01,2267961.01,56.869285583
532780.01,2268061.01,58.594192505
532780.01,2268161.01,59.272979736
532780.01,2268261.01,59.126823425
532780.01,2268361.01,56.634693146
532780.01,2268461.01,54.36788559
532780.01,2268561.01,53.069900513
532780.01,2268661.01,53.405784607
532780.01,2268761.01,-9999
532780.01,2268861.01,-9999
532880.01,2261661.01,104.752670288
532880.01,2261761.01,104.47492218
532880.01,2261861.01,105.024490356
532880.01,2261961.01,104.79599762
532880.01,2262061.01,101.295715332
532880.01,2262161.01,96.599128723
532880.01,2262261.01,91.124290466
532880.01,2262361.01,86.650863647
532880.01,2262461.01,81.626831055
532880.01,2262561.01,81.954551697
532880.01,2262661.01,79.39982605
532880.01,2262761.01,74.624557495
532880.01,2262861.01,72.840606689
532880.01,2262961.01,60.346237183
532880.01,2263061.01,53.275432587
532880.01,2263161.01,47.587371826
532880.01,2263261.01,43.170059204
532880.01,2263361.01,41.655788422
532880.01,2263461.01,39.461071014
532880.01,2263561.01,36.933570862
532880.01,2263661.01,35.491565704
532880.01,2263761.01,32.986221313
532880.01,2263861.01,28.383277893
532880.01,2263961.01,25.311567307
532880.01,2264061.01,19.852819443
532880.01,2264161.01,13.302181244
532880.01,2264261.01,13.232113838
532880.01,2264361.01,-2.865240097
532880.01,2264461.01,9.344146729
532880.01,2264561.01,7.619916439
532880.01,2264661.01,2.968390942
532880.01,2264761.01,-0.048529156
532880.01,2264861.01,-12.099302292
532880.01,2264961.01,-12.099302292
532880.01,2265061.01,-10.205376625
532880.01,2265161.01,-8.932339668
532880.01,2265261.01,-8.234581947
532880.01,2265361.01,-6.459001541
532880.01,2265461.01,-2.265594244
532880.01,2265561.01,-0.930154204
532880.01,2265661.01,-0.17572552
532880.01,2265761.01,-1.964879513
532880.01,2265861.01,-2.504148245
532880.01,2265961.01,-1.815037727
532880.01,2266061.01,0.605252266
532880.01,2266161.01,3.299315691
532880.01,2266261.01,8.158859253
532880.01,2266361.01,11.94961071
532880.01,2266461.01,14.111552238
532880.01,2266561.01,17.108020782
532880.01,2266661.01,21.776184082
532880.01,2266761.01,25.864429474
532880.01,2266861.01,28.218050003
532880.01,2266961.01,28.211675644
532880.01,2267061.01,30.609634399
532880.01,2267161.01,33.268596649
532880.01,2267261.01,39.025238037
532880.01,2267361.01,44.705562592
532880.01,2267461.01,46.549057007
532880.01,2267561.01,51.224460602
532880.01,2267661.01,55.161373138
532880.01,2267761.01,57.122077942
532880.01,2267861.01,58.112670898
532880.01,2267961.01,58.762584686
532880.01,2268061.01,60.463535309
532880.01,2268161.01,61.84066391
532880.01,2268261.01,60.750564575
532880.01,2268361.01,60.033554077
532880.01,2268461.01,55.621192932
532880.01,2268561.01,55.361553192
532880.01,2268661.01,56.889907837
532880.01,2268761.01,-9999
532880.01,2268861.01,-9999
532980.01,2261561.01,103.52797699
532980.01,2261661.01,103.584091187
532980.01,2261761.01,104.206802368
532980.01,2261861.01,105.009223938
532980.01,2261961.01,103.858474731
532980.01,2262061.01,101.156303406
532980.01,2262161.01,93.08241272
532980.01,2262261.01,86.372169495
532980.01,2262361.01,82.576301575
532980.01,2262461.01,78.78603363
532980.01,2262561.01,76.027786255
532980.01,2262661.01,73.480491638
532980.01,2262761.01,69.506477356
532980.01,2262861.01,65.565963745
532980.01,2262961.01,62.108085632
532980.01,2263061.01,54.539943695
532980.01,2263161.01,47.880111694
532980.01,2263261.01,45.127109528
532980.01,2263361.01,41.831687927
532980.01,2263461.01,40.258541107
532980.01,2263561.01,39.162528992
532980.01,2263661.01,37.593822479
532980.01,2263761.01,32.965042114
532980.01,2263861.01,28.11501503
532980.01,2263961.01,25.036397934
532980.01,2264061.01,19.55330658
532980.01,2264161.01,18.410728455
532980.01,2264261.01,19.627256393
532980.01,2264361.01,17.83102417
532980.01,2264461.01,13.300971985
532980.01,2264561.01,-11.515789032
532980.01,2264661.01,-12.099302292
532980.01,2264761.01,-12.099302292
532980.01,2264861.01,-12.164883614
532980.01,2264961.01,-12.075385094
532980.01,2265061.01,-11.196555138
532980.01,2265161.01,-9.991207123
532980.01,2265261.01,-9.656533241
532980.01,2265361.01,-8.683815956
532980.01,2265461.01,-5.33616972
532980.01,2265561.01,-3.132573843
532980.01,2265661.01,-1.992411494
532980.01,2265761.01,-3.396562338
532980.01,2265861.01,-3.999435186
532980.01,2265961.01,-4.429620743
532980.01,2266061.01,-2.290737152
532980.01,2266161.01,0.95721215
532980.01,2266261.01,6.863440037
532980.01,2266361.01,11.581206322
532980.01,2266461.01,15.411203384
532980.01,2266561.01,20.213788986
532980.01,2266661.01,23.756278992
532980.01,2266761.01,25.769382477
532980.01,2266861.01,27.899860382
532980.01,2266961.01,28.043437958
532980.01,2267061.01,28.283063889
532980.01,2267161.01,32.068294525
532980.01,2267261.01,39.570304871
532980.01,2267361.01,44.121009827
532980.01,2267461.01,46.029769897
532980.01,2267561.01,52.053138733
532980.01,2267661.01,55.816173553
532980.01,2267761.01,57.032234192
532980.01,2267861.01,59.047218323
532980.01,2267961.01,61.109371185
532980.01,2268061.01,62.131950378
532980.01,2268161.01,62.48197937
532980.01,2268261.01,62.6222229
532980.01,2268361.01,63.413654327
532980.01,2268461.01,59.691959381
532980.01,2268561.01,59.755973816
532980.01,2268661.01,61.868942261
532980.01,2268761.01,62.857215881
532980.01,2268861.01,-9999
532980.01,2268961.01,-9999
533080.01,2261461.01,100.604904175
533080.01,2261561.01,102.32686615
533080.01,2261661.01,103.012878418
533080.01,2261761.01,104.034759521
533080.01,2261861.01,104.182273865
533080.01,2261961.01,102.578521729
533080.01,2262061.01,98.476409912
533080.01,2262161.01,92.362663269
533080.01,2262261.01,85.342842102
533080.01,2262361.01,81.351219177
533080.01,2262461.01,78.253684998
533080.01,2262561.01,74.901802063
533080.01,2262661.01,72.36655426
533080.01,2262761.01,68.26399231
533080.01,2262861.01,65.268028259
533080.01,2262961.01,62.076934814
533080.01,2263061.01,56.981746674
533080.01,2263161.01,53.933921814
533080.01,2263261.01,48.750858307
533080.01,2263361.01,42.687957764
533080.01,2263461.01,41.967002869
533080.01,2263561.01,41.800506592
533080.01,2263661.01,38.828063965
533080.01,2263761.01,34.076248169
533080.01,2263861.01,33.815853119
533080.01,2263961.01,32.776657104
533080.01,2264061.01,27.703697205
533080.01,2264161.01,26.991006851
533080.01,2264261.01,25.08303833
533080.01,2264361.01,-8.728390694
533080.01,2264461.01,-10.471845627
533080.01,2264561.01,-11.069304466
533080.01,2264661.01,-10.956411362
533080.01,2264761.01,-12.328863144
533080.01,2264861.01,-12.463337898
533080.01,2264961.01,-12.496103287
533080.01,2265061.01,-11.429589272
533080.01,2265161.01,-10.949712753
533080.01,2265261.01,-9.766115189
533080.01,2265361.01,-8.876472473
533080.01,2265461.01,-8.084914207
533080.01,2265561.01,-6.183269978
533080.01,2265661.01,-7.389073849
533080.01,2265761.01,-9.064507484
533080.01,2265861.01,-7.509128094
533080.01,2265961.01,-6.618375778
533080.01,2266061.01,-4.799155712
533080.01,2266161.01,-1.352496743
533080.01,2266261.01,6.964165688
533080.01,2266361.01,12.121555328
533080.01,2266461.01,16.352998734
533080.01,2266561.01,20.404064178
533080.01,2266661.01,23.062839508
533080.01,2266761.01,24.149688721
533080.01,2266861.01,25.758325577
533080.01,2266961.01,27.440500259
533080.01,2267061.01,28.309875488
533080.01,2267161.01,32.490203857
533080.01,2267261.01,38.473220825
533080.01,2267361.01,41.162960052
533080.01,2267461.01,45.62776947
533080.01,2267561.01,50.546352386
533080.01,2267661.01,55.698852539
533080.01,2267761.01,58.051082611
533080.01,2267861.01,60.344173431
533080.01,2267961.01,62.691989899
533080.01,2268061.01,63.132770538
533080.01,2268161.01,63.604698181
533080.01,2268261.01,64.734077454
533080.01,2268361.01,65.445709229
533080.01,2268461.01,63.852653503
533080.01,2268561.01,62.318744659
533080.01,2268661.01,63.952705383
533080.01,2268761.01,64.875007629
533080.01,2268861.01,65.10533905
533080.01,2268961.01,-9999
533080.01,2269061.01,-9999
533180.01,2261461.01,98.681465149
533180.01,2261561.01,101.275627136
533180.01,2261661.01,101.724700928
533180.01,2261761.01,102.959716797
533180.01,2261861.01,101.755638123
533180.01,2261961.01,99.585975647
533180.01,2262061.01,94.791358948
533180.01,2262161.01,88.099967957
533180.01,2262261.01,83.577697754
533180.01,2262361.01,78.349098206
533180.01,2262461.01,77.004943848
533180.01,2262561.01,76.179321289
533180.01,2262661.01,72.958625793
533180.01,2262761.01,69.046966553
533180.01,2262861.01,65.228057861
533180.01,2262961.01,61.147880554
533180.01,2263061.01,57.233867645
533180.01,2263161.01,52.186771393
533180.01,2263261.01,47.517784119
533180.01,2263361.01,43.39888382
533180.01,2263461.01,42.780323029
533180.01,2263561.01,43.480289459
533180.01,2263661.01,40.743061066
533180.01,2263761.01,39.609489441
533180.01,2263861.01,38.81545639
533180.01,2263961.01,37.073490143
533180.01,2264061.01,34.068408966
533180.01,2264161.01,30.678775787
533180.01,2264261.01,-3.756964684
533180.01,2264361.01,-5.270289898
533180.01,2264461.01,-7.839500427
533180.01,2264561.01,-7.127612591
533180.01,2264661.01,-7.611113548
533180.01,2264761.01,-11.541449547
533180.01,2264861.01,-13.059846878
533180.01,2264961.01,-12.664368629
533180.01,2265061.01,-11.994677544
533180.01,2265161.01,-11.446437836
533180.01,2265261.01,-9.862919807
533180.01,2265361.01,-8.943175316
533180.01,2265461.01,-9.145210266
533180.01,2265561.01,-8.885783195
533180.01,2265661.01,-9.149869919
533180.01,2265761.01,-9.340112686
533180.01,2265861.01,-8.636016846
533180.01,2265961.01,-7.305272579
533180.01,2266061.01,-5.351126194
533180.01,2266161.01,-1.045164227
533180.01,2266261.01,7.767282963
533180.01,2266361.01,12.527590752
533180.01,2266461.01,14.22842598
533180.01,2266561.01,17.663637161
533180.01,2266661.01,19.953062057
533180.01,2266761.01,20.758506775
533180.01,2266861.01,22.799766541
533180.01,2266961.01,24.990468979
533180.01,2267061.01,26.976144791
533180.01,2267161.01,31.934232712
533180.01,2267261.01,36.971321106
533180.01,2267361.01,39.552364349
533180.01,2267461.01,45.347618103
533180.01,2267561.01,49.709819794
533180.01,2267661.01,52.759788513
533180.01,2267761.01,57.381923676
533180.01,2267861.01,60.538166046
533180.01,2267961.01,62.083713531
533180.01,2268061.01,63.193054199
533180.01,2268161.01,65.082443237
533180.01,2268261.01,65.637535095
533180.01,2268361.01,66.05330658
533180.01,2268461.01,67.030853271
533180.01,2268561.01,67.120452881
533180.01,2268661.01,67.376983643
533180.01,2268761.01,66.410346985
533180.01,2268861.01,65.934082031
533180.01,2268961.01,-9999
533180.01,2269061.01,-9999
533280.01,2261361.01,94.015556335
533280.01,2261461.01,95.606163025
533280.01,2261561.01,98.498451233
533280.01,2261661.01,99.1640625
533280.01,2261761.01,100.654182434
533280.01,2261861.01,100.700897217
533280.01,2261961.01,98.851264954
533280.01,2262061.01,91.517692566
533280.01,2262161.01,85.21131897
533280.01,2262261.01,81.964897156
533280.01,2262361.01,78.445320129
533280.01,2262461.01,77.731117249
533280.01,2262561.01,76.391899109
533280.01,2262661.01,72.916557312
533280.01,2262761.01,68.963378906
533280.01,2262861.01,65.163864136
533280.01,2262961.01,60.760364532
533280.01,2263061.01,57.571365356
533280.01,2263161.01,52.379703522
533280.01,2263261.01,48.431945801
533280.01,2263361.01,47.577674866
533280.01,2263461.01,46.356151581
533280.01,2263561.01,46.616249084
533280.01,2263661.01,44.276432037
533280.01,2263761.01,42.311626434
533280.01,2263861.01,41.38312149
533280.01,2263961.01,5.645493031
533280.01,2264061.01,2.438010216
533280.01,2264161.01,0.924772382
533280.01,2264261.01,-0.267046034
533280.01,2264361.01,-0.652726591
533280.01,2264461.01,3.418558121
533280.01,2264561.01,-4.126655102
533280.01,2264661.01,-8.312335968
533280.01,2264761.01,-10.694213867
533280.01,2264861.01,-13.502630234
533280.01,2264961.01,-13.160116196
533280.01,2265061.01,-12.254597664
533280.01,2265161.01,-11.54996109
533280.01,2265261.01,-10.063097954
533280.01,2265361.01,-9.606900215
533280.01,2265461.01,-9.212368965
533280.01,2265561.01,-8.49730587
533280.01,2265661.01,-7.454185963
533280.01,2265761.01,-6.774249554
533280.01,2265861.01,-7.623224258
533280.01,2265961.01,-5.833670616
533280.01,2266061.01,-3.516399145
533280.01,2266161.01,0.749845624
533280.01,2266261.01,5.737121105
533280.01,2266361.01,7.074074268
533280.01,2266461.01,10.5274086
533280.01,2266561.01,12.049111366
533280.01,2266661.01,14.699317932
533280.01,2266761.01,15.884257317
533280.01,2266861.01,19.819997787
533280.01,2266961.01,22.665056229
533280.01,2267061.01,25.006717682
533280.01,2267161.01,30.339439392
533280.01,2267261.01,35.053195953
533280.01,2267361.01,38.681373596
533280.01,2267461.01,44.623809814
