"X","Y","H60_Charm (Depth)"
528380.01,2265661.01,957.280944824
528380.01,2265761.01,960.863525391
528380.01,2265861.01,964.19140625
528380.01,2265961.01,966.058837891
528380.01,2266061.01,967.33215332
528380.01,2266161.01,970.02557373
528380.01,2266261.01,971.921569824
528380.01,2266361.01,972.56451416
528380.01,2266461.01,-9999
528480.01,2260861.01,-9999
528480.01,2260961.01,1000.307373047
528480.01,2261061.01,999.953308105
528480.01,2261161.01,965.450744629
528480.01,2261261.01,963.777160645
528480.01,2261361.01,962.950317383
528480.01,2261461.01,962.899475098
528480.01,2261561.01,961.821899414
528480.01,2261661.01,957.982116699
528480.01,2261761.01,951.881347656
528480.01,2261861.01,945.48614502
528480.01,2261961.01,940.540710449
528480.01,2262061.01,940.307617188
528480.01,2262161.01,940.307617188
528480.01,2262261.01,930.065856934
528480.01,2262361.01,928.682617188
528480.01,2262461.01,927.017944336
528480.01,2262561.01,932.112182617
528480.01,2262661.01,953.59387207
528480.01,2262761.01,958.994628906
528480.01,2262861.01,950.228271484
528480.01,2262961.01,956.722045898
528480.01,2263061.01,955.185241699
528480.01,2263161.01,951.939941406
528480.01,2263261.01,956.787109375
528480.01,2263361.01,956.346252441
528480.01,2263461.01,954.908996582
528480.01,2263561.01,954.664489746
528480.01,2263661.01,957.012145996
528480.01,2263761.01,957.034912109
528480.01,2263861.01,956.253112793
528480.01,2263961.01,954.479919434
528480.01,2264061.01,952.779418945
528480.01,2264161.01,950.987915039
528480.01,2264261.01,948.091369629
528480.01,2264361.01,946.416259766
528480.01,2264461.01,943.596374512
528480.01,2264561.01,947.242675781
528480.01,2264661.01,952.296081543
528480.01,2264761.01,954.271850586
528480.01,2264861.01,955.932434082
528480.01,2264961.01,956.951477051
528480.01,2265061.01,954.869506836
528480.01,2265161.01,953.721923828
528480.01,2265261.01,943.197998047
528480.01,2265361.01,943.971252441
528480.01,2265461.01,948.615844727
528480.01,2265561.01,953.781738281
528480.01,2265661.01,957.036254883
528480.01,2265761.01,961.819946289
528480.01,2265861.01,965.400939941
528480.01,2265961.01,967.049316406
528480.01,2266061.01,970.277832031
528480.01,2266161.01,971.086547852
528480.01,2266261.01,971.291992188
528480.01,2266361.01,973.252746582
528480.01,2266461.01,974.67199707
528480.01,2266561.01,-9999
528580.01,2260761.01,-9999
528580.01,2260861.01,1000.307373047
528580.01,2260961.01,1000.307373047
528580.01,2261061.01,1000.307373047
528580.01,2261161.01,1000.536254883
528580.01,2261261.01,982.309875488
528580.01,2261361.01,957.680847168
528580.01,2261461.01,951.895385742
528580.01,2261561.01,946.491271973
528580.01,2261661.01,948.409912109
528580.01,2261761.01,945.082336426
528580.01,2261861.01,942.987670898
528580.01,2261961.01,941.414855957
528580.01,2262061.01,940.307617188
528580.01,2262161.01,940.307617188
528580.01,2262261.01,936.973632813
528580.01,2262361.01,928.720703125
528580.01,2262461.01,928.346130371
528580.01,2262561.01,920.9296875
528580.01,2262661.01,915.811401367
528580.01,2262761.01,917.145751953
528580.01,2262861.01,917.188842773
528580.01,2262961.01,956.31829834
528580.01,2263061.01,955.749450684
528580.01,2263161.01,952.67199707
528580.01,2263261.01,954.063598633
528580.01,2263361.01,953.887023926
528580.01,2263461.01,952.367004395
528580.01,2263561.01,950.270324707
528580.01,2263661.01,951.975463867
528580.01,2263761.01,952.158447266
528580.01,2263861.01,952.636901855
528580.01,2263961.01,951.785644531
528580.01,2264061.01,951.870849609
528580.01,2264161.01,951.748046875
528580.01,2264261.01,949.421325684
528580.01,2264361.01,946.698486328
528580.01,2264461.01,943.319091797
528580.01,2264561.01,946.115722656
528580.01,2264661.01,949.271728516
528580.01,2264761.01,953.424804688
528580.01,2264861.01,955.534423828
528580.01,2264961.01,956.055725098
528580.01,2265061.01,954.819824219
528580.01,2265161.01,953.295898438
528580.01,2265261.01,943.365905762
528580.01,2265361.01,943.037719727
528580.01,2265461.01,946.516357422
528580.01,2265561.01,952.966491699
528580.01,2265661.01,955.166931152
528580.01,2265761.01,961.302246094
528580.01,2265861.01,964.368164063
528580.01,2265961.01,966.141235352
528580.01,2266061.01,970.642883301
528580.01,2266161.01,973.095275879
528580.01,2266261.01,974.047485352
528580.01,2266361.01,971.948059082
528580.01,2266461.01,976.426147461
528580.01,2266561.01,-9999
528680.01,2260761.01,-9999
528680.01,2260861.01,-9999
528680.01,2260961.01,1000.307373047
528680.01,2261061.01,1000.386779785
528680.01,2261161.01,1000.880432129
528680.01,2261261.01,1001.674865723
528680.01,2261361.01,984.689086914
528680.01,2261461.01,1001.781188965
528680.01,2261561.01,969.72467041
528680.01,2261661.01,941.354980469
528680.01,2261761.01,944.042541504
528680.01,2261861.01,940.307617188
528680.01,2261961.01,940.307617188
528680.01,2262061.01,940.307617188
528680.01,2262161.01,949.548156738
528680.01,2262261.01,944.653503418
528680.01,2262361.01,936.653137207
528680.01,2262461.01,933.635253906
528680.01,2262561.01,931.625183105
528680.01,2262661.01,917.188842773
528680.01,2262761.01,917.188842773
528680.01,2262861.01,917.188842773
528680.01,2262961.01,917.188842773
528680.01,2263061.01,917.188842773
528680.01,2263161.01,917.188842773
528680.01,2263261.01,943.61706543
528680.01,2263361.01,938.425598145
528680.01,2263461.01,941.473632813
528680.01,2263561.01,946.015075684
528680.01,2263661.01,949.560852051
528680.01,2263761.01,949.668395996
528680.01,2263861.01,951.850402832
528680.01,2263961.01,951.956176758
528680.01,2264061.01,951.960388184
528680.01,2264161.01,951.310974121
528680.01,2264261.01,948.814208984
528680.01,2264361.01,944.806091309
528680.01,2264461.01,943.797546387
528680.01,2264561.01,946.122070313
528680.01,2264661.01,948.509155273
528680.01,2264761.01,952.794067383
528680.01,2264861.01,954.012145996
528680.01,2264961.01,954.911987305
528680.01,2265061.01,954.869140625
528680.01,2265161.01,953.510192871
528680.01,2265261.01,941.082397461
528680.01,2265361.01,941.411499023
528680.01,2265461.01,944.087341309
528680.01,2265561.01,951.144775391
528680.01,2265661.01,953.891784668
528680.01,2265761.01,958.395324707
528680.01,2265861.01,963.222961426
528680.01,2265961.01,965.186706543
528680.01,2266061.01,970.231384277
528680.01,2266161.01,973.381713867
528680.01,2266261.01,975.239868164
528680.01,2266361.01,972.779541016
528680.01,2266461.01,975.363952637
528680.01,2266561.01,973.41204834
528680.01,2266661.01,-9999
528780.01,2260661.01,-9999
528780.01,2260761.01,-9999
528780.01,2260861.01,-9999
528780.01,2260961.01,999.421569824
528780.01,2261061.01,998.817932129
528780.01,2261161.01,999.757568359
528780.01,2261261.01,1001.205627441
528780.01,2261361.01,1001.781188965
528780.01,2261461.01,1001.781188965
528780.01,2261561.01,1001.781188965
528780.01,2261661.01,1001.781188965
528780.01,2261761.01,1001.781188965
528780.01,2261861.01,1001.604614258
528780.01,2261961.01,1001.587646484
528780.01,2262061.01,1000.86114502
528780.01,2262161.01,963.363586426
528780.01,2262261.01,979.383422852
528780.01,2262361.01,965.238769531
528780.01,2262461.01,964.770996094
528780.01,2262561.01,957.559875488
528780.01,2262661.01,941.893127441
528780.01,2262761.01,917.188842773
528780.01,2262861.01,917.188842773
528780.01,2262961.01,917.188842773
528780.01,2263061.01,917.188842773
528780.01,2263161.01,917.188842773
528780.01,2263261.01,919.643615723
528780.01,2263361.01,922.496398926
528780.01,2263461.01,932.382446289
528780.01,2263561.01,940.441101074
528780.01,2263661.01,943.294372559
528780.01,2263761.01,947.40045166
528780.01,2263861.01,949.311584473
528780.01,2263961.01,949.365356445
528780.01,2264061.01,951.208618164
528780.01,2264161.01,950.270202637
528780.01,2264261.01,948.227294922
528780.01,2264361.01,943.98638916
528780.01,2264461.01,944.103881836
528780.01,2264561.01,946.729553223
528780.01,2264661.01,948.915649414
528780.01,2264761.01,950.712890625
528780.01,2264861.01,952.60144043
528780.01,2264961.01,953.621154785
528780.01,2265061.01,954.327453613
528780.01,2265161.01,952.874267578
528780.01,2265261.01,951.537780762
528780.01,2265361.01,940.203918457
528780.01,2265461.01,941.901245117
528780.01,2265561.01,943.838195801
528780.01,2265661.01,949.986022949
528780.01,2265761.01,956.491210938
528780.01,2265861.01,961.055603027
528780.01,2265961.01,964.168518066
528780.01,2266061.01,970.02911377
528780.01,2266161.01,974.380249023
528780.01,2266261.01,975.255615234
528780.01,2266361.01,974.925964355
528780.01,2266461.01,975.785095215
528780.01,2266561.01,973.394897461
528780.01,2266661.01,972.374084473
528880.01,2260861.01,-9999
528880.01,2260961.01,-9999
528880.01,2261061.01,999.721862793
528880.01,2261161.01,1000.559204102
528880.01,2261261.01,1000.79675293
528880.01,2261361.01,1000.944458008
528880.01,2261461.01,1001.463134766
528880.01,2261561.01,1001.738464355
528880.01,2261661.01,1001.76751709
528880.01,2261761.01,1001.758056641
528880.01,2261861.01,1001.715881348
528880.01,2261961.01,1001.587646484
528880.01,2262061.01,1001.145690918
528880.01,2262161.01,999.448730469
528880.01,2262261.01,999.448730469
528880.01,2262361.01,999.448730469
528880.01,2262461.01,999.448730469
528880.01,2262561.01,999.319580078
528880.01,2262661.01,981.932739258
528880.01,2262761.01,981.932739258
528880.01,2262861.01,986.453796387
528880.01,2262961.01,917.188842773
528880.01,2263061.01,917.188842773
528880.01,2263161.01,917.188842773
528880.01,2263261.01,917.188842773
528880.01,2263361.01,919.036743164
528880.01,2263461.01,933.122680664
528880.01,2263561.01,937.697753906
528880.01,2263661.01,940.044799805
528880.01,2263761.01,944.824768066
528880.01,2263861.01,947.641967773
528880.01,2263961.01,947.412963867
528880.01,2264061.01,947.330993652
528880.01,2264161.01,946.378295898
528880.01,2264261.01,943.995483398
528880.01,2264361.01,940.835388184
528880.01,2264461.01,943.624572754
528880.01,2264561.01,945.259460449
528880.01,2264661.01,947.135559082
528880.01,2264761.01,948.736755371
528880.01,2264861.01,950.983825684
528880.01,2264961.01,951.067504883
528880.01,2265061.01,952.508605957
528880.01,2265161.01,952.058288574
528880.01,2265261.01,946.72454834
528880.01,2265361.01,937.959411621
528880.01,2265461.01,939.57598877
528880.01,2265561.01,941.302185059
528880.01,2265661.01,948.563415527
528880.01,2265761.01,955.36151123
528880.01,2265861.01,957.008544922
528880.01,2265961.01,962.820129395
528880.01,2266061.01,969.466186523
528880.01,2266161.01,973.070556641
528880.01,2266261.01,975.193054199
528880.01,2266361.01,975.930664063
528880.01,2266461.01,976.910705566
528880.01,2266561.01,975.018066406
528880.01,2266661.01,975.165527344
528880.01,2266761.01,-9999
528980.01,2261061.01,-9999
528980.01,2261161.01,-9999
528980.01,2261261.01,1000.050231934
528980.01,2261361.01,1001.622436523
528980.01,2261461.01,1002.417297363
528980.01,2261561.01,1001.376220703
528980.01,2261661.01,1001.579223633
528980.01,2261761.01,1001.643859863
528980.01,2261861.01,999.469604492
528980.01,2261961.01,999.449279785
528980.01,2262061.01,997.532287598
528980.01,2262161.01,995.575805664
528980.01,2262261.01,999.190979004
528980.01,2262361.01,999.190979004
528980.01,2262461.01,999.390869141
528980.01,2262561.01,999.448730469
528980.01,2262661.01,997.162597656
528980.01,2262761.01,981.932739258
528980.01,2262861.01,990.662902832
528980.01,2262961.01,988.292602539
528980.01,2263061.01,931.243530273
528980.01,2263161.01,917.188842773
528980.01,2263261.01,917.188842773
528980.01,2263361.01,917.188842773
528980.01,2263461.01,922.079345703
528980.01,2263561.01,931.763671875
528980.01,2263661.01,937.51184082
528980.01,2263761.01,941.585021973
528980.01,2263861.01,943.863098145
528980.01,2263961.01,936.965087891
528980.01,2264061.01,938.113464355
528980.01,2264161.01,938.754333496
528980.01,2264261.01,936.958679199
528980.01,2264361.01,937.663757324
528980.01,2264461.01,940.61114502
528980.01,2264561.01,941.70324707
528980.01,2264661.01,944.206115723
528980.01,2264761.01,946.533081055
528980.01,2264861.01,947.936096191
528980.01,2264961.01,949.168151855
528980.01,2265061.01,949.968994141
528980.01,2265161.01,949.12097168
528980.01,2265261.01,948.188049316
528980.01,2265361.01,936.942382813
528980.01,2265461.01,938.250305176
528980.01,2265561.01,940.265380859
528980.01,2265661.01,947.452941895
528980.01,2265761.01,956.170349121
528980.01,2265861.01,957.201843262
528980.01,2265961.01,964.587768555
528980.01,2266061.01,970.352844238
528980.01,2266161.01,972.856079102
528980.01,2266261.01,973.944763184
528980.01,2266361.01,976.754455566
528980.01,2266461.01,977.511230469
528980.01,2266561.01,979.06237793
528980.01,2266661.01,978.507202148
528980.01,2266761.01,977.062011719
528980.01,2266861.01,-9999
529080.01,2261161.01,-9999
529080.01,2261261.01,1000.703735352
529080.01,2261361.01,1002.719543457
529080.01,2261461.01,1004.305969238
529080.01,2261561.01,1002.383056641
529080.01,2261661.01,1002.098754883
529080.01,2261761.01,999.466430664
529080.01,2261861.01,997.064147949
529080.01,2261961.01,997.445678711
529080.01,2262061.01,997.248168945
529080.01,2262161.01,999.303955078
529080.01,2262261.01,998.436462402
529080.01,2262361.01,998.927856445
529080.01,2262461.01,996.993835449
529080.01,2262561.01,995.118896484
529080.01,2262661.01,987.203552246
529080.01,2262761.01,983.436767578
529080.01,2262861.01,982.164794922
529080.01,2262961.01,988.402526855
529080.01,2263061.01,986.453796387
529080.01,2263161.01,986.453796387
529080.01,2263261.01,986.453796387
529080.01,2263361.01,925.674438477
529080.01,2263461.01,918.661743164
529080.01,2263561.01,926.225585938
529080.01,2263661.01,929.809570313
529080.01,2263761.01,937.098022461
529080.01,2263861.01,933.820068359
529080.01,2263961.01,931.845275879
529080.01,2264061.01,932.75958252
529080.01,2264161.01,934.262512207
529080.01,2264261.01,933.540161133
529080.01,2264361.01,935.398010254
529080.01,2264461.01,938.163696289
529080.01,2264561.01,940.241088867
529080.01,2264661.01,942.096862793
529080.01,2264761.01,944.422973633
529080.01,2264861.01,945.334106445
529080.01,2264961.01,946.611816406
529080.01,2265061.01,947.528442383
529080.01,2265161.01,946.644836426
529080.01,2265261.01,947.686340332
529080.01,2265361.01,936.352416992
529080.01,2265461.01,937.006958008
529080.01,2265561.01,938.423828125
529080.01,2265661.01,945.711669922
529080.01,2265761.01,954.547363281
529080.01,2265861.01,959.29486084
529080.01,2265961.01,966.595214844
529080.01,2266061.01,970.621643066
529080.01,2266161.01,972.491577148
529080.01,2266261.01,973.791381836
529080.01,2266361.01,976.775512695
529080.01,2266461.01,977.246887207
529080.01,2266561.01,978.197631836
529080.01,2266661.01,978.00402832
529080.01,2266761.01,976.44128418
529080.01,2266861.01,-9999
529180.01,2261361.01,-9999
529180.01,2261461.01,1002.650024414
529180.01,2261561.01,1003.141784668
529180.01,2261661.01,1002.576843262
529180.01,2261761.01,999.525695801
529180.01,2261861.01,995.810546875
529180.01,2261961.01,995.741760254
529180.01,2262061.01,996.628845215
529180.01,2262161.01,998.627563477
529180.01,2262261.01,999.659301758
529180.01,2262361.01,998.19744873
529180.01,2262461.01,995.345397949
529180.01,2262561.01,990.115234375
529180.01,2262661.01,987.498657227
529180.01,2262761.01,983.58190918
529180.01,2262861.01,981.932739258
529180.01,2262961.01,985.102539063
529180.01,2263061.01,986.131164551
529180.01,2263161.01,986.453796387
529180.01,2263261.01,986.148010254
529180.01,2263361.01,985.973876953
529180.01,2263461.01,931.344604492
529180.01,2263561.01,926.323425293
529180.01,2263661.01,927.556396484
529180.01,2263761.01,927.866271973
529180.01,2263861.01,926.11895752
529180.01,2263961.01,926.679992676
529180.01,2264061.01,926.58416748
529180.01,2264161.01,928.526123047
529180.01,2264261.01,928.528442383
529180.01,2264361.01,932.123474121
529180.01,2264461.01,936.538879395
529180.01,2264561.01,938.51965332
529180.01,2264661.01,940.775634766
529180.01,2264761.01,943.009338379
529180.01,2264861.01,944.431152344
529180.01,2264961.01,946.723571777
529180.01,2265061.01,947.631408691
529180.01,2265161.01,947.365844727
529180.01,2265261.01,946.774658203
529180.01,2265361.01,936.599304199
529180.01,2265461.01,935.906066895
529180.01,2265561.01,936.226501465
529180.01,2265661.01,943.864929199
529180.01,2265761.01,953.160400391
529180.01,2265861.01,957.090454102
529180.01,2265961.01,965.430480957
529180.01,2266061.01,969.771179199
529180.01,2266161.01,970.698242188
529180.01,2266261.01,973.412109375
529180.01,2266361.01,975.122619629
529180.01,2266461.01,972.591247559
529180.01,2266561.01,971.942749023
529180.01,2266661.01,973.24621582
529180.01,2266761.01,975.214172363
529180.01,2266861.01,976.059082031
529180.01,2266961.01,-9999
529280.01,2261561.01,-9999
