"X","Y","H02_TBeauce (Depth)"
536180.01,2270161.01,-80.278114319
536180.01,2270261.01,-78.430671692
536180.01,2270361.01,-76.551063538
536180.01,2270461.01,-74.820808411
536180.01,2270561.01,-73.300445557
536180.01,2270661.01,-72.017486572
536180.01,2270761.01,-70.976242065
536180.01,2270861.01,-70.161697388
536180.01,2270961.01,-69.546463013
536180.01,2271061.01,-69.085411072
536180.01,2271161.01,-68.739952087
536180.01,2271261.01,-68.457183838
536180.01,2271361.01,-68.199668884
536180.01,2271461.01,-67.940330505
536180.01,2271561.01,-67.717567444
536180.01,2271661.01,-67.507453918
536180.01,2271761.01,-67.354095459
536180.01,2271861.01,-67.260643005
536180.01,2271961.01,-67.239234924
536180.01,2272061.01,-67.264068604
536180.01,2272161.01,-67.379234314
536180.01,2272261.01,-67.573120117
536180.01,2272361.01,-67.846542358
536180.01,2272461.01,-68.182571411
536180.01,2272561.01,-68.582756042
536280.01,2261061.01,-82.289573669
536280.01,2261161.01,-83.372665405
536280.01,2261261.01,-83.231163025
536280.01,2261361.01,-82.690925598
536280.01,2261461.01,-81.888000488
536280.01,2261561.01,-82.533599854
536280.01,2261661.01,-84.606697083
536280.01,2261761.01,-84.687309265
536280.01,2261861.01,-82.406967163
536280.01,2261961.01,-80.805007935
536280.01,2262061.01,-78.446807861
536280.01,2262161.01,-76.957038879
536280.01,2262261.01,-76.395301819
536280.01,2262361.01,-75.063819885
536280.01,2262461.01,-75.272628784
536280.01,2262561.01,-78.136398315
536280.01,2262661.01,-80.30178833
536280.01,2262761.01,-82.707687378
536280.01,2262861.01,-83.884376526
536280.01,2262961.01,-84.895355225
536280.01,2263061.01,-87.77053833
536280.01,2263161.01,-89.952163696
536280.01,2263261.01,-90.394378662
536280.01,2263361.01,-89.74747467
536280.01,2263461.01,-89.923950195
536280.01,2263561.01,-90.758399963
536280.01,2263661.01,-90.796012878
536280.01,2263761.01,-90.312042236
536280.01,2263861.01,-89.084960938
536280.01,2263961.01,-90.428878784
536280.01,2264061.01,-92.370895386
536280.01,2264161.01,-94.170783997
536280.01,2264261.01,-95.715019226
536280.01,2264361.01,-97.605773926
536280.01,2264461.01,-99.682556152
536280.01,2264561.01,-102.774932861
536280.01,2264661.01,-106.273704529
536280.01,2264761.01,-108.786483765
536280.01,2264861.01,-110.378425598
536280.01,2264961.01,-111.554512024
536280.01,2265061.01,-112.324607849
536280.01,2265161.01,-113.013778687
536280.01,2265261.01,-113.623092651
536280.01,2265361.01,-113.477737427
536280.01,2265461.01,-112.792350769
536280.01,2265561.01,-112.391563416
536280.01,2265661.01,-112.143119812
536280.01,2265761.01,-111.685531616
536280.01,2265861.01,-111.109428406
536280.01,2265961.01,-110.784729004
536280.01,2266061.01,-110.376350403
536280.01,2266161.01,-110.140426636
536280.01,2266261.01,-109.866027832
536280.01,2266361.01,-109.407524109
536280.01,2266461.01,-110.610237122
536280.01,2266561.01,-113.147071838
536280.01,2266661.01,-114.898292542
536280.01,2266761.01,-114.540863037
536280.01,2266861.01,-112.310050964
536280.01,2266961.01,-109.281349182
536280.01,2267061.01,-106.793243408
536280.01,2267161.01,-104.956703186
536280.01,2267261.01,-101.51134491
536280.01,2267361.01,-99.023757935
536280.01,2267461.01,-98.200744629
536280.01,2267561.01,-97.12677002
536280.01,2267661.01,-95.855804443
536280.01,2267761.01,-94.904014587
536280.01,2267861.01,-94.557609558
536280.01,2267961.01,-93.091171265
536280.01,2268061.01,-92.156700134
536280.01,2268161.01,-91.644729614
536280.01,2268261.01,-91.480575562
536280.01,2268361.01,-91.550201416
536280.01,2268461.01,-91.787361145
536280.01,2268561.01,-92.119506836
536280.01,2268661.01,-92.5207901
536280.01,2268761.01,-87.909934998
536280.01,2268861.01,-86.639709473
536280.01,2268961.01,-86.915382385
536280.01,2269061.01,-87.143539429
536280.01,2269161.01,-88.007064819
536280.01,2269261.01,-89.241233826
536280.01,2269361.01,-90.580177307
536280.01,2269461.01,-90.882049561
536280.01,2269561.01,-89.49282074
536280.01,2269661.01,-87.953300476
536280.01,2269761.01,-86.331443787
536280.01,2269861.01,-84.674385071
536280.01,2269961.01,-83.041656494
536280.01,2270061.01,-81.417617798
536280.01,2270161.01,-79.689231873
536280.01,2270261.01,-77.76839447
536280.01,2270361.01,-75.855957031
536280.01,2270461.01,-74.161575317
536280.01,2270561.01,-72.714042664
536280.01,2270661.01,-71.53477478
536280.01,2270761.01,-70.601127625
536280.01,2270861.01,-69.904129028
536280.01,2270961.01,-69.392463684
536280.01,2271061.01,-69.028053284
536280.01,2271161.01,-68.782211304
536280.01,2271261.01,-68.599143982
536280.01,2271361.01,-68.436203003
536280.01,2271461.01,-68.24697876
536280.01,2271561.01,-68.058998108
536280.01,2271661.01,-67.853996277
536280.01,2271761.01,-67.660507202
536280.01,2271861.01,-67.506080627
536280.01,2271961.01,-67.38898468
536280.01,2272061.01,-67.257995605
536280.01,2272161.01,-67.263748169
536280.01,2272261.01,-67.319015503
536280.01,2272361.01,-67.456367493
536280.01,2272461.01,-67.701637268
536280.01,2272561.01,-68.024795532
536280.01,2272661.01,-68.37902832
536380.01,2261161.01,-83.913002014
536380.01,2261261.01,-84.353294373
536380.01,2261361.01,-84.936882019
536380.01,2261461.01,-83.59564209
536380.01,2261561.01,-82.742698669
536380.01,2261661.01,-83.874397278
536380.01,2261761.01,-85.816047668
536380.01,2261861.01,-84.063468933
536380.01,2261961.01,-81.6847229
536380.01,2262061.01,-79.369415283
536380.01,2262161.01,-77.414245605
536380.01,2262261.01,-76.187263489
536380.01,2262361.01,-75.160644531
536380.01,2262461.01,-74.97290802
536380.01,2262561.01,-77.575828552
536380.01,2262661.01,-79.479812622
536380.01,2262761.01,-82.46937561
536380.01,2262861.01,-83.763412476
536380.01,2262961.01,-84.51663208
536380.01,2263061.01,-86.267166138
536380.01,2263161.01,-87.946159363
536380.01,2263261.01,-89.498603821
536380.01,2263361.01,-89.204940796
536380.01,2263461.01,-89.316436768
536380.01,2263561.01,-89.382858276
536380.01,2263661.01,-87.956596375
536380.01,2263761.01,-88.908546448
536380.01,2263861.01,-89.317550659
536380.01,2263961.01,-91.242263794
536380.01,2264061.01,-92.63193512
536380.01,2264161.01,-94.449775696
536380.01,2264261.01,-96.052474976
536380.01,2264361.01,-97.810180664
536380.01,2264461.01,-99.447822571
536380.01,2264561.01,-101.415542603
536380.01,2264661.01,-104.134490967
536380.01,2264761.01,-106.798316956
536380.01,2264861.01,-109.148956299
536380.01,2264961.01,-110.634780884
536380.01,2265061.01,-110.783027649
536380.01,2265161.01,-111.446258545
536380.01,2265261.01,-112.520706177
536380.01,2265361.01,-113.103797913
536380.01,2265461.01,-112.914855957
536380.01,2265561.01,-112.622314453
536380.01,2265661.01,-111.198257446
536380.01,2265761.01,-109.730506897
536380.01,2265861.01,-110.431358337
536380.01,2265961.01,-111.312057495
536380.01,2266061.01,-111.024528503
536380.01,2266161.01,-111.039741516
536380.01,2266261.01,-109.933998108
536380.01,2266361.01,-107.886650085
536380.01,2266461.01,-109.442726135
536380.01,2266561.01,-112.022979736
536380.01,2266661.01,-112.604415894
536380.01,2266761.01,-111.787406921
536380.01,2266861.01,-110.245002747
536380.01,2266961.01,-106.641647339
536380.01,2267061.01,-102.327880859
536380.01,2267161.01,-101.620613098
536380.01,2267261.01,-99.038391113
536380.01,2267361.01,-97.245826721
536380.01,2267461.01,-96.727813721
536380.01,2267561.01,-96.295890808
536380.01,2267661.01,-96.111869812
536380.01,2267761.01,-95.214370728
536380.01,2267861.01,-94.431144714
536380.01,2267961.01,-93.001319885
536380.01,2268061.01,-92.083740234
536380.01,2268161.01,-91.593666077
536380.01,2268261.01,-91.442955017
536380.01,2268361.01,-91.521682739
536380.01,2268461.01,-91.75819397
536380.01,2268561.01,-92.07358551
536380.01,2268661.01,-92.416999817
536380.01,2268761.01,-88.618507385
536380.01,2268861.01,-86.942565918
536380.01,2268961.01,-86.670219421
536380.01,2269061.01,-88.751396179
536380.01,2269161.01,-89.444236755
536380.01,2269261.01,-90.169029236
536380.01,2269361.01,-90.644012451
536380.01,2269461.01,-90.385520935
536380.01,2269561.01,-88.916519165
536380.01,2269661.01,-87.290748596
536380.01,2269761.01,-85.589187622
536380.01,2269861.01,-83.864517212
536380.01,2269961.01,-82.141540527
536380.01,2270061.01,-80.423988342
536380.01,2270161.01,-78.6016922
536380.01,2270261.01,-76.672470093
536380.01,2270361.01,-74.817871094
536380.01,2270461.01,-73.234741211
536380.01,2270561.01,-71.928863525
536380.01,2270661.01,-70.892227173
536380.01,2270761.01,-70.108924866
536380.01,2270861.01,-69.530639648
536380.01,2270961.01,-69.128761292
536380.01,2271061.01,-68.872802734
536380.01,2271161.01,-68.731513977
536380.01,2271261.01,-68.650924683
536380.01,2271361.01,-68.580360413
536380.01,2271461.01,-68.485122681
536380.01,2271561.01,-68.356369019
536380.01,2271661.01,-68.162963867
536380.01,2271761.01,-67.94480896
536380.01,2271861.01,-67.720024109
536380.01,2271961.01,-67.46459198
536380.01,2272061.01,-67.276977539
536380.01,2272161.01,-67.141471863
536380.01,2272261.01,-67.086463928
536380.01,2272361.01,-67.113861084
536380.01,2272461.01,-67.260238647
536380.01,2272561.01,-67.501464844
536380.01,2272661.01,-67.800918579
536380.01,2272761.01,-68.09954834
536480.01,2261361.01,-85.91960907
536480.01,2261461.01,-84.805252075
536480.01,2261561.01,-83.647445679
536480.01,2261661.01,-84.302261353
536480.01,2261761.01,-86.073516846
536480.01,2261861.01,-85.015106201
536480.01,2261961.01,-82.738517761
536480.01,2262061.01,-80.859619141
536480.01,2262161.01,-78.784179688
536480.01,2262261.01,-76.976722717
536480.01,2262361.01,-75.63004303
536480.01,2262461.01,-75.545639038
536480.01,2262561.01,-78.595832825
536480.01,2262661.01,-78.300430298
536480.01,2262761.01,-80.59223938
536480.01,2262861.01,-82.560112
536480.01,2262961.01,-83.683189392
536480.01,2263061.01,-84.552078247
536480.01,2263161.01,-85.866531372
536480.01,2263261.01,-87.849349976
536480.01,2263361.01,-88.491340637
536480.01,2263461.01,-88.616355896
536480.01,2263561.01,-87.943778992
536480.01,2263661.01,-87.725784302
536480.01,2263761.01,-89.069335938
536480.01,2263861.01,-89.176879883
536480.01,2263961.01,-90.780143738
536480.01,2264061.01,-91.706039429
536480.01,2264161.01,-93.568359375
536480.01,2264261.01,-94.320602417
536480.01,2264361.01,-95.716171265
536480.01,2264461.01,-97.053398132
536480.01,2264561.01,-98.534500122
536480.01,2264661.01,-100.513450623
536480.01,2264761.01,-103.530609131
536480.01,2264861.01,-106.433692932
536480.01,2264961.01,-107.996505737
536480.01,2265061.01,-108.742782593
536480.01,2265161.01,-110.074676514
536480.01,2265261.01,-111.379234314
536480.01,2265361.01,-112.549224854
536480.01,2265461.01,-113.107566833
536480.01,2265561.01,-112.710456848
536480.01,2265661.01,-109.354743958
536480.01,2265761.01,-107.398765564
536480.01,2265861.01,-108.774627686
536480.01,2265961.01,-110.749053955
536480.01,2266061.01,-110.560028076
536480.01,2266161.01,-110.720672607
536480.01,2266261.01,-109.541107178
536480.01,2266361.01,-106.885169983
536480.01,2266461.01,-108.74281311
536480.01,2266561.01,-110.086555481
536480.01,2266661.01,-108.92111969
536480.01,2266761.01,-107.335197449
536480.01,2266861.01,-106.823562622
536480.01,2266961.01,-104.40436554
536480.01,2267061.01,-99.88609314
536480.01,2267161.01,-98.247123718
536480.01,2267261.01,-96.377845764
536480.01,2267361.01,-96.162025452
536480.01,2267461.01,-95.059509277
536480.01,2267561.01,-94.951034546
536480.01,2267661.01,-95.830207825
536480.01,2267761.01,-95.821708679
536480.01,2267861.01,-94.610313416
536480.01,2267961.01,-93.143852234
536480.01,2268061.01,-92.1929245
536480.01,2268161.01,-91.672492981
536480.01,2268261.01,-91.476982117
536480.01,2268361.01,-91.549133301
536480.01,2268461.01,-91.775939941
536480.01,2268561.01,-92.069404602
536480.01,2268661.01,-92.366828918
536480.01,2268761.01,-90.223136902
536480.01,2268861.01,-87.185317993
536480.01,2268961.01,-86.043701172
536480.01,2269061.01,-87.458068848
536480.01,2269161.01,-89.621841431
536480.01,2269261.01,-90.444892883
536480.01,2269361.01,-91.135360718
536480.01,2269461.01,-89.713317871
536480.01,2269561.01,-88.141296387
536480.01,2269661.01,-86.425743103
536480.01,2269761.01,-84.639961243
536480.01,2269861.01,-82.816513062
536480.01,2269961.01,-80.977676392
536480.01,2270061.01,-79.131980896
536480.01,2270161.01,-77.244308472
536480.01,2270261.01,-75.342903137
536480.01,2270361.01,-73.601066589
536480.01,2270461.01,-72.17628479
536480.01,2270561.01,-71.067962646
536480.01,2270661.01,-70.211776733
536480.01,2270761.01,-69.572311401
536480.01,2270861.01,-69.115478516
536480.01,2270961.01,-68.818664551
536480.01,2271061.01,-68.655036926
536480.01,2271161.01,-68.604042053
536480.01,2271261.01,-68.618247986
536480.01,2271361.01,-68.651741028
536480.01,2271461.01,-68.650009155
536480.01,2271561.01,-68.582145691
536480.01,2271661.01,-68.412872314
536480.01,2271761.01,-68.178863525
536480.01,2271861.01,-67.903190613
536480.01,2271961.01,-67.557197571
536480.01,2272061.01,-67.290763855
536480.01,2272161.01,-67.053543091
536480.01,2272261.01,-66.894248962
536480.01,2272361.01,-66.831230164
536480.01,2272461.01,-66.881004333
536480.01,2272561.01,-67.04032135
536480.01,2272661.01,-67.260055542
536480.01,2272761.01,-67.545158386
536480.01,2272861.01,-67.924224854
536580.01,2261561.01,-84.810829163
536580.01,2261661.01,-85.1485672
536580.01,2261761.01,-86.044166565
536580.01,2261861.01,-85.592262268
536580.01,2261961.01,-84.303588867
536580.01,2262061.01,-82.589164734
536580.01,2262161.01,-80.529640198
536580.01,2262261.01,-78.401321411
536580.01,2262361.01,-77.656478882
536580.01,2262461.01,-77.968093872
536580.01,2262561.01,-78.951034546
536580.01,2262661.01,-76.258560181
536580.01,2262761.01,-76.984985352
536580.01,2262861.01,-80.107765198
536580.01,2262961.01,-82.418121338
536580.01,2263061.01,-83.062385559
536580.01,2263161.01,-84.149742126
536580.01,2263261.01,-85.659729004
536580.01,2263361.01,-86.809028625
536580.01,2263461.01,-87.784942627
536580.01,2263561.01,-87.885566711
536580.01,2263661.01,-88.309783936
536580.01,2263761.01,-87.669670105
536580.01,2263861.01,-86.992790222
536580.01,2263961.01,-88.379188538
536580.01,2264061.01,-90.246536255
536580.01,2264161.01,-91.585502625
536580.01,2264261.01,-92.03767395
536580.01,2264361.01,-93.649230957
536580.01,2264461.01,-95.089286804
536580.01,2264561.01,-96.158721924
536580.01,2264661.01,-97.285255432
536580.01,2264761.01,-100.171554565
536580.01,2264861.01,-102.908836365
536580.01,2264961.01,-104.302383423
536580.01,2265061.01,-106.019989014
536580.01,2265161.01,-108.324111938
536580.01,2265261.01,-110.293777466
536580.01,2265361.01,-112.243408203
536580.01,2265461.01,-112.640785217
536580.01,2265561.01,-111.329833984
536580.01,2265661.01,-107.826957703
536580.01,2265761.01,-105.379417419
536580.01,2265861.01,-106.48299408
536580.01,2265961.01,-107.964553833
536580.01,2266061.01,-107.959793091
536580.01,2266161.01,-109.135040283
536580.01,2266261.01,-109.311180115
536580.01,2266361.01,-106.746170044
536580.01,2266461.01,-107.808746338
536580.01,2266561.01,-107.395942688
536580.01,2266661.01,-104.79776001
536580.01,2266761.01,-101.996040344
536580.01,2266861.01,-101.855941772
536580.01,2266961.01,-101.028991699
536580.01,2267061.01,-97.850524902
536580.01,2267161.01,-95.974304199
536580.01,2267261.01,-95.018981934
536580.01,2267361.01,-95.287338257
536580.01,2267461.01,-94.148483276
536580.01,2267561.01,-94.52192688
536580.01,2267661.01,-95.917160034
536580.01,2267761.01,-96.218429565
536580.01,2267861.01,-94.977760315
536580.01,2267961.01,-93.452140808
536580.01,2268061.01,-92.420333862
536580.01,2268161.01,-91.816505432
536580.01,2268261.01,-91.573493958
536580.01,2268361.01,-91.607460022
536580.01,2268461.01,-91.79813385
536580.01,2268561.01,-92.09916687
536580.01,2268661.01,-92.384719849
536580.01,2268761.01,-91.862739563
536580.01,2268861.01,-87.85043335
536580.01,2268961.01,-86.817237854
536580.01,2269061.01,-88.182060242
536580.01,2269161.01,-90.165435791
536580.01,2269261.01,-90.797096252
536580.01,2269361.01,-90.412742615
536580.01,2269461.01,-88.896720886
536580.01,2269561.01,-87.235671997
536580.01,2269661.01,-85.440368652
536580.01,2269761.01,-83.580375671
536580.01,2269861.01,-81.669258118
536580.01,2269961.01,-79.746574402
536580.01,2270061.01,-77.830039978
536580.01,2270161.01,-75.927284241
536580.01,2270261.01,-74.067451477
536580.01,2270361.01,-72.4712677
536580.01,2270461.01,-71.245475769
536580.01,2270561.01,-70.314102173
536580.01,2270661.01,-69.613121033
536580.01,2270761.01,-69.095878601
536580.01,2270861.01,-68.737815857
536580.01,2270961.01,-68.51675415
536580.01,2271061.01,-68.417884827
536580.01,2271161.01,-68.431663513
536580.01,2271261.01,-68.523635864
536580.01,2271361.01,-68.645973206
536580.01,2271461.01,-68.73210907
536580.01,2271561.01,-68.724693298
536580.01,2271661.01,-68.582588196
536580.01,2271761.01,-68.341033936
536580.01,2271861.01,-67.981262207
536580.01,2271961.01,-67.623573303
536580.01,2272061.01,-67.282173157
536580.01,2272161.01,-66.966201782
536580.01,2272261.01,-66.719726563
536580.01,2272361.01,-66.594329834
536580.01,2272461.01,-66.564781189
536580.01,2272561.01,-66.575035095
536580.01,2272661.01,-66.808288574
536580.01,2272761.01,-67.063476563
536580.01,2272861.01,-67.422340393
536580.01,2272961.01,-67.671798706
536680.01,2261761.01,-86.182617188
536680.01,2261861.01,-85.94367981
536680.01,2261961.01,-84.989959717
536680.01,2262061.01,-83.024856567
536680.01,2262161.01,-82.007125854
536680.01,2262261.01,-80.193016052
536680.01,2262361.01,-79.37827301
536680.01,2262461.01,-78.044166565
536680.01,2262561.01,-77.935127258
536680.01,2262661.01,-76.33467865
536680.01,2262761.01,-76.276161194
536680.01,2262861.01,-79.354797363
536680.01,2262961.01,-81.45174408
536680.01,2263061.01,-81.560897827
536680.01,2263161.01,-82.997200012
